case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,77.16796875,114.890625,70,,,,,,,,,
encrypt,57.12109375,91.9609375,207,,,,,,,,,
decrypt,,,,36.90625,68.8515625,48,,,,,,
encrypt,,,,26.90234375,66.91796875,177,,,,,,
decrypt,,,,,,,37.1171875,87.13671875,64,,,
encrypt,,,,,,,57.12109375,89.46484375,325,,,
decrypt,,,,,,,,,,47.43359375,84.15234375,64
encrypt,,,,,,,,,,37.4296875,63.37890625,262
decrypt,57.078125,90.765625,62,,,,,,,,,
encrypt,37.0703125,70.14453125,163,,,,,,,,,
decrypt,,,,36.84375,69.38671875,47,,,,,,
encrypt,,,,26.83984375,52.6796875,135,,,,,,
decrypt,,,,,,,57.109375,96.19140625,65,,,
encrypt,,,,,,,47.10546875,71.71484375,245,,,
decrypt,,,,,,,,,,47.44140625,87.078125,64
encrypt,,,,,,,,,,37.4375,65.8515625,208
decrypt,57.10546875,94.9140625,61,,,,,,,,,
encrypt,37.09765625,76.76171875,330,,,,,,,,,
decrypt,,,,36.83984375,70.25,47,,,,,,
encrypt,,,,26.8359375,49.1796875,155,,,,,,
decrypt,,,,,,,57.109375,95.296875,72,,,
encrypt,,,,,,,47.10546875,76.75390625,242,,,
decrypt,,,,,,,,,,47.453125,85.0546875,75
encrypt,,,,,,,,,,37.44921875,66.28125,195
decrypt,57.08984375,89.1171875,62,,,,,,,,,
encrypt,37.08203125,73.34765625,203,,,,,,,,,
decrypt,,,,36.8515625,72.328125,47,,,,,,
encrypt,,,,26.84765625,50.91796875,116,,,,,,
decrypt,,,,,,,57.09765625,91.1015625,64,,,
encrypt,,,,,,,47.09375,69.125,252,,,
decrypt,,,,,,,,,,47.453125,82.0234375,75
encrypt,,,,,,,,,,37.44921875,66.7734375,177
decrypt,57.08984375,92.58984375,69,,,,,,,,,
encrypt,37.08203125,74.53125,201,,,,,,,,,
decrypt,,,,36.85546875,73.66015625,47,,,,,,
encrypt,,,,26.8515625,50.625,166,,,,,,
decrypt,,,,,,,57.0859375,90.8125,63,,,
encrypt,,,,,,,47.08203125,74.79296875,227,,,
