case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
size 5,77.4921875,115.7421875,214,,,,,,,,,
size 6,137.69140625,176.69921875,182,,,,,,,,,
size 7,127.8125,154.765625,207,,,,,,,,,
size 8,198.00390625,230.38671875,274,,,,,,,,,
size 9,78.09765625,116.703125,370,,,,,,,,,
size 10,128.1171875,151.2578125,288,,,,,,,,,
size 1,,,,36.7890625,69.91015625,135,,,,,,
size 2,,,,26.8515625,50.625,166,,,,,,
size 3,,,,46.96875,72.98046875,169,,,,,,
size 4,,,,77.09375,112.484375,162,,,,,,
size 5,,,,77.25,113.84375,172,,,,,,
size 6,,,,77.33203125,113.34765625,144,,,,,,
size 7,,,,37.3828125,75.80078125,142,,,,,,
size 8,,,,57.41015625,97.203125,139,,,,,,
size 9,,,,57.4453125,93.859375,150,,,,,,
size 10,,,,97.5859375,130.48828125,354,,,,,,
size 1,,,,,,,27.015625,54.56640625,199,,,
size 2,,,,,,,47.08203125,74.79296875,227,,,
size 3,,,,,,,47.25,77.16015625,166,,,
size 4,,,,,,,27.3125,51.9765625,219,,,
size 5,,,,,,,57.4140625,93.359375,354,,,
size 6,,,,,,,97.6015625,133.3828125,225,,,
size 7,,,,,,,137.796875,172.06640625,262,,,
size 8,,,,,,,67.89453125,89.94921875,230,,,
size 9,,,,,,,137.921875,172.75390625,250,,,
size 10,,,,,,,198.2265625,238.08984375,322,,,
size 1,,,,,,,,,,57.0703125,93.33203125,177
size 2,,,,,,,,,,37.22265625,66.0078125,287
size 3,,,,,,,,,,27.359375,65.265625,244
size 4,,,,,,,,,,37.55078125,73.10546875,262
size 5,,,,,,,,,,67.77734375,107.87109375,269
size 6,,,,,,,,,,108.1328125,148.15234375,265
size 7,,,,,,,,,,28.47265625,168.52734375,265
size 8,,,,,,,,,,58.484375,84.87109375,405
size 9,,,,,,,,,,88.50390625,135.3359375,338
size 10,,,,,,,,,,38.84765625,60.92578125,382
size 1,26.72265625,66.73828125,219,,,,,,,,,
size 2,36.91796875,76.28515625,333,,,,,,,,,
size 3,26.96875,66.984375,170,,,,,,,,,
size 4,57.14453125,91.734375,179,,,,,,,,,
size 5,77.28515625,113.65234375,184,,,,,,,,,
size 6,137.48046875,172.01171875,316,,,,,,,,,
size 7,127.62890625,151.62890625,235,,,,,,,,,
size 8,197.8125,233.69140625,221,,,,,,,,,
size 9,77.83984375,110.05078125,236,,,,,,,,,
size 10,127.859375,151.7734375,211,,,,,,,,,
size 1,,,,36.625,72.37109375,175,,,,,,
size 2,,,,26.6875,54.796875,138,,,,,,
size 3,,,,46.8125,72.609375,132,,,,,,
size 4,,,,76.921875,109.546875,183,,,,,,
size 5,,,,77.1015625,116.2578125,204,,,,,,
size 6,,,,77.203125,116.453125,104,,,,,,
size 7,,,,37.2734375,74.4765625,162,,,,,,
size 8,,,,57.2890625,90.03515625,151,,,,,,
size 9,,,,57.328125,95.51171875,175,,,,,,
size 10,,,,97.45703125,132.234375,196,,,,,,
size 1,,,,,,,26.8828125,50.046875,187,,,
size 2,,,,,,,46.94921875,68.59765625,227,,,
size 3,,,,,,,47.125,69.8359375,420,,,
size 4,,,,,,,27.19140625,51.13671875,227,,,
size 5,,,,,,,57.33984375,95.21875,271,,,
size 6,,,,,,,97.5390625,133.58984375,243,,,
size 7,,,,,,,137.7421875,172.640625,353,,,
size 8,,,,,,,67.85546875,97.55859375,244,,,
size 9,,,,,,,137.8828125,177.1015625,243,,,
size 10,,,,,,,198.25390625,237.01953125,391,,,
size 1,,,,,,,,,,57.08203125,95.3359375,245
size 2,,,,,,,,,,37.2578125,65.05078125,225
size 3,,,,,,,,,,27.41015625,60.58203125,372
size 4,,,,,,,,,,37.62109375,71.359375,198
size 5,,,,,,,,,,67.86328125,107.95703125,261
size 6,,,,,,,,,,108.23046875,148.24609375,279
size 7,,,,,,,,,,28.5,168.6328125,265
size 8,,,,,,,,,,58.515625,83.6015625,420
size 9,,,,,,,,,,88.6328125,138.0546875,271
size 10,,,,,,,,,,38.8671875,64.71484375,288
size 1,26.81640625,66.83203125,151,,,,,,,,,
size 2,36.9140625,72.85546875,205,,,,,,,,,
size 3,26.96484375,66.98046875,161,,,,,,,,,
size 4,57.12890625,94.05078125,237,,,,,,,,,
size 5,77.2890625,111.52734375,191,,,,,,,,,
size 6,137.484375,174.55859375,210,,,,,,,,,
size 7,127.578125,155.48046875,208,,,,,,,,,
size 8,197.76171875,232.19140625,221,,,,,,,,,
size 9,77.8046875,111.83203125,215,,,,,,,,,
size 10,127.82421875,153.63671875,203,,,,,,,,,
size 1,,,,36.625,73.65234375,167,,,,,,
size 2,,,,26.671875,49.55078125,128,,,,,,
size 3,,,,46.79296875,71.546875,168,,,,,,
size 4,,,,76.90625,114.81640625,210,,,,,,
size 5,,,,77.09765625,117.02734375,171,,,,,,
size 6,,,,77.17578125,111.16796875,179,,,,,,
size 7,,,,37.2265625,73.63671875,141,,,,,,
size 8,,,,57.25,96.95703125,169,,,,,,
size 9,,,,57.3203125,93.09765625,135,,,,,,
size 10,,,,97.47265625,136.77734375,208,,,,,,
size 1,,,,,,,26.8515625,50.7890625,241,,,
size 2,,,,,,,46.9375,73.08984375,202,,,
size 3,,,,,,,47.10546875,74.27734375,300,,,
size 4,,,,,,,27.171875,49.15625,265,,,
size 5,,,,,,,57.28515625,92.203125,339,,,
size 6,,,,,,,97.453125,132.984375,243,,,
size 7,,,,,,,137.66796875,173.01953125,357,,,
size 8,,,,,,,67.7890625,92.92578125,298,,,
size 9,,,,,,,137.81640625,173.859375,285,,,
size 10,,,,,,,198.19140625,237.1171875,274,,,
size 1,,,,,,,,,,57.07421875,93.45703125,216
size 2,,,,,,,,,,37.265625,61.171875,232
size 3,,,,,,,,,,27.41796875,63.01953125,331
size 4,,,,,,,,,,37.609375,73.95703125,246
size 5,,,,,,,,,,67.8515625,107.94140625,274
size 6,,,,,,,,,,108.1796875,148.19921875,236
size 7,,,,,,,,,,28.49609375,168.55078125,356
size 8,,,,,,,,,,58.5078125,83.16015625,287
size 9,,,,,,,,,,88.5546875,134.9453125,336
size 10,,,,,,,,,,38.78125,66.671875,335
size 1,26.71875,66.734375,236,,,,,,,,,
size 2,36.9453125,74.38671875,185,,,,,,,,,
size 3,26.953125,66.96875,237,,,,,,,,,
size 4,57.17578125,92.515625,162,,,,,,,,,
size 5,77.3125,110.19140625,285,,,,,,,,,
size 6,137.51953125,174.0390625,209,,,,,,,,,
size 7,127.63671875,154.20703125,263,,,,,,,,,
size 8,197.8359375,233.04296875,196,,,,,,,,,
size 9,77.9296875,112.1640625,211,,,,,,,,,
