case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,157.95703125,192.59375,89,,,,,,,,,
encrypt,147.953125,187.96875,348,,,,,,,,,
decrypt,,,,77.5859375,111.21484375,47,,,,,,
encrypt,,,,57.578125,92.6484375,266,,,,,,
decrypt,,,,,,,27.9609375,51.08203125,112,,,
encrypt,,,,,,,27.9609375,67.98046875,276,,,
decrypt,,,,,,,,,,58.7265625,98.42578125,112
encrypt,,,,,,,,,,58.7265625,82.37890625,267
decrypt,187.99609375,227.98828125,91,,,,,,,,,
encrypt,197.96875,237.20703125,187,,,,,,,,,
decrypt,,,,77.453125,112.546875,57,,,,,,
encrypt,,,,57.4453125,91.375,206,,,,,,
decrypt,,,,,,,77.96484375,114.69921875,102,,,
encrypt,,,,,,,67.9609375,89.8984375,291,,,
decrypt,,,,,,,,,,58.6875,97.4921875,105
encrypt,,,,,,,,,,58.6875,84.625,331
decrypt,188.07421875,228.08984375,88,,,,,,,,,
encrypt,198.03125,231.54296875,338,,,,,,,,,
decrypt,,,,77.3984375,116.72265625,47,,,,,,
encrypt,,,,57.390625,94.37890625,258,,,,,,
decrypt,,,,,,,78.00390625,116.45703125,106,,,
encrypt,,,,,,,68.0,95.3359375,284,,,
decrypt,,,,,,,,,,58.65234375,91.4453125,114
encrypt,,,,,,,,,,58.65234375,85.296875,327
decrypt,188.01171875,228.01171875,89,,,,,,,,,
encrypt,197.9921875,234.15234375,284,,,,,,,,,
decrypt,,,,77.4609375,112.63671875,47,,,,,,
encrypt,,,,57.453125,92.82421875,169,,,,,,
decrypt,,,,,,,77.95703125,113.92578125,102,,,
encrypt,,,,,,,67.953125,92.16015625,257,,,
decrypt,,,,,,,,,,58.76171875,96.41796875,116
encrypt,,,,,,,,,,58.76171875,81.9453125,281
decrypt,188.08203125,228.09765625,90,,,,,,,,,
encrypt,198.00390625,230.38671875,274,,,,,,,,,
decrypt,,,,77.41796875,115.11328125,47,,,,,,
encrypt,,,,57.41015625,97.203125,139,,,,,,
decrypt,,,,,,,77.8984375,114.0234375,110,,,
encrypt,,,,,,,67.89453125,89.94921875,230,,,
decrypt,,,,,,,,,,58.484375,90.58203125,114
encrypt,,,,,,,,,,58.484375,84.87109375,405
decrypt,187.828125,227.84375,90,,,,,,,,,
encrypt,197.8125,233.69140625,221,,,,,,,,,
decrypt,,,,77.296875,110.44921875,46,,,,,,
encrypt,,,,57.2890625,90.03515625,151,,,,,,
decrypt,,,,,,,77.859375,116.5546875,109,,,
encrypt,,,,,,,67.85546875,97.55859375,244,,,
decrypt,,,,,,,,,,58.515625,96.52734375,104
encrypt,,,,,,,,,,58.515625,83.6015625,420
decrypt,187.78125,227.796875,117,,,,,,,,,
encrypt,197.76171875,232.19140625,221,,,,,,,,,
decrypt,,,,77.2578125,115.30859375,47,,,,,,
encrypt,,,,57.25,96.95703125,169,,,,,,
decrypt,,,,,,,77.79296875,115.609375,110,,,
encrypt,,,,,,,67.7890625,92.92578125,298,,,
decrypt,,,,,,,,,,58.5078125,91.57421875,104
encrypt,,,,,,,,,,58.5078125,83.16015625,287
decrypt,187.890625,227.90625,108,,,,,,,,,
encrypt,197.8359375,233.04296875,196,,,,,,,,,
decrypt,,,,77.296875,109.29296875,46,,,,,,
encrypt,,,,57.2890625,94.55078125,147,,,,,,
decrypt,,,,,,,77.765625,115.76953125,110,,,
encrypt,,,,,,,67.76171875,89.953125,307,,,
decrypt,,,,,,,,,,58.546875,93.9609375,103
encrypt,,,,,,,,,,58.546875,80.98828125,263
decrypt,187.95703125,227.97265625,91,,,,,,,,,
encrypt,197.890625,237.3828125,247,,,,,,,,,
decrypt,,,,77.25390625,113.37109375,47,,,,,,
encrypt,,,,57.24609375,91.703125,185,,,,,,
decrypt,,,,,,,77.83984375,117.328125,110,,,
encrypt,,,,,,,67.8359375,91.30859375,282,,,
decrypt,,,,,,,,,,58.609375,98.34765625,104
encrypt,,,,,,,,,,58.609375,84.96875,300
decrypt,187.84375,227.84375,90,,,,,,,,,
encrypt,197.8046875,231.4765625,226,,,,,,,,,
decrypt,,,,77.26171875,115.78515625,60,,,,,,
encrypt,,,,57.25390625,92.31640625,192,,,,,,
decrypt,,,,,,,77.80859375,117.0390625,102,,,
encrypt,,,,,,,67.8046875,92.84765625,490,,,
decrypt,,,,,,,,,,58.50390625,98.28515625,126
encrypt,,,,,,,,,,58.50390625,86.90625,287
decrypt,187.859375,227.83984375,99,,,,,,,,,
encrypt,197.80078125,231.93359375,396,,,,,,,,,
decrypt,,,,77.28125,110.82421875,49,,,,,,
encrypt,,,,57.2734375,91.06640625,217,,,,,,
decrypt,,,,,,,97.8515625,134.625,251,,,
encrypt,,,,,,,87.84765625,114.32421875,825,,,
decrypt,,,,,,,,,,58.58984375,90.94921875,252
encrypt,,,,,,,,,,58.58984375,87.96875,683
decrypt,187.9765625,227.9921875,145,,,,,,,,,
