case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,77.41015625,116.0703125,77,,,,,,,,,
encrypt,57.40234375,94.53515625,208,,,,,,,,,
decrypt,,,,97.16796875,133.796875,53,,,,,,
encrypt,,,,77.15625,109.58984375,222,,,,,,
decrypt,,,,,,,57.375,91.44140625,77,,,
encrypt,,,,,,,47.37109375,87.38671875,227,,,
decrypt,,,,,,,,,,57.75390625,93.2421875,78
encrypt,,,,,,,,,,37.765625,74.0703125,205
decrypt,67.28515625,91.28125,70,,,,,,,,,
encrypt,57.28125,96.78125,180,,,,,,,,,
decrypt,,,,97.16015625,129.73828125,55,,,,,,
encrypt,,,,77.09375,111.87890625,231,,,,,,
decrypt,,,,,,,37.36328125,69.74609375,77,,,
encrypt,,,,,,,27.359375,50.23828125,224,,,
decrypt,,,,,,,,,,57.8359375,94.51953125,87
encrypt,,,,,,,,,,37.76953125,76.39453125,192
decrypt,67.3671875,96.875,70,,,,,,,,,
encrypt,57.36328125,91.2421875,230,,,,,,,,,
decrypt,,,,97.1171875,133.63671875,47,,,,,,
encrypt,,,,77.0703125,114.1015625,169,,,,,,
decrypt,,,,,,,37.36328125,74.2734375,86,,,
encrypt,,,,,,,27.359375,52.83984375,186,,,
decrypt,,,,,,,,,,57.77734375,91.3046875,78
encrypt,,,,,,,,,,37.78515625,72.99609375,232
decrypt,67.27734375,89.796875,70,,,,,,,,,
encrypt,57.2734375,96.45703125,223,,,,,,,,,
decrypt,,,,97.125,134.01171875,47,,,,,,
encrypt,,,,77.0859375,110.171875,131,,,,,,
decrypt,,,,,,,37.33984375,75.31640625,87,,,
encrypt,,,,,,,27.3359375,54.3671875,204,,,
decrypt,,,,,,,,,,57.75,94.1953125,78
encrypt,,,,,,,,,,37.76171875,72.70703125,232
decrypt,67.32421875,90.17578125,71,,,,,,,,,
encrypt,57.3203125,89.12109375,248,,,,,,,,,
decrypt,,,,97.1328125,136.91015625,47,,,,,,
encrypt,,,,77.09375,112.484375,162,,,,,,
decrypt,,,,,,,37.31640625,75.92578125,77,,,
