case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,57.49609375,93.43359375,78,,,,,,,,,
encrypt,47.4921875,87.5078125,216,,,,,,,,,
decrypt,,,,97.29296875,135.2109375,48,,,,,,
encrypt,,,,77.28515625,113.48828125,190,,,,,,
decrypt,,,,,,,87.54296875,127.55859375,83,,,
encrypt,,,,,,,97.5390625,137.40625,198,,,
decrypt,,,,,,,,,,78.0625,111.58984375,85
encrypt,,,,,,,,,,68.05859375,108.1484375,351
decrypt,97.48828125,136.33203125,73,,,,,,,,,
encrypt,77.44140625,109.8984375,212,,,,,,,,,
decrypt,,,,97.30078125,129.22265625,47,,,,,,
encrypt,,,,77.29296875,117.07421875,166,,,,,,
decrypt,,,,,,,47.4765625,87.4921875,85,,,
encrypt,,,,,,,57.4765625,93.93359375,283,,,
decrypt,,,,,,,,,,78.03125,114.5625,86
encrypt,,,,,,,,,,68.02734375,108.1171875,357
decrypt,97.5546875,132.125,82,,,,,,,,,
encrypt,77.515625,112.42578125,189,,,,,,,,,
decrypt,,,,97.23828125,135.92578125,55,,,,,,
encrypt,,,,77.23046875,115.08984375,201,,,,,,
decrypt,,,,,,,47.5,87.515625,82,,,
encrypt,,,,,,,57.5,94.62890625,209,,,
decrypt,,,,,,,,,,78.12109375,116.75,92
encrypt,,,,,,,,,,68.1171875,108.13671875,248
decrypt,97.4921875,132.484375,79,,,,,,,,,
encrypt,77.4453125,117.15625,322,,,,,,,,,
decrypt,,,,97.26953125,130.36328125,47,,,,,,
encrypt,,,,77.26171875,114.5703125,131,,,,,,
decrypt,,,,,,,47.44921875,87.4609375,93,,,
encrypt,,,,,,,57.4453125,89.328125,215,,,
decrypt,,,,,,,,,,78.13671875,112.7421875,85
encrypt,,,,,,,,,,68.1328125,108.1484375,356
decrypt,97.53515625,135.7890625,75,,,,,,,,,
encrypt,77.4921875,115.7421875,214,,,,,,,,,
decrypt,,,,97.2578125,131.578125,47,,,,,,
encrypt,,,,77.25,113.84375,172,,,,,,
decrypt,,,,,,,47.41796875,87.43359375,84,,,
encrypt,,,,,,,57.4140625,93.359375,354,,,
decrypt,,,,,,,,,,77.78125,113.61328125,85
encrypt,,,,,,,,,,67.77734375,107.87109375,269
decrypt,97.3125,134.2734375,74,,,,,,,,,
encrypt,77.28515625,113.65234375,184,,,,,,,,,
decrypt,,,,97.109375,133.03125,46,,,,,,
encrypt,,,,77.1015625,116.2578125,204,,,,,,
decrypt,,,,,,,47.34375,87.359375,84,,,
encrypt,,,,,,,57.33984375,95.21875,271,,,
decrypt,,,,,,,,,,77.8671875,115.125,86
encrypt,,,,,,,,,,67.86328125,107.95703125,261
decrypt,97.32421875,130.453125,73,,,,,,,,,
encrypt,77.2890625,111.52734375,191,,,,,,,,,
decrypt,,,,97.10546875,135.8203125,57,,,,,,
encrypt,,,,77.09765625,117.02734375,171,,,,,,
decrypt,,,,,,,47.2890625,87.296875,84,,,
encrypt,,,,,,,57.28515625,92.203125,339,,,
decrypt,,,,,,,,,,77.85546875,113.8125,85
encrypt,,,,,,,,,,67.8515625,107.94140625,274
decrypt,97.34765625,134.609375,75,,,,,,,,,
encrypt,77.3125,110.19140625,285,,,,,,,,,
decrypt,,,,97.09765625,135.9765625,48,,,,,,
encrypt,,,,77.08984375,110.76953125,136,,,,,,
decrypt,,,,,,,47.28125,87.296875,91,,,
encrypt,,,,,,,57.27734375,93.72265625,233,,,
decrypt,,,,,,,,,,77.859375,113.7890625,85
encrypt,,,,,,,,,,67.85546875,107.9453125,269
decrypt,97.3671875,137.05859375,83,,,,,,,,,
encrypt,77.3359375,117.109375,293,,,,,,,,,
decrypt,,,,97.07421875,131.21875,47,,,,,,
encrypt,,,,77.06640625,114.3671875,141,,,,,,
decrypt,,,,,,,47.32421875,87.33984375,83,,,
encrypt,,,,,,,57.31640625,91.7421875,272,,,
decrypt,,,,,,,,,,78.03125,116.5546875,85
encrypt,,,,,,,,,,68.02734375,108.046875,214
decrypt,97.32421875,137.2890625,81,,,,,,,,,
encrypt,77.28125,114.375,301,,,,,,,,,
decrypt,,,,97.109375,134.73046875,48,,,,,,
encrypt,,,,77.1015625,109.92578125,180,,,,,,
decrypt,,,,,,,47.2734375,87.2890625,84,,,
encrypt,,,,,,,57.2734375,94.05859375,247,,,
decrypt,,,,,,,,,,77.921875,109.57421875,87
encrypt,,,,,,,,,,67.91796875,107.9375,265
decrypt,97.33984375,136.54296875,100,,,,,,,,,
encrypt,77.30859375,115.75,253,,,,,,,,,
decrypt,,,,97.11328125,136.62109375,61,,,,,,
encrypt,,,,77.10546875,114.48046875,190,,,,,,
decrypt,,,,,,,47.3671875,87.3828125,113,,,
encrypt,,,,,,,57.37109375,96.0546875,292,,,
decrypt,,,,,,,,,,77.91796875,111.49609375,105
encrypt,,,,,,,,,,67.9140625,108.0078125,405
decrypt,97.421875,136.4296875,283,,,,,,,,,
encrypt,77.37890625,116.078125,600,,,,,,,,,
decrypt,,,,97.13671875,135.3046875,58,,,,,,
encrypt,,,,77.12890625,113.57421875,222,,,,,,
decrypt,,,,,,,47.2890625,87.30078125,133,,,
encrypt,,,,,,,57.2890625,94.76171875,406,,,
decrypt,,,,,,,,,,77.91015625,113.03125,92
encrypt,,,,,,,,,,67.90625,107.92578125,339
decrypt,97.34375,133.2421875,86,,,,,,,,,
encrypt,77.30859375,117.0078125,442,,,,,,,,,
decrypt,,,,97.15234375,130.5703125,82,,,,,,
encrypt,,,,77.14453125,115.78125,301,,,,,,
decrypt,,,,,,,47.34375,87.359375,184,,,
encrypt,,,,,,,57.33984375,95.671875,435,,,
decrypt,,,,,,,,,,77.80859375,116.84375,219
encrypt,,,,,,,,,,67.8046875,107.8984375,666
decrypt,97.375,136.7734375,135,,,,,,,,,
encrypt,77.34375,113.30078125,295,,,,,,,,,
decrypt,,,,97.12109375,135.04296875,120,,,,,,
encrypt,,,,77.11328125,111.30859375,234,,,,,,
decrypt,,,,,,,47.30859375,87.32421875,131,,,
encrypt,,,,,,,57.296875,95.38671875,487,,,
decrypt,,,,,,,,,,77.92578125,111.91015625,126
encrypt,,,,,,,,,,67.921875,107.94140625,461
decrypt,97.33203125,134.95703125,167,,,,,,,,,
encrypt,77.30859375,114.4609375,306,,,,,,,,,
decrypt,,,,97.08203125,135.37890625,156,,,,,,
encrypt,,,,77.07421875,115.0234375,260,,,,,,
decrypt,,,,,,,47.3515625,87.3671875,112,,,
encrypt,,,,,,,57.34765625,96.5234375,519,,,
decrypt,,,,,,,,,,77.921875,114.55859375,109
encrypt,,,,,,,,,,67.91796875,107.9375,615
decrypt,97.36328125,137.09375,89,,,,,,,,,
encrypt,77.33203125,110.00390625,266,,,,,,,,,
decrypt,,,,97.09765625,135.12109375,71,,,,,,
encrypt,,,,77.08984375,116.68359375,128,,,,,,
decrypt,,,,,,,47.2890625,87.296875,85,,,
encrypt,,,,,,,57.27734375,95.296875,318,,,
decrypt,,,,,,,,,,77.90625,115.65625,100
encrypt,,,,,,,,,,67.90234375,107.98828125,340
decrypt,97.3359375,131.375,75,,,,,,,,,
encrypt,77.3046875,111.48046875,252,,,,,,,,,
decrypt,,,,97.08984375,132.80859375,47,,,,,,
encrypt,,,,77.08203125,109.16796875,186,,,,,,
decrypt,,,,,,,47.33984375,87.35546875,84,,,
encrypt,,,,,,,57.3359375,91.4375,342,,,
decrypt,,,,,,,,,,77.93359375,117.48828125,102
encrypt,,,,,,,,,,67.9296875,107.94921875,210
decrypt,97.35546875,133.97265625,75,,,,,,,,,
encrypt,77.3125,115.94140625,225,,,,,,,,,
decrypt,,,,97.10546875,136.05859375,48,,,,,,
encrypt,,,,77.09765625,114.87109375,159,,,,,,
decrypt,,,,,,,47.26171875,87.27734375,84,,,
encrypt,,,,,,,57.26171875,93.203125,249,,,
decrypt,,,,,,,,,,77.8828125,115.76171875,94
encrypt,,,,,,,,,,67.87890625,107.96875,341
decrypt,97.35546875,130.48828125,73,,,,,,,,,
encrypt,77.3203125,113.54296875,256,,,,,,,,,
decrypt,,,,97.1015625,136.0625,47,,,,,,
