case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,157.76953125,194.12890625,83,,,,,,,,,
encrypt,137.7578125,171.8125,358,,,,,,,,,
decrypt,,,,37.5625,74.8125,47,,,,,,
encrypt,,,,27.55859375,107.58984375,139,,,,,,
decrypt,,,,,,,177.93359375,214.40625,106,,,
encrypt,,,,,,,157.92578125,196.22265625,276,,,
decrypt,,,,,,,,,,38.71875,74.6640625,108
encrypt,,,,,,,,,,28.71484375,168.76953125,243
decrypt,137.765625,172.47265625,91,,,,,,,,,
encrypt,127.76171875,155.03515625,257,,,,,,,,,
decrypt,,,,57.4375,93.6875,47,,,,,,
encrypt,,,,37.4296875,73.11328125,206,,,,,,
decrypt,,,,,,,137.93359375,175.6640625,98,,,
encrypt,,,,,,,137.86328125,177.75390625,277,,,
decrypt,,,,,,,,,,38.67578125,74.390625,108
encrypt,,,,,,,,,,28.671875,168.8046875,300
decrypt,137.8203125,176.46484375,83,,,,,,,,,
encrypt,127.81640625,151.76171875,246,,,,,,,,,
decrypt,,,,57.37890625,90.87109375,56,,,,,,
encrypt,,,,37.37109375,72.9375,117,,,,,,
decrypt,,,,,,,137.96875,174.703125,98,,,
encrypt,,,,,,,137.890625,175.12890625,318,,,
decrypt,,,,,,,,,,38.640625,75.30078125,99
encrypt,,,,,,,,,,28.63671875,168.76953125,260
decrypt,137.7890625,174.671875,83,,,,,,,,,
encrypt,127.78515625,149.71484375,213,,,,,,,,,
decrypt,,,,57.42578125,93.359375,50,,,,,,
encrypt,,,,37.41796875,75.359375,204,,,,,,
decrypt,,,,,,,137.921875,175.54296875,98,,,
encrypt,,,,,,,137.85546875,175.30078125,218,,,
decrypt,,,,,,,,,,38.75390625,73.12890625,98
encrypt,,,,,,,,,,28.75,168.8046875,323
decrypt,137.81640625,172.26171875,85,,,,,,,,,
encrypt,127.8125,154.765625,207,,,,,,,,,
decrypt,,,,57.390625,91.58203125,47,,,,,,
encrypt,,,,37.3828125,75.80078125,142,,,,,,
decrypt,,,,,,,137.8671875,170.7265625,98,,,
encrypt,,,,,,,137.796875,172.06640625,262,,,
decrypt,,,,,,,,,,38.4765625,73.50390625,98
encrypt,,,,,,,,,,28.47265625,168.52734375,265
decrypt,137.6328125,173.453125,84,,,,,,,,,
encrypt,127.62890625,151.62890625,235,,,,,,,,,
decrypt,,,,57.28125,96.8125,46,,,,,,
encrypt,,,,37.2734375,74.4765625,162,,,,,,
decrypt,,,,,,,137.8203125,170.83984375,107,,,
encrypt,,,,,,,137.7421875,172.640625,353,,,
decrypt,,,,,,,,,,38.50390625,74.515625,104
encrypt,,,,,,,,,,28.5,168.6328125,265
decrypt,137.58203125,173.48828125,84,,,,,,,,,
encrypt,127.578125,155.48046875,208,,,,,,,,,
decrypt,,,,57.234375,94.6015625,46,,,,,,
encrypt,,,,37.2265625,73.63671875,141,,,,,,
decrypt,,,,,,,137.7578125,174.26953125,98,,,
encrypt,,,,,,,137.66796875,173.01953125,357,,,
decrypt,,,,,,,,,,38.5,74.015625,98
encrypt,,,,,,,,,,28.49609375,168.55078125,356
decrypt,137.640625,170.41796875,92,,,,,,,,,
encrypt,127.63671875,154.20703125,263,,,,,,,,,
decrypt,,,,57.2734375,93.4609375,53,,,,,,
encrypt,,,,37.265625,70.6484375,120,,,,,,
decrypt,,,,,,,137.734375,173.25390625,106,,,
encrypt,,,,,,,137.66796875,176.76953125,218,,,
decrypt,,,,,,,,,,38.5390625,71.36328125,99
encrypt,,,,,,,,,,28.53515625,168.58984375,288
decrypt,137.66015625,171.62109375,84,,,,,,,,,
encrypt,127.65625,152.65625,317,,,,,,,,,
decrypt,,,,57.19921875,92.3359375,55,,,,,,
encrypt,,,,37.19140625,70.796875,153,,,,,,
decrypt,,,,,,,137.80859375,174.4140625,106,,,
encrypt,,,,,,,137.73828125,170.48046875,230,,,
decrypt,,,,,,,,,,38.6015625,77.98828125,111
encrypt,,,,,,,,,,28.59765625,168.65234375,261
decrypt,137.59765625,172.953125,93,,,,,,,,,
encrypt,127.59375,150.52734375,212,,,,,,,,,
decrypt,,,,57.23828125,89.828125,48,,,,,,
encrypt,,,,37.23046875,73.6484375,144,,,,,,
decrypt,,,,,,,137.7734375,176.72265625,99,,,
encrypt,,,,,,,137.70703125,170.0234375,223,,,
decrypt,,,,,,,,,,38.49609375,74.83203125,113
encrypt,,,,,,,,,,28.4921875,168.55078125,476
decrypt,137.625,174.1484375,106,,,,,,,,,
encrypt,127.62109375,154.85546875,275,,,,,,,,,
decrypt,,,,57.2421875,93.75,50,,,,,,
