case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,67.25390625,107.26953125,68,,,,,,,,,
encrypt,87.24609375,111.66796875,238,,,,,,,,,
decrypt,,,,77.02734375,109.33984375,47,,,,,,
encrypt,,,,67.0234375,89.55859375,270,,,,,,
decrypt,,,,,,,47.26953125,87.28515625,72,,,
encrypt,,,,,,,57.2734375,91.11328125,231,,,
decrypt,,,,,,,,,,27.59765625,50.33203125,73
encrypt,,,,,,,,,,27.59765625,65.79296875,252
decrypt,37.10546875,77.12109375,66,,,,,,,,,
encrypt,27.1015625,67.1171875,239,,,,,,,,,
decrypt,,,,56.98046875,92.328125,47,,,,,,
encrypt,,,,46.9765625,74.91796875,250,,,,,,
decrypt,,,,,,,17.34765625,67.3671875,74,,,
encrypt,,,,,,,47.29296875,75.23046875,287,,,
decrypt,,,,,,,,,,27.55859375,50.0234375,73
encrypt,,,,,,,,,,27.55859375,63.77734375,232
decrypt,37.12890625,71.0625,66,,,,,,,,,
encrypt,27.125,67.140625,182,,,,,,,,,
decrypt,,,,56.96484375,92.765625,47,,,,,,
encrypt,,,,46.9609375,70.44140625,206,,,,,,
decrypt,,,,,,,17.34765625,67.3671875,74,,,
encrypt,,,,,,,47.29296875,76.546875,388,,,
decrypt,,,,,,,,,,27.55859375,53.19921875,73
encrypt,,,,,,,,,,27.55859375,63.9921875,300
decrypt,37.1171875,76.1484375,66,,,,,,,,,
encrypt,27.11328125,67.12890625,194,,,,,,,,,
decrypt,,,,56.98046875,89.515625,47,,,,,,
encrypt,,,,46.9765625,75.89453125,154,,,,,,
decrypt,,,,,,,17.328125,67.34765625,73,,,
encrypt,,,,,,,47.2734375,75.2109375,229,,,
decrypt,,,,,,,,,,27.5546875,57.234375,78
encrypt,,,,,,,,,,27.58203125,64.10546875,288
decrypt,37.1171875,69.5078125,67,,,,,,,,,
encrypt,27.11328125,67.12890625,234,,,,,,,,,
decrypt,,,,56.97265625,91.109375,47,,,,,,
encrypt,,,,46.96875,72.98046875,169,,,,,,
decrypt,,,,,,,17.3046875,67.32421875,81,,,
encrypt,,,,,,,47.25,77.16015625,166,,,
decrypt,,,,,,,,,,27.328125,56.0234375,73
encrypt,,,,,,,,,,27.359375,65.265625,244
decrypt,36.97265625,70.2421875,66,,,,,,,,,
encrypt,26.96875,66.984375,170,,,,,,,,,
decrypt,,,,56.81640625,91.26171875,47,,,,,,
encrypt,,,,46.8125,72.609375,132,,,,,,
decrypt,,,,,,,17.1796875,67.19921875,73,,,
encrypt,,,,,,,47.125,69.8359375,420,,,
decrypt,,,,,,,,,,27.37890625,54.18359375,73
encrypt,,,,,,,,,,27.41015625,60.58203125,372
decrypt,36.96875,76.71484375,65,,,,,,,,,
encrypt,26.96484375,66.98046875,161,,,,,,,,,
decrypt,,,,56.796875,94.23828125,56,,,,,,
encrypt,,,,46.79296875,71.546875,168,,,,,,
decrypt,,,,,,,17.16015625,67.1796875,73,,,
encrypt,,,,,,,47.10546875,74.27734375,300,,,
decrypt,,,,,,,,,,27.38671875,55.9921875,73
encrypt,,,,,,,,,,27.41796875,63.01953125,331
decrypt,36.95703125,73.828125,66,,,,,,,,,
encrypt,26.953125,66.96875,237,,,,,,,,,
decrypt,,,,56.8125,92.921875,56,,,,,,
encrypt,,,,46.80859375,73.01953125,187,,,,,,
decrypt,,,,,,,17.140625,67.16015625,82,,,
encrypt,,,,,,,47.0859375,69.19140625,278,,,
decrypt,,,,,,,,,,27.359375,54.40625,73
encrypt,,,,,,,,,,27.38671875,58.6875,250
decrypt,36.95703125,72.02734375,66,,,,,,,,,
encrypt,26.953125,66.96875,170,,,,,,,,,
decrypt,,,,56.80078125,91.58203125,47,,,,,,
encrypt,,,,46.796875,72.73828125,162,,,,,,
decrypt,,,,,,,17.16015625,67.1796875,82,,,
encrypt,,,,,,,47.10546875,69.11328125,205,,,
decrypt,,,,,,,,,,27.39453125,52.56640625,73
encrypt,,,,,,,,,,27.421875,67.0546875,431
decrypt,36.9375,70.95703125,66,,,,,,,,,
encrypt,26.93359375,66.94921875,192,,,,,,,,,
decrypt,,,,56.8046875,90.33203125,48,,,,,,
encrypt,,,,46.80078125,74.7421875,181,,,,,,
decrypt,,,,,,,17.171875,67.19140625,74,,,
encrypt,,,,,,,47.1171875,73.0546875,266,,,
decrypt,,,,,,,,,,27.37109375,53.80078125,81
encrypt,,,,,,,,,,27.3984375,64.01171875,299
decrypt,36.9453125,69.015625,89,,,,,,,,,
encrypt,26.94140625,66.95703125,237,,,,,,,,,
decrypt,,,,56.8046875,88.890625,52,,,,,,
encrypt,,,,46.80078125,71.0234375,135,,,,,,
decrypt,,,,,,,17.203125,67.22265625,89,,,
encrypt,,,,,,,47.1484375,71.5625,320,,,
decrypt,,,,,,,,,,27.36328125,56.85546875,149
encrypt,,,,,,,,,,27.39453125,62.24609375,390
decrypt,37.01953125,71.72265625,149,,,,,,,,,
encrypt,27.015625,67.03125,729,,,,,,,,,
decrypt,,,,56.82421875,91.015625,58,,,,,,
encrypt,,,,46.8203125,70.01953125,362,,,,,,
decrypt,,,,,,,17.171875,67.19140625,114,,,
encrypt,,,,,,,47.1171875,75.79296875,338,,,
decrypt,,,,,,,,,,27.33984375,53.6171875,111
encrypt,,,,,,,,,,27.33984375,65.28515625,576
decrypt,36.9609375,75.7421875,84,,,,,,,,,
encrypt,26.95703125,66.97265625,393,,,,,,,,,
