case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,26.94140625,66.95703125,58,,,,,,,,,
encrypt,46.94921875,70.95703125,164,,,,,,,,,
decrypt,,,,56.74609375,93.24609375,47,,,,,,
encrypt,,,,36.73046875,68.59375,258,,,,,,
decrypt,,,,,,,36.8828125,68.9296875,57,,,
encrypt,,,,,,,26.87890625,66.89453125,202,,,
decrypt,,,,,,,,,,77.3046875,114.98046875,58
encrypt,,,,,,,,,,57.25,89.76953125,251
decrypt,26.8828125,55.5078125,56,,,,,,,,,
encrypt,26.8828125,66.8984375,162,,,,,,,,,
decrypt,,,,56.796875,92.73046875,55,,,,,,
encrypt,,,,36.7890625,71.4921875,151,,,,,,
decrypt,,,,,,,37.01953125,73.75,57,,,
encrypt,,,,,,,27.015625,55.12890625,215,,,
decrypt,,,,,,,,,,77.296875,112.21875,60
encrypt,,,,,,,,,,57.2421875,96.83203125,383
decrypt,26.890625,54.8359375,57,,,,,,,,,
encrypt,26.890625,66.90625,195,,,,,,,,,
decrypt,,,,56.796875,95.16015625,50,,,,,,
encrypt,,,,36.7890625,69.58984375,150,,,,,,
decrypt,,,,,,,36.94140625,71.94921875,58,,,
encrypt,,,,,,,26.9375,51.62890625,213,,,
decrypt,,,,,,,,,,77.296875,111.203125,58
encrypt,,,,,,,,,,57.2421875,94.05859375,207
decrypt,26.97265625,51.8671875,57,,,,,,,,,
encrypt,26.97265625,66.98828125,169,,,,,,,,,
decrypt,,,,56.796875,91.31640625,47,,,,,,
encrypt,,,,36.7890625,74.53515625,139,,,,,,
decrypt,,,,,,,37.0234375,71.8515625,57,,,
encrypt,,,,,,,27.01953125,51.72265625,191,,,
decrypt,,,,,,,,,,77.3125,111.1953125,60
encrypt,,,,,,,,,,57.2578125,90.27734375,225
decrypt,26.9765625,48.921875,57,,,,,,,,,
encrypt,26.9765625,66.9921875,224,,,,,,,,,
decrypt,,,,56.796875,93.38671875,47,,,,,,
encrypt,,,,36.7890625,69.91015625,135,,,,,,
decrypt,,,,,,,37.01953125,76.70703125,58,,,
encrypt,,,,,,,27.015625,54.56640625,199,,,
decrypt,,,,,,,,,,77.125,111.26171875,59
encrypt,,,,,,,,,,57.0703125,93.33203125,177
decrypt,26.72265625,50.13671875,57,,,,,,,,,
encrypt,26.72265625,66.73828125,219,,,,,,,,,
decrypt,,,,56.6328125,94.56640625,52,,,,,,
encrypt,,,,36.625,72.37109375,175,,,,,,
decrypt,,,,,,,36.88671875,74.29296875,58,,,
encrypt,,,,,,,26.8828125,50.046875,187,,,
decrypt,,,,,,,,,,77.13671875,109.59765625,58
encrypt,,,,,,,,,,57.08203125,95.3359375,245
decrypt,26.81640625,56.48828125,57,,,,,,,,,
encrypt,26.81640625,66.83203125,151,,,,,,,,,
decrypt,,,,56.6328125,91.69140625,47,,,,,,
encrypt,,,,36.625,73.65234375,167,,,,,,
decrypt,,,,,,,36.85546875,72.0546875,57,,,
encrypt,,,,,,,26.8515625,50.7890625,241,,,
decrypt,,,,,,,,,,77.12890625,115.6484375,58
encrypt,,,,,,,,,,57.07421875,93.45703125,216
decrypt,26.71875,56.05078125,57,,,,,,,,,
encrypt,26.71875,66.734375,236,,,,,,,,,
decrypt,,,,56.6328125,91.953125,46,,,,,,
encrypt,,,,36.625,72.234375,253,,,,,,
decrypt,,,,,,,36.8515625,72.79296875,58,,,
encrypt,,,,,,,26.84765625,56.37109375,157,,,
decrypt,,,,,,,,,,77.12890625,111.70703125,59
encrypt,,,,,,,,,,57.07421875,91.15625,212
decrypt,26.73828125,56.1171875,57,,,,,,,,,
encrypt,26.73828125,66.75390625,181,,,,,,,,,
decrypt,,,,56.6328125,89.30859375,46,,,,,,
encrypt,,,,36.625,75.89453125,179,,,,,,
decrypt,,,,,,,36.76953125,69.55859375,66,,,
encrypt,,,,,,,26.765625,50.39453125,260,,,
decrypt,,,,,,,,,,77.125,113.44140625,58
encrypt,,,,,,,,,,57.0703125,91.96875,277
decrypt,26.80859375,56.4375,57,,,,,,,,,
encrypt,26.80859375,66.82421875,167,,,,,,,,,
decrypt,,,,56.6328125,93.6796875,47,,,,,,
encrypt,,,,36.625,73.07421875,123,,,,,,
decrypt,,,,,,,36.85546875,74.6875,58,,,
encrypt,,,,,,,26.8515625,55.4375,176,,,
decrypt,,,,,,,,,,77.12109375,115.1015625,61
encrypt,,,,,,,,,,57.06640625,91.765625,237
decrypt,26.8125,56.6640625,60,,,,,,,,,
encrypt,26.8125,66.828125,212,,,,,,,,,
decrypt,,,,56.63671875,91.93359375,50,,,,,,
encrypt,,,,36.62890625,70.51953125,344,,,,,,
decrypt,,,,,,,36.85546875,75.86328125,70,,,
encrypt,,,,,,,26.8515625,54.62890625,514,,,
decrypt,,,,,,,,,,77.12890625,113.03125,138
encrypt,,,,,,,,,,57.07421875,95.375,441
decrypt,26.7421875,56.6640625,152,,,,,,,,,
encrypt,26.7421875,66.7578125,500,,,,,,,,,
decrypt,,,,56.65234375,95.28515625,92,,,,,,
encrypt,,,,36.64453125,70.0390625,255,,,,,,
decrypt,,,,,,,36.87109375,75.78515625,138,,,
encrypt,,,,,,,26.8671875,52.328125,367,,,
decrypt,,,,,,,,,,77.109375,111.7265625,129
encrypt,,,,,,,,,,57.0546875,90.87890625,582
decrypt,26.734375,55.90234375,124,,,,,,,,,
encrypt,26.734375,66.75,282,,,,,,,,,
decrypt,,,,56.6484375,95.58203125,119,,,,,,
encrypt,,,,36.640625,76.1640625,676,,,,,,
decrypt,,,,,,,36.796875,74.65625,154,,,
encrypt,,,,,,,26.79296875,55.33203125,414,,,
decrypt,,,,,,,,,,77.140625,114.8984375,122
encrypt,,,,,,,,,,57.0859375,92.04296875,400
decrypt,26.75390625,50.140625,74,,,,,,,,,
encrypt,26.75390625,66.76953125,537,,,,,,,,,
decrypt,,,,56.625,94.875,76,,,,,,
encrypt,,,,36.6171875,75.38671875,221,,,,,,
decrypt,,,,,,,36.87109375,73.86328125,92,,,
encrypt,,,,,,,26.8671875,54.8125,324,,,
decrypt,,,,,,,,,,77.12109375,112.2734375,127
encrypt,,,,,,,,,,57.06640625,95.7109375,291
decrypt,26.73828125,52.78515625,171,,,,,,,,,
encrypt,26.73828125,66.75390625,467,,,,,,,,,
decrypt,,,,56.6484375,94.08203125,54,,,,,,
encrypt,,,,36.640625,71.8125,459,,,,,,
decrypt,,,,,,,36.78515625,73.375,131,,,
encrypt,,,,,,,26.78125,54.37890625,351,,,
decrypt,,,,,,,,,,77.12890625,115.90625,152
encrypt,,,,,,,,,,57.07421875,95.859375,552
decrypt,26.734375,55.5703125,82,,,,,,,,,
encrypt,26.734375,66.75,310,,,,,,,,,
decrypt,,,,56.6328125,91.18359375,49,,,,,,
encrypt,,,,36.625,73.42578125,342,,,,,,
decrypt,,,,,,,36.76953125,69.03125,58,,,
encrypt,,,,,,,26.765625,54.55078125,242,,,
decrypt,,,,,,,,,,77.1328125,113.22265625,60
encrypt,,,,,,,,,,57.078125,90.484375,209
decrypt,26.71875,54.8203125,70,,,,,,,,,
encrypt,26.71875,66.734375,160,,,,,,,,,
decrypt,,,,56.6328125,95.296875,59,,,,,,
encrypt,,,,36.625,73.35546875,179,,,,,,
decrypt,,,,,,,36.859375,72.10546875,58,,,
encrypt,,,,,,,26.85546875,54.0625,184,,,
decrypt,,,,,,,,,,77.12109375,114.828125,59
encrypt,,,,,,,,,,57.06640625,91.15234375,186
decrypt,26.81640625,54.390625,58,,,,,,,,,
encrypt,26.81640625,66.83203125,250,,,,,,,,,
decrypt,,,,56.6328125,95.58984375,48,,,,,,
encrypt,,,,36.625,69.96875,119,,,,,,
decrypt,,,,,,,36.8515625,73.48046875,57,,,
encrypt,,,,,,,26.84765625,50.18359375,200,,,
decrypt,,,,,,,,,,77.125,111.4921875,59
encrypt,,,,,,,,,,57.0703125,90.6328125,181
decrypt,26.80859375,54.08984375,67,,,,,,,,,
encrypt,26.80859375,66.82421875,178,,,,,,,,,
decrypt,,,,56.6328125,93.75390625,47,,,,,,
encrypt,,,,36.625,68.6875,128,,,,,,
decrypt,,,,,,,36.78515625,74.78125,58,,,
encrypt,,,,,,,26.78125,49.42578125,203,,,
decrypt,,,,,,,,,,77.140625,111.1640625,58
encrypt,,,,,,,,,,57.0859375,96.140625,162
decrypt,26.8046875,48.75,58,,,,,,,,,
encrypt,26.8046875,66.8203125,177,,,,,,,,,
