case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,98.015625,129.9375,105,,,,,,,,,
encrypt,78.0078125,110.7421875,249,,,,,,,,,
decrypt,,,,97.69921875,131.9140625,51,,,,,,
encrypt,,,,77.69140625,110.11328125,188,,,,,,
decrypt,,,,,,,57.97265625,96.80078125,117,,,
encrypt,,,,,,,67.9765625,93.3671875,336,,,
decrypt,,,,,,,,,,38.99609375,75.1171875,118
encrypt,,,,,,,,,,38.99609375,68.69140625,415
decrypt,138.046875,172.87109375,106,,,,,,,,,
encrypt,128.04296875,152.2890625,231,,,,,,,,,
decrypt,,,,117.73828125,151.0234375,47,,,,,,
encrypt,,,,97.65625,131.16796875,226,,,,,,
decrypt,,,,,,,18.375,228.453125,123,,,
encrypt,,,,,,,198.375,236.10546875,342,,,
decrypt,,,,,,,,,,39.09765625,77.30859375,128
encrypt,,,,,,,,,,39.09765625,67.37109375,347
decrypt,138.11328125,174.01953125,97,,,,,,,,,
encrypt,128.109375,151.65234375,239,,,,,,,,,
decrypt,,,,117.625,152.46484375,47,,,,,,
encrypt,,,,97.578125,132.5390625,172,,,,,,
decrypt,,,,,,,18.4453125,228.51171875,132,,,
encrypt,,,,,,,198.4375,233.26171875,392,,,
decrypt,,,,,,,,,,39.06640625,72.08984375,126
encrypt,,,,,,,,,,39.06640625,65.015625,388
decrypt,138.0546875,174.98046875,96,,,,,,,,,
encrypt,128.05078125,154.0625,320,,,,,,,,,
decrypt,,,,117.69921875,151.25390625,48,,,,,,
encrypt,,,,97.64453125,136.11328125,156,,,,,,
decrypt,,,,,,,18.34765625,228.4140625,123,,,
encrypt,,,,,,,198.33203125,232.65625,398,,,
decrypt,,,,,,,,,,39.08203125,71.2890625,126
encrypt,,,,,,,,,,39.08203125,66.859375,353
decrypt,138.12109375,172.1953125,106,,,,,,,,,
encrypt,128.1171875,151.2578125,288,,,,,,,,,
decrypt,,,,117.6640625,157.265625,48,,,,,,
encrypt,,,,97.5859375,130.48828125,354,,,,,,
decrypt,,,,,,,18.0546875,228.296875,123,,,
encrypt,,,,,,,198.2265625,238.08984375,322,,,
decrypt,,,,,,,,,,38.84765625,71.91015625,117
encrypt,,,,,,,,,,38.84765625,60.92578125,382
decrypt,137.86328125,177.72265625,105,,,,,,,,,
encrypt,127.859375,151.7734375,211,,,,,,,,,
decrypt,,,,117.5234375,151.421875,47,,,,,,
encrypt,,,,97.45703125,132.234375,196,,,,,,
decrypt,,,,,,,18.26953125,228.3515625,124,,,
encrypt,,,,,,,198.25390625,237.01953125,391,,,
decrypt,,,,,,,,,,38.8671875,71.12109375,126
encrypt,,,,,,,,,,38.8671875,64.71484375,288
decrypt,137.828125,173.3515625,98,,,,,,,,,
encrypt,127.82421875,153.63671875,203,,,,,,,,,
decrypt,,,,117.53125,157.1875,47,,,,,,
encrypt,,,,97.47265625,136.77734375,208,,,,,,
decrypt,,,,,,,18.19140625,228.2734375,123,,,
encrypt,,,,,,,198.19140625,237.1171875,274,,,
decrypt,,,,,,,,,,38.78125,75.1796875,118
encrypt,,,,,,,,,,38.78125,66.671875,335
decrypt,137.953125,175.859375,97,,,,,,,,,
encrypt,127.94921875,154.65625,310,,,,,,,,,
decrypt,,,,117.57421875,156.40625,57,,,,,,
encrypt,,,,97.5,133.1953125,316,,,,,,
decrypt,,,,,,,18.1640625,228.2421875,123,,,
encrypt,,,,,,,198.16015625,234.4609375,308,,,
decrypt,,,,,,,,,,38.86328125,71.859375,127
encrypt,,,,,,,,,,38.86328125,64.9609375,318
decrypt,137.9921875,174.7421875,106,,,,,,,,,
encrypt,127.98828125,151.66796875,210,,,,,,,,,
decrypt,,,,117.51171875,151.9765625,47,,,,,,
encrypt,,,,97.46484375,135.23046875,171,,,,,,
decrypt,,,,,,,18.27734375,228.359375,133,,,
encrypt,,,,,,,198.27734375,232.4375,298,,,
decrypt,,,,,,,,,,38.95703125,74.90234375,118
encrypt,,,,,,,,,,38.95703125,64.28125,358
decrypt,137.89453125,176.1640625,98,,,,,,,,,
encrypt,127.890625,154.328125,216,,,,,,,,,
decrypt,,,,117.5625,153.578125,48,,,,,,
encrypt,,,,97.48046875,132.22265625,375,,,,,,
decrypt,,,,,,,18.25,228.33203125,139,,,
encrypt,,,,,,,198.25390625,230.90234375,248,,,
decrypt,,,,,,,,,,38.81640625,76.6015625,124
encrypt,,,,,,,,,,38.81640625,66.4296875,514
decrypt,137.90625,173.61328125,109,,,,,,,,,
encrypt,127.90234375,155.51171875,306,,,,,,,,,
decrypt,,,,117.49609375,156.734375,63,,,,,,
encrypt,,,,97.4375,131.70703125,215,,,,,,
decrypt,,,,,,,18.41015625,248.5,299,,,
encrypt,,,,,,,218.41015625,258.00390625,681,,,
decrypt,,,,,,,,,,38.91015625,76.3984375,215
encrypt,,,,,,,,,,38.91015625,64.4921875,774
decrypt,138.0078125,171.9609375,158,,,,,,,,,
encrypt,128.00390625,154.8125,588,,,,,,,,,
decrypt,,,,117.53125,147.296875,78,,,,,,
encrypt,,,,97.484375,135.72265625,339,,,,,,
decrypt,,,,,,,18.14453125,228.25390625,273,,,
encrypt,,,,,,,198.1875,237.43359375,547,,,
decrypt,,,,,,,,,,38.90234375,76.30078125,373
encrypt,,,,,,,,,,38.90234375,66.37109375,771
decrypt,137.9140625,176.18359375,147,,,,,,,,,
encrypt,127.91015625,155.82421875,621,,,,,,,,,
decrypt,,,,117.609375,155.75390625,81,,,,,,
encrypt,,,,97.55078125,137.22265625,377,,,,,,
decrypt,,,,,,,18.28515625,228.3671875,314,,,
encrypt,,,,,,,198.29296875,237.9296875,511,,,
decrypt,,,,,,,,,,38.80859375,75.66796875,269
encrypt,,,,,,,,,,38.80859375,62.6796875,671
decrypt,137.94140625,176.83984375,207,,,,,,,,,
encrypt,127.9375,152.12109375,369,,,,,,,,,
decrypt,,,,117.51171875,155.703125,130,,,,,,
encrypt,,,,97.46875,134.4765625,163,,,,,,
decrypt,,,,,,,18.1796875,228.26171875,187,,,
encrypt,,,,,,,198.17578125,237.37109375,524,,,
decrypt,,,,,,,,,,38.80859375,72.86328125,213
encrypt,,,,,,,,,,38.80859375,62.16796875,689
decrypt,137.87890625,174.55078125,187,,,,,,,,,
encrypt,127.875,156.578125,432,,,,,,,,,
decrypt,,,,117.50390625,156.6953125,101,,,,,,
encrypt,,,,97.453125,131.25,297,,,,,,
decrypt,,,,,,,18.28515625,228.3671875,174,,,
encrypt,,,,,,,198.29296875,233.203125,494,,,
decrypt,,,,,,,,,,38.82421875,76.05078125,209
encrypt,,,,,,,,,,38.82421875,61.60546875,484
decrypt,137.8984375,171.265625,101,,,,,,,,,
encrypt,127.89453125,155.80859375,260,,,,,,,,,
decrypt,,,,117.46875,155.00390625,49,,,,,,
encrypt,,,,97.41015625,130.6328125,155,,,,,,
decrypt,,,,,,,18.1640625,228.23828125,139,,,
encrypt,,,,,,,198.15625,232.76953125,353,,,
decrypt,,,,,,,,,,38.87109375,76.53515625,124
encrypt,,,,,,,,,,38.87109375,67.109375,353
decrypt,137.9375,177.44140625,137,,,,,,,,,
encrypt,127.93359375,154.96484375,212,,,,,,,,,
decrypt,,,,117.4765625,155.8359375,47,,,,,,
encrypt,,,,97.4296875,132.1953125,123,,,,,,
decrypt,,,,,,,18.3046875,228.38671875,139,,,
encrypt,,,,,,,198.30078125,233.6796875,342,,,
decrypt,,,,,,,,,,38.8203125,70.91015625,119
encrypt,,,,,,,,,,38.8203125,62.27734375,331
decrypt,137.90625,172.50390625,114,,,,,,,,,
encrypt,127.90234375,156.5859375,221,,,,,,,,,
decrypt,,,,117.54296875,150.1328125,48,,,,,,
encrypt,,,,97.48046875,129.46875,156,,,,,,
decrypt,,,,,,,18.171875,228.234375,132,,,
encrypt,,,,,,,198.15625,236.0859375,435,,,
decrypt,,,,,,,,,,38.875,73.5625,118
encrypt,,,,,,,,,,38.875,60.859375,307
decrypt,137.91015625,176.640625,105,,,,,,,,,
encrypt,127.90625,157.19921875,293,,,,,,,,,
decrypt,,,,117.6015625,154.94140625,57,,,,,,
encrypt,,,,97.55078125,134.25,159,,,,,,
decrypt,,,,,,,18.203125,228.28515625,123,,,
encrypt,,,,,,,198.2109375,237.79296875,282,,,
decrypt,,,,,,,,,,38.921875,72.32421875,128
encrypt,,,,,,,,,,38.921875,68.69140625,298
decrypt,137.83984375,172.046875,105,,,,,,,,,
encrypt,127.8359375,155.75,202,,,,,,,,,
decrypt,,,,117.46484375,150.62109375,47,,,,,,
encrypt,,,,97.3984375,131.375,139,,,,,,
decrypt,,,,,,,18.24609375,228.328125,123,,,
encrypt,,,,,,,198.26171875,232.44921875,297,,,
decrypt,,,,,,,,,,38.95703125,76.66015625,119
encrypt,,,,,,,,,,38.95703125,67.44921875,299
decrypt,137.9296875,170.46484375,97,,,,,,,,,
encrypt,127.92578125,150.69921875,268,,,,,,,,,
decrypt,,,,117.50390625,149.79296875,48,,,,,,
encrypt,,,,97.453125,131.87109375,139,,,,,,
decrypt,,,,,,,18.22265625,228.3046875,124,,,
encrypt,,,,,,,198.1953125,233.20703125,456,,,
decrypt,,,,,,,,,,38.8515625,75.39453125,128
encrypt,,,,,,,,,,38.8515625,60.640625,328
decrypt,137.91015625,171.046875,105,,,,,,,,,
encrypt,127.90625,156.6171875,194,,,,,,,,,
decrypt,,,,117.5625,153.09765625,47,,,,,,
encrypt,,,,97.49609375,137.01953125,162,,,,,,
decrypt,,,,,,,18.3828125,228.46484375,132,,,
encrypt,,,,,,,198.38671875,236.3125,304,,,
decrypt,,,,,,,,,,38.86328125,78.5234375,127
encrypt,,,,,,,,,,38.86328125,67.21484375,392
decrypt,138.015625,176.1484375,97,,,,,,,,,
encrypt,128.01171875,153.92578125,213,,,,,,,,,
decrypt,,,,117.484375,150.51953125,47,,,,,,
encrypt,,,,97.4375,137.2265625,153,,,,,,
decrypt,,,,,,,18.15625,228.23828125,133,,,
encrypt,,,,,,,198.1640625,232.1015625,283,,,
decrypt,,,,,,,,,,38.7890625,74.63671875,127
encrypt,,,,,,,,,,38.7890625,65.890625,286
decrypt,137.86328125,173.2734375,106,,,,,,,,,
encrypt,127.859375,155.9375,231,,,,,,,,,
decrypt,,,,117.5234375,149.43359375,46,,,,,,
encrypt,,,,97.45703125,131.43359375,141,,,,,,
decrypt,,,,,,,18.1875,228.26953125,132,,,
encrypt,,,,,,,198.19140625,234.11328125,321,,,
decrypt,,,,,,,,,,38.93359375,77.06640625,117
encrypt,,,,,,,,,,38.93359375,67.89453125,320
decrypt,137.8828125,172.46875,98,,,,,,,,,
encrypt,127.87890625,150.984375,234,,,,,,,,,
decrypt,,,,117.58984375,157.1875,48,,,,,,
encrypt,,,,97.484375,131.86328125,296,,,,,,
decrypt,,,,,,,18.17578125,228.2578125,125,,,
encrypt,,,,,,,198.1796875,236.82421875,284,,,
decrypt,,,,,,,,,,38.91015625,72.8828125,127
encrypt,,,,,,,,,,38.91015625,67.703125,323
decrypt,137.8671875,177.44140625,106,,,,,,,,,
encrypt,127.86328125,156.55859375,390,,,,,,,,,
decrypt,,,,117.5625,152.74609375,48,,,,,,
encrypt,,,,97.51171875,136.20703125,157,,,,,,
decrypt,,,,,,,18.2265625,228.30859375,123,,,
encrypt,,,,,,,198.23828125,237.5,268,,,
decrypt,,,,,,,,,,38.83203125,73.33203125,123
encrypt,,,,,,,,,,38.83203125,68.5703125,293
decrypt,137.97265625,170.15234375,111,,,,,,,,,
encrypt,127.96875,153.84765625,201,,,,,,,,,
decrypt,,,,117.44921875,156.58203125,55,,,,,,
encrypt,,,,97.40234375,133.0,140,,,,,,
decrypt,,,,,,,18.20703125,228.2890625,124,,,
encrypt,,,,,,,198.21484375,236.78515625,270,,,
decrypt,,,,,,,,,,38.7890625,70.921875,127
encrypt,,,,,,,,,,38.7890625,65.96484375,398
decrypt,137.93359375,171.0390625,97,,,,,,,,,
encrypt,127.9296875,156.42578125,256,,,,,,,,,
decrypt,,,,117.59375,155.50390625,47,,,,,,
encrypt,,,,97.52734375,132.35546875,251,,,,,,
decrypt,,,,,,,18.20703125,228.28125,128,,,
encrypt,,,,,,,198.203125,232.32421875,362,,,
decrypt,,,,,,,,,,38.9375,71.5078125,118
encrypt,,,,,,,,,,38.9375,66.80078125,396
decrypt,138.04296875,174.09375,98,,,,,,,,,
encrypt,128.0390625,156.3125,236,,,,,,,,,
decrypt,,,,117.55859375,149.8203125,48,,,,,,
encrypt,,,,97.5078125,133.49609375,196,,,,,,
decrypt,,,,,,,18.1953125,228.27734375,123,,,
encrypt,,,,,,,198.20703125,230.953125,251,,,
decrypt,,,,,,,,,,38.84375,77.6796875,119
encrypt,,,,,,,,,,38.84375,68.15625,426
decrypt,137.8828125,173.4296875,104,,,,,,,,,
encrypt,127.87890625,156.1640625,270,,,,,,,,,
decrypt,,,,117.53125,156.25390625,57,,,,,,
encrypt,,,,97.46484375,134.28125,182,,,,,,
decrypt,,,,,,,18.21875,228.30078125,131,,,
encrypt,,,,,,,198.2421875,236.41015625,287,,,
decrypt,,,,,,,,,,38.83984375,78.8515625,117
encrypt,,,,,,,,,,38.83984375,63.62109375,460
decrypt,137.87109375,175.77734375,98,,,,,,,,,
encrypt,127.8671875,150.33203125,305,,,,,,,,,
decrypt,,,,117.5390625,157.2578125,48,,,,,,
encrypt,,,,97.4921875,135.37109375,138,,,,,,
decrypt,,,,,,,18.19140625,228.2734375,124,,,
encrypt,,,,,,,198.203125,235.8984375,316,,,
decrypt,,,,,,,,,,38.91796875,75.3515625,127
encrypt,,,,,,,,,,38.91796875,63.546875,305
decrypt,137.92578125,177.18359375,97,,,,,,,,,
encrypt,127.921875,153.8359375,249,,,,,,,,,
decrypt,,,,117.5390625,150.6015625,47,,,,,,
encrypt,,,,97.484375,131.8046875,138,,,,,,
decrypt,,,,,,,18.140625,228.22265625,123,,,
encrypt,,,,,,,198.13671875,237.49609375,357,,,
decrypt,,,,,,,,,,38.8671875,77.93359375,118
encrypt,,,,,,,,,,38.8671875,68.52734375,302
decrypt,137.98046875,174.4609375,96,,,,,,,,,
encrypt,127.9765625,152.01171875,216,,,,,,,,,
decrypt,,,,117.546875,149.4921875,52,,,,,,
encrypt,,,,97.48828125,132.1484375,174,,,,,,
decrypt,,,,,,,18.30859375,228.390625,124,,,
encrypt,,,,,,,198.296875,236.875,374,,,
decrypt,,,,,,,,,,38.859375,70.8046875,118
encrypt,,,,,,,,,,38.859375,65.71484375,349
decrypt,137.9296875,177.453125,95,,,,,,,,,
encrypt,127.92578125,153.65234375,247,,,,,,,,,
decrypt,,,,117.5546875,155.59765625,48,,,,,,
encrypt,,,,97.484375,134.3671875,155,,,,,,
decrypt,,,,,,,18.2578125,228.33984375,123,,,
encrypt,,,,,,,198.265625,237.8359375,275,,,
decrypt,,,,,,,,,,38.828125,76.2421875,118
encrypt,,,,,,,,,,38.828125,64.26171875,339
decrypt,137.91796875,175.7109375,96,,,,,,,,,
encrypt,127.9140625,154.984375,210,,,,,,,,,
decrypt,,,,117.5703125,152.3515625,48,,,,,,
encrypt,,,,97.5234375,131.02734375,115,,,,,,
decrypt,,,,,,,18.265625,228.34375,130,,,
encrypt,,,,,,,198.2734375,237.46484375,308,,,
decrypt,,,,,,,,,,38.83203125,75.4921875,118
encrypt,,,,,,,,,,38.83203125,64.74609375,287
decrypt,138.0078125,171.6484375,106,,,,,,,,,
encrypt,128.00390625,150.30078125,204,,,,,,,,,
decrypt,,,,117.52734375,155.2109375,47,,,,,,
encrypt,,,,97.48046875,131.37890625,132,,,,,,
decrypt,,,,,,,18.30078125,228.37890625,132,,,
encrypt,,,,,,,198.30859375,233.359375,308,,,
decrypt,,,,,,,,,,38.9375,78.66015625,125
encrypt,,,,,,,,,,38.9375,68.51171875,319
decrypt,138.01171875,173.74609375,98,,,,,,,,,
encrypt,128.0078125,157.5859375,249,,,,,,,,,
decrypt,,,,117.6015625,152.9453125,47,,,,,,
encrypt,,,,97.54296875,135.76953125,143,,,,,,
decrypt,,,,,,,18.19921875,228.28125,132,,,
encrypt,,,,,,,198.21875,234.42578125,284,,,
decrypt,,,,,,,,,,38.83203125,76.2734375,128
encrypt,,,,,,,,,,38.83203125,66.6171875,426
decrypt,137.875,171.40625,104,,,,,,,,,
encrypt,127.87109375,149.78515625,239,,,,,,,,,
decrypt,,,,117.61328125,156.78515625,46,,,,,,
encrypt,,,,97.5546875,129.90234375,160,,,,,,
decrypt,,,,,,,18.32421875,228.40625,124,,,
encrypt,,,,,,,198.33203125,232.37890625,279,,,
decrypt,,,,,,,,,,38.90625,76.13671875,117
encrypt,,,,,,,,,,38.90625,60.81640625,292
decrypt,137.875,175.140625,98,,,,,,,,,
encrypt,127.87109375,154.4375,220,,,,,,,,,
decrypt,,,,117.48828125,151.5546875,48,,,,,,
encrypt,,,,97.4375,131.2890625,126,,,,,,
decrypt,,,,,,,18.21484375,228.29296875,123,,,
encrypt,,,,,,,198.2109375,231.6171875,318,,,
decrypt,,,,,,,,,,38.8671875,75.640625,118
encrypt,,,,,,,,,,38.8671875,61.9375,299
decrypt,138.0078125,173.40234375,106,,,,,,,,,
encrypt,128.00390625,152.60546875,224,,,,,,,,,
decrypt,,,,117.4921875,153.23046875,46,,,,,,
encrypt,,,,97.453125,133.35546875,157,,,,,,
decrypt,,,,,,,18.234375,228.31640625,125,,,
encrypt,,,,,,,198.23828125,236.92578125,260,,,
decrypt,,,,,,,,,,38.8828125,74.46484375,118
encrypt,,,,,,,,,,38.8828125,67.6953125,366
decrypt,137.8515625,177.41015625,98,,,,,,,,,
encrypt,127.84765625,150.015625,310,,,,,,,,,
