case/step,RW-ABE,TAAC
size 1,0.7115589999999999,,,
size 2,0.653552,,,
size 4,0.6475839999999999,,,
size 6,0.717967,,,
size 8,0.816083,,,
size 10,0.740753,,,
size 1,0.723239,,,
size 2,0.6398849999999999,,,
size 4,0.714136,,,
size 6,0.707607,,,
size 8,0.666751,,,
size 10,0.66418,,,
size 1,0.422355,,,
size 2,0.709842,,,
size 4,0.82011,,,
size 6,0.675246,,,
size 8,0.676906,,,
size 10,0.8622569999999999,,,
size 1,0.884872,,,
size 2,0.542219,,,
size 4,0.676434,,,
size 6,0.731775,,,
size 8,0.7293219999999999,,,
size 10,0.959507,,,
size 1,0.676161,,,
size 2,0.671171,,,
size 4,0.704923,,,
size 6,0.603347,,,
size 8,0.730313,,,
size 10,0.751155,,,
size 1,0.817368,,,
size 2,0.60454,,,
size 4,0.809871,,,
size 6,0.696128,,,
size 8,0.852945,,,
size 10,0.7329,,,
size 1,0.44728799999999996,,,
size 2,0.7154769999999999,,,
size 4,0.723382,,,
size 6,0.7133309999999999,,,
size 8,0.7332759999999999,,,
size 10,0.8819889999999999,,,
size 1,0.47557099999999997,,,
size 2,0.630035,,,
size 4,0.678375,,,
size 6,0.544047,,,
size 8,0.6473869999999999,,,
size 10,0.950195,,,
size 1,0.41167499999999996,,,
size 2,0.601936,,,
size 4,0.657813,,,
size 6,0.565796,,,
size 8,0.847456,,,
size 10,0.887253,,,
size 1,0.555147,,,
size 2,0.7487079999999999,,,
size 4,0.622833,,,
size 6,0.85976,,,
size 8,0.665887,,,
size 10,0.7575459999999999,,,
size 1,0.588125,,,
size 2,0.82958,,,
size 4,0.647672,,,
size 6,0.755556,,,
size 8,0.649963,,,
size 10,0.828302,,,
size 1,0.5414829999999999,,,
size 2,0.540891,,,
size 4,0.702924,,,
size 6,0.633806,,,
size 8,0.705576,,,
size 10,0.888675,,,
size 1,0.7035119999999999,,,
size 2,0.714148,,,
size 4,0.701646,,,
size 6,0.7387469999999999,,,
size 8,0.942171,,,
size 10,1.07803,,,
size 1,1.2233479999999999,,,
size 2,0.778702,,,
size 4,0.7489319999999999,,,
size 6,0.675334,,,
size 8,0.86671,,,
size 10,0.9383819999999999,,,
size 1,0.638362,,,
size 2,0.785169,,,
size 4,0.741848,,,
size 6,0.72278,,,
size 8,1.0323229999999999,,,
size 10,0.987958,,,
size 1,0.550424,,,
size 2,0.5140549999999999,,,
size 4,0.7911229999999999,,,
size 6,0.8240719999999999,,,
size 8,0.828221,,,
size 10,0.7239559999999999,,,
size 1,0.6429469999999999,,,
size 2,0.578901,,,
size 4,0.7040959999999999,,,
size 6,0.6531629999999999,,,
size 8,0.8909619999999999,,,
size 10,0.814811,,,
size 1,0.613601,,,
size 2,0.8512179999999999,,,
size 4,0.9265899999999999,,,
size 6,0.914387,,,
size 8,1.048884,,,
size 10,0.847823,,,
size 1,0.459638,,,
size 2,0.5774349999999999,,,
size 4,0.688827,,,
size 6,0.9609599999999999,,,
size 8,0.970972,,,
size 10,0.811286,,,
size 1,0.7098519999999999,,,
size 2,0.5577799999999999,,,
size 4,0.7270169999999999,,,
size 6,0.814399,,,
size 8,0.75042,,,
size 10,0.919192,,,
size 1,0.6252019999999999,,,
size 2,0.654987,,,
size 4,0.573384,,,
size 6,0.8558709999999999,,,
size 8,0.75898,,,
size 10,0.8677809999999999,,,
size 1,0.605131,,,
size 2,0.528386,,,
size 4,0.716459,,,
size 6,0.765162,,,
size 8,0.8364149999999999,,,
size 10,0.9265789999999999,,,
size 1,0.58881,,,
size 2,0.672778,,,
size 4,0.672717,,,
size 6,0.643305,,,
size 8,0.583948,,,
size 10,0.8036409999999999,,,
size 1,0.840726,,,
size 2,0.718824,,,
size 4,0.803345,,,
size 6,0.9535859999999999,,,
size 8,0.814638,,,
size 10,0.7895329999999999,,,
size 1,0.517338,,,
size 2,0.629742,,,
size 4,0.716745,,,
size 6,0.9759049999999999,,,
size 8,0.7580009999999999,,,
size 10,0.781729,,,
size 1,0.656604,,,
size 2,0.592525,,,
size 4,0.64283,,,
size 6,0.899523,,,
size 8,0.684041,,,
size 10,0.9771169999999999,,,
size 1,0.8546309999999999,,,
size 2,1.4417,,,
size 4,0.864425,,,
size 6,0.836594,,,
size 8,0.979393,,,
size 10,0.945735,,,
size 1,0.602328,,,
size 2,0.7221329999999999,,,
size 4,0.863428,,,
size 6,0.71693,,,
size 8,0.694915,,,
size 10,0.686777,,,
size 1,0.47806499999999996,,,
size 2,0.710888,,,
size 4,0.591042,,,
size 6,0.667469,,,
size 8,0.7028479999999999,,,
size 10,0.949213,,,
size 1,0.8025359999999999,,,
size 2,0.563205,,,
size 4,0.894675,,,
size 6,0.638926,,,
size 8,0.901125,,,
size 10,0.74374,,,
size 1,0.508146,,,
size 2,0.566816,,,
size 4,0.8461609999999999,,,
size 6,0.9868889999999999,,,
size 8,0.8471989999999999,,,
size 10,0.9600289999999999,,,
size 1,0.765621,,,
size 2,0.859016,,,
size 4,0.644987,,,
size 6,0.798947,,,
size 8,0.864317,,,
size 10,0.8406929999999999,,,
size 1,0.4735,,,
size 2,0.852332,,,
size 4,0.609202,,,
size 6,0.689705,,,
size 8,0.662002,,,
size 10,0.822643,,,
size 1,0.600525,,,
size 2,0.741748,,,
size 4,0.970335,,,
size 6,0.761662,,,
size 8,0.765161,,,
size 10,0.7712319999999999,,,
size 1,0.619045,,,
size 2,0.531776,,,
size 4,0.814171,,,
size 6,0.731964,,,
size 8,0.7932589999999999,,,
size 10,0.7253189999999999,,,
size 1,0.498335,,,
size 2,0.641705,,,
size 4,0.841314,,,
size 6,0.911056,,,
size 8,0.7218359999999999,,,
size 10,0.942781,,,
size 1,0.564591,,,
size 2,0.833164,,,
size 4,0.80106,,,
size 6,0.65269,,,
size 8,0.9221889999999999,,,
size 10,1.142963,,,
size 1,0.5354749999999999,,,
size 2,0.530636,,,
size 4,0.6063769999999999,,,
size 6,0.610977,,,
size 8,0.6396999999999999,,,
size 10,0.751775,,,
size 1,0.462991,,,
size 2,0.627942,,,
size 4,0.555326,,,
size 6,0.552462,,,
size 8,0.9010889999999999,,,
size 10,0.716685,,,
size 1,0.473981,,,
size 2,0.642775,,,
size 4,0.595654,,,
size 6,0.749718,,,
size 8,0.888651,,,
size 10,0.660184,,,
size 1,0.599437,,,
size 2,0.544042,,,
size 4,0.684303,,,
size 6,0.7111069999999999,,,
size 8,0.871676,,,
size 10,0.717197,,,
size 1,0.712808,,,
size 2,0.6134649999999999,,,
size 4,0.6240089999999999,,,
size 6,0.861916,,,
size 8,0.8277559999999999,,,
size 10,0.950554,,,
size 1,0.8527589999999999,,,
size 2,0.584087,,,
size 4,0.592715,,,
size 6,0.61454,,,
size 8,0.719687,,,
size 10,0.8265349999999999,,,
size 1,0.539839,,,
size 2,0.673445,,,
size 4,0.688623,,,
size 6,0.871047,,,
size 8,0.581645,,,
size 10,0.8985059999999999,,,
size 1,0.571574,,,
size 2,0.595542,,,
size 4,0.758203,,,
size 6,0.892288,,,
size 8,0.7508119999999999,,,
size 10,0.8236439999999999,,,
size 1,0.51149,,,
size 2,0.512721,,,
size 4,0.6502359999999999,,,
size 6,0.6762589999999999,,,
