case/step,RW-ABE,TAAC
size 1,7117,,,
size 2,9265,,,
size 4,11413,,,
size 6,13561,,,
size 8,15715,,,
size 10,16783,,,
size 1,,6879,,
size 2,,8941,,
size 4,,11003,,
size 6,,13065,,
size 8,,15131,,
size 10,,16158,,
