case/step,DAC-MACS,RD-DABE,RW-ABE,TAAC
size 1,3.4e-05,,,
size 2,3.6e-05,,,
size 3,4.1e-05,,,
size 4,4.1e-05,,,
size 5,4.2e-05,,,
size 6,3.5e-05,,,
size 7,7.9e-05,,,
size 8,4.4e-05,,,
size 9,3.6e-05,,,
size 10,3.9999999999999996e-05,,,
size 1,,2.3e-05,,
size 2,,1.9999999999999998e-05,,
size 3,,1.9999999999999998e-05,,
size 4,,1.7e-05,,
size 5,,2.1e-05,,
size 6,,1.7e-05,,
size 7,,1.9999999999999998e-05,,
size 8,,2.4e-05,,
size 9,,1.6e-05,,
size 10,,1.9999999999999998e-05,,
size 1,,,1.4e-05,
size 2,,,1.4e-05,
size 3,,,1.4e-05,
size 4,,,1.6e-05,
size 5,,,1.3000000000000001e-05,
size 6,,,1.3000000000000001e-05,
size 7,,,1.4e-05,
size 8,,,1.4e-05,
size 9,,,1.3e-05,
size 10,,,1.5e-05,
size 1,,,,2.2e-05
size 2,,,,1.6e-05
size 3,,,,1.5e-05
size 4,,,,1.6e-05
size 5,,,,1.4999999999999999e-05
size 6,,,,1.8e-05
size 7,,,,1.7999999999999997e-05
size 8,,,,1.7999999999999997e-05
size 9,,,,3.3e-05
size 10,,,,1.4e-05
size 1,4.8e-05,,,
size 2,3.9999999999999996e-05,,,
size 3,4.3e-05,,,
size 4,4.3e-05,,,
size 5,3.9999999999999996e-05,,,
size 6,3.2e-05,,,
size 7,3.9999999999999996e-05,,,
size 8,9.9e-05,,,
size 9,3.8e-05,,,
size 10,4.2e-05,,,
size 1,,2.1e-05,,
size 2,,2.4e-05,,
size 3,,1.7999999999999997e-05,,
size 4,,2.9999999999999997e-05,,
size 5,,1.9999999999999998e-05,,
size 6,,2.1e-05,,
size 7,,1.8999999999999998e-05,,
size 8,,1.7e-05,,
size 9,,2.1e-05,,
size 10,,1.7999999999999997e-05,,
size 1,,,1.4999999999999999e-05,
size 2,,,1.5e-05,
size 3,,,1.9999999999999998e-05,
size 4,,,1.9e-05,
size 5,,,1.4999999999999999e-05,
size 6,,,1.5e-05,
size 7,,,1.4e-05,
size 8,,,1.5e-05,
size 9,,,1.4999999999999999e-05,
size 10,,,1.7e-05,
size 1,,,,2.4999999999999998e-05
size 2,,,,1.3e-05
size 3,,,,1.7e-05
size 4,,,,1.7e-05
size 5,,,,1.7e-05
size 6,,,,1.6e-05
size 7,,,,1.4e-05
size 8,,,,2.4e-05
size 9,,,,1.9e-05
size 10,,,,1.6e-05
size 1,3.0999999999999995e-05,,,
size 2,3.8e-05,,,
size 3,3.7e-05,,,
size 4,3.7e-05,,,
size 5,4.9999999999999996e-05,,,
size 6,0.000866,,,
size 7,3.8e-05,,,
size 8,3.7e-05,,,
size 9,3.9999999999999996e-05,,,
size 10,4.1e-05,,,
size 1,,1.7999999999999997e-05,,
size 2,,1.6e-05,,
size 3,,1.4e-05,,
size 4,,2.6e-05,,
size 5,,1.7e-05,,
size 6,,1.4999999999999999e-05,,
size 7,,1.6e-05,,
size 8,,1.4999999999999999e-05,,
size 9,,1.7e-05,,
size 10,,1.9999999999999998e-05,,
size 1,,,1.3e-05,
size 2,,,1.6e-05,
size 3,,,1.5e-05,
size 4,,,1.4999999999999999e-05,
size 5,,,2.1e-05,
size 6,,,1.4999999999999999e-05,
size 7,,,1.6e-05,
size 8,,,1.4999999999999999e-05,
size 9,,,1.4999999999999999e-05,
size 10,,,1.4e-05,
size 1,,,,2.4999999999999998e-05
size 2,,,,1.7e-05
size 3,,,,3.4e-05
size 4,,,,1.7e-05
size 5,,,,1.7e-05
size 6,,,,1.8e-05
size 7,,,,1.6e-05
size 8,,,,1.6e-05
size 9,,,,1.6e-05
size 10,,,,1.6e-05
size 1,3.2e-05,,,
size 2,3.5e-05,,,
size 3,3.5e-05,,,
size 4,3.7e-05,,,
size 5,3.2999999999999996e-05,,,
size 6,3.2999999999999996e-05,,,
size 7,3.9e-05,,,
size 8,3.9999999999999996e-05,,,
size 9,3.2e-05,,,
size 10,4.2e-05,,,
size 1,,1.8e-05,,
size 2,,1.9e-05,,
size 3,,1.9e-05,,
size 4,,1.9e-05,,
size 5,,2.1e-05,,
size 6,,1.9999999999999998e-05,,
size 7,,1.6e-05,,
size 8,,1.9999999999999998e-05,,
size 9,,1.8e-05,,
size 10,,1.6e-05,,
size 1,,,1.1999999999999999e-05,
size 2,,,1.3e-05,
size 3,,,2.9e-05,
size 4,,,1.6e-05,
size 5,,,1.4999999999999999e-05,
size 6,,,1.4e-05,
size 7,,,1.1e-05,
size 8,,,1.6e-05,
size 9,,,1.3e-05,
size 10,,,1.6e-05,
size 1,,,,2.1e-05
size 2,,,,1.7999999999999997e-05
size 3,,,,4.8e-05
size 4,,,,1.7999999999999997e-05
size 5,,,,1.7e-05
size 6,,,,1.7e-05
size 7,,,,1.6e-05
size 8,,,,1.6e-05
size 9,,,,1.7e-05
size 10,,,,1.4999999999999999e-05
size 1,3.7e-05,,,
size 2,4.8e-05,,,
size 3,3.9999999999999996e-05,,,
size 4,7.4e-05,,,
size 5,3.9e-05,,,
size 6,3.2e-05,,,
size 7,3.9e-05,,,
size 8,3.3e-05,,,
size 9,3.6e-05,,,
size 10,3.8e-05,,,
size 1,,1.9e-05,,
size 2,,1.6e-05,,
size 3,,1.6e-05,,
size 4,,1.7e-05,,
