case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,24.125,24.125,17,,,,,,,,,
encrypt,24.125,24.125,15,,,,,,,,,
decrypt,,,,23.62109375,23.62109375,6,,,,,,
encrypt,,,,23.51953125,23.609375,11,,,,,,
decrypt,,,,,,,24.20703125,24.20703125,5,,,
encrypt,,,,,,,24.20703125,24.20703125,12,,,
decrypt,,,,,,,,,,24.94921875,24.94921875,7
encrypt,,,,,,,,,,24.94921875,24.94921875,14
decrypt,24.13671875,24.15234375,16,,,,,,,,,
encrypt,24.13671875,24.13671875,11,,,,,,,,,
decrypt,,,,23.4453125,23.4453125,6,,,,,,
encrypt,,,,23.3671875,23.3671875,8,,,,,,
decrypt,,,,,,,24.24609375,24.26953125,17,,,
encrypt,,,,,,,24.24609375,24.24609375,12,,,
decrypt,,,,,,,,,,24.83203125,24.83203125,5
encrypt,,,,,,,,,,24.83203125,24.83203125,10
decrypt,24.11328125,24.11328125,16,,,,,,,,,
encrypt,24.11328125,24.11328125,10,,,,,,,,,
decrypt,,,,23.48828125,23.48828125,6,,,,,,
encrypt,,,,23.43359375,23.43359375,7,,,,,,
decrypt,,,,,,,24.23828125,24.23828125,18,,,
encrypt,,,,,,,24.12109375,24.12109375,12,,,
decrypt,,,,,,,,,,24.94140625,24.9609375,6
encrypt,,,,,,,,,,24.9375,24.94140625,12
decrypt,24.046875,24.125,14,,,,,,,,,
encrypt,24.01953125,24.01953125,11,,,,,,,,,
decrypt,,,,23.4375,23.4375,6,,,,,,
encrypt,,,,23.3671875,23.375,7,,,,,,
decrypt,,,,,,,23.96484375,23.98828125,5,,,
encrypt,,,,,,,23.94140625,23.96484375,13,,,
decrypt,,,,,,,,,,24.85546875,24.85546875,6
encrypt,,,,,,,,,,24.8515625,24.85546875,12
decrypt,24.140625,24.140625,14,,,,,,,,,
encrypt,24.140625,24.140625,9,,,,,,,,,
decrypt,,,,23.45703125,23.45703125,6,,,,,,
encrypt,,,,23.3828125,23.44921875,7,,,,,,
decrypt,,,,,,,24.16015625,24.16015625,6,,,
encrypt,,,,,,,24.16015625,24.16015625,12,,,
decrypt,,,,,,,,,,24.875,24.875,5
encrypt,,,,,,,,,,24.875,24.875,15
decrypt,24.21875,24.22265625,16,,,,,,,,,
encrypt,24.21875,24.21875,12,,,,,,,,,
decrypt,,,,23.48046875,23.48046875,5,,,,,,
encrypt,,,,23.39453125,23.4375,6,,,,,,
decrypt,,,,,,,24.265625,24.265625,15,,,
encrypt,,,,,,,24.265625,24.265625,14,,,
decrypt,,,,,,,,,,24.85546875,24.85546875,5
encrypt,,,,,,,,,,24.85546875,24.85546875,11
decrypt,24.30859375,24.30859375,15,,,,,,,,,
encrypt,24.30859375,24.30859375,10,,,,,,,,,
decrypt,,,,23.44921875,23.44921875,6,,,,,,
encrypt,,,,23.375,23.3828125,7,,,,,,
decrypt,,,,,,,24.171875,24.19140625,17,,,
encrypt,,,,,,,24.0078125,24.03125,14,,,
decrypt,,,,,,,,,,24.81640625,24.81640625,6
encrypt,,,,,,,,,,24.81640625,24.81640625,12
decrypt,24.109375,24.109375,15,,,,,,,,,
encrypt,24.109375,24.109375,10,,,,,,,,,
decrypt,,,,23.60546875,23.60546875,6,,,,,,
encrypt,,,,23.51953125,23.51953125,8,,,,,,
decrypt,,,,,,,24.26953125,24.29296875,19,,,
encrypt,,,,,,,24.17578125,24.17578125,10,,,
decrypt,,,,,,,,,,24.84765625,24.84765625,6
encrypt,,,,,,,,,,24.84765625,24.84765625,11
decrypt,24.07421875,24.15234375,16,,,,,,,,,
encrypt,24.02734375,24.02734375,9,,,,,,,,,
decrypt,,,,23.42578125,23.42578125,6,,,,,,
encrypt,,,,23.359375,23.359375,7,,,,,,
decrypt,,,,,,,24.14453125,24.2890625,15,,,
encrypt,,,,,,,24.14453125,24.14453125,12,,,
decrypt,,,,,,,,,,24.87109375,24.87109375,5
encrypt,,,,,,,,,,24.87109375,24.87109375,14
decrypt,24.15625,24.16015625,16,,,,,,,,,
encrypt,24.15625,24.15625,12,,,,,,,,,
decrypt,,,,23.46484375,23.46484375,6,,,,,,
encrypt,,,,23.3984375,23.45703125,6,,,,,,
decrypt,,,,,,,24.2578125,24.2734375,15,,,
encrypt,,,,,,,24.16796875,24.171875,9,,,
decrypt,,,,,,,,,,24.8203125,24.8203125,5
encrypt,,,,,,,,,,24.8203125,24.8203125,12
decrypt,24.0546875,24.07421875,5,,,,,,,,,
encrypt,24.0390625,24.0390625,9,,,,,,,,,
decrypt,,,,23.4453125,23.4453125,6,,,,,,
encrypt,,,,23.36328125,23.36328125,8,,,,,,
decrypt,,,,,,,24.16015625,24.21484375,19,,,
encrypt,,,,,,,24.16015625,24.16015625,13,,,
decrypt,,,,,,,,,,24.86328125,24.86328125,5
encrypt,,,,,,,,,,24.859375,24.86328125,12
decrypt,24.0234375,24.0234375,16,,,,,,,,,
encrypt,24.01953125,24.0234375,11,,,,,,,,,
decrypt,,,,23.46875,23.46875,6,,,,,,
encrypt,,,,23.390625,23.4453125,9,,,,,,
decrypt,,,,,,,24.1015625,24.16796875,5,,,
encrypt,,,,,,,24.1015625,24.1015625,13,,,
decrypt,,,,,,,,,,24.84765625,24.84765625,6
encrypt,,,,,,,,,,24.84765625,24.84765625,11
decrypt,24.109375,24.109375,14,,,,,,,,,
encrypt,24.109375,24.109375,12,,,,,,,,,
decrypt,,,,23.46875,23.46875,7,,,,,,
encrypt,,,,23.3984375,23.44921875,8,,,,,,
decrypt,,,,,,,24.265625,24.265625,17,,,
encrypt,,,,,,,24.171875,24.171875,11,,,
decrypt,,,,,,,,,,24.87109375,24.87109375,6
encrypt,,,,,,,,,,24.8671875,24.87109375,13
decrypt,24.28515625,24.28515625,15,,,,,,,,,
