case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,25.19140625,25.19140625,5,,,,,,,,,
encrypt,25.19140625,25.19140625,14,,,,,,,,,
decrypt,,,,24.6015625,24.6015625,6,,,,,,
encrypt,,,,24.55078125,24.6015625,6,,,,,,
decrypt,,,,,,,25.05078125,25.05078125,5,,,
encrypt,,,,,,,25.05078125,25.05078125,14,,,
decrypt,,,,,,,,,,26.0546875,26.0546875,8
encrypt,,,,,,,,,,26.0546875,26.0546875,19
decrypt,25.1328125,25.17578125,5,,,,,,,,,
encrypt,25.1328125,25.1328125,15,,,,,,,,,
decrypt,,,,24.41796875,24.41796875,6,,,,,,
encrypt,,,,24.40625,24.41796875,7,,,,,,
decrypt,,,,,,,25.3515625,25.3515625,5,,,
encrypt,,,,,,,25.34765625,25.3515625,15,,,
decrypt,,,,,,,,,,25.875,25.875,7
encrypt,,,,,,,,,,25.875,25.875,15
decrypt,25.06640625,25.1640625,20,,,,,,,,,
encrypt,25.0546875,25.05859375,11,,,,,,,,,
decrypt,,,,24.53515625,24.53515625,6,,,,,,
encrypt,,,,24.48828125,24.53515625,9,,,,,,
decrypt,,,,,,,25.0,25.0,6,,,
encrypt,,,,,,,25.0,25.0,13,,,
decrypt,,,,,,,,,,26.015625,26.015625,7
encrypt,,,,,,,,,,26.015625,26.015625,15
decrypt,24.921875,24.96484375,5,,,,,,,,,
encrypt,24.8828125,24.91796875,14,,,,,,,,,
decrypt,,,,24.44140625,24.44140625,6,,,,,,
encrypt,,,,24.41015625,24.44140625,6,,,,,,
decrypt,,,,,,,25.2421875,25.2421875,6,,,
encrypt,,,,,,,25.2421875,25.2421875,13,,,
decrypt,,,,,,,,,,25.828125,25.828125,6
encrypt,,,,,,,,,,25.828125,25.828125,15
decrypt,24.8828125,24.99609375,20,,,,,,,,,
encrypt,24.87890625,24.87890625,10,,,,,,,,,
decrypt,,,,24.4921875,24.4921875,6,,,,,,
encrypt,,,,24.44140625,24.4921875,8,,,,,,
decrypt,,,,,,,25.2578125,25.2578125,6,,,
encrypt,,,,,,,25.24609375,25.2578125,15,,,
decrypt,,,,,,,,,,25.93359375,25.93359375,7
encrypt,,,,,,,,,,25.93359375,25.93359375,15
decrypt,25.16796875,25.19140625,5,,,,,,,,,
encrypt,25.1640625,25.16796875,13,,,,,,,,,
decrypt,,,,24.4765625,24.4765625,6,,,,,,
encrypt,,,,24.40625,24.4765625,7,,,,,,
decrypt,,,,,,,25.0546875,25.0546875,5,,,
encrypt,,,,,,,25.0546875,25.0546875,12,,,
decrypt,,,,,,,,,,25.9375,25.9375,7
encrypt,,,,,,,,,,25.9375,25.9375,17
decrypt,25.1484375,25.1484375,5,,,,,,,,,
encrypt,25.1484375,25.1484375,11,,,,,,,,,
decrypt,,,,24.49609375,24.49609375,5,,,,,,
encrypt,,,,24.44921875,24.49609375,8,,,,,,
decrypt,,,,,,,24.98046875,24.98046875,5,,,
encrypt,,,,,,,24.98046875,24.98046875,13,,,
decrypt,,,,,,,,,,25.83203125,25.83203125,7
encrypt,,,,,,,,,,25.83203125,25.83203125,17
decrypt,25.04296875,25.07421875,5,,,,,,,,,
encrypt,25.0390625,25.04296875,12,,,,,,,,,
decrypt,,,,24.61328125,24.61328125,6,,,,,,
encrypt,,,,24.58203125,24.61328125,7,,,,,,
decrypt,,,,,,,24.984375,24.984375,5,,,
encrypt,,,,,,,24.984375,24.984375,14,,,
decrypt,,,,,,,,,,25.91015625,25.91015625,7
encrypt,,,,,,,,,,25.91015625,25.91015625,17
decrypt,24.984375,25.078125,20,,,,,,,,,
encrypt,24.984375,24.984375,12,,,,,,,,,
decrypt,,,,24.42578125,24.42578125,6,,,,,,
encrypt,,,,24.33984375,24.42578125,7,,,,,,
decrypt,,,,,,,25.171875,25.19140625,6,,,
encrypt,,,,,,,25.171875,25.171875,14,,,
decrypt,,,,,,,,,,25.9140625,25.9140625,7
encrypt,,,,,,,,,,25.9140625,25.9140625,16
decrypt,25.15234375,25.19921875,5,,,,,,,,,
encrypt,25.1484375,25.15234375,16,,,,,,,,,
decrypt,,,,24.44140625,24.44140625,5,,,,,,
encrypt,,,,24.41015625,24.44140625,7,,,,,,
decrypt,,,,,,,25.2265625,25.24609375,5,,,
encrypt,,,,,,,25.2265625,25.2265625,13,,,
decrypt,,,,,,,,,,25.875,25.875,7
encrypt,,,,,,,,,,25.875,25.875,15
decrypt,25.04296875,25.046875,5,,,,,,,,,
encrypt,25.0390625,25.04296875,13,,,,,,,,,
decrypt,,,,24.51953125,24.51953125,6,,,,,,
encrypt,,,,24.44140625,24.51953125,9,,,,,,
decrypt,,,,,,,25.29296875,25.3046875,5,,,
encrypt,,,,,,,25.29296875,25.29296875,13,,,
decrypt,,,,,,,,,,25.91796875,25.91796875,7
encrypt,,,,,,,,,,25.91796875,25.91796875,18
decrypt,25.2109375,25.21875,5,,,,,,,,,
encrypt,25.20703125,25.2109375,10,,,,,,,,,
decrypt,,,,24.4765625,24.4765625,7,,,,,,
encrypt,,,,24.41015625,24.4765625,9,,,,,,
decrypt,,,,,,,25.30078125,25.30078125,5,,,
encrypt,,,,,,,25.296875,25.30078125,13,,,
decrypt,,,,,,,,,,25.8984375,25.8984375,7
encrypt,,,,,,,,,,25.8984375,25.8984375,15
decrypt,25.0703125,25.07421875,5,,,,,,,,,
encrypt,25.0703125,25.0703125,13,,,,,,,,,
decrypt,,,,24.5234375,24.5234375,6,,,,,,
encrypt,,,,24.42578125,24.5234375,9,,,,,,
decrypt,,,,,,,25.02734375,25.05078125,5,,,
encrypt,,,,,,,25.02734375,25.02734375,19,,,
decrypt,,,,,,,,,,25.92578125,25.92578125,7
encrypt,,,,,,,,,,25.92578125,25.92578125,15
decrypt,24.8828125,24.92578125,5,,,,,,,,,
encrypt,24.85546875,24.85546875,12,,,,,,,,,
decrypt,,,,24.484375,24.484375,6,,,,,,
encrypt,,,,24.39453125,24.484375,8,,,,,,
decrypt,,,,,,,25.0078125,25.0078125,5,,,
encrypt,,,,,,,25.0078125,25.0078125,13,,,
decrypt,,,,,,,,,,25.92578125,25.92578125,7
encrypt,,,,,,,,,,25.92578125,25.92578125,15
decrypt,25.04296875,25.0546875,5,,,,,,,,,
encrypt,25.04296875,25.04296875,14,,,,,,,,,
decrypt,,,,24.46484375,24.46484375,5,,,,,,
encrypt,,,,24.44140625,24.46484375,5,,,,,,
decrypt,,,,,,,25.2265625,25.2265625,6,,,
encrypt,,,,,,,25.22265625,25.2265625,13,,,
decrypt,,,,,,,,,,25.94921875,25.94921875,7
encrypt,,,,,,,,,,25.94921875,25.94921875,16
decrypt,25.1640625,25.1875,5,,,,,,,,,
encrypt,25.1640625,25.1640625,13,,,,,,,,,
decrypt,,,,24.48046875,24.48046875,6,,,,,,
encrypt,,,,24.4453125,24.48046875,7,,,,,,
decrypt,,,,,,,25.1640625,25.1875,5,,,
encrypt,,,,,,,25.1640625,25.1640625,13,,,
decrypt,,,,,,,,,,26.0,26.0,7
encrypt,,,,,,,,,,26.0,26.0,17
decrypt,25.17578125,25.17578125,5,,,,,,,,,
encrypt,25.17578125,25.17578125,12,,,,,,,,,
decrypt,,,,24.4296875,24.4296875,7,,,,,,
encrypt,,,,24.38671875,24.4296875,9,,,,,,
decrypt,,,,,,,25.1875,25.20703125,6,,,
encrypt,,,,,,,25.1875,25.1875,13,,,
decrypt,,,,,,,,,,25.9140625,25.9140625,7
encrypt,,,,,,,,,,25.9140625,25.9140625,14
decrypt,25.0078125,25.0078125,5,,,,,,,,,
