case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,24.37890625,24.47265625,19,,,,,,,,,
encrypt,24.34765625,24.34765625,11,,,,,,,,,
decrypt,,,,24.00390625,24.00390625,6,,,,,,
encrypt,,,,24.0,24.00390625,9,,,,,,
decrypt,,,,,,,24.47265625,24.53125,20,,,
encrypt,,,,,,,24.4296875,24.4296875,11,,,
decrypt,,,,,,,,,,25.03125,25.03125,6
encrypt,,,,,,,,,,25.03125,25.03125,13
decrypt,24.36328125,24.45703125,19,,,,,,,,,
encrypt,24.34375,24.34375,12,,,,,,,,,
decrypt,,,,23.8359375,23.8359375,5,,,,,,
encrypt,,,,23.8359375,23.8359375,8,,,,,,
decrypt,,,,,,,24.37109375,24.37890625,5,,,
encrypt,,,,,,,24.37109375,24.37109375,11,,,
decrypt,,,,,,,,,,24.94921875,24.94921875,6
encrypt,,,,,,,,,,24.94921875,24.94921875,12
decrypt,24.36328125,24.45703125,19,,,,,,,,,
encrypt,24.3125,24.3125,13,,,,,,,,,
decrypt,,,,23.8828125,23.8828125,6,,,,,,
encrypt,,,,23.8828125,23.8828125,8,,,,,,
decrypt,,,,,,,24.4296875,24.5234375,22,,,
encrypt,,,,,,,24.4296875,24.4296875,11,,,
decrypt,,,,,,,,,,25.046875,25.046875,6
encrypt,,,,,,,,,,25.046875,25.046875,13
decrypt,24.3203125,24.34375,5,,,,,,,,,
encrypt,24.3203125,24.3203125,12,,,,,,,,,
decrypt,,,,23.81640625,23.81640625,6,,,,,,
encrypt,,,,23.8125,23.81640625,8,,,,,,
decrypt,,,,,,,24.2578125,24.38671875,5,,,
encrypt,,,,,,,24.25390625,24.25390625,12,,,
decrypt,,,,,,,,,,24.96484375,24.98046875,6
encrypt,,,,,,,,,,24.96484375,24.96484375,11
decrypt,24.34765625,24.44140625,17,,,,,,,,,
encrypt,24.3203125,24.32421875,9,,,,,,,,,
decrypt,,,,23.8515625,23.8515625,7,,,,,,
encrypt,,,,23.8515625,23.8515625,7,,,,,,
decrypt,,,,,,,24.37109375,24.38671875,5,,,
encrypt,,,,,,,24.37109375,24.37109375,12,,,
decrypt,,,,,,,,,,24.99609375,25.00390625,5
encrypt,,,,,,,,,,24.9765625,24.99609375,35
decrypt,24.4765625,24.5703125,18,,,,,,,,,
encrypt,24.44921875,24.44921875,11,,,,,,,,,
decrypt,,,,23.88671875,23.88671875,6,,,,,,
encrypt,,,,23.88671875,23.88671875,7,,,,,,
decrypt,,,,,,,24.3515625,24.37109375,17,,,
encrypt,,,,,,,24.34765625,24.3515625,10,,,
decrypt,,,,,,,,,,24.9765625,24.9921875,7
encrypt,,,,,,,,,,24.94921875,24.9765625,13
decrypt,24.4296875,24.45703125,5,,,,,,,,,
encrypt,24.4296875,24.4296875,12,,,,,,,,,
decrypt,,,,23.8515625,23.8515625,6,,,,,,
encrypt,,,,23.8515625,23.8515625,13,,,,,,
decrypt,,,,,,,24.3828125,24.4765625,20,,,
encrypt,,,,,,,24.3828125,24.3828125,12,,,
decrypt,,,,,,,,,,24.93359375,24.93359375,7
encrypt,,,,,,,,,,24.93359375,24.93359375,13
decrypt,24.3125,24.40625,19,,,,,,,,,
encrypt,24.2890625,24.29296875,10,,,,,,,,,
decrypt,,,,23.98828125,23.98828125,6,,,,,,
encrypt,,,,23.98828125,23.98828125,7,,,,,,
decrypt,,,,,,,24.46484375,24.55859375,22,,,
encrypt,,,,,,,24.4375,24.4375,12,,,
decrypt,,,,,,,,,,24.97265625,24.97265625,7
encrypt,,,,,,,,,,24.96484375,24.97265625,12
decrypt,24.37890625,24.47265625,20,,,,,,,,,
encrypt,24.37109375,24.37109375,12,,,,,,,,,
decrypt,,,,23.8125,23.8125,7,,,,,,
