case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,23.61328125,23.625,14,,,,,,,,,
encrypt,23.5,23.50390625,11,,,,,,,,,
decrypt,,,,23.2734375,23.2734375,6,,,,,,
encrypt,,,,23.2734375,23.2734375,9,,,,,,
decrypt,,,,,,,23.67578125,23.703125,13,,,
encrypt,,,,,,,23.5234375,23.6171875,15,,,
decrypt,,,,,,,,,,24.65625,24.65625,5
encrypt,,,,,,,,,,24.609375,24.65625,11
decrypt,23.61328125,23.6328125,14,,,,,,,,,
encrypt,23.50390625,23.56640625,11,,,,,,,,,
decrypt,,,,23.15625,23.1640625,6,,,,,,
encrypt,,,,23.15625,23.15625,8,,,,,,
decrypt,,,,,,,23.6484375,23.66796875,20,,,
encrypt,,,,,,,23.51171875,23.5703125,14,,,
decrypt,,,,,,,,,,24.5390625,24.5390625,5
encrypt,,,,,,,,,,24.5,24.5390625,14
decrypt,23.5703125,23.58984375,14,,,,,,,,,
encrypt,23.5,23.5078125,10,,,,,,,,,
decrypt,,,,23.23046875,23.23046875,6,,,,,,
encrypt,,,,23.23046875,23.23046875,7,,,,,,
decrypt,,,,,,,23.6171875,23.63671875,14,,,
encrypt,,,,,,,23.5,23.55078125,11,,,
decrypt,,,,,,,,,,24.6328125,24.6328125,5
encrypt,,,,,,,,,,24.56640625,24.6328125,11
decrypt,23.51953125,23.55859375,5,,,,,,,,,
encrypt,23.4765625,23.51953125,10,,,,,,,,,
decrypt,,,,23.1640625,23.1640625,5,,,,,,
encrypt,,,,23.1328125,23.15234375,9,,,,,,
decrypt,,,,,,,23.50390625,23.515625,12,,,
encrypt,,,,,,,23.4609375,23.46484375,10,,,
decrypt,,,,,,,,,,24.5859375,24.5859375,5
encrypt,,,,,,,,,,24.51953125,24.5859375,12
decrypt,23.5859375,23.59765625,14,,,,,,,,,
encrypt,23.47265625,23.4921875,8,,,,,,,,,
decrypt,,,,23.1796875,23.1796875,6,,,,,,
encrypt,,,,23.1796875,23.1796875,7,,,,,,
decrypt,,,,,,,23.625,23.640625,14,,,
encrypt,,,,,,,23.48046875,23.55078125,12,,,
decrypt,,,,,,,,,,24.61328125,24.61328125,5
encrypt,,,,,,,,,,24.5390625,24.61328125,12
decrypt,23.67578125,23.6953125,14,,,,,,,,,
encrypt,23.5625,23.5625,13,,,,,,,,,
decrypt,,,,23.20703125,23.20703125,6,,,,,,
encrypt,,,,23.20703125,23.20703125,6,,,,,,
decrypt,,,,,,,23.625,23.640625,13,,,
encrypt,,,,,,,23.48828125,23.5859375,10,,,
decrypt,,,,,,,,,,24.59375,24.59375,5
encrypt,,,,,,,,,,24.53515625,24.59375,12
decrypt,23.62109375,23.64453125,14,,,,,,,,,
encrypt,23.53125,23.5703125,14,,,,,,,,,
decrypt,,,,23.17578125,23.17578125,6,,,,,,
encrypt,,,,23.17578125,23.17578125,8,,,,,,
decrypt,,,,,,,23.55078125,23.55859375,14,,,
encrypt,,,,,,,23.44921875,23.47265625,15,,,
decrypt,,,,,,,,,,24.55859375,24.55859375,5
encrypt,,,,,,,,,,24.4921875,24.55859375,12
decrypt,23.58203125,23.609375,13,,,,,,,,,
encrypt,23.48046875,23.54296875,8,,,,,,,,,
decrypt,,,,23.203125,23.203125,6,,,,,,
encrypt,,,,23.203125,23.203125,6,,,,,,
decrypt,,,,,,,23.62109375,23.65625,16,,,
encrypt,,,,,,,23.5078125,23.57421875,10,,,
decrypt,,,,,,,,,,24.58984375,24.58984375,5
encrypt,,,,,,,,,,24.5390625,24.58984375,10
decrypt,23.5546875,23.58984375,5,,,,,,,,,
encrypt,23.515625,23.515625,10,,,,,,,,,
decrypt,,,,23.15234375,23.15234375,6,,,,,,
encrypt,,,,23.14453125,23.14453125,9,,,,,,
decrypt,,,,,,,23.625,23.64453125,13,,,
encrypt,,,,,,,23.484375,23.56640625,15,,,
decrypt,,,,,,,,,,24.60546875,24.60546875,6
encrypt,,,,,,,,,,24.52734375,24.60546875,13
decrypt,23.609375,23.63671875,14,,,,,,,,,
encrypt,23.4921875,23.546875,10,,,,,,,,,
decrypt,,,,23.203125,23.203125,5,,,,,,
encrypt,,,,23.19921875,23.203125,7,,,,,,
decrypt,,,,,,,23.63671875,23.66015625,13,,,
encrypt,,,,,,,23.48046875,23.55859375,10,,,
decrypt,,,,,,,,,,24.54296875,24.54296875,7
encrypt,,,,,,,,,,24.51953125,24.54296875,10
decrypt,23.546875,23.59375,5,,,,,,,,,
encrypt,23.4921875,23.546875,13,,,,,,,,,
decrypt,,,,23.14453125,23.14453125,6,,,,,,
encrypt,,,,23.14453125,23.14453125,8,,,,,,
decrypt,,,,,,,23.65234375,23.6875,17,,,
encrypt,,,,,,,23.50390625,23.5703125,13,,,
decrypt,,,,,,,,,,24.59375,24.59375,5
encrypt,,,,,,,,,,24.51953125,24.59375,12
decrypt,23.48828125,23.5,14,,,,,,,,,
encrypt,23.42578125,23.42578125,9,,,,,,,,,
decrypt,,,,23.19140625,23.19140625,6,,,,,,
encrypt,,,,23.19140625,23.19140625,8,,,,,,
decrypt,,,,,,,23.59765625,23.64453125,14,,,
encrypt,,,,,,,23.515625,23.515625,10,,,
decrypt,,,,,,,,,,24.58984375,24.58984375,5
encrypt,,,,,,,,,,24.52734375,24.58984375,10
decrypt,23.5859375,23.609375,12,,,,,,,,,
encrypt,23.50390625,23.546875,9,,,,,,,,,
decrypt,,,,23.19921875,23.19921875,6,,,,,,
encrypt,,,,23.19921875,23.19921875,7,,,,,,
decrypt,,,,,,,23.6953125,23.71484375,17,,,
encrypt,,,,,,,23.55078125,23.5859375,11,,,
decrypt,,,,,,,,,,24.56640625,24.56640625,5
encrypt,,,,,,,,,,24.53125,24.56640625,13
decrypt,23.59765625,23.62109375,14,,,,,,,,,
encrypt,23.484375,23.53515625,9,,,,,,,,,
decrypt,,,,23.171875,23.171875,6,,,,,,
encrypt,,,,23.16796875,23.171875,7,,,,,,
decrypt,,,,,,,23.6796875,23.69140625,14,,,
encrypt,,,,,,,23.5,23.578125,11,,,
decrypt,,,,,,,,,,24.609375,24.609375,5
encrypt,,,,,,,,,,24.5390625,24.609375,11
decrypt,23.53125,23.56640625,5,,,,,,,,,
encrypt,23.4609375,23.53125,9,,,,,,,,,
decrypt,,,,23.17578125,23.17578125,6,,,,,,
encrypt,,,,23.171875,23.171875,7,,,,,,
decrypt,,,,,,,23.6015625,23.63671875,14,,,
encrypt,,,,,,,23.5078125,23.51171875,10,,,
decrypt,,,,,,,,,,24.56640625,24.56640625,6
encrypt,,,,,,,,,,24.546875,24.56640625,14
decrypt,23.58203125,23.59375,12,,,,,,,,,
encrypt,23.49609375,23.5,10,,,,,,,,,
decrypt,,,,23.1953125,23.1953125,5,,,,,,
encrypt,,,,23.1953125,23.1953125,8,,,,,,
decrypt,,,,,,,23.6328125,23.65234375,13,,,
encrypt,,,,,,,23.46484375,23.46484375,10,,,
decrypt,,,,,,,,,,24.58984375,24.58984375,5
encrypt,,,,,,,,,,24.53125,24.58984375,11
decrypt,23.5625,23.578125,14,,,,,,,,,
encrypt,23.4921875,23.53125,10,,,,,,,,,
decrypt,,,,23.1953125,23.1953125,6,,,,,,
encrypt,,,,23.1953125,23.1953125,6,,,,,,
decrypt,,,,,,,23.61328125,23.640625,14,,,
encrypt,,,,,,,23.5,23.5546875,12,,,
decrypt,,,,,,,,,,24.578125,24.578125,5
encrypt,,,,,,,,,,24.53515625,24.578125,10
decrypt,23.60546875,23.625,14,,,,,,,,,
encrypt,23.515625,23.52734375,9,,,,,,,,,
decrypt,,,,23.23046875,23.23046875,5,,,,,,
encrypt,,,,23.23046875,23.23046875,6,,,,,,
decrypt,,,,,,,23.62109375,23.63671875,14,,,
encrypt,,,,,,,23.484375,23.484375,12,,,
decrypt,,,,,,,,,,24.55859375,24.55859375,6
encrypt,,,,,,,,,,24.5078125,24.55859375,13
decrypt,23.59765625,23.625,15,,,,,,,,,
encrypt,23.48046875,23.5546875,10,,,,,,,,,
decrypt,,,,23.19921875,23.19921875,6,,,,,,
encrypt,,,,23.19921875,23.19921875,13,,,,,,
decrypt,,,,,,,23.61328125,23.6328125,14,,,
encrypt,,,,,,,23.44921875,23.4609375,11,,,
decrypt,,,,,,,,,,24.578125,24.578125,5
encrypt,,,,,,,,,,24.51171875,24.578125,15
