case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,24.66015625,24.66015625,18,,,,,,,,,
encrypt,24.65625,24.66015625,11,,,,,,,,,
decrypt,,,,24.4765625,24.4765625,6,,,,,,
encrypt,,,,24.4765625,24.4765625,6,,,,,,
decrypt,,,,,,,24.7265625,24.7265625,5,,,
encrypt,,,,,,,24.7265625,24.7265625,15,,,
decrypt,,,,,,,,,,25.5625,25.5625,6
encrypt,,,,,,,,,,25.55859375,25.5625,16
decrypt,24.59765625,24.59765625,5,,,,,,,,,
encrypt,24.58984375,24.59765625,12,,,,,,,,,
decrypt,,,,24.28515625,24.28515625,6,,,,,,
encrypt,,,,24.28515625,24.28515625,7,,,,,,
decrypt,,,,,,,24.7734375,24.83984375,5,,,
encrypt,,,,,,,24.7734375,24.7734375,15,,,
decrypt,,,,,,,,,,25.40625,25.40625,6
encrypt,,,,,,,,,,25.40625,25.40625,13
decrypt,24.62890625,24.62890625,19,,,,,,,,,
encrypt,24.62890625,24.62890625,13,,,,,,,,,
decrypt,,,,24.390625,24.390625,7,,,,,,
encrypt,,,,24.390625,24.390625,9,,,,,,
decrypt,,,,,,,24.6484375,24.6484375,5,,,
encrypt,,,,,,,24.5703125,24.6484375,17,,,
decrypt,,,,,,,,,,25.50390625,25.50390625,6
encrypt,,,,,,,,,,25.50390625,25.50390625,13
decrypt,24.5390625,24.5390625,20,,,,,,,,,
encrypt,24.5390625,24.5390625,11,,,,,,,,,
decrypt,,,,24.32421875,24.32421875,6,,,,,,
encrypt,,,,24.32421875,24.32421875,8,,,,,,
decrypt,,,,,,,24.703125,24.703125,5,,,
encrypt,,,,,,,24.703125,24.703125,12,,,
decrypt,,,,,,,,,,25.3515625,25.3515625,6
encrypt,,,,,,,,,,25.3515625,25.3515625,13
decrypt,24.54296875,24.54296875,18,,,,,,,,,
encrypt,24.5390625,24.54296875,13,,,,,,,,,
decrypt,,,,24.34765625,24.34765625,6,,,,,,
encrypt,,,,24.34765625,24.34765625,6,,,,,,
decrypt,,,,,,,24.65625,24.65625,5,,,
encrypt,,,,,,,24.65625,24.65625,13,,,
decrypt,,,,,,,,,,25.45703125,25.45703125,6
encrypt,,,,,,,,,,25.45703125,25.45703125,14
decrypt,24.71484375,24.71484375,5,,,,,,,,,
encrypt,24.71484375,24.71484375,13,,,,,,,,,
decrypt,,,,24.328125,24.328125,5,,,,,,
encrypt,,,,24.328125,24.328125,7,,,,,,
decrypt,,,,,,,24.5546875,24.5546875,5,,,
encrypt,,,,,,,24.5546875,24.5546875,13,,,
