case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,23.8203125,23.8671875,16,,,,,,,,,
encrypt,23.8203125,23.8203125,9,,,,,,,,,
decrypt,,,,23.5,23.5,6,,,,,,
encrypt,,,,23.49609375,23.5,8,,,,,,
decrypt,,,,,,,23.96875,23.96875,17,,,
encrypt,,,,,,,23.90234375,23.90625,13,,,
decrypt,,,,,,,,,,24.765625,24.765625,5
encrypt,,,,,,,,,,24.765625,24.765625,11
decrypt,23.8203125,23.8515625,15,,,,,,,,,
encrypt,23.8203125,23.8203125,12,,,,,,,,,
decrypt,,,,23.36328125,23.36328125,6,,,,,,
encrypt,,,,23.36328125,23.36328125,8,,,,,,
decrypt,,,,,,,23.87890625,23.91796875,5,,,
encrypt,,,,,,,23.87890625,23.87890625,12,,,
decrypt,,,,,,,,,,24.71875,24.71875,5
encrypt,,,,,,,,,,24.71875,24.71875,10
decrypt,23.78515625,23.80078125,15,,,,,,,,,
encrypt,23.78125,23.78125,14,,,,,,,,,
decrypt,,,,23.4296875,23.4296875,6,,,,,,
encrypt,,,,23.4296875,23.4296875,7,,,,,,
decrypt,,,,,,,23.890625,23.91796875,16,,,
encrypt,,,,,,,23.828125,23.83203125,10,,,
decrypt,,,,,,,,,,24.74609375,24.74609375,5
encrypt,,,,,,,,,,24.74609375,24.74609375,18
decrypt,23.83203125,23.83203125,15,,,,,,,,,
encrypt,23.83203125,23.83203125,10,,,,,,,,,
decrypt,,,,23.36328125,23.36328125,6,,,,,,
encrypt,,,,23.36328125,23.36328125,7,,,,,,
decrypt,,,,,,,23.7890625,23.7890625,13,,,
encrypt,,,,,,,23.7890625,23.7890625,11,,,
decrypt,,,,,,,,,,24.7265625,24.7265625,5
encrypt,,,,,,,,,,24.7265625,24.7265625,11
decrypt,23.8203125,23.8515625,15,,,,,,,,,
encrypt,23.8203125,23.8203125,10,,,,,,,,,
decrypt,,,,23.375,23.375,6,,,,,,
encrypt,,,,23.375,23.375,9,,,,,,
decrypt,,,,,,,23.8671875,23.8671875,16,,,
encrypt,,,,,,,23.83203125,23.8359375,9,,,
decrypt,,,,,,,,,,24.7421875,24.7421875,5
encrypt,,,,,,,,,,24.7421875,24.7421875,10
decrypt,23.90625,23.94921875,15,,,,,,,,,
encrypt,23.90625,23.90625,10,,,,,,,,,
decrypt,,,,23.3828125,23.3828125,6,,,,,,
encrypt,,,,23.37890625,23.3828125,7,,,,,,
decrypt,,,,,,,23.8671875,23.90625,5,,,
encrypt,,,,,,,23.86328125,23.8671875,11,,,
decrypt,,,,,,,,,,24.72265625,24.72265625,5
encrypt,,,,,,,,,,24.72265625,24.72265625,11
decrypt,23.82421875,23.82421875,5,,,,,,,,,
encrypt,23.8203125,23.82421875,13,,,,,,,,,
decrypt,,,,23.3515625,23.3515625,6,,,,,,
encrypt,,,,23.3515625,23.3515625,10,,,,,,
decrypt,,,,,,,23.82421875,23.828125,16,,,
encrypt,,,,,,,23.82421875,23.82421875,11,,,
decrypt,,,,,,,,,,24.68359375,24.68359375,6
encrypt,,,,,,,,,,24.68359375,24.68359375,12
decrypt,23.79296875,23.80859375,14,,,,,,,,,
encrypt,23.79296875,23.79296875,9,,,,,,,,,
decrypt,,,,23.4375,23.4375,6,,,,,,
encrypt,,,,23.4375,23.4375,13,,,,,,
decrypt,,,,,,,23.921875,23.921875,16,,,
encrypt,,,,,,,23.8671875,23.8671875,10,,,
decrypt,,,,,,,,,,24.734375,24.734375,5
encrypt,,,,,,,,,,24.734375,24.734375,10
decrypt,23.84375,23.84375,14,,,,,,,,,
encrypt,23.84375,23.84375,9,,,,,,,,,
decrypt,,,,23.35546875,23.35546875,8,,,,,,
encrypt,,,,23.35546875,23.35546875,7,,,,,,
decrypt,,,,,,,23.91796875,23.91796875,14,,,
encrypt,,,,,,,23.87890625,23.87890625,10,,,
decrypt,,,,,,,,,,24.72265625,24.72265625,5
encrypt,,,,,,,,,,24.72265625,24.72265625,12
decrypt,23.81640625,23.859375,15,,,,,,,,,
encrypt,23.81640625,23.81640625,10,,,,,,,,,
decrypt,,,,23.3828125,23.3828125,6,,,,,,
encrypt,,,,23.3828125,23.3828125,10,,,,,,
decrypt,,,,,,,23.90234375,23.90234375,14,,,
encrypt,,,,,,,23.8515625,23.8515625,9,,,
decrypt,,,,,,,,,,24.66796875,24.66796875,6
encrypt,,,,,,,,,,24.66796875,24.66796875,11
decrypt,23.875,23.875,15,,,,,,,,,
encrypt,23.875,23.875,13,,,,,,,,,
decrypt,,,,23.35546875,23.35546875,6,,,,,,
encrypt,,,,23.35546875,23.35546875,7,,,,,,
decrypt,,,,,,,23.94140625,23.94140625,17,,,
encrypt,,,,,,,23.8984375,23.8984375,11,,,
decrypt,,,,,,,,,,24.71875,24.71875,6
encrypt,,,,,,,,,,24.71875,24.71875,12
decrypt,23.7578125,23.7578125,15,,,,,,,,,
encrypt,23.7578125,23.7578125,11,,,,,,,,,
decrypt,,,,23.375,23.375,6,,,,,,
encrypt,,,,23.375,23.375,10,,,,,,
decrypt,,,,,,,23.859375,23.953125,15,,,
encrypt,,,,,,,23.828125,23.828125,9,,,
decrypt,,,,,,,,,,24.71875,24.71875,5
encrypt,,,,,,,,,,24.71875,24.71875,12
decrypt,23.796875,23.8203125,13,,,,,,,,,
