case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,24.51171875,24.51171875,19,,,,,,,,,
encrypt,24.51171875,24.51171875,10,,,,,,,,,
decrypt,,,,24.375,24.375,6,,,,,,
encrypt,,,,24.37109375,24.375,8,,,,,,
decrypt,,,,,,,24.6875,24.6875,5,,,
encrypt,,,,,,,24.6875,24.6875,13,,,
decrypt,,,,,,,,,,25.33203125,25.33203125,6
encrypt,,,,,,,,,,25.33203125,25.33203125,12
decrypt,24.51171875,24.51171875,19,,,,,,,,,
encrypt,24.51171875,24.51171875,12,,,,,,,,,
decrypt,,,,24.19921875,24.19921875,6,,,,,,
encrypt,,,,24.19921875,24.19921875,6,,,,,,
decrypt,,,,,,,24.53125,24.58203125,5,,,
encrypt,,,,,,,24.49609375,24.53125,13,,,
decrypt,,,,,,,,,,25.1328125,25.1328125,6
encrypt,,,,,,,,,,25.1328125,25.1328125,13
decrypt,24.49609375,24.49609375,5,,,,,,,,,
encrypt,24.49609375,24.49609375,13,,,,,,,,,
decrypt,,,,24.23828125,24.23828125,6,,,,,,
encrypt,,,,24.23828125,24.23828125,10,,,,,,
decrypt,,,,,,,24.54296875,24.54296875,5,,,
encrypt,,,,,,,24.54296875,24.54296875,15,,,
decrypt,,,,,,,,,,25.296875,25.296875,6
encrypt,,,,,,,,,,25.296875,25.296875,11
decrypt,24.484375,24.484375,20,,,,,,,,,
encrypt,24.484375,24.484375,13,,,,,,,,,
decrypt,,,,24.18359375,24.18359375,6,,,,,,
encrypt,,,,24.1796875,24.18359375,8,,,,,,
decrypt,,,,,,,24.52734375,24.52734375,5,,,
encrypt,,,,,,,24.52734375,24.52734375,13,,,
decrypt,,,,,,,,,,25.12109375,25.12109375,6
encrypt,,,,,,,,,,25.12109375,25.12109375,15
decrypt,24.484375,24.484375,5,,,,,,,,,
encrypt,24.484375,24.484375,9,,,,,,,,,
decrypt,,,,24.203125,24.203125,6,,,,,,
encrypt,,,,24.203125,24.203125,8,,,,,,
decrypt,,,,,,,24.57421875,24.57421875,5,,,
encrypt,,,,,,,24.57421875,24.57421875,13,,,
decrypt,,,,,,,,,,25.21875,25.21875,7
encrypt,,,,,,,,,,25.21875,25.21875,13
decrypt,24.609375,24.609375,5,,,,,,,,,
encrypt,24.609375,24.609375,12,,,,,,,,,
decrypt,,,,24.2265625,24.2265625,5,,,,,,
encrypt,,,,24.2265625,24.2265625,9,,,,,,
decrypt,,,,,,,24.49609375,24.49609375,5,,,
encrypt,,,,,,,24.49609375,24.49609375,13,,,
decrypt,,,,,,,,,,25.19921875,25.19921875,6
encrypt,,,,,,,,,,25.19921875,25.19921875,12
decrypt,24.59765625,24.59765625,17,,,,,,,,,
encrypt,24.57421875,24.57421875,14,,,,,,,,,
decrypt,,,,24.234375,24.234375,6,,,,,,
encrypt,,,,24.234375,24.234375,6,,,,,,
decrypt,,,,,,,24.53515625,24.53515625,5,,,
encrypt,,,,,,,24.53515625,24.53515625,12,,,
decrypt,,,,,,,,,,25.14453125,25.14453125,6
encrypt,,,,,,,,,,25.14453125,25.14453125,13
decrypt,24.44140625,24.44140625,19,,,,,,,,,
encrypt,24.44140625,24.44140625,11,,,,,,,,,
decrypt,,,,24.3671875,24.3671875,6,,,,,,
encrypt,,,,24.3671875,24.3671875,6,,,,,,
decrypt,,,,,,,24.59765625,24.59765625,5,,,
encrypt,,,,,,,24.59765625,24.59765625,12,,,
decrypt,,,,,,,,,,25.17578125,25.17578125,8
encrypt,,,,,,,,,,25.171875,25.17578125,14
decrypt,24.5,24.5,17,,,,,,,,,
encrypt,24.5,24.5,13,,,,,,,,,
