case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
decrypt,23.28515625,23.328125,13,,,,,,,,,
encrypt,23.03515625,23.21875,9,,,,,,,,,
decrypt,,,,23.11328125,23.11328125,5,,,,,,
encrypt,,,,23.05859375,23.08984375,8,,,,,,
decrypt,,,,,,,23.375,23.39453125,11,,,
encrypt,,,,,,,23.078125,23.234375,9,,,
decrypt,,,,,,,,,,23.97265625,23.98828125,6
encrypt,,,,,,,,,,23.8046875,23.96875,12
decrypt,23.26953125,23.3125,14,,,,,,,,,
encrypt,23.04296875,23.19921875,12,,,,,,,,,
decrypt,,,,23.0390625,23.0390625,6,,,,,,
encrypt,,,,22.984375,23.01953125,6,,,,,,
decrypt,,,,,,,23.328125,23.34765625,13,,,
encrypt,,,,,,,23.04296875,23.22265625,13,,,
decrypt,,,,,,,,,,23.8828125,23.8984375,5
encrypt,,,,,,,,,,23.76171875,23.86328125,9
decrypt,23.28515625,23.32421875,13,,,,,,,,,
encrypt,23.0546875,23.1875,8,,,,,,,,,
decrypt,,,,23.05078125,23.05078125,8,,,,,,
encrypt,,,,22.98828125,23.0234375,10,,,,,,
decrypt,,,,,,,23.32421875,23.34375,12,,,
encrypt,,,,,,,23.05859375,23.203125,9,,,
decrypt,,,,,,,,,,23.95703125,24.015625,5
encrypt,,,,,,,,,,23.78515625,23.953125,9
decrypt,23.265625,23.3046875,13,,,,,,,,,
encrypt,23.08203125,23.10546875,9,,,,,,,,,
decrypt,,,,23.02734375,23.02734375,5,,,,,,
encrypt,,,,22.97265625,23.01171875,7,,,,,,
decrypt,,,,,,,23.2265625,23.24609375,5,,,
encrypt,,,,,,,23.05859375,23.21875,10,,,
decrypt,,,,,,,,,,23.8984375,23.98046875,8
encrypt,,,,,,,,,,23.765625,23.89453125,10
decrypt,23.27734375,23.31640625,13,,,,,,,,,
encrypt,23.078125,23.13671875,8,,,,,,,,,
decrypt,,,,23.0234375,23.0234375,7,,,,,,
encrypt,,,,22.96875,23.01171875,7,,,,,,
decrypt,,,,,,,23.30859375,23.328125,12,,,
encrypt,,,,,,,23.0546875,23.20703125,10,,,
decrypt,,,,,,,,,,23.9140625,23.99609375,5
encrypt,,,,,,,,,,23.76953125,23.91015625,11
decrypt,23.3515625,23.3828125,11,,,,,,,,,
