case/step,RD-DABE
size 1,0.1399999999996453,,,
size 2,0.14999999999986358,,,
size 4,0.15000000000009095,,,
size 6,0.17000000000035698,,,
size 8,0.25999999999976353,,,
size 1,0.1499999999996362,,,
size 2,0.13999999999987267,,,
size 4,0.15000000000009095,,,
size 6,0.15999999999985448,,,
size 8,0.2699999999999818,,,
size 1,0.15999999999985448,,,
size 2,0.15000000000009095,,,
size 4,0.14999999999986358,,,
size 6,0.169999999999618,,,
size 8,0.2899999999999636,,,
size 1,0.15000000000009095,,,
size 2,0.15999999999985448,,,
size 4,0.16000000000008185,,,
size 6,0.169999999999618,,,
size 8,0.29999999999972715,,,
size 1,0.15000000000009095,,,
size 2,0.15000000000031832,,,
size 4,0.14999999999986358,,,
size 6,0.18000000000006366,,,
size 8,0.2899999999999636,,,
size 1,0.15000000000009095,,,
size 2,0.16000000000030923,,,
size 4,0.16000000000008185,,,
size 6,0.1899999999998272,,,
size 8,0.2899999999999636,,,
size 1,0.15000000000009095,,,
size 2,0.16999999999990223,,,
size 4,0.1400000000001569,,,
size 6,0.17000000000007276,,,
size 8,0.49000000000023647,,,
size 1,0.14000000000032742,,,
size 2,0.16999999999984539,,,
size 4,0.18000000000006366,,,
size 6,0.1899999999998272,,,
size 8,0.25999999999976353,,,
size 1,0.13999999999992951,,,
size 2,0.1600000000001387,,,
size 4,0.13999999999987267,,,
size 6,0.1899999999998272,,,
size 8,0.27999999999974534,,,
size 1,0.14000000000032742,,,
size 2,0.13999999999987267,,,
size 4,0.15000000000009095,,,
size 6,0.17000000000030013,,,
size 8,0.25999999999976353,,,
size 1,0.15000000000009095,,,
size 2,0.14999999999986358,,,
size 4,0.15000000000031832,,,
size 6,0.17000000000007276,,,
size 8,0.3000000000001819,,,
size 1,0.14000000000032742,,,
size 2,0.14999999999986358,,,
size 4,0.15000000000031832,,,
