case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
encrypt,207.98828125,207.98828125,0.0,9,,,,,,,,,,,,
update_keys,207.98828125,207.98828125,0.0,3,,,,,,,,,,,,
decrypt,207.98828125,207.98828125,0.0,6,,,,,,,,,,,,
encrypt,207.98828125,217.7890625,9.80078125,8,,,,,,,,,,,,
update_keys,217.86328125,217.86328125,0.0,3,,,,,,,,,,,,
decrypt,217.86328125,227.703125,9.83984375,5,,,,,,,,,,,,
encrypt,267.98828125,267.98828125,0.0,8,,,,,,,,,,,,
update_keys,267.98828125,267.98828125,0.0,3,,,,,,,,,,,,
decrypt,267.98828125,267.98828125,0.0,5,,,,,,,,,,,,
encrypt,268.109375,268.1171875,0.0078125,8,,,,,,,,,,,,
update_keys,268.1171875,268.1171875,0.0,3,,,,,,,,,,,,
decrypt,268.1171875,268.1171875,0.0,5,,,,,,,,,,,,
encrypt,218.3203125,235.41015625,17.08984375,8,,,,,,,,,,,,
update_keys,228.3359375,228.3359375,0.0,3,,,,,,,,,,,,
decrypt,228.3359375,248.83984375,20.50390625,5,,,,,,,,,,,,
encrypt,268.5859375,268.5859375,0.0,9,,,,,,,,,,,,
update_keys,268.5859375,268.5859375,0.0,3,,,,,,,,,,,,
decrypt,268.5859375,268.5859375,0.0,5,,,,,,,,,,,,
encrypt,268.859375,268.859375,0.0,9,,,,,,,,,,,,
update_keys,268.859375,268.859375,0.0,3,,,,,,,,,,,,
decrypt,268.859375,268.859375,0.0,5,,,,,,,,,,,,
encrypt,269.19921875,269.21875,0.01953125,9,,,,,,,,,,,,
update_keys,269.21875,269.21875,0.0,3,,,,,,,,,,,,
decrypt,269.21875,269.2578125,0.0390625,5,,,,,,,,,,,,
encrypt,279.33984375,279.3515625,0.01171875,9,,,,,,,,,,,,
update_keys,279.3515625,279.3515625,0.0,3,,,,,,,,,,,,
decrypt,279.3515625,279.35546875,0.00390625,6,,,,,,,,,,,,
encrypt,299.58203125,299.58203125,0.0,9,,,,,,,,,,,,
update_keys,299.58203125,299.58203125,0.0,3,,,,,,,,,,,,
decrypt,299.58203125,299.58203125,0.0,6,,,,,,,,,,,,
encrypt,270.109375,270.109375,0.0,8,,,,,,,,,,,,
update_keys,270.109375,270.109375,0.0,3,,,,,,,,,,,,
decrypt,270.109375,270.109375,0.0,5,,,,,,,,,,,,
encrypt,270.37109375,270.37890625,0.0078125,7,,,,,,,,,,,,
update_keys,270.37890625,270.37890625,0.0,3,,,,,,,,,,,,
decrypt,270.37890625,270.37890625,0.0,5,,,,,,,,,,,,
encrypt,270.625,280.53515625,9.91015625,10,,,,,,,,,,,,
update_keys,280.53515625,280.53515625,0.0,3,,,,,,,,,,,,
decrypt,280.53515625,290.5078125,9.97265625,6,,,,,,,,,,,,
encrypt,270.90234375,270.90625,0.00390625,7,,,,,,,,,,,,
update_keys,270.91015625,270.91015625,0.0,3,,,,,,,,,,,,
decrypt,270.91015625,270.92578125,0.015625,5,,,,,,,,,,,,
encrypt,271.2578125,271.2578125,0.0,10,,,,,,,,,,,,
