case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
encrypt,207.98828125,207.98828125,0.0,9,,,,,,,,,,,,
update_keys,207.98828125,207.98828125,0.0,3,,,,,,,,,,,,
decrypt,207.98828125,207.98828125,0.0,5,,,,,,,,,,,,
encrypt,207.98828125,207.98828125,0.0,8,,,,,,,,,,,,
update_keys,207.98828125,207.98828125,0.0,3,,,,,,,,,,,,
decrypt,207.98828125,207.98828125,0.0,6,,,,,,,,,,,,
encrypt,267.98828125,287.75,19.76171875,9,,,,,,,,,,,,
update_keys,287.86328125,287.86328125,0.0,3,,,,,,,,,,,,
decrypt,287.86328125,287.86328125,0.0,5,,,,,,,,,,,,
encrypt,267.98828125,267.98828125,0.0,9,,,,,,,,,,,,
update_keys,267.98828125,267.98828125,0.0,3,,,,,,,,,,,,
decrypt,267.98828125,267.98828125,0.0,5,,,,,,,,,,,,
encrypt,218.22265625,218.22265625,0.0,6,,,,,,,,,,,,
update_keys,218.22265625,218.22265625,0.0,3,,,,,,,,,,,,
decrypt,218.22265625,218.22265625,0.0,5,,,,,,,,,,,,
encrypt,268.5859375,268.5859375,0.0,8,,,,,,,,,,,,
update_keys,268.5859375,268.5859375,0.0,3,,,,,,,,,,,,
decrypt,268.5859375,268.5859375,0.0,6,,,,,,,,,,,,
encrypt,268.71484375,268.71484375,0.0,8,,,,,,,,,,,,
update_keys,268.71484375,268.71484375,0.0,3,,,,,,,,,,,,
decrypt,268.71484375,268.71484375,0.0,5,,,,,,,,,,,,
encrypt,269.015625,269.015625,0.0,7,,,,,,,,,,,,
update_keys,269.015625,269.015625,0.0,3,,,,,,,,,,,,
decrypt,269.015625,269.03125,0.015625,5,,,,,,,,,,,,
encrypt,269.3359375,269.3359375,0.0,7,,,,,,,,,,,,
update_keys,269.3359375,269.3359375,0.0,3,,,,,,,,,,,,
decrypt,269.3359375,269.3359375,0.0,5,,,,,,,,,,,,
encrypt,299.57421875,299.57421875,0.0,9,,,,,,,,,,,,
update_keys,299.57421875,299.57421875,0.0,3,,,,,,,,,,,,
decrypt,299.57421875,299.57421875,0.0,5,,,,,,,,,,,,
encrypt,309.87109375,309.87109375,0.0,7,,,,,,,,,,,,
update_keys,309.87109375,309.87109375,0.0,3,,,,,,,,,,,,
decrypt,309.87109375,309.875,0.00390625,5,,,,,,,,,,,,
encrypt,270.20703125,270.20703125,0.0,9,,,,,,,,,,,,
update_keys,270.20703125,270.20703125,0.0,3,,,,,,,,,,,,
decrypt,270.20703125,270.20703125,0.0,5,,,,,,,,,,,,
encrypt,270.4921875,270.4921875,0.0,8,,,,,,,,,,,,
update_keys,270.4921875,270.4921875,0.0,3,,,,,,,,,,,,
decrypt,270.4921875,270.4921875,0.0,5,,,,,,,,,,,,
encrypt,270.85546875,270.85546875,0.0,7,,,,,,,,,,,,
update_keys,270.85546875,270.85546875,0.0,3,,,,,,,,,,,,
decrypt,270.85546875,270.85546875,0.0,5,,,,,,,,,,,,
encrypt,281.18359375,291.05859375,9.875,6,,,,,,,,,,,,
update_keys,291.05859375,291.05859375,0.0,3,,,,,,,,,,,,
