case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
size 1,325.93359375,325.93359375,0.0,6,,,,,,,,,,,,
size 2,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 3,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 4,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 5,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 6,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 7,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 8,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 9,335.80859375,335.80859375,0.0,5,,,,,,,,,,,,
size 10,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 1,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 2,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 3,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 4,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 5,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 6,325.93359375,325.93359375,0.0,5,,,,,,,,,,,,
size 7,325.93359375,325.93359375,0.0,6,,,,,,,,,,,,
size 8,325.93359375,325.93359375,0.0,6,,,,,,,,,,,,
size 9,325.98828125,326.04296875,0.0546875,6,,,,,,,,,,,,
size 10,326.06640625,326.06640625,0.0,6,,,,,,,,,,,,
size 1,326.06640625,326.06640625,0.0,6,,,,,,,,,,,,
size 2,326.11328125,326.11328125,0.0,6,,,,,,,,,,,,
size 3,326.2265625,326.2265625,0.0,6,,,,,,,,,,,,
size 4,326.3359375,326.3359375,0.0,6,,,,,,,,,,,,
size 5,326.41796875,326.41796875,0.0,5,,,,,,,,,,,,
size 6,326.41796875,326.41796875,0.0,5,,,,,,,,,,,,
size 7,326.46484375,326.46484375,0.0,5,,,,,,,,,,,,
size 8,326.55078125,326.56640625,0.015625,5,,,,,,,,,,,,
size 9,326.74609375,336.484375,9.73828125,5,,,,,,,,,,,,
size 10,336.66015625,336.66015625,0.0,5,,,,,,,,,,,,
size 1,336.66796875,336.66796875,0.0,5,,,,,,,,,,,,
size 2,336.765625,336.765625,0.0,5,,,,,,,,,,,,
size 3,336.90625,336.90625,0.0,5,,,,,,,,,,,,
size 4,337.1171875,346.9140625,9.796875,5,,,,,,,,,,,,
size 5,337.21875,337.21875,0.0,5,,,,,,,,,,,,
size 6,337.21875,337.21875,0.0,5,,,,,,,,,,,,
size 7,337.23046875,337.25,0.01953125,6,,,,,,,,,,,,
size 8,337.36328125,337.36328125,0.0,6,,,,,,,,,,,,
size 9,337.47265625,337.47265625,0.0,6,,,,,,,,,,,,
size 10,337.47265625,337.47265625,0.0,6,,,,,,,,,,,,
size 1,337.51171875,337.515625,0.00390625,5,,,,,,,,,,,,
size 2,337.6328125,337.6328125,0.0,6,,,,,,,,,,,,
size 3,337.7578125,337.7578125,0.0,6,,,,,,,,,,,,
size 4,337.88671875,337.88671875,0.0,5,,,,,,,,,,,,
size 5,337.9140625,337.9140625,0.0,5,,,,,,,,,,,,
size 6,337.921875,337.921875,0.0,6,,,,,,,,,,,,
size 7,338.03515625,338.03515625,0.0,6,,,,,,,,,,,,
size 8,338.1328125,338.1328125,0.0,6,,,,,,,,,,,,
size 9,338.23046875,338.23046875,0.0,6,,,,,,,,,,,,
size 10,338.24609375,338.25,0.00390625,6,,,,,,,,,,,,
size 1,338.36328125,338.3671875,0.00390625,5,,,,,,,,,,,,
size 2,338.484375,338.484375,0.0,5,,,,,,,,,,,,
size 3,338.61328125,338.6171875,0.00390625,6,,,,,,,,,,,,
size 4,328.796875,328.80078125,0.00390625,6,,,,,,,,,,,,
size 5,328.80078125,328.80078125,0.0,6,,,,,,,,,,,,
size 6,328.80078125,328.80078125,0.0,6,,,,,,,,,,,,
size 7,328.80078125,328.80078125,0.0,5,,,,,,,,,,,,
size 8,328.875,328.8828125,0.0078125,6,,,,,,,,,,,,
size 9,328.953125,328.953125,0.0,6,,,,,,,,,,,,
size 10,329.0,329.01171875,0.01171875,6,,,,,,,,,,,,
size 1,329.10546875,329.11328125,0.0078125,5,,,,,,,,,,,,
size 2,329.19140625,329.19921875,0.0078125,5,,,,,,,,,,,,
size 3,339.2265625,339.234375,0.0078125,5,,,,,,,,,,,,
size 4,329.48828125,329.48828125,0.0,5,,,,,,,,,,,,
size 5,329.48828125,329.48828125,0.0,5,,,,,,,,,,,,
size 6,329.48828125,329.48828125,0.0,5,,,,,,,,,,,,
size 7,329.51953125,329.5234375,0.00390625,5,,,,,,,,,,,,
size 8,329.62890625,329.640625,0.01171875,6,,,,,,,,,,,,
size 9,329.66796875,329.66796875,0.0,5,,,,,,,,,,,,
size 10,329.73828125,329.765625,0.02734375,6,,,,,,,,,,,,
size 1,329.83984375,339.6015625,9.76171875,5,,,,,,,,,,,,
size 2,329.94140625,339.81640625,9.875,5,,,,,,,,,,,,
size 3,339.9765625,339.9765625,0.0,5,,,,,,,,,,,,
size 4,339.9765625,339.9765625,0.0,5,,,,,,,,,,,,
size 5,339.9765625,339.9765625,0.0,5,,,,,,,,,,,,
size 6,340.04296875,340.046875,0.00390625,5,,,,,,,,,,,,
size 7,340.1796875,340.21484375,0.03515625,5,,,,,,,,,,,,
size 8,340.30859375,340.30859375,0.0,5,,,,,,,,,,,,
size 9,340.30859375,340.30859375,0.0,5,,,,,,,,,,,,
size 10,340.30859375,340.30859375,0.0,5,,,,,,,,,,,,
size 1,340.4296875,340.4296875,0.0,5,,,,,,,,,,,,
size 2,340.56640625,340.56640625,0.0,6,,,,,,,,,,,,
size 3,340.69140625,340.69140625,0.0,5,,,,,,,,,,,,
size 4,340.69140625,340.69140625,0.0,6,,,,,,,,,,,,
size 5,340.69140625,340.69140625,0.0,6,,,,,,,,,,,,
size 6,340.70703125,340.70703125,0.0,6,,,,,,,,,,,,
size 7,340.78515625,340.78515625,0.0,6,,,,,,,,,,,,
size 8,340.87109375,340.87109375,0.0,6,,,,,,,,,,,,
size 9,340.9375,340.9375,0.0,6,,,,,,,,,,,,
size 10,341.078125,341.08203125,0.00390625,6,,,,,,,,,,,,
size 1,341.2109375,341.2109375,0.0,6,,,,,,,,,,,,
size 2,341.34375,341.34375,0.0,6,,,,,,,,,,,,
size 3,341.34375,341.34375,0.0,7,,,,,,,,,,,,
size 4,341.34375,341.34375,0.0,6,,,,,,,,,,,,
size 5,341.4375,341.4375,0.0,5,,,,,,,,,,,,
size 6,341.56640625,341.56640625,0.0,6,,,,,,,,,,,,
size 7,341.703125,341.7109375,0.0078125,5,,,,,,,,,,,,
size 8,341.75390625,341.75390625,0.0,6,,,,,,,,,,,,
size 9,341.75390625,341.75390625,0.0,5,,,,,,,,,,,,
size 10,341.83984375,341.84375,0.00390625,6,,,,,,,,,,,,
size 1,341.953125,341.9609375,0.0078125,5,,,,,,,,,,,,
size 2,342.08984375,342.08984375,0.0,6,,,,,,,,,,,,
size 3,342.08984375,342.08984375,0.0,6,,,,,,,,,,,,
size 4,342.1015625,342.109375,0.0078125,6,,,,,,,,,,,,
size 5,342.2109375,342.2109375,0.0,5,,,,,,,,,,,,
size 6,342.3515625,342.3515625,0.0,6,,,,,,,,,,,,
size 7,342.45703125,342.46484375,0.0078125,6,,,,,,,,,,,,
size 8,342.46484375,342.46484375,0.0,6,,,,,,,,,,,,
size 9,342.48828125,342.51171875,0.0234375,6,,,,,,,,,,,,
size 10,342.640625,342.69921875,0.05859375,6,,,,,,,,,,,,
size 1,342.76953125,342.76953125,0.0,5,,,,,,,,,,,,
size 2,342.828125,342.828125,0.0,5,,,,,,,,,,,,
size 3,342.828125,342.828125,0.0,6,,,,,,,,,,,,
size 4,342.859375,342.859375,0.0,6,,,,,,,,,,,,
size 5,342.91796875,342.9296875,0.01171875,6,,,,,,,,,,,,
size 6,343.015625,343.015625,0.0,7,,,,,,,,,,,,
size 7,343.1328125,343.1328125,0.0,7,,,,,,,,,,,,
size 8,343.1328125,343.1328125,0.0,5,,,,,,,,,,,,
size 9,343.19140625,343.19140625,0.0,7,,,,,,,,,,,,
size 10,343.28515625,343.28515625,0.0,6,,,,,,,,,,,,
size 1,343.375,343.375,0.0,5,,,,,,,,,,,,
size 2,343.4609375,343.4609375,0.0,5,,,,,,,,,,,,
size 3,343.4609375,343.4609375,0.0,5,,,,,,,,,,,,
size 4,343.484375,343.484375,0.0,5,,,,,,,,,,,,
size 5,343.60546875,343.60546875,0.0,5,,,,,,,,,,,,
size 6,343.734375,343.734375,0.0,6,,,,,,,,,,,,
size 7,343.81640625,343.81640625,0.0,6,,,,,,,,,,,,
size 8,343.81640625,343.81640625,0.0,6,,,,,,,,,,,,
size 9,343.875,343.87890625,0.00390625,6,,,,,,,,,,,,
size 10,344.0625,344.0625,0.0,6,,,,,,,,,,,,
size 1,344.17578125,344.17578125,0.0,5,,,,,,,,,,,,
size 2,344.17578125,344.17578125,0.0,5,,,,,,,,,,,,
size 3,344.17578125,344.17578125,0.0,5,,,,,,,,,,,,
size 4,344.265625,344.265625,0.0,6,,,,,,,,,,,,
size 5,344.36328125,344.36328125,0.0,6,,,,,,,,,,,,
size 6,344.46875,344.46875,0.0,6,,,,,,,,,,,,
size 7,344.62109375,344.62109375,0.0,6,,,,,,,,,,,,
