case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
base,37.84375,37.84375,0.0,3,,,,,,,,,,,,
base,37.84375,37.84375,0.0,3,,,,,,,,,,,,
base,58.1328125,58.1328125,0.0,3,,,,,,,,,,,,
base,58.1328125,58.1328125,0.0,3,,,,,,,,,,,,
base,38.2265625,38.2265625,0.0,3,,,,,,,,,,,,
base,38.2265625,38.2265625,0.0,3,,,,,,,,,,,,
base,108.44921875,108.44921875,0.0,3,,,,,,,,,,,,
base,108.44921875,108.44921875,0.0,3,,,,,,,,,,,,
base,128.73828125,128.73828125,0.0,3,,,,,,,,,,,,
base,128.73828125,128.73828125,0.0,3,,,,,,,,,,,,
base,58.94921875,58.94921875,0.0,3,,,,,,,,,,,,
base,58.94921875,58.94921875,0.0,3,,,,,,,,,,,,
base,78.98046875,78.98046875,0.0,3,,,,,,,,,,,,
base,78.98046875,78.98046875,0.0,3,,,,,,,,,,,,
base,79.20703125,79.20703125,0.0,3,,,,,,,,,,,,
base,79.20703125,79.20703125,0.0,3,,,,,,,,,,,,
base,79.49609375,79.49609375,0.0,3,,,,,,,,,,,,
base,79.49609375,79.49609375,0.0,3,,,,,,,,,,,,
base,39.6953125,39.6953125,0.0,3,,,,,,,,,,,,
base,39.6953125,39.6953125,0.0,3,,,,,,,,,,,,
base,89.796875,89.796875,0.0,3,,,,,,,,,,,,
base,89.796875,89.796875,0.0,3,,,,,,,,,,,,
base,89.91015625,89.91015625,0.0,3,,,,,,,,,,,,
base,89.91015625,89.91015625,0.0,3,,,,,,,,,,,,
base,150.0859375,150.0859375,0.0,3,,,,,,,,,,,,
base,150.0859375,150.0859375,0.0,3,,,,,,,,,,,,
base,40.22265625,40.22265625,0.0,3,,,,,,,,,,,,
base,40.22265625,40.22265625,0.0,3,,,,,,,,,,,,
base,150.29296875,150.29296875,0.0,3,,,,,,,,,,,,
base,150.29296875,150.29296875,0.0,3,,,,,,,,,,,,
base,120.46875,120.46875,0.0,3,,,,,,,,,,,,
base,120.46875,120.46875,0.0,3,,,,,,,,,,,,
base,120.7265625,120.7265625,0.0,3,,,,,,,,,,,,
base,120.7265625,120.7265625,0.0,3,,,,,,,,,,,,
base,100.87109375,100.87109375,0.0,3,,,,,,,,,,,,
base,100.87109375,100.87109375,0.0,3,,,,,,,,,,,,
base,121.03125,121.03125,0.0,3,,,,,,,,,,,,
base,121.03125,121.03125,0.0,3,,,,,,,,,,,,
base,141.33203125,141.33203125,0.0,3,,,,,,,,,,,,
base,141.33203125,141.33203125,0.0,3,,,,,,,,,,,,
base,41.58984375,41.58984375,0.0,3,,,,,,,,,,,,
base,41.58984375,41.58984375,0.0,3,,,,,,,,,,,,
base,61.640625,61.640625,0.0,3,,,,,,,,,,,,
base,61.640625,61.640625,0.0,3,,,,,,,,,,,,
base,61.66796875,61.66796875,0.0,3,,,,,,,,,,,,
base,61.66796875,61.66796875,0.0,3,,,,,,,,,,,,
base,121.890625,121.890625,0.0,3,,,,,,,,,,,,
base,121.890625,121.890625,0.0,3,,,,,,,,,,,,
base,62.08203125,62.08203125,0.0,3,,,,,,,,,,,,
