case/step,RW-ABE,TAAC
size 1,6.5e-06,,,
size 3,3.5e-06,,,
size 5,3e-06,,,
size 7,2.4999999999999998e-06,,,
size 9,3.5e-06,,,
size 1,3e-06,,,
size 3,3e-06,,,
size 5,3.5e-06,,,
size 7,3e-06,,,
size 9,3e-06,,,
size 1,3e-06,,,
size 3,3e-06,,,
size 5,3.5e-06,,,
size 7,4e-06,,,
size 9,3e-06,,,
size 1,3e-06,,,
size 3,4.5e-06,,,
size 5,3e-06,,,
size 7,3.5e-06,,,
size 9,3e-06,,,
size 1,3e-06,,,
size 3,3e-06,,,
size 5,3e-06,,,
size 7,3e-06,,,
size 9,3.5e-06,,,
size 1,3e-06,,,
size 3,3e-06,,,
size 5,3e-06,,,
size 7,3e-06,,,
size 9,2.4999999999999998e-06,,,
size 1,3e-06,,,
size 3,4e-06,,,
size 5,3e-06,,,
size 7,3e-06,,,
size 9,3.5e-06,,,
size 1,6e-06,,,
size 3,3e-06,,,
size 5,4e-06,,,
size 7,3e-06,,,
size 9,3.5e-06,,,
size 1,3.5e-06,,,
size 3,3e-06,,,
size 5,3e-06,,,
size 7,3e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3.5e-06,,,
size 5,3.5e-06,,,
size 7,4.9999999999999996e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3e-06,,,
size 5,4.5e-06,,,
size 7,4.5e-06,,,
size 9,3e-06,,,
size 1,4.5e-06,,,
size 3,3e-06,,,
size 5,5.5e-06,,,
size 7,3.5e-06,,,
size 9,3.5e-06,,,
size 1,3.5e-06,,,
size 3,3e-06,,,
size 5,9.499999999999999e-06,,,
size 7,3.5e-06,,,
size 9,4e-06,,,
size 1,3e-06,,,
size 3,3.5e-06,,,
size 5,3e-06,,,
size 7,2.4999999999999998e-06,,,
size 9,8e-06,,,
size 1,3e-06,,,
size 3,3e-06,,,
size 5,4e-06,,,
size 7,4.5e-06,,,
size 9,4.5e-06,,,
size 1,4.5e-06,,,
size 3,3.5e-06,,,
size 5,3.5e-06,,,
size 7,3e-06,,,
size 9,3.5e-06,,,
size 1,4e-06,,,
size 3,3e-06,,,
size 5,3.5e-06,,,
size 7,4e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3e-06,,,
size 5,3e-06,,,
size 7,3e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3e-06,,,
size 5,3.5e-06,,,
size 7,3.5e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3.5e-06,,,
size 5,3e-06,,,
size 7,3e-06,,,
size 9,3.5e-06,,,
size 1,3e-06,,,
size 3,4.5e-06,,,
size 5,3.5e-06,,,
size 7,4e-06,,,
size 9,3.5e-06,,,
size 1,6e-06,,,
size 3,5.5e-06,,,
size 5,3e-06,,,
size 7,4.5e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,4.5e-06,,,
size 5,3e-06,,,
size 7,3e-06,,,
size 9,3.5e-06,,,
size 1,4.9999999999999996e-06,,,
size 3,3e-06,,,
size 5,3e-06,,,
size 7,3.5e-06,,,
size 9,3.5e-06,,,
size 1,4.9999999999999996e-06,,,
size 3,3.5e-06,,,
size 5,3.5e-06,,,
size 7,3e-06,,,
size 9,4e-06,,,
size 1,3e-06,,,
size 3,3e-06,,,
size 5,3.5e-06,,,
size 7,3e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3e-06,,,
size 5,3.5e-06,,,
size 7,4e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3.5e-06,,,
size 5,3e-06,,,
size 7,4e-06,,,
size 9,3e-06,,,
size 1,3.5e-06,,,
size 3,3.5e-06,,,
size 5,3.5e-06,,,
size 7,4e-06,,,
size 9,3e-06,,,
size 1,4e-06,,,
size 3,4e-06,,,
size 5,3.5e-06,,,
size 7,6e-06,,,
size 9,5.5e-06,,,
size 1,3.5e-06,,,
size 3,4e-06,,,
size 5,3e-06,,,
size 7,3.5e-06,,,
size 9,3.5e-06,,,
size 1,3e-06,,,
size 3,3.5e-06,,,
size 5,3e-06,,,
size 7,3.5e-06,,,
size 9,3e-06,,,
