case/step,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
encrypt,94.62890625,94.64453125,0.015625,9,,,,,,,,,,,,
update_keys,94.64453125,94.64453125,0.0,3,,,,,,,,,,,,
update_keys,94.64453125,94.64453125,0.0,3,,,,,,,,,,,,
decrypt,94.64453125,104.55078125,9.90625,6,,,,,,,,,,,,
encrypt,125.23046875,137.8046875,12.57421875,11,,,,,,,,,,,,
update_keys,135.23046875,135.23046875,0.0,3,,,,,,,,,,,,
update_keys,135.23046875,135.23046875,0.0,3,,,,,,,,,,,,
decrypt,135.23046875,155.8359375,20.60546875,5,,,,,,,,,,,,
encrypt,145.31640625,145.3203125,0.00390625,10,,,,,,,,,,,,
update_keys,145.3203125,145.3203125,0.0,3,,,,,,,,,,,,
update_keys,145.3203125,145.3203125,0.0,3,,,,,,,,,,,,
decrypt,145.3203125,145.32421875,0.00390625,6,,,,,,,,,,,,
encrypt,135.9921875,175.9921875,40.0,8,,,,,,,,,,,,
update_keys,135.9921875,135.9921875,0.0,3,,,,,,,,,,,,
update_keys,135.9921875,135.9921875,0.0,3,,,,,,,,,,,,
decrypt,135.9921875,135.9921875,0.0,5,,,,,,,,,,,,
encrypt,136.09375,136.09375,0.0,7,,,,,,,,,,,,
update_keys,136.09375,136.09375,0.0,3,,,,,,,,,,,,
update_keys,136.09375,136.09375,0.0,3,,,,,,,,,,,,
decrypt,136.09375,138.6953125,2.6015625,5,,,,,,,,,,,,
encrypt,156.25,176.16796875,19.91796875,8,,,,,,,,,,,,
update_keys,176.2578125,176.2578125,0.0,3,,,,,,,,,,,,
update_keys,176.2578125,176.2578125,0.0,3,,,,,,,,,,,,
decrypt,156.3828125,176.2578125,19.875,5,,,,,,,,,,,,
encrypt,156.76171875,156.76171875,0.0,9,,,,,,,,,,,,
update_keys,156.76171875,156.76171875,0.0,3,,,,,,,,,,,,
update_keys,156.76171875,156.76171875,0.0,3,,,,,,,,,,,,
decrypt,156.76171875,156.76171875,0.0,5,,,,,,,,,,,,
encrypt,157.08203125,157.08203125,0.0,9,,,,,,,,,,,,
update_keys,157.08203125,157.08203125,0.0,3,,,,,,,,,,,,
update_keys,157.08203125,157.08203125,0.0,3,,,,,,,,,,,,
decrypt,157.08203125,157.08203125,0.0,5,,,,,,,,,,,,
encrypt,187.16796875,187.16796875,0.0,9,,,,,,,,,,,,
update_keys,187.16796875,187.16796875,0.0,3,,,,,,,,,,,,
update_keys,187.16796875,187.16796875,0.0,3,,,,,,,,,,,,
decrypt,187.16796875,187.16796875,0.0,5,,,,,,,,,,,,
encrypt,177.51953125,187.30078125,9.78125,8,,,,,,,,,,,,
update_keys,187.39453125,187.39453125,0.0,3,,,,,,,,,,,,
update_keys,187.39453125,187.39453125,0.0,3,,,,,,,,,,,,
decrypt,187.39453125,197.39453125,10.0,5,,,,,,,,,,,,
encrypt,177.5859375,177.5859375,0.0,11,,,,,,,,,,,,
update_keys,177.5859375,177.5859375,0.0,3,,,,,,,,,,,,
