case/step,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
size 1,74.63671875,94.43359375,19.796875,6,,,,,,,,,,,,
size 3,94.64453125,104.55078125,9.90625,6,,,,,,,,,,,,
size 5,144.8125,144.85546875,0.04296875,6,,,,,,,,,,,,
size 7,94.9609375,104.9609375,10.0,5,,,,,,,,,,,,
size 9,134.9609375,134.9609375,0.0,6,,,,,,,,,,,,
size 1,125.12890625,145.00390625,19.875,5,,,,,,,,,,,,
size 3,135.23046875,155.8359375,20.60546875,5,,,,,,,,,,,,
size 5,145.16796875,165.08203125,19.9140625,5,,,,,,,,,,,,
size 7,115.359375,145.234375,29.875,5,,,,,,,,,,,,
size 9,145.3125,145.3125,0.0,5,,,,,,,,,,,,
size 1,145.3125,145.3125,0.0,6,,,,,,,,,,,,
size 3,145.3203125,145.32421875,0.00390625,6,,,,,,,,,,,,
size 5,155.43359375,165.43359375,10.0,6,,,,,,,,,,,,
size 7,165.6640625,175.5390625,9.875,6,,,,,,,,,,,,
size 9,165.7421875,192.48046875,26.73828125,6,,,,,,,,,,,,
size 1,185.7734375,185.7734375,0.0,5,,,,,,,,,,,,
size 3,135.9921875,135.9921875,0.0,5,,,,,,,,,,,,
size 5,145.81640625,145.81640625,0.0,5,,,,,,,,,,,,
size 7,155.81640625,155.81640625,0.0,5,,,,,,,,,,,,
size 9,135.96875,135.96875,0.0,5,,,,,,,,,,,,
size 1,136.0078125,136.0078125,0.0,5,,,,,,,,,,,,
size 3,136.09375,138.6953125,2.6015625,5,,,,,,,,,,,,
size 5,136.20703125,136.20703125,0.0,5,,,,,,,,,,,,
size 7,146.140625,146.140625,0.0,5,,,,,,,,,,,,
size 9,146.140625,156.140625,10.0,6,,,,,,,,,,,,
size 1,156.26953125,176.14453125,19.875,5,,,,,,,,,,,,
size 3,156.3828125,176.2578125,19.875,5,,,,,,,,,,,,
size 5,176.4765625,206.31640625,29.83984375,6,,,,,,,,,,,,
size 7,226.48828125,246.328125,19.83984375,6,,,,,,,,,,,,
size 9,136.76171875,136.76171875,0.0,6,,,,,,,,,,,,
size 1,136.76171875,136.76171875,0.0,5,,,,,,,,,,,,
size 3,156.76171875,156.76171875,0.0,5,,,,,,,,,,,,
size 5,156.76171875,156.76171875,0.0,5,,,,,,,,,,,,
size 7,156.8125,166.703125,9.890625,6,,,,,,,,,,,,
size 9,176.81640625,176.81640625,0.0,6,,,,,,,,,,,,
size 1,167.0234375,186.8984375,19.875,5,,,,,,,,,,,,
size 3,157.08203125,157.08203125,0.0,5,,,,,,,,,,,,
size 5,176.95703125,176.95703125,0.0,5,,,,,,,,,,,,
size 7,176.95703125,176.95703125,0.0,6,,,,,,,,,,,,
size 9,177.02734375,177.02734375,0.0,5,,,,,,,,,,,,
size 1,187.09765625,187.09765625,0.0,5,,,,,,,,,,,,
size 3,187.16796875,187.16796875,0.0,5,,,,,,,,,,,,
size 5,187.25390625,197.24609375,9.9921875,5,,,,,,,,,,,,
size 7,177.37890625,177.37890625,0.0,5,,,,,,,,,,,,
size 9,177.40625,177.40625,0.0,6,,,,,,,,,,,,
size 1,177.4375,177.4375,0.0,5,,,,,,,,,,,,
size 3,187.39453125,197.39453125,10.0,5,,,,,,,,,,,,
size 5,177.48046875,177.60546875,0.125,5,,,,,,,,,,,,
size 7,177.54296875,177.54296875,0.0,6,,,,,,,,,,,,
size 9,167.7109375,167.7109375,0.0,6,,,,,,,,,,,,
size 1,177.5859375,177.5859375,0.0,6,,,,,,,,,,,,
size 3,177.5859375,177.5859375,0.0,6,,,,,,,,,,,,
size 5,177.6796875,177.71484375,0.03515625,6,,,,,,,,,,,,
size 7,187.72265625,197.75390625,10.03125,6,,,,,,,,,,,,
size 9,188.01171875,207.88671875,19.875,6,,,,,,,,,,,,
size 1,197.93359375,197.93359375,0.0,5,,,,,,,,,,,,
size 3,168.05859375,168.05859375,0.0,6,,,,,,,,,,,,
size 5,177.93359375,177.93359375,0.0,6,,,,,,,,,,,,
size 7,178.02734375,178.02734375,0.0,6,,,,,,,,,,,,
size 9,178.109375,188.109375,10.0,6,,,,,,,,,,,,
size 1,198.3125,208.1875,9.875,5,,,,,,,,,,,,
size 3,208.25,218.015625,9.765625,5,,,,,,,,,,,,
size 5,178.47265625,178.47265625,0.0,6,,,,,,,,,,,,
size 7,178.44140625,178.44140625,0.0,6,,,,,,,,,,,,
size 9,178.44140625,178.47265625,0.03125,6,,,,,,,,,,,,
size 1,178.48046875,178.484375,0.00390625,5,,,,,,,,,,,,
size 3,178.55078125,178.55078125,0.0,6,,,,,,,,,,,,
size 5,168.66015625,168.6875,0.02734375,6,,,,,,,,,,,,
size 7,178.58984375,188.46484375,9.875,6,,,,,,,,,,,,
size 9,168.7578125,168.7578125,0.0,6,,,,,,,,,,,,
size 1,178.65234375,178.65234375,0.0,5,,,,,,,,,,,,
size 3,178.7265625,178.7265625,0.0,6,,,,,,,,,,,,
size 5,188.8203125,198.828125,10.0078125,6,,,,,,,,,,,,
size 7,198.921875,208.921875,10.0,6,,,,,,,,,,,,
size 9,249.0390625,259.0859375,10.046875,6,,,,,,,,,,,,
size 1,169.2421875,169.2421875,0.0,5,,,,,,,,,,,,
size 3,169.2421875,169.2421875,0.0,6,,,,,,,,,,,,
size 5,169.2421875,169.2421875,0.0,6,,,,,,,,,,,,
size 7,169.2421875,169.2421875,0.0,6,,,,,,,,,,,,
size 9,179.17578125,188.07421875,8.8984375,6,,,,,,,,,,,,
size 1,199.38671875,212.11328125,12.7265625,6,,,,,,,,,,,,
size 3,209.34375,219.359375,10.015625,6,,,,,,,,,,,,
size 5,219.3828125,219.3828125,0.0,6,,,,,,,,,,,,
size 7,219.3828125,219.40234375,0.01953125,6,,,,,,,,,,,,
size 9,219.51953125,219.53515625,0.015625,6,,,,,,,,,,,,
size 1,219.58984375,219.58984375,0.0,6,,,,,,,,,,,,
size 3,219.671875,219.671875,0.0,6,,,,,,,,,,,,
size 5,229.84375,229.84375,0.0,6,,,,,,,,,,,,
size 7,200.0390625,200.0390625,0.0,6,,,,,,,,,,,,
size 9,200.0390625,200.0390625,0.0,6,,,,,,,,,,,,
size 1,200.0390625,200.0390625,0.0,6,,,,,,,,,,,,
size 3,200.0390625,200.0390625,0.0,5,,,,,,,,,,,,
size 5,200.07421875,200.07421875,0.0,5,,,,,,,,,,,,
size 7,200.16796875,200.16796875,0.0,5,,,,,,,,,,,,
size 9,180.25390625,180.25390625,0.0,6,,,,,,,,,,,,
size 1,180.25390625,180.25390625,0.0,6,,,,,,,,,,,,
size 3,180.25390625,180.25390625,0.0,6,,,,,,,,,,,,
size 5,180.3203125,180.33984375,0.01953125,6,,,,,,,,,,,,
size 7,180.37890625,190.21875,9.83984375,6,,,,,,,,,,,,
size 9,170.515625,200.390625,29.875,5,,,,,,,,,,,,
size 1,180.44921875,190.44921875,10.0,5,,,,,,,,,,,,
size 3,200.51953125,200.51953125,0.0,5,,,,,,,,,,,,
size 5,200.51953125,200.51953125,0.0,5,,,,,,,,,,,,
size 7,200.51953125,200.51953125,0.0,5,,,,,,,,,,,,
size 9,200.625,200.625,0.0,6,,,,,,,,,,,,
size 1,190.8359375,210.7109375,19.875,5,,,,,,,,,,,,
size 3,200.921875,220.796875,19.875,5,,,,,,,,,,,,
size 5,220.8984375,220.8984375,0.0,6,,,,,,,,,,,,
size 7,171.0390625,171.0390625,0.0,6,,,,,,,,,,,,
size 9,171.0390625,171.0390625,0.0,6,,,,,,,,,,,,
size 1,180.92578125,180.92578125,0.0,5,,,,,,,,,,,,
size 3,181.015625,191.015625,10.0,6,,,,,,,,,,,,
size 5,171.24609375,180.9453125,9.69921875,6,,,,,,,,,,,,
size 7,181.33203125,191.125,9.79296875,6,,,,,,,,,,,,
size 9,171.390625,171.390625,0.0,6,,,,,,,,,,,,
size 1,181.265625,181.265625,0.0,6,,,,,,,,,,,,
size 3,181.265625,181.265625,0.0,5,,,,,,,,,,,,
size 5,191.3125,201.109375,9.796875,5,,,,,,,,,,,,
size 7,231.46875,241.4765625,10.0078125,5,,,,,,,,,,,,
size 9,251.5859375,261.58984375,10.00390625,6,,,,,,,,,,,,
size 1,271.67578125,281.67578125,10.0,5,,,,,,,,,,,,
size 3,171.8046875,171.8046875,0.0,5,,,,,,,,,,,,
size 5,181.6796875,181.6796875,0.0,5,,,,,,,,,,,,
size 7,181.6796875,181.6796875,0.0,7,,,,,,,,,,,,
size 9,181.6796875,181.6796875,0.0,6,,,,,,,,,,,,
size 1,181.734375,191.65234375,9.91796875,5,,,,,,,,,,,,
size 3,191.828125,201.828125,10.0,6,,,,,,,,,,,,
size 5,172.015625,172.015625,0.0,6,,,,,,,,,,,,
size 7,172.015625,172.015625,0.0,6,,,,,,,,,,,,
size 9,181.921875,181.93359375,0.01171875,6,,,,,,,,,,,,
size 1,182.0,182.0,0.0,5,,,,,,,,,,,,
size 3,182.07421875,182.07421875,0.0,5,,,,,,,,,,,,
size 5,192.18359375,202.18359375,10.0,5,,,,,,,,,,,,
size 7,202.29296875,212.1484375,9.85546875,5,,,,,,,,,,,,
size 9,182.4375,182.4375,0.0,6,,,,,,,,,,,,
size 1,182.4375,182.4375,0.0,5,,,,,,,,,,,,
size 3,192.34765625,202.34765625,10.0,5,,,,,,,,,,,,
size 5,182.53125,192.36328125,9.83203125,5,,,,,,,,,,,,
size 7,212.50390625,212.50390625,0.0,6,,,,,,,,,,,,
size 9,252.62890625,252.63671875,0.0078125,6,,,,,,,,,,,,
size 1,252.84765625,252.84765625,0.0,5,,,,,,,,,,,,
size 3,252.84765625,252.84765625,0.0,6,,,,,,,,,,,,
size 5,252.84765625,252.84765625,0.0,5,,,,,,,,,,,,
size 7,252.90234375,252.9140625,0.01171875,6,,,,,,,,,,,,
size 9,243.10546875,262.98046875,19.875,6,,,,,,,,,,,,
size 1,243.1171875,252.9921875,9.875,5,,,,,,,,,,,,
size 3,253.05859375,253.05859375,0.0,6,,,,,,,,,,,,
size 5,173.2890625,173.2890625,0.0,6,,,,,,,,,,,,
size 7,183.1640625,183.1640625,0.0,6,,,,,,,,,,,,
size 9,193.1640625,203.1640625,10.0,6,,,,,,,,,,,,
size 1,223.2109375,223.2109375,0.0,5,,,,,,,,,,,,
size 3,243.26953125,243.39453125,0.125,5,,,,,,,,,,,,
size 5,233.3515625,253.3515625,20.0,5,,,,,,,,,,,,
size 7,253.4296875,253.4296875,0.0,6,,,,,,,,,,,,
size 9,173.5546875,173.5546875,0.0,5,,,,,,,,,,,,
size 1,173.5546875,173.5546875,0.0,5,,,,,,,,,,,,
size 3,173.55859375,173.55859375,0.0,5,,,,,,,,,,,,
size 5,183.55078125,193.55859375,10.0078125,5,,,,,,,,,,,,
size 7,193.6328125,203.65234375,10.01953125,5,,,,,,,,,,,,
size 9,183.9765625,233.80859375,49.83203125,6,,,,,,,,,,,,
size 1,183.9765625,183.9765625,0.0,5,,,,,,,,,,,,
size 3,183.9765625,183.9765625,0.0,5,,,,,,,,,,,,
size 5,183.9765625,183.9765625,0.0,5,,,,,,,,,,,,
size 7,183.9765625,183.9765625,0.0,5,,,,,,,,,,,,
size 9,203.953125,203.9609375,0.0078125,6,,,,,,,,,,,,
size 1,214.0234375,214.0234375,0.0,5,,,,,,,,,,,,
size 3,214.09765625,214.10546875,0.0078125,6,,,,,,,,,,,,
size 5,174.23046875,184.10546875,9.875,6,,,,,,,,,,,,
size 7,184.125,184.12890625,0.00390625,6,,,,,,,,,,,,
size 9,184.2109375,194.03125,9.8203125,6,,,,,,,,,,,,
size 1,194.4375,224.3125,29.875,5,,,,,,,,,,,,
size 3,204.37890625,224.37890625,20.0,5,,,,,,,,,,,,
size 5,204.5078125,214.5078125,10.0,6,,,,,,,,,,,,
size 7,174.6953125,174.6953125,0.0,7,,,,,,,,,,,,
size 9,174.69140625,184.56640625,9.875,7,,,,,,,,,,,,
size 1,184.50390625,204.56640625,20.0625,7,,,,,,,,,,,,
size 3,194.57421875,204.57421875,10.0,8,,,,,,,,,,,,
size 5,214.6796875,224.5625,9.8828125,7,,,,,,,,,,,,
size 7,244.80859375,264.796875,19.98828125,6,,,,,,,,,,,,
size 9,175.0859375,175.0859375,0.0,6,,,,,,,,,,,,
size 1,175.0859375,175.0859375,0.0,5,,,,,,,,,,,,
size 3,175.0859375,175.0859375,0.0,6,,,,,,,,,,,,
size 5,175.0859375,175.0859375,0.0,5,,,,,,,,,,,,
size 7,195.0390625,205.046875,10.0078125,5,,,,,,,,,,,,
size 9,205.15625,205.1640625,0.0078125,6,,,,,,,,,,,,
size 1,205.2265625,205.2265625,0.0,5,,,,,,,,,,,,
size 3,205.296875,205.296875,0.0,5,,,,,,,,,,,,
size 5,185.421875,185.421875,0.0,5,,,,,,,,,,,,
size 7,185.421875,185.421875,0.0,5,,,,,,,,,,,,
