case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
update_keys,134.76953125,134.76953125,0.0,3,,,,,,,,,,,,
decrypt,124.76953125,151.3125,26.54296875,32,,,,,,,,,,,,
encrypt,124.765625,144.76953125,20.00390625,147,,,,,,,,,,,,
update_keys,145.97265625,145.97265625,0.0,3,,,,,,,,,,,,
decrypt,145.97265625,175.984375,30.01171875,32,,,,,,,,,,,,
encrypt,135.96875,175.98046875,40.01171875,91,,,,,,,,,,,,
update_keys,247.29296875,247.29296875,0.0,3,,,,,,,,,,,,
decrypt,247.29296875,277.94140625,30.6484375,33,,,,,,,,,,,,
encrypt,227.28515625,264.98828125,37.703125,139,,,,,,,,,,,,
update_keys,88.0390625,88.0390625,0.0,3,,,,,,,,,,,,
decrypt,68.03125,97.80859375,29.77734375,32,,,,,,,,,,,,
encrypt,78.03515625,138.05859375,60.0234375,78,,,,,,,,,,,,
update_keys,89.32421875,89.32421875,0.0,3,,,,,,,,,,,,
decrypt,89.32421875,125.32421875,36.0,32,,,,,,,,,,,,
encrypt,69.30859375,99.2421875,29.93359375,124,,,,,,,,,,,,
update_keys,90.52734375,90.52734375,0.0,3,,,,,,,,,,,,
decrypt,90.52734375,120.3203125,29.79296875,33,,,,,,,,,,,,
encrypt,80.5234375,100.53125,20.0078125,107,,,,,,,,,,,,
update_keys,129.734375,129.734375,0.0,3,,,,,,,,,,,,
decrypt,99.72265625,139.73828125,40.015625,33,,,,,,,,,,,,
encrypt,109.7265625,139.67578125,29.94921875,89,,,,,,,,,,,,
update_keys,110.84375,110.84375,0.0,3,,,,,,,,,,,,
decrypt,110.84375,145.3046875,34.4609375,33,,,,,,,,,,,,
encrypt,90.8359375,120.58984375,29.75390625,131,,,,,,,,,,,,
update_keys,92.09375,92.09375,0.0,3,,,,,,,,,,,,
decrypt,92.09375,123.88671875,31.79296875,38,,,,,,,,,,,,
encrypt,82.08984375,162.125,80.03515625,83,,,,,,,,,,,,
update_keys,112.953125,112.953125,0.0,3,,,,,,,,,,,,
decrypt,112.953125,151.95703125,39.00390625,32,,,,,,,,,,,,
encrypt,102.94921875,122.95703125,20.0078125,76,,,,,,,,,,,,
update_keys,94.20703125,94.20703125,0.0,3,,,,,,,,,,,,
decrypt,94.20703125,132.2578125,38.05078125,32,,,,,,,,,,,,
encrypt,84.203125,124.21875,40.015625,74,,,,,,,,,,,,
update_keys,155.41796875,155.41796875,0.0,3,,,,,,,,,,,,
decrypt,155.41796875,185.4296875,30.01171875,32,,,,,,,,,,,,
encrypt,135.41015625,174.859375,39.44921875,98,,,,,,,,,,,,
update_keys,136.515625,136.515625,0.0,3,,,,,,,,,,,,
decrypt,136.515625,176.03125,39.515625,32,,,,,,,,,,,,
encrypt,116.4921875,154.71875,38.2265625,88,,,,,,,,,,,,
update_keys,137.64453125,137.64453125,0.0,3,,,,,,,,,,,,
decrypt,127.640625,155.47265625,27.83203125,38,,,,,,,,,,,,
encrypt,127.640625,154.4453125,26.8046875,96,,,,,,,,,,,,
update_keys,158.8359375,158.8359375,0.0,3,,,,,,,,,,,,
decrypt,158.8359375,188.58203125,29.74609375,32,,,,,,,,,,,,
encrypt,148.83203125,188.84765625,40.015625,126,,,,,,,,,,,,
update_keys,180.125,180.125,0.0,3,,,,,,,,,,,,
decrypt,180.125,209.92578125,29.80078125,32,,,,,,,,,,,,
encrypt,170.12109375,230.14453125,60.0234375,94,,,,,,,,,,,,
update_keys,201.2421875,201.2421875,0.0,3,,,,,,,,,,,,
decrypt,191.23828125,216.28515625,25.046875,32,,,,,,,,,,,,
encrypt,191.23828125,211.24609375,20.0078125,113,,,,,,,,,,,,
update_keys,202.3515625,202.3515625,0.0,3,,,,,,,,,,,,
decrypt,202.3515625,232.14453125,29.79296875,32,,,,,,,,,,,,
encrypt,182.34375,213.21875,30.875,107,,,,,,,,,,,,
update_keys,163.43359375,163.43359375,0.0,3,,,,,,,,,,,,
decrypt,163.43359375,193.3203125,29.88671875,32,,,,,,,,,,,,
encrypt,153.4296875,193.4453125,40.015625,188,,,,,,,,,,,,
update_keys,264.8515625,264.8515625,0.0,3,,,,,,,,,,,,
decrypt,264.8515625,294.75390625,29.90234375,33,,,,,,,,,,,,
encrypt,244.84375,274.75390625,29.91015625,87,,,,,,,,,,,,
update_keys,185.89453125,185.89453125,0.0,3,,,,,,,,,,,,
decrypt,185.89453125,215.76171875,29.8671875,32,,,,,,,,,,,,
encrypt,175.890625,215.90625,40.015625,85,,,,,,,,,,,,
update_keys,167.08203125,167.08203125,0.0,3,,,,,,,,,,,,
decrypt,157.078125,184.4609375,27.3828125,33,,,,,,,,,,,,
encrypt,157.078125,186.09375,29.015625,117,,,,,,,,,,,,
update_keys,168.12890625,168.12890625,0.0,3,,,,,,,,,,,,
decrypt,168.12890625,199.46484375,31.3359375,33,,,,,,,,,,,,
encrypt,158.125,198.13671875,40.01171875,110,,,,,,,,,,,,
update_keys,269.51171875,269.51171875,0.0,3,,,,,,,,,,,,
decrypt,269.51171875,308.51953125,39.0078125,34,,,,,,,,,,,,
encrypt,249.50390625,280.359375,30.85546875,84,,,,,,,,,,,,
update_keys,110.45703125,110.45703125,0.0,3,,,,,,,,,,,,
decrypt,90.44921875,120.4609375,30.01171875,37,,,,,,,,,,,,
encrypt,100.453125,160.4765625,60.0234375,82,,,,,,,,,,,,
update_keys,111.7109375,111.7109375,0.0,3,,,,,,,,,,,,
decrypt,111.7109375,150.72265625,39.01171875,33,,,,,,,,,,,,
encrypt,91.703125,124.6015625,32.8984375,96,,,,,,,,,,,,
update_keys,112.86328125,112.86328125,0.0,3,,,,,,,,,,,,
decrypt,112.86328125,145.17578125,32.3125,33,,,,,,,,,,,,
encrypt,102.859375,122.8671875,20.0078125,150,,,,,,,,,,,,
update_keys,153.85546875,153.85546875,0.0,3,,,,,,,,,,,,
decrypt,123.84375,163.859375,40.015625,37,,,,,,,,,,,,
encrypt,133.84765625,172.3515625,38.50390625,100,,,,,,,,,,,,
update_keys,134.88671875,134.88671875,0.0,3,,,,,,,,,,,,
decrypt,134.88671875,171.44921875,36.5625,32,,,,,,,,,,,,
