case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
base,75.171875,75.2109375,0.0390625,9,,,,,,,,,,,,
base,75.47265625,75.47265625,0.0,9,,,,,,,,,,,,
base,95.421875,104.19921875,8.77734375,8,,,,,,,,,,,,
base,95.703125,125.53515625,29.83203125,7,,,,,,,,,,,,
base,115.9140625,115.9140625,0.0,8,,,,,,,,,,,,
base,86.078125,126.078125,40.0,8,,,,,,,,,,,,
base,166.03125,166.0625,0.03125,9,,,,,,,,,,,,
base,196.34375,196.34375,0.0,12,,,,,,,,,,,,
base,206.58203125,206.58203125,0.0,8,,,,,,,,,,,,
base,136.5859375,136.5859375,0.0,10,,,,,,,,,,,,
base,136.5,136.50390625,0.00390625,10,,,,,,,,,,,,
base,126.80078125,156.6171875,29.81640625,7,,,,,,,,,,,,
base,96.91796875,106.79296875,9.875,8,,,,,,,,,,,,
base,126.91796875,156.7578125,29.83984375,8,,,,,,,,,,,,
base,147.1015625,156.8515625,9.75,9,,,,,,,,,,,,
base,177.27734375,187.10546875,9.828125,8,,,,,,,,,,,,
base,107.38671875,147.38671875,40.0,8,,,,,,,,,,,,
base,97.40234375,127.171875,29.76953125,8,,,,,,,,,,,,
base,117.4296875,121.89453125,4.46484375,9,,,,,,,,,,,,
base,167.57421875,167.578125,0.00390625,9,,,,,,,,,,,,
base,147.72265625,147.75390625,0.03125,10,,,,,,,,,,,,
base,147.90234375,147.90234375,0.0,9,,,,,,,,,,,,
base,148.0625,148.0625,0.0,8,,,,,,,,,,,,
base,128.203125,138.078125,9.875,8,,,,,,,,,,,,
base,88.203125,118.203125,30.0,10,,,,,,,,,,,,
base,86.67578125,108.19921875,21.5234375,7,,,,,,,,,,,,
base,98.4921875,108.3671875,9.875,8,,,,,,,,,,,,
base,128.515625,138.3203125,9.8046875,7,,,,,,,,,,,,
base,128.71875,138.59375,9.875,7,,,,,,,,,,,,
base,128.86328125,158.70703125,29.84375,9,,,,,,,,,,,,
base,139.05859375,179.0390625,39.98046875,8,,,,,,,,,,,,
base,89.05859375,98.80078125,9.7421875,8,,,,,,,,,,,,
base,89.12890625,98.890625,9.76171875,9,,,,,,,,,,,,
