case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
setup,75.171875,75.171875,0.0,12,,,,,,,,,,,,
authsetup,75.171875,75.171875,0.0,18,,,,,,,,,,,,
authsetup,75.171875,75.171875,0.0,17,,,,,,,,,,,,
register,75.171875,75.171875,0.0,8,,,,,,,,,,,,
keygen,75.171875,75.171875,0.0,11,,,,,,,,,,,,
register,75.171875,75.171875,0.0,10,,,,,,,,,,,,
keygen,75.171875,75.171875,0.0,11,,,,,,,,,,,,
encrypt,75.171875,75.2109375,0.0390625,9,,,,,,,,,,,,
update_keys,75.21484375,75.21484375,0.0,3,,,,,,,,,,,,
update_keys,75.21484375,75.21484375,0.0,3,,,,,,,,,,,,
data_update,75.21484375,105.07421875,29.859375,8,,,,,,,,,,,,
policy_update,75.2265625,95.171875,19.9453125,10,,,,,,,,,,,,
decrypt,75.33203125,95.20703125,19.875,6,,,,,,,,,,,,
setup,105.4375,105.4375,0.0,12,,,,,,,,,,,,
authsetup,105.4453125,105.4453125,0.0,23,,,,,,,,,,,,
authsetup,105.453125,105.453125,0.0,17,,,,,,,,,,,,
register,105.4609375,105.4609375,0.0,9,,,,,,,,,,,,
keygen,75.47265625,75.47265625,0.0,11,,,,,,,,,,,,
register,75.47265625,75.47265625,0.0,9,,,,,,,,,,,,
keygen,75.47265625,75.47265625,0.0,11,,,,,,,,,,,,
encrypt,75.47265625,75.47265625,0.0,9,,,,,,,,,,,,
update_keys,75.47265625,75.47265625,0.0,3,,,,,,,,,,,,
update_keys,75.47265625,75.47265625,0.0,3,,,,,,,,,,,,
data_update,75.47265625,95.34765625,19.875,8,,,,,,,,,,,,
policy_update,95.34765625,125.19921875,29.8515625,9,,,,,,,,,,,,
decrypt,125.34765625,125.47265625,0.125,5,,,,,,,,,,,,
setup,95.38671875,95.38671875,0.0,12,,,,,,,,,,,,
authsetup,95.38671875,95.390625,0.00390625,17,,,,,,,,,,,,
authsetup,95.39453125,95.39453125,0.0,18,,,,,,,,,,,,
register,95.3984375,95.40234375,0.00390625,9,,,,,,,,,,,,
keygen,95.41015625,95.41796875,0.0078125,11,,,,,,,,,,,,
register,95.421875,95.421875,0.0,9,,,,,,,,,,,,
keygen,95.421875,95.421875,0.0,11,,,,,,,,,,,,
encrypt,95.421875,104.19921875,8.77734375,8,,,,,,,,,,,,
update_keys,95.55859375,95.55859375,0.0,3,,,,,,,,,,,,
update_keys,95.55859375,95.55859375,0.0,3,,,,,,,,,,,,
data_update,85.56640625,125.34765625,39.78125,7,,,,,,,,,,,,
policy_update,85.56640625,95.4921875,9.92578125,10,,,,,,,,,,,,
decrypt,95.4921875,95.4921875,0.0,5,,,,,,,,,,,,
setup,95.703125,95.703125,0.0,12,,,,,,,,,,,,
authsetup,95.703125,95.703125,0.0,17,,,,,,,,,,,,
authsetup,95.703125,95.703125,0.0,17,,,,,,,,,,,,
register,95.703125,95.703125,0.0,9,,,,,,,,,,,,
keygen,95.703125,95.703125,0.0,11,,,,,,,,,,,,
register,95.703125,95.703125,0.0,9,,,,,,,,,,,,
keygen,95.703125,95.703125,0.0,12,,,,,,,,,,,,
encrypt,95.703125,125.53515625,29.83203125,7,,,,,,,,,,,,
update_keys,125.578125,125.578125,0.0,3,,,,,,,,,,,,
update_keys,125.578125,125.578125,0.0,3,,,,,,,,,,,,
data_update,95.703125,135.484375,39.78125,7,,,,,,,,,,,,
policy_update,95.703125,135.609375,39.90625,8,,,,,,,,,,,,
decrypt,115.7578125,135.609375,19.8515625,5,,,,,,,,,,,,
setup,145.890625,145.890625,0.0,9,,,,,,,,,,,,
authsetup,145.890625,145.890625,0.0,19,,,,,,,,,,,,
authsetup,145.890625,145.8984375,0.0078125,17,,,,,,,,,,,,
register,145.90234375,145.90234375,0.0,9,,,,,,,,,,,,
keygen,115.9140625,145.9140625,30.0,11,,,,,,,,,,,,
register,115.9140625,115.9140625,0.0,9,,,,,,,,,,,,
keygen,115.9140625,115.9140625,0.0,11,,,,,,,,,,,,
encrypt,115.9140625,115.9140625,0.0,8,,,,,,,,,,,,
update_keys,115.9140625,115.9140625,0.0,3,,,,,,,,,,,,
update_keys,115.9140625,115.9140625,0.0,3,,,,,,,,,,,,
data_update,115.9140625,125.7890625,9.875,7,,,,,,,,,,,,
policy_update,125.7890625,125.7890625,0.0,8,,,,,,,,,,,,
decrypt,125.7890625,135.546875,9.7578125,5,,,,,,,,,,,,
setup,126.078125,126.078125,0.0,11,,,,,,,,,,,,
authsetup,126.078125,126.078125,0.0,17,,,,,,,,,,,,
authsetup,126.078125,126.078125,0.0,17,,,,,,,,,,,,
register,126.078125,126.078125,0.0,9,,,,,,,,,,,,
keygen,126.078125,126.078125,0.0,12,,,,,,,,,,,,
register,126.078125,126.078125,0.0,9,,,,,,,,,,,,
keygen,126.078125,126.078125,0.0,11,,,,,,,,,,,,
encrypt,86.078125,126.078125,40.0,8,,,,,,,,,,,,
update_keys,95.953125,95.953125,0.0,3,,,,,,,,,,,,
update_keys,95.953125,95.953125,0.0,3,,,,,,,,,,,,
data_update,95.953125,115.80078125,19.84765625,7,,,,,,,,,,,,
policy_update,115.953125,145.8203125,29.8671875,8,,,,,,,,,,,,
decrypt,145.953125,155.953125,10.0,5,,,,,,,,,,,,
setup,165.9921875,165.9921875,0.0,12,,,,,,,,,,,,
authsetup,165.9921875,165.9921875,0.0,17,,,,,,,,,,,,
authsetup,165.9921875,165.9921875,0.0,17,,,,,,,,,,,,
register,165.9921875,165.9921875,0.0,9,,,,,,,,,,,,
keygen,166.0,166.00390625,0.00390625,11,,,,,,,,,,,,
register,166.01171875,166.01171875,0.0,9,,,,,,,,,,,,
keygen,166.0234375,166.02734375,0.00390625,11,,,,,,,,,,,,
encrypt,166.03125,166.0625,0.03125,9,,,,,,,,,,,,
update_keys,166.0625,166.0625,0.0,3,,,,,,,,,,,,
update_keys,166.0625,166.0625,0.0,3,,,,,,,,,,,,
data_update,166.0625,195.9296875,29.8671875,8,,,,,,,,,,,,
policy_update,166.1875,196.01953125,29.83203125,10,,,,,,,,,,,,
decrypt,176.20703125,196.08203125,19.875,5,,,,,,,,,,,,
setup,196.34375,196.34375,0.0,14,,,,,,,,,,,,
authsetup,196.34375,196.34375,0.0,22,,,,,,,,,,,,
authsetup,196.34375,196.34375,0.0,19,,,,,,,,,,,,
register,196.34375,196.34375,0.0,9,,,,,,,,,,,,
keygen,196.34375,196.34375,0.0,12,,,,,,,,,,,,
register,196.34375,196.34375,0.0,9,,,,,,,,,,,,
keygen,196.34375,196.34375,0.0,14,,,,,,,,,,,,
encrypt,196.34375,196.34375,0.0,12,,,,,,,,,,,,
update_keys,196.34375,196.34375,0.0,3,,,,,,,,,,,,
update_keys,196.34375,196.34375,0.0,3,,,,,,,,,,,,
data_update,196.34375,196.3515625,0.0078125,9,,,,,,,,,,,,
