case/step,DAC-MACS,RD-DABE,RW-ABE,TAAC
base,0.2899999999999998,,,
base,0.2799999999999996,,,
base,0.2999999999999994,,,
base,0.29999999999999916,,,
base,0.27,,,
base,0.2799999999999998,,,
base,0.3000000000000007,,,
base,0.2999999999999976,,,
base,0.3500000000000054,,,
base,0.30999999999999917,,,
base,0.31000000000000405,,,
base,0.28999999999999915,,,
base,0.28000000000000114,,,
base,0.28000000000000114,,,
base,0.3000000000000016,,,
base,0.31999999999999673,,,
base,0.2799999999999958,,,
base,0.33000000000000806,,,
base,0.35999999999999766,,,
base,0.39999999999998614,,,
base,0.2900000000000009,,,
base,0.29999999999999183,,,
base,0.31000000000001116,,,
base,0.35999999999998966,,,
base,0.28999999999999737,,,
base,0.2799999999999958,,,
base,0.2999999999999865,,,
base,0.2900000000000009,,,
base,0.29999999999999716,,,
base,0.2900000000000009,,,
base,0.29999999999999183,,,
base,0.3000000000000007,,,
base,0.2900000000000098,,,
base,0.30999999999998273,,,
base,0.2900000000000009,,,
base,0.2900000000000009,,,
base,0.28999999999999204,,,
base,0.3099999999999916,,,
base,0.28000000000000114,,,
base,0.28999999999999204,,,
base,0.2900000000000098,,,
base,0.28000000000000114,,,
base,0.3000000000000096,,,
base,0.28000000000000114,,,
base,0.31000000000001293,,,
base,0.3000000000000007,,,
base,0.28999999999999204,,,
base,0.2799999999999905,,,
base,0.2900000000000027,,,
base,0.3199999999999825,,,
base,0.29999999999999005,,,
base,0.27000000000001023,,,
base,0.28000000000000114,,,
base,0.28999999999999204,,,
base,0.28999999999999204,,,
base,0.28000000000000114,,,
base,0.2799999999999834,,,
base,0.2900000000000027,,,
base,0.2800000000000118,,,
base,0.28999999999999204,,,
base,0.27999999999999403,,,
base,0.3000000000000185,,,
base,0.30000000000002913,,,
base,0.31000000000002004,,,
base,0.2899999999999707,,,
base,0.28000000000002956,,,
base,0.3400000000000425,,,
base,0.29000000000002046,,,
base,0.2900000000000311,,,
base,0.31000000000002004,,,
base,0.2800000000000402,,,
base,0.28000000000002956,,,
base,0.29000000000002046,,,
base,0.2799999999999834,,,
base,0.32999999999999474,,,
base,0.3200000000000145,,,
base,0.349999999999973,,,
base,0.3099999999999632,,,
base,0.2799999999999798,,,
base,0.29000000000002046,,,
base,0.33000000000000895,,,
base,0.2900000000000382,,,
base,0.30999999999995254,,,
base,0.2900000000000382,,,
base,0.32000000000001094,,,
base,0.2999999999999545,,,
base,0.33999999999999275,,,
base,0.28000000000000114,,,
base,0.32999999999999474,,,
base,0.29999999999996163,,,
base,0.2899999999999743,,,
base,0.3099999999999561,,,
base,0.300000000000022,,,
base,0.2999999999999652,,,
base,0.300000000000022,,,
base,0.2899999999999707,,,
base,0.30999999999995964,,,
base,0.3100000000000094,,,
base,0.2799999999999727,,,
base,0.369999999999969,,,
base,,0.0799999999999983,,
base,,0.11000000000000654,,
base,,0.09999999999999432,,
base,,0.07000000000000028,,
base,,0.0700000000000145,,
base,,0.1099999999999568,,
base,,0.07999999999999119,,
base,,0.060000000000002274,,
base,,0.07000000000000739,,
base,,0.09000000000000341,,
base,,0.09000000000000341,,
base,,0.0799999999999983,,
base,,0.0899999999999821,,
base,,0.0799999999999983,,
base,,0.07000000000000739,,
base,,0.07999999999999119,,
base,,0.0800000000000054,,
base,,0.07999999999998408,,
base,,0.0899999999999963,,
base,,0.0800000000000054,,
base,,0.0899999999999892,,
base,,0.06999999999999318,,
base,,0.060000000000002274,,
base,,0.0799999999999983,,
base,,0.08000000000004093,,
base,,0.07000000000000028,,
base,,0.07000000000000739,,
base,,0.060000000000002274,,
base,,0.0799999999999983,,
base,,0.07000000000000028,,
base,,0.07999999999999119,,
base,,0.07999999999999119,,
base,,0.06999999999999318,,
base,,0.07000000000000739,,
base,,0.07999999999994145,,
base,,0.08000000000004093,,
base,,0.06000000000006622,,
base,,0.07999999999994145,,
base,,0.07999999999992724,,
base,,0.08000000000005514,,
base,,0.06999999999995055,,
base,,0.08999999999993236,,
base,,0.06999999999995765,,
base,,0.07000000000006423,,
base,,0.07000000000006423,,
base,,0.06999999999995765,,
base,,0.07999999999994145,,
base,,0.06999999999994344,,
base,,0.08000000000004803,,
base,,0.06999999999995765,,
base,,0.08000000000006224,,
base,,0.09000000000004604,,
base,,0.06999999999993634,,
base,,0.059999999999952536,,
base,,0.06999999999994344,,
base,,0.07999999999993435,,
base,,0.09000000000004604,,
base,,0.07000000000005002,,
base,,0.08000000000004803,,
base,,0.07000000000005713,,
base,,0.08000000000006224,,
base,,0.09000000000003894,,
base,,0.08000000000005514,,
base,,0.06999999999994344,,
base,,0.13000000000002387,,
base,,0.09000000000003894,,
base,,0.09000000000003183,,
base,,0.07999999999994145,,
base,,0.06999999999994344,,
base,,0.07000000000006423,,
base,,0.06999999999995055,,
base,,0.10000000000003695,,
base,,0.07000000000005713,,
base,,0.06999999999994344,,
base,,0.08000000000006224,,
base,,0.07000000000005002,,
base,,0.07000000000005713,,
base,,0.07999999999994856,,
base,,0.09000000000004604,,
base,,0.08000000000006224,,
base,,0.06999999999993634,,
base,,0.08000000000004803,,
base,,0.07000000000006423,,
base,,0.09000000000004604,,
base,,0.08000000000004803,,
base,,0.08000000000005514,,
base,,0.07999999999993435,,
base,,0.06999999999993634,,
base,,0.07999999999993435,,
base,,0.09000000000003183,,
base,,0.07000000000006423,,
base,,0.07999999999994856,,
base,,0.08000000000004803,,
base,,0.07000000000005713,,
base,,0.06999999999994344,,
base,,0.05999999999994543,,
base,,0.07999999999994145,,
base,,0.08000000000004093,,
base,,0.08000000000004093,,
base,,0.06999999999995055,,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.010000000000104592,
base,,,0.009999999999990905,
base,,,0.01999999999999602,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.04000000000009152,
base,,,0.01999999999998181,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.010000000000104592,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.01999999999998181,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.01999999999999602,
base,,,0.0,
base,,,0.01999999999998181,
base,,,0.029999999999986926,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.010000000000104592,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.010000000000005116,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.010000000000104592,
base,,,0.010000000000005116,
base,,,0.010000000000104592,
base,,,0.009999999999990905,
base,,,0.01999999999999602,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.01999999999999602,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.0,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.01999999999998181,
base,,,0.01999999999998181,
base,,,0.01999999999999602,
base,,,0.01999999999998181,
base,,,0.010000000000005116,
base,,,0.009999999999990905,
base,,,0.020000000000209184,
base,,,0.010000000000005116,
base,,,0.009999999999990905,
base,,,0.009999999999990905,
base,,,0.01999999999998181,
base,,,0.009999999999990905,
base,,,,1.300000000000125
base,,,,1.2500000000001137
base,,,,1.270000000000124
base,,,,1.2000000000002018
base,,,,1.2000000000002018
base,,,,1.1799999999999926
base,,,,1.2499999999999432
base,,,,1.1799999999999926
base,,,,1.2299999999999471
base,,,,1.2699999999999108
base,,,,1.1799999999999926
base,,,,1.2499999999999574
base,,,,1.3000000000000966
base,,,,1.209999999999937
base,,,,1.2099999999999653
base,,,,1.1900000000001683
base,,,,1.2199999999999562
base,,,,1.2199999999999847
base,,,,1.3400000000000603
base,,,,1.3800000000000239
base,,,,1.2100000000001785
base,,,,1.1700000000000017
base,,,,1.230000000000146
base,,,,1.2099999999999795
base,,,,1.1800000000000068
base,,,,1.2699999999998823
base,,,,1.1800000000000068
base,,,,1.2900000000001342
base,,,,1.1899999999999977
base,,,,1.2300000000001603
base,,,,1.300000000000125
base,,,,1.2599999999999056
base,,,,1.1599999999999966
base,,,,1.2099999999999795
base,,,,1.1899999999999409
base,,,,1.210000000000008
base,,,,1.3099999999998317
base,,,,1.2700000000000955
base,,,,1.2399999999999523
base,,,,1.1899999999999977
base,,,,1.350000000000108
base,,,,1.329999999999842
base,,,,1.219999999999942
base,,,,1.2300000000001603
base,,,,1.2000000000001876
base,,,,1.310000000000116
base,,,,1.259999999999934
base,,,,1.3200000000000784
base,,,,1.2400000000001228
base,,,,1.2400000000001228
base,,,,1.2399999999999523
base,,,,1.2099999999999227
base,,,,1.2499999999998863
base,,,,1.259999999999934
base,,,,1.1999999999999886
base,,,,1.2499999999999147
base,,,,1.1999999999999886
base,,,,1.270000000000124
base,,,,1.220000000000141
base,,,,1.2100000000001785
base,,,,1.1699999999999875
base,,,,1.2200000000001694
base,,,,1.21000000000015
base,,,,1.1799999999999784
base,,,,1.1599999999999682
base,,,,1.2099999999999795
base,,,,1.17999999999995
base,,,,1.2099999999999795
base,,,,1.219999999999942
base,,,,1.229999999999933
base,,,,1.1499999999999773
base,,,,1.2199999999999136
base,,,,1.170000000000016
base,,,,1.2400000000001796
base,,,,1.2600000000001614
base,,,,1.3800000000000523
base,,,,1.1899999999999693
base,,,,1.1899999999999693
base,,,,1.2099999999999511
base,,,,1.1900000000000261
base,,,,1.1899999999999977
base,,,,1.2200000000001694
base,,,,1.1699999999999875
base,,,,1.1899999999999693
base,,,,1.4299999999998079
base,,,,1.160000000000025
base,,,,1.3000000000000966
base,,,,1.1899999999999409
base,,,,1.2799999999999443
base,,,,1.1599999999997692
base,,,,1.2399999999999238
base,,,,1.2300000000001603
base,,,,1.2499999999999432
base,,,,1.1999999999999602
base,,,,1.1800000000001774
base,,,,1.1699999999999875
base,,,,1.1800000000002058
base,,,,1.1900000000002535
base,,,,1.2100000000004059
base,,,,1.1900000000001967
