case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
base,53.41015625,73.21875,9,,,,,,,,,
base,,,,53.10546875,80.51171875,8,,,,,,
base,,,,,,,53.4296875,82.6328125,9,,,
base,,,,,,,,,,54.00390625,73.92578125,14
base,43.44140625,63.2734375,8,,,,,,,,,
base,,,,53.02734375,80.4296875,8,,,,,,
base,,,,,,,53.5078125,80.64453125,7,,,
base,,,,,,,,,,54.09375,73.0390625,13
base,53.359375,73.17578125,10,,,,,,,,,
base,,,,53.03515625,80.38671875,8,,,,,,
base,,,,,,,53.4140625,82.58984375,9,,,
base,,,,,,,,,,54.078125,74.03125,14
base,53.39453125,73.21875,9,,,,,,,,,
base,,,,53.0703125,82.64453125,8,,,,,,
base,,,,,,,53.453125,82.59375,9,,,
base,,,,,,,,,,54.03515625,74.0078125,12
base,53.40234375,73.22265625,9,,,,,,,,,
base,,,,53.02734375,80.3828125,8,,,,,,
base,,,,,,,53.4765625,80.66015625,7,,,
base,,,,,,,,,,54.05078125,74.0234375,13
base,53.36328125,73.171875,8,,,,,,,,,
base,,,,53.015625,82.40625,8,,,,,,
base,,,,,,,53.4375,80.61328125,8,,,
base,,,,,,,,,,54.04296875,74.01171875,13
base,53.39453125,73.2109375,7,,,,,,,,,
base,,,,53.01953125,80.42578125,8,,,,,,
base,,,,,,,53.44140625,80.63671875,7,,,
base,,,,,,,,,,54.05078125,74.01953125,13
base,53.33984375,73.16796875,9,,,,,,,,,
base,,,,53.03515625,82.3984375,8,,,,,,
base,,,,,,,53.4453125,80.6015625,8,,,
base,,,,,,,,,,54.0,73.97265625,12
base,53.34765625,73.171875,9,,,,,,,,,
base,,,,53.0703125,80.484375,8,,,,,,
base,,,,,,,53.4375,82.64453125,9,,,
base,,,,,,,,,,54.00390625,72.9453125,12
base,53.33203125,73.171875,8,,,,,,,,,
base,,,,53.046875,80.3984375,8,,,,,,
base,,,,,,,53.45703125,82.66796875,9,,,
base,,,,,,,,,,54.00390625,70.953125,13
base,53.38671875,73.19921875,8,,,,,,,,,
base,,,,53.02734375,82.390625,9,,,,,,
base,,,,,,,53.4453125,78.640625,8,,,
base,,,,,,,,,,54.0,83.75390625,16
base,53.3359375,73.15234375,9,,,,,,,,,
base,,,,53.08984375,88.5703125,7,,,,,,
base,,,,,,,53.46875,80.640625,9,,,
base,,,,,,,,,,54.0078125,73.9765625,11
base,53.33203125,73.15625,9,,,,,,,,,
base,,,,53.0234375,80.41796875,8,,,,,,
base,,,,,,,53.45703125,80.640625,9,,,
base,,,,,,,,,,54.02734375,73.9921875,13
base,53.3515625,73.1796875,9,,,,,,,,,
base,,,,53.03125,80.625,8,,,,,,
base,,,,,,,53.4375,78.62890625,8,,,
base,,,,,,,,,,54.015625,73.98046875,11
base,53.34375,73.16796875,9,,,,,,,,,
base,,,,53.0234375,80.3984375,8,,,,,,
base,,,,,,,53.43359375,80.64453125,9,,,
base,,,,,,,,,,54.015625,73.984375,13
base,53.41796875,73.2734375,9,,,,,,,,,
base,,,,53.04296875,80.63671875,8,,,,,,
base,,,,,,,53.44921875,82.65234375,9,,,
base,,,,,,,,,,54.0078125,70.94921875,14
base,53.359375,73.203125,9,,,,,,,,,
base,,,,53.04296875,80.40625,8,,,,,,
base,,,,,,,53.43359375,82.68359375,8,,,
base,,,,,,,,,,54.0234375,73.98828125,13
base,53.33984375,73.203125,9,,,,,,,,,
base,,,,53.0234375,78.4140625,7,,,,,,
base,,,,,,,53.43359375,82.63671875,9,,,
base,,,,,,,,,,54.0078125,73.9765625,11
base,53.3984375,73.22265625,9,,,,,,,,,
base,,,,53.03125,78.62890625,7,,,,,,
base,,,,,,,53.4296875,82.625,9,,,
base,,,,,,,,,,54.03125,73.99609375,13
base,53.38671875,73.23046875,9,,,,,,,,,
base,,,,53.03125,80.390625,8,,,,,,
base,,,,,,,53.44140625,80.65234375,9,,,
base,,,,,,,,,,54.01953125,72.95703125,11
base,53.40234375,73.2578125,9,,,,,,,,,
base,,,,53.05078125,80.421875,8,,,,,,
base,,,,,,,53.4609375,93.24609375,8,,,
base,,,,,,,,,,54.0,73.96484375,13
base,53.34765625,73.1640625,11,,,,,,,,,
base,,,,53.046875,80.62890625,7,,,,,,
base,,,,,,,53.4453125,80.62109375,8,,,
base,,,,,,,,,,54.02734375,72.8984375,14
base,53.36328125,73.17578125,8,,,,,,,,,
base,,,,53.0234375,80.6171875,8,,,,,,
base,,,,,,,53.4609375,80.625,9,,,
base,,,,,,,,,,54.0234375,72.94921875,11
base,53.41015625,73.25,9,,,,,,,,,
base,,,,53.0546875,78.42578125,7,,,,,,
base,,,,,,,43.453125,70.65234375,9,,,
base,,,,,,,,,,54.0078125,73.9765625,12
base,53.33984375,73.17578125,8,,,,,,,,,
base,,,,53.04296875,82.640625,7,,,,,,
base,,,,,,,53.43359375,80.6796875,10,,,
base,,,,,,,,,,54.00390625,73.9609375,13
base,53.3671875,73.1875,9,,,,,,,,,
base,,,,53.03125,80.6328125,9,,,,,,
base,,,,,,,53.4375,78.6015625,8,,,
base,,,,,,,,,,54.01171875,73.98046875,13
base,53.375,73.21484375,9,,,,,,,,,
base,,,,53.046875,78.39453125,8,,,,,,
base,,,,,,,53.45703125,80.65234375,9,,,
base,,,,,,,,,,54.01953125,70.8984375,14
base,53.34765625,73.19921875,9,,,,,,,,,
base,,,,53.046875,80.40625,8,,,,,,
base,,,,,,,53.46875,80.640625,9,,,
base,,,,,,,,,,54.00390625,83.76171875,13
base,53.39453125,73.2109375,8,,,,,,,,,
base,,,,53.0234375,82.40234375,7,,,,,,
base,,,,,,,43.46875,80.703125,10,,,
base,,,,,,,,,,54.00390625,83.75,13
base,53.34765625,73.19140625,8,,,,,,,,,
base,,,,53.04296875,80.4296875,8,,,,,,
base,,,,,,,53.4375,78.5859375,8,,,
base,,,,,,,,,,54.0078125,72.95703125,12
base,53.3671875,73.19140625,8,,,,,,,,,
base,,,,53.0546875,80.41796875,8,,,,,,
base,,,,,,,53.43359375,80.640625,9,,,
base,,,,,,,,,,54.0,72.9375,14
base,53.34765625,73.203125,10,,,,,,,,,
base,,,,53.0390625,80.640625,8,,,,,,
base,,,,,,,53.47265625,80.67578125,9,,,
base,,,,,,,,,,54.02734375,72.9140625,14
base,53.35546875,73.203125,8,,,,,,,,,
base,,,,53.046875,80.4140625,8,,,,,,
base,,,,,,,53.45703125,78.67578125,9,,,
base,,,,,,,,,,54.01171875,72.95703125,14
base,53.34765625,73.16015625,10,,,,,,,,,
base,,,,53.05078125,82.40625,8,,,,,,
base,,,,,,,53.4296875,83.12890625,8,,,
base,,,,,,,,,,54.0078125,72.953125,14
base,53.36328125,73.1796875,8,,,,,,,,,
base,,,,53.05078125,80.6328125,8,,,,,,
base,,,,,,,53.48046875,82.625,10,,,
base,,,,,,,,,,54.0,72.95703125,12
base,53.3515625,73.1640625,9,,,,,,,,,
base,,,,53.0546875,80.625,8,,,,,,
base,,,,,,,53.44140625,82.60546875,10,,,
base,,,,,,,,,,54.03515625,74.0,15
base,53.3828125,73.20703125,10,,,,,,,,,
base,,,,53.0234375,80.40234375,8,,,,,,
base,,,,,,,53.44140625,82.87890625,10,,,
base,,,,,,,,,,54.03125,73.99609375,13
base,53.375,73.20703125,9,,,,,,,,,
base,,,,53.01953125,82.62109375,8,,,,,,
base,,,,,,,53.4375,80.6171875,9,,,
base,,,,,,,,,,54.03125,71.0703125,13
base,53.375,73.2265625,8,,,,,,,,,
base,,,,53.01953125,80.41015625,8,,,,,,
base,,,,,,,53.45703125,80.65625,9,,,
base,,,,,,,,,,54.0234375,73.99609375,14
base,53.38671875,73.25390625,8,,,,,,,,,
base,,,,53.03125,80.41796875,8,,,,,,
base,,,,,,,53.453125,80.62890625,8,,,
base,,,,,,,,,,54.0625,72.95703125,15
base,53.390625,73.21484375,8,,,,,,,,,
base,,,,53.03125,82.40625,7,,,,,,
base,,,,,,,53.4609375,80.62109375,9,,,
base,,,,,,,,,,54.0234375,73.98828125,11
base,53.35546875,73.171875,8,,,,,,,,,
base,,,,53.02734375,78.62109375,8,,,,,,
base,,,,,,,53.45703125,82.63671875,8,,,
base,,,,,,,,,,54.03125,72.890625,14
base,53.41015625,73.234375,8,,,,,,,,,
base,,,,53.03515625,78.62890625,8,,,,,,
base,,,,,,,53.4375,82.62890625,8,,,
base,,,,,,,,,,54.03515625,73.42578125,13
base,53.3359375,73.12890625,9,,,,,,,,,
base,,,,53.04296875,78.62890625,7,,,,,,
base,,,,,,,53.44140625,82.65234375,9,,,
base,,,,,,,,,,54.02734375,72.91015625,15
base,53.37890625,73.19921875,10,,,,,,,,,
base,,,,53.03515625,78.4296875,8,,,,,,
base,,,,,,,53.4296875,80.6015625,9,,,
base,,,,,,,,,,54.00390625,73.96484375,13
base,53.33203125,73.15625,9,,,,,,,,,
base,,,,53.046875,80.43359375,8,,,,,,
base,,,,,,,53.46875,80.6171875,9,,,
base,,,,,,,,,,54.0234375,72.953125,14
base,53.33984375,73.16015625,10,,,,,,,,,
base,,,,53.046875,80.64453125,8,,,,,,
base,,,,,,,53.44140625,82.66015625,9,,,
base,,,,,,,,,,54.0234375,73.41015625,13
base,53.3984375,73.2265625,9,,,,,,,,,
base,,,,53.06640625,82.44140625,7,,,,,,
base,,,,,,,53.4296875,82.64453125,9,,,
base,,,,,,,,,,54.0,72.9453125,13
base,53.38671875,73.22265625,9,,,,,,,,,
base,,,,53.0390625,80.3984375,8,,,,,,
base,,,,,,,53.43359375,82.6171875,9,,,
base,,,,,,,,,,54.0,83.7578125,13
base,53.34765625,73.16015625,9,,,,,,,,,
base,,,,53.03125,80.38671875,8,,,,,,
base,,,,,,,53.4453125,80.6015625,9,,,
base,,,,,,,,,,54.01953125,68.99609375,13
base,53.33984375,73.16796875,9,,,,,,,,,
base,,,,53.0234375,78.61328125,8,,,,,,
base,,,,,,,53.43359375,93.22265625,10,,,
base,,,,,,,,,,54.015625,71.00390625,13
base,53.37890625,73.21875,9,,,,,,,,,
base,,,,53.06640625,78.41015625,8,,,,,,
base,,,,,,,53.4375,80.640625,9,,,
base,,,,,,,,,,54.00390625,70.94921875,13
base,53.34765625,73.15234375,9,,,,,,,,,
base,,,,53.0625,80.40625,8,,,,,,
base,,,,,,,53.46484375,80.6484375,9,,,
base,,,,,,,,,,54.0,73.70703125,12
base,53.40234375,73.19140625,9,,,,,,,,,
base,,,,53.02734375,80.41015625,8,,,,,,
base,,,,,,,53.45703125,80.66796875,9,,,
base,,,,,,,,,,54.00390625,70.94921875,13
base,53.41015625,73.26171875,9,,,,,,,,,
base,,,,53.01953125,80.625,8,,,,,,
base,,,,,,,53.45703125,80.6484375,9,,,
base,,,,,,,,,,54.0234375,69.0625,13
base,53.38671875,73.2421875,9,,,,,,,,,
base,,,,53.01953125,78.40234375,7,,,,,,
base,,,,,,,53.4609375,80.6875,9,,,
base,,,,,,,,,,54.0078125,73.4453125,14
base,53.40234375,73.23046875,9,,,,,,,,,
base,,,,53.0625,78.6484375,8,,,,,,
base,,,,,,,53.44140625,82.66015625,9,,,
base,,,,,,,,,,54.01953125,71.02734375,12
base,53.38671875,73.203125,9,,,,,,,,,
base,,,,53.0546875,82.42578125,9,,,,,,
base,,,,,,,53.42578125,78.62109375,9,,,
base,,,,,,,,,,54.02734375,71.015625,13
base,53.37890625,73.2109375,9,,,,,,,,,
base,,,,53.04296875,80.39453125,8,,,,,,
base,,,,,,,53.46484375,82.6484375,9,,,
base,,,,,,,,,,54.015625,71.02734375,13
base,53.3515625,73.171875,9,,,,,,,,,
base,,,,53.03125,80.5,9,,,,,,
base,,,,,,,53.4453125,93.171875,8,,,
base,,,,,,,,,,54.015625,73.984375,14
base,53.3828125,73.22265625,8,,,,,,,,,
base,,,,53.0234375,82.60546875,7,,,,,,
base,,,,,,,53.4375,78.61328125,8,,,
base,,,,,,,,,,54.03515625,73.6796875,12
base,53.40234375,73.26171875,7,,,,,,,,,
base,,,,53.02734375,80.37890625,8,,,,,,
base,,,,,,,53.4453125,78.65234375,10,,,
base,,,,,,,,,,54.0078125,72.953125,12
