case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
keygen,53.3515625,53.3515625,5,,,,,,,,,
register,53.3515625,53.3515625,9,,,,,,,,,
setup,53.3515625,53.3515625,6,,,,,,,,,
encrypt,53.3515625,62.9609375,19,,,,,,,,,
decrypt,53.41015625,73.21875,9,,,,,,,,,
authsetup,53.3515625,53.3515625,9,,,,,,,,,
keygen,,,,53.05078125,53.05078125,7,,,,,,
register,,,,53.05078125,53.05078125,5,,,,,,
setup,,,,53.05078125,53.05078125,5,,,,,,
encrypt,,,,53.05078125,60.47265625,12,,,,,,
decrypt,,,,53.10546875,80.51171875,8,,,,,,
authsetup,,,,53.05078125,53.05078125,5,,,,,,
keygen,,,,,,,53.36328125,53.36328125,12,,,
register,,,,,,,53.36328125,53.36328125,11,,,
setup,,,,,,,53.36328125,53.36328125,6,,,
encrypt,,,,,,,53.36328125,58.60546875,13,,,
decrypt,,,,,,,53.4296875,82.6328125,9,,,
authsetup,,,,,,,53.36328125,53.36328125,10,,,
keygen,,,,,,,,,,43.953125,43.953125,22
register,,,,,,,,,,43.953125,43.953125,5
setup,,,,,,,,,,43.86328125,43.86328125,5
encrypt,,,,,,,,,,43.953125,63.62890625,15
decrypt,,,,,,,,,,54.00390625,73.92578125,14
authsetup,,,,,,,,,,43.86328125,43.9140625,28
keygen,53.375,53.375,5,,,,,,,,,
register,53.375,53.375,8,,,,,,,,,
setup,53.375,53.375,5,,,,,,,,,
encrypt,43.44140625,53.41796875,14,,,,,,,,,
decrypt,43.44140625,63.2734375,8,,,,,,,,,
authsetup,53.375,53.375,9,,,,,,,,,
keygen,,,,52.9921875,52.9921875,7,,,,,,
register,,,,52.9921875,52.9921875,5,,,,,,
setup,,,,52.9921875,52.9921875,6,,,,,,
encrypt,,,,52.9921875,60.5234375,14,,,,,,
decrypt,,,,53.02734375,80.4296875,8,,,,,,
authsetup,,,,52.9921875,52.9921875,5,,,,,,
keygen,,,,,,,53.421875,53.421875,12,,,
register,,,,,,,53.421875,53.421875,5,,,
