case/step,TAAC min,TAAC max,TAAC diff,TAAC amount
10485760,122.69140625,122.69140625,0.0,6,,,,,,,,,,,,
52428800,172.68359375,319.14453125,146.4609375,16,,,,,,,,,,,,
268435456,183.15234375,1196.69921875,1013.546875,61,,,,,,,,,,,,
1,684.69140625,684.69140625,0.0,9,,,,,,,,,,,,
1024,684.75,684.8046875,0.0546875,7,,,,,,,,,,,,
1048576,684.875,684.93359375,0.05859375,10,,,,,,,,,,,,
10485760,112.875,122.875,10.0,5,,,,,,,,,,,,
52428800,332.94921875,473.46875,140.51953125,18,,,,,,,,,,,,
268435456,644.94140625,1655.54296875,1010.6015625,65,,,,,,,,,,,,
1,132.95703125,132.95703125,0.0,7,,,,,,,,,,,,
1024,133.09765625,133.09765625,0.0,8,,,,,,,,,,,,
1048576,133.22265625,133.22265625,0.0,10,,,,,,,,,,,,
10485760,113.29296875,133.16796875,19.875,5,,,,,,,,,,,,
52428800,383.31640625,527.82421875,144.5078125,15,,,,,,,,,,,,
268435456,795.31640625,1561.91015625,766.59375,54,,,,,,,,,,,,
1,795.3671875,795.3671875,0.0,7,,,,,,,,,,,,
1024,795.4765625,795.4765625,0.0,7,,,,,,,,,,,,
1048576,83.55078125,83.55078125,0.0,9,,,,,,,,,,,,
10485760,93.42578125,93.55078125,0.125,5,,,,,,,,,,,,
52428800,243.5625,390.14453125,146.58203125,14,,,,,,,,,,,,
268435456,252.08203125,1267.578125,1015.49609375,66,,,,,,,,,,,,
1,755.703125,755.765625,0.0625,8,,,,,,,,,,,,
1024,755.83984375,755.90625,0.06640625,8,,,,,,,,,,,,
1048576,93.96484375,93.96484375,0.0,11,,,,,,,,,,,,
10485760,83.9296875,103.9296875,20.0,6,,,,,,,,,,,,
52428800,293.8203125,442.2734375,148.453125,16,,,,,,,,,,,,
268435456,605.8125,1416.25390625,810.44140625,70,,,,,,,,,,,,
1,93.85546875,93.85546875,0.0,9,,,,,,,,,,,,
1024,94.01171875,94.01171875,0.0,8,,,,,,,,,,,,
1048576,94.0546875,94.0546875,0.0,12,,,,,,,,,,,,
10485760,94.1796875,122.75390625,28.57421875,6,,,,,,,,,,,,
52428800,384.23046875,558.83984375,174.609375,16,,,,,,,,,,,,
268435456,796.3046875,1722.9140625,926.609375,60,,,,,,,,,,,,
1,796.41015625,796.41015625,0.0,7,,,,,,,,,,,,
1024,84.50390625,84.50390625,0.0,7,,,,,,,,,,,,
1048576,84.50390625,84.50390625,0.0,9,,,,,,,,,,,,
10485760,114.37890625,114.37890625,0.0,6,,,,,,,,,,,,
52428800,244.515625,384.95703125,140.44140625,16,,,,,,,,,,,,
268435456,729.21875,1523.2265625,794.0078125,83,,,,,,,,,,,,
