case/step,TAAC min,TAAC max,TAAC diff,TAAC amount
1,25.59375,25.59375,0.0,3,,,,,,,,,,,,
1,25.59375,25.59375,0.0,3,,,,,,,,,,,,
1024,26.15625,26.15625,0.0,3,,,,,,,,,,,,
1024,26.15625,26.15625,0.0,3,,,,,,,,,,,,
1048576,30.5703125,30.5703125,0.0,3,,,,,,,,,,,,
1048576,30.5703125,30.5703125,0.0,3,,,,,,,,,,,,
10485760,66.5703125,66.5703125,0.0,3,,,,,,,,,,,,
10485760,66.5703125,66.5703125,0.0,3,,,,,,,,,,,,
52428800,246.5859375,246.5859375,0.0,3,,,,,,,,,,,,
52428800,246.5859375,246.5859375,0.0,3,,,,,,,,,,,,
268435456,1583.09765625,1583.09765625,0.0,3,,,,,,,,,,,,
268435456,1583.09765625,1583.09765625,0.0,3,,,,,,,,,,,,
1,1070.91796875,1070.91796875,0.0,3,,,,,,,,,,,,
1,1070.91796875,1070.91796875,0.0,3,,,,,,,,,,,,
1024,1071.18359375,1071.18359375,0.0,3,,,,,,,,,,,,
1024,1071.18359375,1071.18359375,0.0,3,,,,,,,,,,,,
1048576,51.31640625,51.31640625,0.0,3,,,,,,,,,,,,
1048576,51.31640625,51.31640625,0.0,3,,,,,,,,,,,,
10485760,78.44140625,78.44140625,0.0,3,,,,,,,,,,,,
10485760,78.44140625,78.44140625,0.0,3,,,,,,,,,,,,
52428800,348.48828125,348.48828125,0.0,3,,,,,,,,,,,,
52428800,348.48828125,348.48828125,0.0,3,,,,,,,,,,,,
268435456,760.578125,760.578125,0.0,3,,,,,,,,,,,,
268435456,760.578125,760.578125,0.0,3,,,,,,,,,,,,
1,760.70703125,760.70703125,0.0,3,,,,,,,,,,,,
1,760.70703125,760.70703125,0.0,3,,,,,,,,,,,,
1024,760.83203125,760.83203125,0.0,3,,,,,,,,,,,,
1024,760.83203125,760.83203125,0.0,3,,,,,,,,,,,,
1048576,48.8203125,48.8203125,0.0,3,,,,,,,,,,,,
1048576,48.8203125,48.8203125,0.0,3,,,,,,,,,,,,
10485760,88.6953125,88.6953125,0.0,3,,,,,,,,,,,,
10485760,88.6953125,88.6953125,0.0,3,,,,,,,,,,,,
52428800,208.83203125,208.83203125,0.0,3,,,,,,,,,,,,
52428800,208.83203125,208.83203125,0.0,3,,,,,,,,,,,,
268435456,1232.92578125,1232.92578125,0.0,3,,,,,,,,,,,,
268435456,1232.92578125,1232.92578125,0.0,3,,,,,,,,,,,,
1,208.99609375,208.99609375,0.0,5,,,,,,,,,,,,
1,208.99609375,208.99609375,0.0,3,,,,,,,,,,,,
1024,59.12109375,59.12109375,0.0,3,,,,,,,,,,,,
1024,59.12109375,59.12109375,0.0,3,,,,,,,,,,,,
1048576,59.12109375,59.12109375,0.0,3,,,,,,,,,,,,
1048576,59.12109375,59.12109375,0.0,3,,,,,,,,,,,,
10485760,79.12109375,79.12109375,0.0,3,,,,,,,,,,,,
10485760,79.12109375,79.12109375,0.0,3,,,,,,,,,,,,
52428800,289.05859375,289.05859375,0.0,3,,,,,,,,,,,,
52428800,289.05859375,289.05859375,0.0,7,,,,,,,,,,,,
268435456,701.171875,701.171875,0.0,3,,,,,,,,,,,,
