case/step,TAAC
1,0.06866799999999999,,,
1024,1.4e-05,,,
1048576,8e-06,,,
10485760,4.9999999999999996e-06,,,
52428800,4.5e-06,,,
268435456,5.5e-06,,,
1,4e-06,,,
1024,1.35e-05,,,
1048576,4.9999999999999996e-06,,,
10485760,4e-06,,,
52428800,4.9999999999999996e-06,,,
268435456,4.5e-06,,,
1,9e-06,,,
1024,4.5e-06,,,
1048576,4.5e-06,,,
10485760,4.5e-06,,,
52428800,4.5e-06,,,
268435456,4.9999999999999996e-06,,,
1,3.5e-06,,,
1024,4e-06,,,
1048576,7e-06,,,
10485760,4.9999999999999996e-06,,,
52428800,4.5e-06,,,
268435456,4.5e-06,,,
1,1.4e-05,,,
1024,1.3e-05,,,
1048576,6.5e-06,,,
10485760,5.5e-06,,,
52428800,5.5e-06,,,
268435456,1.8999999999999998e-05,,,
1,4.9999999999999996e-06,,,
1024,1.45e-05,,,
1048576,8e-06,,,
10485760,4.5e-06,,,
52428800,4.5e-06,,,
268435456,4.9999999999999996e-06,,,
1,1.6499999999999998e-05,,,
1024,1.15e-05,,,
1048576,4.9999999999999996e-06,,,
10485760,4.5e-06,,,
52428800,4.5e-06,,,
268435456,4e-06,,,
1,3.5e-06,,,
1024,4e-06,,,
1048576,5.5e-06,,,
10485760,4.5e-06,,,
52428800,4.9999999999999996e-06,,,
268435456,4.5e-06,,,
1,1.4e-05,,,
1024,4e-06,,,
1048576,3.5e-06,,,
10485760,4.5e-06,,,
52428800,4.9999999999999996e-06,,,
268435456,1.3e-05,,,
1,1.2e-05,,,
1024,1.2e-05,,,
1048576,4.9999999999999996e-06,,,
10485760,5.5e-06,,,
52428800,4.5e-06,,,
268435456,1.35e-05,,,
1,1.2e-05,,,
1024,3.5e-06,,,
1048576,9e-06,,,
10485760,4.9999999999999996e-06,,,
52428800,4e-06,,,
268435456,4.5e-06,,,
1,1.2e-05,,,
1024,4.5e-06,,,
1048576,1.35e-05,,,
10485760,4.5e-06,,,
52428800,4.9999999999999996e-06,,,
268435456,1.4e-05,,,
1,1.3e-05,,,
1024,1.2499999999999999e-05,,,
1048576,4.9999999999999996e-06,,,
10485760,4.5e-06,,,
52428800,4.9999999999999996e-06,,,
268435456,4.9999999999999996e-06,,,
1,6e-06,,,
1024,1.05e-05,,,
1048576,4.9999999999999996e-06,,,
10485760,4.5e-06,,,
52428800,4.5e-06,,,
268435456,5.5e-06,,,
1,4.5e-06,,,
1024,4.5e-06,,,
1048576,7e-06,,,
10485760,4.9999999999999996e-06,,,
52428800,4.5e-06,,,
268435456,5.5e-06,,,
1,4e-06,,,
1024,4e-06,,,
1048576,5.5e-06,,,
10485760,4.5e-06,,,
52428800,4.9999999999999996e-06,,,
268435456,1.55e-05,,,
1,1.2499999999999999e-05,,,
1024,4.5e-06,,,
1048576,7.499999999999999e-06,,,
10485760,4.9999999999999996e-06,,,
52428800,4.5e-06,,,
268435456,5.5e-06,,,
1,4.9999999999999996e-06,,,
1024,4.5e-06,,,
1048576,4.5e-06,,,
10485760,4.5e-06,,,
52428800,4.9999999999999996e-06,,,
268435456,4.9999999999999996e-06,,,
1,4.5e-06,,,
1024,7e-06,,,
1048576,1.7e-05,,,
10485760,4.9999999999999996e-06,,,
52428800,4e-06,,,
268435456,5.5e-06,,,
1,4.9999999999999996e-06,,,
1024,1.3e-05,,,
1048576,5.5e-06,,,
10485760,4.9999999999999996e-06,,,
52428800,6e-06,,,
268435456,4.5e-06,,,
