case/step,TAAC
1,0.2400000000000002,,,
1024,0.4300000000000001,,,
1048576,0.38000000000000006,,,
10485760,0.4799999999999993,,,
52428800,1.0099999999999993,,,
268435456,4.2299999999999995,,,
1,0.44000000000000483,,,
1024,0.5300000000000011,,,
1048576,0.3200000000000003,,,
10485760,0.3899999999999979,,,
52428800,1.0400000000000036,,,
268435456,3.9400000000000066,,,
1,0.5,,,
1024,0.28000000000000114,,,
1048576,0.3599999999999888,,,
10485760,0.5100000000000087,,,
52428800,1.010000000000007,,,
268435456,3.7900000000000134,,,
1,0.25,,,
1024,0.2699999999999907,,,
1048576,0.2899999999999867,,,
10485760,0.5499999999999918,,,
52428800,1.0300000000000047,,,
268435456,3.889999999999997,,,
1,0.29000000000000625,,,
1024,0.339999999999975,,,
1048576,0.4300000000000068,,,
10485760,0.41999999999999815,,,
52428800,1.1300000000000097,,,
268435456,3.940000000000005,,,
1,0.45000000000001705,,,
1024,0.3400000000000034,,,
1048576,0.3199999999999932,,,
10485760,0.4499999999999993,,,
52428800,1.0999999999999908,,,
268435456,3.7899999999999885,,,
1,0.22999999999998977,,,
1024,0.3800000000000239,,,
1048576,0.28999999999999204,,,
10485760,0.4399999999999764,,,
52428800,0.9600000000000044,,,
268435456,3.800000000000008,,,
1,0.27000000000001023,,,
1024,0.4300000000000175,,,
1048576,0.410000000000025,,,
10485760,0.40000000000002345,,,
52428800,1.3599999999999817,,,
268435456,3.8899999999999935,,,
1,0.3199999999999932,,,
1024,0.27000000000001023,,,
1048576,0.3499999999999659,,,
10485760,0.38999999999998636,,,
52428800,1.0999999999999623,,,
268435456,3.7800000000000225,,,
1,0.2599999999999909,,,
1024,0.2999999999999545,,,
1048576,0.5199999999999925,,,
10485760,0.40999999999998593,,,
52428800,1.119999999999962,,,
268435456,3.960000000000015,,,
1,0.25,,,
1024,0.28000000000002956,,,
1048576,0.2599999999999909,,,
10485760,0.7299999999999969,,,
52428800,0.9299999999999713,,,
268435456,3.7299999999999898,,,
1,0.2500000000000142,,,
1024,0.5099999999999909,,,
1048576,0.2699999999999818,,,
10485760,0.4300000000000068,,,
52428800,1.0499999999999972,,,
268435456,3.750000000000007,,,
1,0.4800000000000182,,,
1024,0.30000000000001137,,,
1048576,0.21999999999997755,,,
10485760,0.44000000000000483,,,
52428800,1.0099999999999767,,,
268435456,3.8999999999999915,,,
1,0.27000000000004576,,,
1024,0.30000000000001137,,,
1048576,0.4800000000000395,,,
10485760,0.45000000000002416,,,
52428800,0.9899999999999594,,,
268435456,3.8100000000000023,,,
1,0.27000000000004576,,,
1024,0.41000000000005343,,,
1048576,0.2799999999999869,,,
10485760,0.5200000000000102,,,
52428800,0.9199999999999733,,,
268435456,3.7299999999999756,,,
1,0.28000000000002956,,,
1024,0.339999999999975,,,
1048576,0.29000000000002046,,,
10485760,0.5599999999999739,,,
52428800,1.0600000000000307,,,
268435456,3.809999999999995,,,
1,0.37999999999999545,,,
1024,0.34000000000003183,,,
1048576,0.2799999999999727,,,
10485760,0.3900000000000148,,,
52428800,0.9400000000000404,,,
268435456,4.050000000000054,,,
1,0.38999999999998636,,,
1024,0.4199999999999591,,,
1048576,0.33000000000005514,,,
10485760,0.5,,,
52428800,0.9499999999999602,,,
268435456,3.8899999999999864,,,
1,0.3100000000000591,,,
1024,0.40999999999996817,,,
1048576,0.2599999999999909,,,
10485760,0.36000000000001364,,,
52428800,1.0099999999999625,,,
268435456,3.8999999999999915,,,
1,0.42000000000008697,,,
1024,0.2900000000000915,,,
1048576,0.35000000000002274,,,
10485760,0.39999999999997726,,,
52428800,1.1599999999999255,,,
268435456,3.579999999999984,,,
