case/step,TAAC min,TAAC max,TAAC diff,TAAC amount
1048576,604.53515625,604.54296875,0.0078125,8,,,,,,,,,,,,
10485760,122.69140625,643.27734375,520.5859375,10,,,,,,,,,,,,
52428800,172.68359375,419.13671875,246.453125,18,,,,,,,,,,,,
268435456,684.69140625,1461.1328125,776.44140625,83,,,,,,,,,,,,
1,684.69140625,684.69140625,0.0,7,,,,,,,,,,,,
1024,684.75,684.75,0.0,8,,,,,,,,,,,,
1048576,684.875,684.875,0.0,6,,,,,,,,,,,,
10485760,92.78515625,112.765625,19.98046875,8,,,,,,,,,,,,
52428800,232.94140625,381.52734375,148.5859375,19,,,,,,,,,,,,
268435456,388.9375,971.52734375,582.58984375,70,,,,,,,,,,,,
1,132.95703125,132.95703125,0.0,5,,,,,,,,,,,,
1024,133.09375,133.09375,0.0,6,,,,,,,,,,,,
1048576,133.22265625,133.22265625,0.0,6,,,,,,,,,,,,
10485760,93.29296875,113.29296875,20.0,9,,,,,,,,,,,,
52428800,283.30859375,423.87890625,140.5703125,19,,,,,,,,,,,,
268435456,539.3125,1563.328125,1024.015625,63,,,,,,,,,,,,
1,795.36328125,795.36328125,0.0,5,,,,,,,,,,,,
1024,795.47265625,795.47265625,0.0,5,,,,,,,,,,,,
1048576,795.57421875,795.57421875,0.0,6,,,,,,,,,,,,
10485760,83.55078125,93.42578125,9.875,8,,,,,,,,,,,,
52428800,243.5625,540.171875,296.609375,27,,,,,,,,,,,,
268435456,755.5703125,1656.1953125,900.625,78,,,,,,,,,,,,
1,755.703125,755.703125,0.0,6,,,,,,,,,,,,
1024,755.83984375,755.83984375,0.0,6,,,,,,,,,,,,
1048576,93.96484375,93.96484375,0.0,5,,,,,,,,,,,,
10485760,83.9296875,110.53515625,26.60546875,8,,,,,,,,,,,,
52428800,193.8125,334.35546875,140.54296875,19,,,,,,,,,,,,
268435456,349.80859375,1056.390625,706.58203125,74,,,,,,,,,,,,
1,93.85546875,93.85546875,0.0,6,,,,,,,,,,,,
1024,94.00390625,94.00390625,0.0,9,,,,,,,,,,,,
1048576,94.0546875,94.0546875,0.0,8,,,,,,,,,,,,
10485760,94.1796875,102.6875,8.5078125,10,,,,,,,,,,,,
52428800,284.22265625,483.90625,199.68359375,19,,,,,,,,,,,,
268435456,604.79296875,1564.31640625,959.5234375,62,,,,,,,,,,,,
1,796.40234375,796.40234375,0.0,6,,,,,,,,,,,,
1024,796.515625,796.515625,0.0,7,,,,,,,,,,,,
1048576,84.50390625,84.50390625,0.0,7,,,,,,,,,,,,
10485760,94.50390625,114.234375,19.73046875,9,,,,,,,,,,,,
52428800,244.515625,477.11328125,232.59765625,19,,,,,,,,,,,,
268435456,756.58203125,1524.2265625,767.64453125,70,,,,,,,,,,,,
