case/step,TAAC min,TAAC max,TAAC diff,TAAC amount
encrypt,26.140625,26.140625,0.0,6,,,,,,,,,,,,
update_keys,26.15625,26.15625,0.0,3,,,,,,,,,,,,
update_keys,26.15625,26.15625,0.0,3,,,,,,,,,,,,
decrypt,26.42578125,26.46875,0.04296875,10,,,,,,,,,,,,
encrypt,1071.18359375,1071.18359375,0.0,6,,,,,,,,,,,,
update_keys,1071.18359375,1071.18359375,0.0,3,,,,,,,,,,,,
update_keys,1071.18359375,1071.18359375,0.0,3,,,,,,,,,,,,
decrypt,1071.18359375,1071.26953125,0.0859375,7,,,,,,,,,,,,
encrypt,760.83203125,760.83203125,0.0,6,,,,,,,,,,,,
update_keys,760.83203125,760.83203125,0.0,3,,,,,,,,,,,,
update_keys,760.83203125,760.83203125,0.0,3,,,,,,,,,,,,
decrypt,48.8203125,48.8203125,0.0,8,,,,,,,,,,,,
encrypt,59.12109375,59.12109375,0.0,6,,,,,,,,,,,,
update_keys,59.12109375,59.12109375,0.0,3,,,,,,,,,,,,
update_keys,59.12109375,59.12109375,0.0,3,,,,,,,,,,,,
decrypt,59.12109375,59.12109375,0.0,7,,,,,,,,,,,,
encrypt,89.33203125,89.33203125,0.0,6,,,,,,,,,,,,
update_keys,89.33203125,89.33203125,0.0,3,,,,,,,,,,,,
update_keys,89.33203125,89.33203125,0.0,3,,,,,,,,,,,,
decrypt,89.33203125,89.33203125,0.0,7,,,,,,,,,,,,
encrypt,89.7734375,89.7734375,0.0,7,,,,,,,,,,,,
update_keys,89.7734375,89.7734375,0.0,3,,,,,,,,,,,,
update_keys,89.7734375,89.7734375,0.0,3,,,,,,,,,,,,
decrypt,89.7734375,89.7734375,0.0,7,,,,,,,,,,,,
encrypt,80.0703125,80.0703125,0.0,6,,,,,,,,,,,,
update_keys,80.0703125,80.0703125,0.0,3,,,,,,,,,,,,
update_keys,80.0703125,80.0703125,0.0,3,,,,,,,,,,,,
decrypt,80.0703125,80.0703125,0.0,8,,,,,,,,,,,,
encrypt,90.421875,90.421875,0.0,10,,,,,,,,,,,,
update_keys,90.421875,90.421875,0.0,3,,,,,,,,,,,,
update_keys,90.421875,90.421875,0.0,3,,,,,,,,,,,,
decrypt,90.421875,90.421875,0.0,7,,,,,,,,,,,,
encrypt,80.8046875,80.8046875,0.0,6,,,,,,,,,,,,
update_keys,80.8046875,80.8046875,0.0,3,,,,,,,,,,,,
update_keys,80.8046875,80.8046875,0.0,3,,,,,,,,,,,,
decrypt,80.8046875,80.8046875,0.0,7,,,,,,,,,,,,
encrypt,602.94140625,602.94140625,0.0,6,,,,,,,,,,,,
update_keys,602.94140625,602.94140625,0.0,3,,,,,,,,,,,,
update_keys,602.94140625,602.94140625,0.0,3,,,,,,,,,,,,
decrypt,602.94140625,603.00390625,0.0625,7,,,,,,,,,,,,
encrypt,91.48828125,91.48828125,0.0,5,,,,,,,,,,,,
update_keys,91.48828125,91.48828125,0.0,3,,,,,,,,,,,,
update_keys,91.48828125,91.48828125,0.0,3,,,,,,,,,,,,
decrypt,91.48828125,91.48828125,0.0,7,,,,,,,,,,,,
encrypt,191.640625,191.640625,0.0,6,,,,,,,,,,,,
update_keys,191.65625,191.65625,0.0,3,,,,,,,,,,,,
update_keys,191.65625,191.65625,0.0,3,,,,,,,,,,,,
decrypt,191.69140625,191.69140625,0.0,7,,,,,,,,,,,,
encrypt,447.88671875,447.88671875,0.0,6,,,,,,,,,,,,
update_keys,447.88671875,447.88671875,0.0,3,,,,,,,,,,,,
update_keys,447.88671875,447.88671875,0.0,3,,,,,,,,,,,,
decrypt,447.88671875,447.91015625,0.0234375,7,,,,,,,,,,,,
encrypt,604.40625,604.40625,0.0,6,,,,,,,,,,,,
update_keys,604.40625,604.40625,0.0,3,,,,,,,,,,,,
update_keys,604.40625,604.40625,0.0,3,,,,,,,,,,,,
decrypt,604.40625,604.40625,0.0,8,,,,,,,,,,,,
encrypt,684.75,684.75,0.0,8,,,,,,,,,,,,
update_keys,684.75,684.75,0.0,3,,,,,,,,,,,,
update_keys,684.75,684.75,0.0,3,,,,,,,,,,,,
decrypt,684.75,684.8046875,0.0546875,7,,,,,,,,,,,,
encrypt,133.09375,133.09375,0.0,6,,,,,,,,,,,,
update_keys,133.09375,133.09375,0.0,3,,,,,,,,,,,,
update_keys,133.09375,133.09375,0.0,3,,,,,,,,,,,,
decrypt,133.09765625,133.09765625,0.0,8,,,,,,,,,,,,
encrypt,795.47265625,795.47265625,0.0,5,,,,,,,,,,,,
update_keys,795.47265625,795.47265625,0.0,3,,,,,,,,,,,,
update_keys,795.47265625,795.47265625,0.0,3,,,,,,,,,,,,
decrypt,795.4765625,795.4765625,0.0,7,,,,,,,,,,,,
encrypt,755.83984375,755.83984375,0.0,6,,,,,,,,,,,,
update_keys,755.83984375,755.83984375,0.0,3,,,,,,,,,,,,
update_keys,755.83984375,755.83984375,0.0,3,,,,,,,,,,,,
decrypt,755.83984375,755.90625,0.06640625,8,,,,,,,,,,,,
encrypt,94.00390625,94.00390625,0.0,9,,,,,,,,,,,,
update_keys,94.0078125,94.0078125,0.0,3,,,,,,,,,,,,
update_keys,94.0078125,94.0078125,0.0,3,,,,,,,,,,,,
decrypt,94.01171875,94.01171875,0.0,8,,,,,,,,,,,,
encrypt,796.515625,796.515625,0.0,7,,,,,,,,,,,,
update_keys,796.515625,796.515625,0.0,3,,,,,,,,,,,,
update_keys,796.515625,796.515625,0.0,3,,,,,,,,,,,,
decrypt,84.50390625,84.50390625,0.0,7,,,,,,,,,,,,
