case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
1,23.4296875,23.4296875,13,,,,,,,,,
2,23.99609375,23.99609375,13,,,,,,,,,
3,24.21875,24.21875,14,,,,,,,,,
4,24.4296875,24.4296875,5,,,,,,,,,
5,24.6015625,24.69140625,17,,,,,,,,,
6,24.99609375,24.99609375,5,,,,,,,,,
7,25.08984375,25.09765625,20,,,,,,,,,
8,25.4609375,25.4609375,20,,,,,,,,,
9,25.4609375,25.4609375,5,,,,,,,,,
10,25.65234375,25.6640625,5,,,,,,,,,
1,,,,23.21484375,23.21484375,6,,,,,,
2,,,,23.54296875,23.54296875,6,,,,,,
3,,,,23.8828125,23.8828125,6,,,,,,
4,,,,24.1953125,24.1953125,6,,,,,,
5,,,,24.4375,24.4375,6,,,,,,
6,,,,24.66796875,24.66796875,6,,,,,,
7,,,,24.95703125,24.95703125,6,,,,,,
8,,,,24.9609375,24.9609375,6,,,,,,
9,,,,24.9609375,24.9609375,6,,,,,,
10,,,,25.15625,25.15625,6,,,,,,
1,,,,,,,23.53515625,23.5390625,18,,,
2,,,,,,,24.0078125,24.0078125,20,,,
3,,,,,,,24.59375,24.59375,5,,,
4,,,,,,,24.59765625,24.62890625,5,,,
5,,,,,,,25.0625,25.0625,5,,,
6,,,,,,,25.34375,25.34375,5,,,
7,,,,,,,25.7578125,25.7578125,5,,,
8,,,,,,,25.8125,25.8125,7,,,
9,,,,,,,25.828125,25.828125,6,,,
10,,,,,,,26.015625,26.015625,6,,,
1,,,,,,,,,,24.5546875,24.578125,6
2,,,,,,,,,,25.02734375,25.02734375,5
3,,,,,,,,,,25.25,25.25,6
4,,,,,,,,,,25.33203125,25.33203125,6
5,,,,,,,,,,25.73046875,25.73046875,7
6,,,,,,,,,,26.02734375,26.02734375,6
7,,,,,,,,,,26.3515625,26.3515625,7
8,,,,,,,,,,26.34375,26.34375,7
9,,,,,,,,,,26.58984375,26.58984375,6
10,,,,,,,,,,27.25,27.25,7
1,23.46484375,23.515625,15,,,,,,,,,
2,24.02734375,24.0390625,16,,,,,,,,,
3,24.22265625,24.25390625,13,,,,,,,,,
4,24.5859375,24.5859375,5,,,,,,,,,
5,24.8359375,24.93359375,18,,,,,,,,,
6,25.14453125,25.14453125,20,,,,,,,,,
7,25.703125,25.77734375,21,,,,,,,,,
8,26.05859375,26.05859375,5,,,,,,,,,
9,26.0625,26.0625,5,,,,,,,,,
10,26.0625,26.0625,5,,,,,,,,,
1,,,,23.28125,23.28515625,6,,,,,,
2,,,,23.4375,23.4375,6,,,,,,
3,,,,23.8515625,23.8515625,6,,,,,,
4,,,,24.17578125,24.17578125,6,,,,,,
5,,,,24.41015625,24.41015625,6,,,,,,
6,,,,24.63671875,24.63671875,6,,,,,,
7,,,,24.72265625,24.72265625,7,,,,,,
8,,,,24.73046875,24.73046875,6,,,,,,
9,,,,25.10546875,25.10546875,7,,,,,,
10,,,,25.3203125,25.3203125,7,,,,,,
1,,,,,,,23.71875,23.73046875,17,,,
2,,,,,,,24.1640625,24.1640625,16,,,
3,,,,,,,24.44140625,24.44140625,5,,,
4,,,,,,,24.4921875,24.4921875,5,,,
5,,,,,,,24.78515625,24.80078125,5,,,
6,,,,,,,25.07421875,25.07421875,5,,,
7,,,,,,,25.63671875,25.63671875,5,,,
8,,,,,,,25.64453125,25.64453125,5,,,
9,,,,,,,25.66015625,25.68359375,6,,,
10,,,,,,,26.21875,26.21875,6,,,
1,,,,,,,,,,24.453125,24.45703125,5
2,,,,,,,,,,24.8125,24.8125,5
3,,,,,,,,,,25.07421875,25.07421875,5
4,,,,,,,,,,25.23828125,25.23828125,6
5,,,,,,,,,,25.59375,25.59375,6
6,,,,,,,,,,25.86328125,25.86328125,6
7,,,,,,,,,,26.17578125,26.17578125,7
8,,,,,,,,,,26.234375,26.234375,7
9,,,,,,,,,,26.44921875,26.44921875,7
10,,,,,,,,,,27.09765625,27.09765625,7
1,23.4921875,23.5390625,13,,,,,,,,,
2,24.0703125,24.0703125,14,,,,,,,,,
3,24.3203125,24.3515625,20,,,,,,,,,
4,24.7421875,24.7578125,15,,,,,,,,,
5,25.21484375,25.21484375,17,,,,,,,,,
6,25.33984375,25.33984375,24,,,,,,,,,
7,25.7109375,25.7421875,20,,,,,,,,,
8,26.0,26.0,5,,,,,,,,,
9,26.01171875,26.01171875,5,,,,,,,,,
10,26.046875,26.046875,21,,,,,,,,,
1,,,,23.3359375,23.33984375,6,,,,,,
2,,,,23.515625,23.515625,7,,,,,,
3,,,,23.94140625,23.94140625,6,,,,,,
4,,,,24.26171875,24.26171875,6,,,,,,
5,,,,24.5,24.5,6,,,,,,
6,,,,24.66796875,24.66796875,6,,,,,,
7,,,,24.7734375,24.7734375,7,,,,,,
8,,,,24.78125,24.78125,6,,,,,,
9,,,,25.1953125,25.1953125,7,,,,,,
10,,,,25.37109375,25.37109375,6,,,,,,
1,,,,,,,23.6640625,23.72265625,19,,,
2,,,,,,,24.09765625,24.09765625,5,,,
3,,,,,,,24.42578125,24.42578125,5,,,
4,,,,,,,24.44140625,24.5390625,5,,,
5,,,,,,,24.95703125,24.95703125,5,,,
6,,,,,,,25.3046875,25.3046875,5,,,
7,,,,,,,25.85546875,25.85546875,5,,,
8,,,,,,,25.9140625,25.9140625,5,,,
9,,,,,,,25.97265625,25.97265625,6,,,
10,,,,,,,26.49609375,26.49609375,6,,,
1,,,,,,,,,,24.4453125,24.44921875,6
2,,,,,,,,,,24.8515625,24.8515625,5
3,,,,,,,,,,25.12109375,25.12109375,5
4,,,,,,,,,,25.20703125,25.20703125,6
5,,,,,,,,,,25.6484375,25.6484375,5
6,,,,,,,,,,25.9140625,25.9140625,6
7,,,,,,,,,,26.2421875,26.2421875,6
8,,,,,,,,,,26.24609375,26.24609375,8
9,,,,,,,,,,26.5390625,26.5390625,6
10,,,,,,,,,,27.20703125,27.20703125,7
1,23.4921875,23.5390625,12,,,,,,,,,
2,24.09375,24.109375,14,,,,,,,,,
3,24.29296875,24.3203125,17,,,,,,,,,
4,24.69921875,24.73828125,16,,,,,,,,,
5,25.2109375,25.2109375,17,,,,,,,,,
6,25.34765625,25.34765625,19,,,,,,,,,
7,25.56640625,25.6640625,6,,,,,,,,,
8,25.92578125,25.92578125,5,,,,,,,,,
9,25.9296875,25.9296875,5,,,,,,,,,
10,25.9296875,25.9296875,5,,,,,,,,,
1,,,,23.29296875,23.296875,6,,,,,,
2,,,,23.48828125,23.48828125,6,,,,,,
3,,,,23.9296875,23.9296875,6,,,,,,
4,,,,24.234375,24.234375,6,,,,,,
5,,,,24.48046875,24.48046875,6,,,,,,
6,,,,24.68359375,24.68359375,6,,,,,,
7,,,,24.78125,24.78125,6,,,,,,
8,,,,24.78515625,24.78515625,6,,,,,,
9,,,,25.171875,25.171875,6,,,,,,
10,,,,25.375,25.375,6,,,,,,
1,,,,,,,23.5546875,23.69140625,5,,,
2,,,,,,,23.98828125,23.98828125,18,,,
3,,,,,,,24.38671875,24.38671875,5,,,
4,,,,,,,24.390625,24.49609375,6,,,
5,,,,,,,24.890625,24.890625,5,,,
6,,,,,,,25.2265625,25.2265625,6,,,
7,,,,,,,25.73046875,25.73046875,5,,,
8,,,,,,,25.7578125,25.7578125,6,,,
9,,,,,,,25.796875,25.796875,6,,,
10,,,,,,,26.3984375,26.3984375,6,,,
1,,,,,,,,,,24.46875,24.47265625,5
2,,,,,,,,,,24.87890625,24.87890625,5
3,,,,,,,,,,25.15234375,25.15234375,5
4,,,,,,,,,,25.265625,25.265625,5
5,,,,,,,,,,25.671875,25.671875,6
6,,,,,,,,,,25.8828125,25.8828125,6
7,,,,,,,,,,26.19140625,26.19140625,7
8,,,,,,,,,,26.25,26.25,6
9,,,,,,,,,,26.48046875,26.48046875,6
10,,,,,,,,,,27.14453125,27.14453125,7
1,23.484375,23.5390625,13,,,,,,,,,
2,24.0390625,24.0390625,5,,,,,,,,,
3,24.234375,24.26171875,15,,,,,,,,,
4,24.65625,24.65625,16,,,,,,,,,
5,25.11328125,25.11328125,17,,,,,,,,,
6,25.23046875,25.23046875,5,,,,,,,,,
7,25.515625,25.65234375,21,,,,,,,,,
8,25.890625,25.890625,19,,,,,,,,,
9,25.89453125,25.89453125,5,,,,,,,,,
10,25.90234375,25.94140625,5,,,,,,,,,
1,,,,23.28125,23.28515625,5,,,,,,
2,,,,23.453125,23.453125,6,,,,,,
3,,,,23.828125,23.828125,6,,,,,,
4,,,,24.14453125,24.14453125,6,,,,,,
5,,,,24.38671875,24.38671875,6,,,,,,
6,,,,24.58203125,24.58203125,6,,,,,,
7,,,,24.6640625,24.6640625,7,,,,,,
8,,,,24.66796875,24.66796875,5,,,,,,
9,,,,25.0703125,25.0703125,6,,,,,,
10,,,,25.2734375,25.2734375,6,,,,,,
1,,,,,,,23.69140625,23.74609375,18,,,
2,,,,,,,24.12109375,24.12109375,17,,,
3,,,,,,,24.390625,24.390625,21,,,
4,,,,,,,24.63671875,24.63671875,5,,,
5,,,,,,,24.875,24.9765625,5,,,
6,,,,,,,25.11328125,25.25390625,5,,,
7,,,,,,,25.66015625,25.66015625,5,,,
8,,,,,,,25.69921875,25.69921875,6,,,
9,,,,,,,25.984375,26.046875,6,,,
10,,,,,,,26.58984375,26.58984375,6,,,
1,,,,,,,,,,24.44921875,24.45703125,6
2,,,,,,,,,,24.87890625,24.87890625,5
3,,,,,,,,,,25.16796875,25.16796875,5
4,,,,,,,,,,25.3046875,25.3046875,6
5,,,,,,,,,,25.74609375,25.74609375,6
6,,,,,,,,,,26.03125,26.03125,6
7,,,,,,,,,,26.36328125,26.36328125,6
8,,,,,,,,,,26.3671875,26.3671875,7
9,,,,,,,,,,26.63671875,26.63671875,6
10,,,,,,,,,,27.2578125,27.2578125,7
1,23.46875,23.51953125,13,,,,,,,,,
2,24.06640625,24.06640625,14,,,,,,,,,
3,24.26171875,24.27734375,14,,,,,,,,,
4,24.6484375,24.6484375,15,,,,,,,,,
5,25.12890625,25.12890625,16,,,,,,,,,
6,25.18359375,25.18359375,17,,,,,,,,,
7,25.51953125,25.609375,6,,,,,,,,,
8,25.90625,25.90625,5,,,,,,,,,
9,25.91015625,25.91015625,5,,,,,,,,,
10,25.91015625,25.91015625,5,,,,,,,,,
1,,,,23.30859375,23.3125,6,,,,,,
2,,,,23.4765625,23.4765625,6,,,,,,
3,,,,23.92578125,23.92578125,6,,,,,,
4,,,,24.23828125,24.25,5,,,,,,
5,,,,24.4921875,24.4921875,6,,,,,,
6,,,,24.63671875,24.63671875,7,,,,,,
7,,,,24.75390625,24.75390625,6,,,,,,
8,,,,24.828125,24.828125,7,,,,,,
9,,,,25.265625,25.265625,6,,,,,,
10,,,,25.4609375,25.4609375,6,,,,,,
1,,,,,,,23.54296875,23.62109375,7,,,
2,,,,,,,24.02734375,24.02734375,20,,,
3,,,,,,,24.453125,24.453125,5,,,
4,,,,,,,24.5,24.59765625,5,,,
5,,,,,,,24.984375,24.984375,5,,,
6,,,,,,,25.35546875,25.35546875,6,,,
7,,,,,,,25.83203125,25.83203125,6,,,
8,,,,,,,25.8359375,25.8359375,6,,,
9,,,,,,,25.9140625,25.9140625,6,,,
10,,,,,,,26.52734375,26.52734375,6,,,
1,,,,,,,,,,24.42578125,24.4296875,7
2,,,,,,,,,,24.7890625,24.7890625,5
3,,,,,,,,,,25.08203125,25.08203125,6
4,,,,,,,,,,25.17578125,25.17578125,6
5,,,,,,,,,,25.62890625,25.62890625,6
6,,,,,,,,,,25.97265625,25.97265625,6
7,,,,,,,,,,26.27734375,26.27734375,6
8,,,,,,,,,,26.28125,26.28125,6
9,,,,,,,,,,26.51953125,26.51953125,7
10,,,,,,,,,,27.18359375,27.18359375,7
1,23.44140625,23.48046875,5,,,,,,,,,
2,24.03515625,24.08203125,12,,,,,,,,,
3,24.453125,24.453125,15,,,,,,,,,
4,24.8125,24.8125,15,,,,,,,,,
5,24.83203125,24.83203125,17,,,,,,,,,
6,25.0625,25.0625,18,,,,,,,,,
7,25.4375,25.44140625,18,,,,,,,,,
8,25.7265625,25.7265625,18,,,,,,,,,
9,25.7265625,25.7265625,19,,,,,,,,,
10,26.07421875,26.07421875,5,,,,,,,,,
1,,,,23.296875,23.30078125,9,,,,,,
2,,,,23.46484375,23.46484375,6,,,,,,
3,,,,23.92578125,23.92578125,7,,,,,,
4,,,,24.23828125,24.24609375,6,,,,,,
5,,,,24.484375,24.484375,6,,,,,,
6,,,,24.62890625,24.62890625,6,,,,,,
7,,,,24.71484375,24.71484375,6,,,,,,
8,,,,24.72265625,24.72265625,6,,,,,,
9,,,,25.13671875,25.13671875,6,,,,,,
10,,,,25.34375,25.34375,6,,,,,,
1,,,,,,,23.625,23.734375,5,,,
2,,,,,,,24.11328125,24.11328125,5,,,
3,,,,,,,24.5,24.5,7,,,
4,,,,,,,24.51171875,24.51171875,6,,,
5,,,,,,,24.94921875,24.94921875,5,,,
6,,,,,,,25.3515625,25.3984375,5,,,
7,,,,,,,25.9140625,25.9140625,5,,,
8,,,,,,,25.921875,25.921875,6,,,
9,,,,,,,25.94921875,25.94921875,6,,,
10,,,,,,,26.41796875,26.41796875,6,,,
1,,,,,,,,,,24.44921875,24.453125,5
2,,,,,,,,,,24.84765625,24.84765625,5
3,,,,,,,,,,25.203125,25.203125,8
4,,,,,,,,,,25.28125,25.28125,8
5,,,,,,,,,,25.66796875,25.66796875,6
6,,,,,,,,,,25.94140625,25.94140625,6
7,,,,,,,,,,26.2109375,26.2109375,8
8,,,,,,,,,,26.2734375,26.2734375,6
9,,,,,,,,,,26.4921875,26.4921875,7
10,,,,,,,,,,27.125,27.125,7
