case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,25.4609375,25.4609375,13,,,,,,,,,
decrypt,25.4609375,25.4609375,20,,,,,,,,,
encrypt,,,,24.9609375,24.9609375,8,,,,,,
decrypt,,,,24.9609375,24.9609375,6,,,,,,
encrypt,,,,,,,25.8125,25.8125,13,,,
decrypt,,,,,,,25.8125,25.8125,7,,,
encrypt,,,,,,,,,,26.34375,26.34375,15
decrypt,,,,,,,,,,26.34375,26.34375,7
encrypt,26.015625,26.05859375,14,,,,,,,,,
decrypt,26.05859375,26.05859375,5,,,,,,,,,
encrypt,,,,24.73046875,24.73046875,6,,,,,,
decrypt,,,,24.73046875,24.73046875,6,,,,,,
encrypt,,,,,,,25.64453125,25.64453125,15,,,
decrypt,,,,,,,25.64453125,25.64453125,5,,,
encrypt,,,,,,,,,,26.234375,26.234375,14
decrypt,,,,,,,,,,26.234375,26.234375,7
encrypt,25.99609375,26.0,10,,,,,,,,,
decrypt,26.0,26.0,5,,,,,,,,,
encrypt,,,,24.7734375,24.7734375,7,,,,,,
decrypt,,,,24.78125,24.78125,6,,,,,,
encrypt,,,,,,,25.9140625,25.9140625,14,,,
decrypt,,,,,,,25.9140625,25.9140625,5,,,
encrypt,,,,,,,,,,26.24609375,26.24609375,14
decrypt,,,,,,,,,,26.24609375,26.24609375,8
encrypt,25.92578125,25.92578125,13,,,,,,,,,
decrypt,25.92578125,25.92578125,5,,,,,,,,,
encrypt,,,,24.78515625,24.78515625,8,,,,,,
decrypt,,,,24.78515625,24.78515625,6,,,,,,
encrypt,,,,,,,25.7578125,25.7578125,13,,,
decrypt,,,,,,,25.7578125,25.7578125,6,,,
encrypt,,,,,,,,,,26.25,26.25,14
decrypt,,,,,,,,,,26.25,26.25,6
encrypt,25.890625,25.890625,11,,,,,,,,,
decrypt,25.890625,25.890625,19,,,,,,,,,
