case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,24.421875,24.4296875,10,,,,,,,,,
decrypt,24.4296875,24.4296875,5,,,,,,,,,
encrypt,,,,24.1953125,24.1953125,6,,,,,,
decrypt,,,,24.1953125,24.1953125,6,,,,,,
encrypt,,,,,,,24.59765625,24.59765625,16,,,
decrypt,,,,,,,24.59765625,24.62890625,5,,,
encrypt,,,,,,,,,,25.2890625,25.33203125,15
decrypt,,,,,,,,,,25.33203125,25.33203125,6
encrypt,24.58203125,24.5859375,9,,,,,,,,,
decrypt,24.5859375,24.5859375,5,,,,,,,,,
encrypt,,,,24.01953125,24.171875,9,,,,,,
decrypt,,,,24.17578125,24.17578125,6,,,,,,
encrypt,,,,,,,24.453125,24.48828125,11,,,
decrypt,,,,,,,24.4921875,24.4921875,5,,,
encrypt,,,,,,,,,,25.1875,25.23828125,11
decrypt,,,,,,,,,,25.23828125,25.23828125,6
encrypt,24.72265625,24.7421875,11,,,,,,,,,
decrypt,24.7421875,24.7578125,15,,,,,,,,,
encrypt,,,,24.0859375,24.2265625,9,,,,,,
decrypt,,,,24.26171875,24.26171875,6,,,,,,
encrypt,,,,,,,24.4296875,24.44140625,15,,,
decrypt,,,,,,,24.44140625,24.5390625,5,,,
encrypt,,,,,,,,,,25.16015625,25.20703125,13
decrypt,,,,,,,,,,25.20703125,25.20703125,6
encrypt,24.640625,24.69921875,10,,,,,,,,,
decrypt,24.69921875,24.73828125,16,,,,,,,,,
encrypt,,,,24.06640625,24.17578125,8,,,,,,
decrypt,,,,24.234375,24.234375,6,,,,,,
encrypt,,,,,,,24.390625,24.390625,11,,,
decrypt,,,,,,,24.390625,24.49609375,6,,,
encrypt,,,,,,,,,,25.203125,25.265625,11
decrypt,,,,,,,,,,25.265625,25.265625,5
encrypt,24.65625,24.65625,9,,,,,,,,,
decrypt,24.65625,24.65625,16,,,,,,,,,
encrypt,,,,24.0078125,24.13671875,10,,,,,,
decrypt,,,,24.14453125,24.14453125,6,,,,,,
encrypt,,,,,,,24.63671875,24.63671875,9,,,
decrypt,,,,,,,24.63671875,24.63671875,5,,,
encrypt,,,,,,,,,,25.2109375,25.3046875,17
decrypt,,,,,,,,,,25.3046875,25.3046875,6
encrypt,24.6484375,24.6484375,10,,,,,,,,,
decrypt,24.6484375,24.6484375,15,,,,,,,,,
encrypt,,,,24.08984375,24.23828125,8,,,,,,
decrypt,,,,24.23828125,24.25,5,,,,,,
encrypt,,,,,,,24.49609375,24.49609375,10,,,
decrypt,,,,,,,24.5,24.59765625,5,,,
encrypt,,,,,,,,,,25.09375,25.17578125,14
decrypt,,,,,,,,,,25.17578125,25.17578125,6
encrypt,24.8046875,24.8125,10,,,,,,,,,
decrypt,24.8125,24.8125,15,,,,,,,,,
encrypt,,,,24.06640625,24.23828125,7,,,,,,
decrypt,,,,24.23828125,24.24609375,6,,,,,,
encrypt,,,,,,,24.51171875,24.51171875,11,,,
decrypt,,,,,,,24.51171875,24.51171875,6,,,
encrypt,,,,,,,,,,25.234375,25.28125,13
decrypt,,,,,,,,,,25.28125,25.28125,8
encrypt,24.7734375,24.77734375,11,,,,,,,,,
decrypt,24.77734375,24.77734375,5,,,,,,,,,
encrypt,,,,24.01171875,24.109375,8,,,,,,
decrypt,,,,24.171875,24.171875,7,,,,,,
encrypt,,,,,,,24.52734375,24.55859375,10,,,
decrypt,,,,,,,24.55859375,24.66015625,6,,,
encrypt,,,,,,,,,,25.40625,25.46875,11
decrypt,,,,,,,,,,25.46875,25.46875,5
encrypt,24.7578125,24.7578125,11,,,,,,,,,
decrypt,24.7578125,24.7578125,15,,,,,,,,,
encrypt,,,,24.02734375,24.12890625,8,,,,,,
decrypt,,,,24.1953125,24.1953125,6,,,,,,
encrypt,,,,,,,24.44921875,24.44921875,14,,,
decrypt,,,,,,,24.44921875,24.5546875,6,,,
encrypt,,,,,,,,,,25.1953125,25.2421875,12
decrypt,,,,,,,,,,25.2421875,25.2421875,6
encrypt,24.703125,24.7109375,12,,,,,,,,,
decrypt,24.7109375,24.7109375,17,,,,,,,,,
encrypt,,,,24.03125,24.15625,7,,,,,,
decrypt,,,,24.16796875,24.16796875,6,,,,,,
encrypt,,,,,,,24.45703125,24.45703125,12,,,
decrypt,,,,,,,24.45703125,24.45703125,5,,,
encrypt,,,,,,,,,,25.25390625,25.3046875,13
decrypt,,,,,,,,,,25.3046875,25.3046875,6
encrypt,24.69140625,24.69140625,10,,,,,,,,,
decrypt,24.69140625,24.69140625,15,,,,,,,,,
encrypt,,,,24.0546875,24.21484375,10,,,,,,
decrypt,,,,24.23046875,24.234375,7,,,,,,
encrypt,,,,,,,24.4375,24.453125,13,,,
decrypt,,,,,,,24.4609375,24.57421875,5,,,
encrypt,,,,,,,,,,25.2109375,25.26171875,12
decrypt,,,,,,,,,,25.26171875,25.26171875,7
encrypt,24.703125,24.703125,9,,,,,,,,,
decrypt,24.703125,24.7421875,15,,,,,,,,,
encrypt,,,,23.98046875,24.11328125,11,,,,,,
decrypt,,,,24.16796875,24.16796875,6,,,,,,
encrypt,,,,,,,24.4609375,24.4609375,13,,,
decrypt,,,,,,,24.4609375,24.4609375,5,,,
