case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,23.99609375,23.99609375,12,,,,,,,,,
decrypt,23.99609375,23.99609375,13,,,,,,,,,
encrypt,,,,23.48046875,23.54296875,12,,,,,,
decrypt,,,,23.54296875,23.54296875,6,,,,,,
encrypt,,,,,,,24.0078125,24.0078125,12,,,
decrypt,,,,,,,24.0078125,24.0078125,20,,,
encrypt,,,,,,,,,,24.96875,25.02734375,13
decrypt,,,,,,,,,,25.02734375,25.02734375,5
encrypt,24.02734375,24.02734375,11,,,,,,,,,
decrypt,24.02734375,24.0390625,16,,,,,,,,,
encrypt,,,,23.43359375,23.43359375,13,,,,,,
decrypt,,,,23.4375,23.4375,6,,,,,,
encrypt,,,,,,,24.1328125,24.1640625,10,,,
decrypt,,,,,,,24.1640625,24.1640625,16,,,
encrypt,,,,,,,,,,24.7421875,24.8125,14
decrypt,,,,,,,,,,24.8125,24.8125,5
encrypt,24.0703125,24.0703125,8,,,,,,,,,
decrypt,24.0703125,24.0703125,14,,,,,,,,,
encrypt,,,,23.515625,23.515625,9,,,,,,
decrypt,,,,23.515625,23.515625,7,,,,,,
encrypt,,,,,,,24.06640625,24.09765625,9,,,
decrypt,,,,,,,24.09765625,24.09765625,5,,,
encrypt,,,,,,,,,,24.79296875,24.8515625,11
decrypt,,,,,,,,,,24.8515625,24.8515625,5
encrypt,24.09375,24.09375,11,,,,,,,,,
decrypt,24.09375,24.109375,14,,,,,,,,,
encrypt,,,,23.484375,23.484375,10,,,,,,
decrypt,,,,23.48828125,23.48828125,6,,,,,,
encrypt,,,,,,,23.984375,23.98828125,10,,,
decrypt,,,,,,,23.98828125,23.98828125,18,,,
encrypt,,,,,,,,,,24.82421875,24.87890625,11
decrypt,,,,,,,,,,24.87890625,24.87890625,5
encrypt,24.0390625,24.0390625,11,,,,,,,,,
decrypt,24.0390625,24.0390625,5,,,,,,,,,
encrypt,,,,23.453125,23.453125,6,,,,,,
decrypt,,,,23.453125,23.453125,6,,,,,,
encrypt,,,,,,,24.078125,24.12109375,14,,,
decrypt,,,,,,,24.12109375,24.12109375,17,,,
encrypt,,,,,,,,,,24.80859375,24.87890625,13
decrypt,,,,,,,,,,24.87890625,24.87890625,5
encrypt,24.06640625,24.06640625,8,,,,,,,,,
decrypt,24.06640625,24.06640625,14,,,,,,,,,
encrypt,,,,23.4765625,23.4765625,9,,,,,,
decrypt,,,,23.4765625,23.4765625,6,,,,,,
encrypt,,,,,,,24.0,24.02734375,15,,,
decrypt,,,,,,,24.02734375,24.02734375,20,,,
encrypt,,,,,,,,,,24.7421875,24.7890625,9
decrypt,,,,,,,,,,24.7890625,24.7890625,5
encrypt,23.98828125,23.98828125,10,,,,,,,,,
decrypt,24.03515625,24.08203125,12,,,,,,,,,
encrypt,,,,23.46484375,23.46484375,10,,,,,,
decrypt,,,,23.46484375,23.46484375,6,,,,,,
encrypt,,,,,,,24.109375,24.11328125,11,,,
decrypt,,,,,,,24.11328125,24.11328125,5,,,
encrypt,,,,,,,,,,24.76953125,24.84765625,18
decrypt,,,,,,,,,,24.84765625,24.84765625,5
encrypt,24.05859375,24.05859375,12,,,,,,,,,
decrypt,24.05859375,24.07421875,15,,,,,,,,,
encrypt,,,,23.48046875,23.48046875,7,,,,,,
decrypt,,,,23.48046875,23.48046875,6,,,,,,
encrypt,,,,,,,24.10546875,24.13671875,14,,,
decrypt,,,,,,,24.13671875,24.13671875,6,,,
encrypt,,,,,,,,,,24.76953125,24.81640625,10
decrypt,,,,,,,,,,24.81640625,24.81640625,5
encrypt,23.8671875,23.8671875,10,,,,,,,,,
decrypt,23.8671875,23.890625,5,,,,,,,,,
encrypt,,,,23.484375,23.484375,8,,,,,,
decrypt,,,,23.484375,23.484375,6,,,,,,
encrypt,,,,,,,23.9765625,23.98046875,11,,,
decrypt,,,,,,,23.98046875,23.98046875,5,,,
encrypt,,,,,,,,,,24.796875,24.84765625,13
decrypt,,,,,,,,,,24.84765625,24.84765625,7
encrypt,23.984375,23.984375,9,,,,,,,,,
decrypt,24.0234375,24.04296875,15,,,,,,,,,
encrypt,,,,23.46875,23.46875,8,,,,,,
decrypt,,,,23.46875,23.46875,6,,,,,,
encrypt,,,,,,,24.03125,24.046875,12,,,
decrypt,,,,,,,24.046875,24.046875,5,,,
encrypt,,,,,,,,,,24.8046875,24.8671875,10
decrypt,,,,,,,,,,24.8671875,24.8671875,5
encrypt,24.08203125,24.08203125,10,,,,,,,,,
decrypt,24.08203125,24.08203125,16,,,,,,,,,
encrypt,,,,23.4921875,23.4921875,8,,,,,,
decrypt,,,,23.4921875,23.4921875,6,,,,,,
encrypt,,,,,,,24.01953125,24.01953125,8,,,
decrypt,,,,,,,24.01953125,24.01953125,20,,,
encrypt,,,,,,,,,,24.76171875,24.8203125,12
decrypt,,,,,,,,,,24.8203125,24.8203125,5
encrypt,24.10546875,24.10546875,12,,,,,,,,,
decrypt,24.10546875,24.10546875,5,,,,,,,,,
encrypt,,,,23.42578125,23.42578125,6,,,,,,
decrypt,,,,23.42578125,23.42578125,6,,,,,,
encrypt,,,,,,,23.984375,24.015625,10,,,
decrypt,,,,,,,24.015625,24.015625,5,,,
encrypt,,,,,,,,,,24.78125,24.84375,11
decrypt,,,,,,,,,,24.84375,24.84375,5
encrypt,24.0703125,24.0703125,10,,,,,,,,,
decrypt,24.0703125,24.078125,20,,,,,,,,,
encrypt,,,,23.4609375,23.4609375,8,,,,,,
decrypt,,,,23.4609375,23.4609375,6,,,,,,
encrypt,,,,,,,24.02734375,24.03125,11,,,
decrypt,,,,,,,24.03125,24.03125,5,,,
encrypt,,,,,,,,,,24.8046875,24.8828125,19
decrypt,,,,,,,,,,24.8828125,24.8828125,5
encrypt,24.046875,24.046875,13,,,,,,,,,
decrypt,24.046875,24.0703125,15,,,,,,,,,
encrypt,,,,23.48046875,23.48046875,12,,,,,,
decrypt,,,,23.48046875,23.48046875,6,,,,,,
encrypt,,,,,,,24.01171875,24.046875,10,,,
decrypt,,,,,,,24.046875,24.046875,21,,,
