case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,25.4609375,25.4609375,12,,,,,,,,,
decrypt,25.4609375,25.4609375,5,,,,,,,,,
encrypt,,,,24.9609375,24.9609375,6,,,,,,
decrypt,,,,24.9609375,24.9609375,6,,,,,,
encrypt,,,,,,,25.82421875,25.828125,13,,,
decrypt,,,,,,,25.828125,25.828125,6,,,
encrypt,,,,,,,,,,26.50390625,26.58984375,17
decrypt,,,,,,,,,,26.58984375,26.58984375,6
encrypt,26.0625,26.0625,11,,,,,,,,,
decrypt,26.0625,26.0625,5,,,,,,,,,
encrypt,,,,24.90625,25.10546875,9,,,,,,
decrypt,,,,25.10546875,25.10546875,7,,,,,,
encrypt,,,,,,,25.64453125,25.66015625,13,,,
decrypt,,,,,,,25.66015625,25.68359375,6,,,
encrypt,,,,,,,,,,26.36328125,26.44921875,13
decrypt,,,,,,,,,,26.44921875,26.44921875,7
encrypt,26.01171875,26.01171875,11,,,,,,,,,
decrypt,26.01171875,26.01171875,5,,,,,,,,,
encrypt,,,,24.9921875,25.1953125,8,,,,,,
decrypt,,,,25.1953125,25.1953125,7,,,,,,
encrypt,,,,,,,25.94921875,25.97265625,15,,,
decrypt,,,,,,,25.97265625,25.97265625,6,,,
encrypt,,,,,,,,,,26.45703125,26.5390625,13
decrypt,,,,,,,,,,26.5390625,26.5390625,6
encrypt,25.9296875,25.9296875,12,,,,,,,,,
decrypt,25.9296875,25.9296875,5,,,,,,,,,
encrypt,,,,24.9765625,25.171875,7,,,,,,
decrypt,,,,25.171875,25.171875,6,,,,,,
encrypt,,,,,,,25.76953125,25.796875,12,,,
decrypt,,,,,,,25.796875,25.796875,6,,,
encrypt,,,,,,,,,,26.3984375,26.48046875,13
decrypt,,,,,,,,,,26.48046875,26.48046875,6
encrypt,25.89453125,25.89453125,18,,,,,,,,,
decrypt,25.89453125,25.89453125,5,,,,,,,,,
encrypt,,,,24.87890625,25.0703125,7,,,,,,
decrypt,,,,25.0703125,25.0703125,6,,,,,,
encrypt,,,,,,,25.90234375,25.96875,12,,,
decrypt,,,,,,,25.984375,26.046875,6,,,
encrypt,,,,,,,,,,26.52734375,26.63671875,12
decrypt,,,,,,,,,,26.63671875,26.63671875,6
encrypt,25.91015625,25.91015625,11,,,,,,,,,
decrypt,25.91015625,25.91015625,5,,,,,,,,,
encrypt,,,,25.04296875,25.265625,10,,,,,,
decrypt,,,,25.265625,25.265625,6,,,,,,
encrypt,,,,,,,25.89453125,25.9140625,15,,,
decrypt,,,,,,,25.9140625,25.9140625,6,,,
encrypt,,,,,,,,,,26.4375,26.51953125,15
decrypt,,,,,,,,,,26.51953125,26.51953125,7
encrypt,25.7265625,25.7265625,11,,,,,,,,,
decrypt,25.7265625,25.7265625,19,,,,,,,,,
encrypt,,,,24.93359375,25.13671875,9,,,,,,
decrypt,,,,25.13671875,25.13671875,6,,,,,,
encrypt,,,,,,,25.9296875,25.9453125,13,,,
decrypt,,,,,,,25.94921875,25.94921875,6,,,
encrypt,,,,,,,,,,26.41015625,26.4921875,14
decrypt,,,,,,,,,,26.4921875,26.4921875,7
encrypt,25.65234375,25.65234375,12,,,,,,,,,
decrypt,25.65234375,25.65234375,20,,,,,,,,,
encrypt,,,,24.91796875,25.13671875,8,,,,,,
decrypt,,,,25.13671875,25.13671875,5,,,,,,
encrypt,,,,,,,26.01953125,26.01953125,13,,,
decrypt,,,,,,,26.01953125,26.01953125,6,,,
encrypt,,,,,,,,,,26.625,26.63671875,16
decrypt,,,,,,,,,,26.63671875,26.63671875,7
encrypt,25.51953125,25.51953125,10,,,,,,,,,
decrypt,25.51953125,25.51953125,18,,,,,,,,,
encrypt,,,,24.890625,25.109375,10,,,,,,
decrypt,,,,25.109375,25.109375,6,,,,,,
encrypt,,,,,,,25.94921875,25.96484375,20,,,
decrypt,,,,,,,25.96484375,25.96484375,6,,,
encrypt,,,,,,,,,,26.4296875,26.515625,22
decrypt,,,,,,,,,,26.515625,26.515625,6
encrypt,25.66796875,25.66796875,13,,,,,,,,,
decrypt,25.66796875,25.66796875,5,,,,,,,,,
encrypt,,,,24.8828125,25.0859375,7,,,,,,
decrypt,,,,25.0859375,25.0859375,6,,,,,,
encrypt,,,,,,,25.9921875,26.00390625,15,,,
decrypt,,,,,,,26.0078125,26.01171875,6,,,
encrypt,,,,,,,,,,26.4765625,26.5625,17
decrypt,,,,,,,,,,26.5625,26.5625,7
encrypt,25.87109375,25.87109375,11,,,,,,,,,
decrypt,25.87109375,25.87109375,5,,,,,,,,,
encrypt,,,,25.05859375,25.2578125,8,,,,,,
decrypt,,,,25.2578125,25.2578125,7,,,,,,
encrypt,,,,,,,26.03515625,26.046875,14,,,
decrypt,,,,,,,26.046875,26.046875,6,,,
encrypt,,,,,,,,,,26.33984375,26.43359375,19
decrypt,,,,,,,,,,26.43359375,26.43359375,6
encrypt,25.8671875,25.8671875,12,,,,,,,,,
decrypt,25.8671875,25.8671875,5,,,,,,,,,
encrypt,,,,24.92578125,25.140625,9,,,,,,
decrypt,,,,25.140625,25.140625,6,,,,,,
encrypt,,,,,,,25.87890625,25.87890625,13,,,
decrypt,,,,,,,25.87890625,25.8828125,6,,,
encrypt,,,,,,,,,,26.390625,26.4765625,17
decrypt,,,,,,,,,,26.4765625,26.4765625,7
encrypt,25.85546875,25.85546875,12,,,,,,,,,
decrypt,25.85546875,25.85546875,5,,,,,,,,,
encrypt,,,,24.90234375,25.109375,6,,,,,,
decrypt,,,,25.109375,25.109375,5,,,,,,
encrypt,,,,,,,25.79296875,25.79296875,13,,,
