case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,24.19921875,24.21875,11,,,,,,,,,
decrypt,24.21875,24.21875,14,,,,,,,,,
encrypt,,,,23.7578125,23.796875,10,,,,,,
decrypt,,,,23.8828125,23.8828125,6,,,,,,
encrypt,,,,,,,24.44140625,24.59375,14,,,
decrypt,,,,,,,24.59375,24.59375,5,,,
encrypt,,,,,,,,,,25.23046875,25.25,16
decrypt,,,,,,,,,,25.25,25.25,6
encrypt,24.203125,24.22265625,10,,,,,,,,,
decrypt,24.22265625,24.25390625,13,,,,,,,,,
encrypt,,,,23.7890625,23.8515625,8,,,,,,
decrypt,,,,23.8515625,23.8515625,6,,,,,,
encrypt,,,,,,,24.44140625,24.44140625,11,,,
decrypt,,,,,,,24.44140625,24.44140625,5,,,
encrypt,,,,,,,,,,25.046875,25.07421875,11
decrypt,,,,,,,,,,25.07421875,25.07421875,5
encrypt,24.28125,24.3203125,9,,,,,,,,,
decrypt,24.3203125,24.3515625,20,,,,,,,,,
encrypt,,,,23.8828125,23.94140625,9,,,,,,
decrypt,,,,23.94140625,23.94140625,6,,,,,,
encrypt,,,,,,,24.30078125,24.42578125,18,,,
decrypt,,,,,,,24.42578125,24.42578125,5,,,
encrypt,,,,,,,,,,25.0546875,25.12109375,12
decrypt,,,,,,,,,,25.12109375,25.12109375,5
encrypt,24.27734375,24.29296875,11,,,,,,,,,
decrypt,24.29296875,24.3203125,17,,,,,,,,,
encrypt,,,,23.87890625,23.9296875,10,,,,,,
decrypt,,,,23.9296875,23.9296875,6,,,,,,
encrypt,,,,,,,24.296875,24.38671875,11,,,
decrypt,,,,,,,24.38671875,24.38671875,5,,,
encrypt,,,,,,,,,,25.0546875,25.15234375,10
decrypt,,,,,,,,,,25.15234375,25.15234375,5
encrypt,24.22265625,24.234375,9,,,,,,,,,
decrypt,24.234375,24.26171875,15,,,,,,,,,
encrypt,,,,23.78125,23.828125,7,,,,,,
decrypt,,,,23.828125,23.828125,6,,,,,,
encrypt,,,,,,,24.37109375,24.390625,11,,,
decrypt,,,,,,,24.390625,24.390625,21,,,
encrypt,,,,,,,,,,25.11328125,25.16796875,9
decrypt,,,,,,,,,,25.16796875,25.16796875,5
encrypt,24.2265625,24.26171875,9,,,,,,,,,
decrypt,24.26171875,24.27734375,14,,,,,,,,,
encrypt,,,,23.8828125,23.92578125,6,,,,,,
decrypt,,,,23.92578125,23.92578125,6,,,,,,
encrypt,,,,,,,24.33203125,24.453125,11,,,
decrypt,,,,,,,24.453125,24.453125,5,,,
encrypt,,,,,,,,,,25.078125,25.08203125,13
decrypt,,,,,,,,,,25.08203125,25.08203125,6
encrypt,24.41796875,24.453125,12,,,,,,,,,
decrypt,24.453125,24.453125,15,,,,,,,,,
encrypt,,,,23.87109375,23.92578125,7,,,,,,
decrypt,,,,23.92578125,23.92578125,7,,,,,,
encrypt,,,,,,,24.39453125,24.5,12,,,
decrypt,,,,,,,24.5,24.5,7,,,
encrypt,,,,,,,,,,25.16796875,25.203125,11
decrypt,,,,,,,,,,25.203125,25.203125,8
encrypt,24.2421875,24.27734375,13,,,,,,,,,
decrypt,24.27734375,24.2890625,6,,,,,,,,,
encrypt,,,,23.84375,23.875,9,,,,,,
decrypt,,,,23.875,23.875,6,,,,,,
encrypt,,,,,,,24.3984375,24.5234375,10,,,
decrypt,,,,,,,24.5234375,24.5234375,5,,,
encrypt,,,,,,,,,,24.92578125,24.9921875,11
decrypt,,,,,,,,,,25.0078125,25.0234375,5
encrypt,24.1875,24.25,9,,,,,,,,,
decrypt,24.25,24.26953125,15,,,,,,,,,
encrypt,,,,23.84375,23.88671875,6,,,,,,
decrypt,,,,23.88671875,23.88671875,6,,,,,,
encrypt,,,,,,,24.25390625,24.3828125,12,,,
decrypt,,,,,,,24.3828125,24.3828125,19,,,
encrypt,,,,,,,,,,25.05859375,25.12109375,15
decrypt,,,,,,,,,,25.12109375,25.12109375,6
encrypt,24.34765625,24.3828125,9,,,,,,,,,
decrypt,24.3828125,24.3828125,15,,,,,,,,,
encrypt,,,,23.8359375,23.87890625,8,,,,,,
decrypt,,,,23.87890625,23.87890625,6,,,,,,
encrypt,,,,,,,24.30859375,24.43359375,13,,,
decrypt,,,,,,,24.43359375,24.43359375,5,,,
encrypt,,,,,,,,,,25.14453125,25.14453125,13
decrypt,,,,,,,,,,25.14453125,25.14453125,6
encrypt,24.2265625,24.23828125,15,,,,,,,,,
decrypt,24.25,24.3046875,14,,,,,,,,,
encrypt,,,,23.8203125,23.87890625,8,,,,,,
decrypt,,,,23.87890625,23.87890625,6,,,,,,
encrypt,,,,,,,24.28515625,24.40625,14,,,
decrypt,,,,,,,24.40625,24.40625,5,,,
encrypt,,,,,,,,,,25.09375,25.09765625,15
decrypt,,,,,,,,,,25.09765625,25.09765625,7
encrypt,24.3046875,24.3359375,10,,,,,,,,,
decrypt,24.3359375,24.359375,15,,,,,,,,,
encrypt,,,,23.8203125,23.859375,7,,,,,,
decrypt,,,,23.859375,23.859375,8,,,,,,
encrypt,,,,,,,24.29296875,24.44140625,13,,,
decrypt,,,,,,,24.44140625,24.44140625,6,,,
encrypt,,,,,,,,,,25.11328125,25.11328125,13
decrypt,,,,,,,,,,25.11328125,25.11328125,6
encrypt,24.23828125,24.25,12,,,,,,,,,
decrypt,24.25,24.2890625,15,,,,,,,,,
encrypt,,,,23.8359375,23.87109375,8,,,,,,
decrypt,,,,23.87109375,23.87109375,6,,,,,,
encrypt,,,,,,,24.3046875,24.40625,11,,,
decrypt,,,,,,,24.40625,24.40625,5,,,
encrypt,,,,,,,,,,25.18359375,25.1875,15
decrypt,,,,,,,,,,25.1875,25.1875,5
encrypt,24.2734375,24.3125,11,,,,,,,,,
decrypt,24.3125,24.3125,15,,,,,,,,,
encrypt,,,,23.8671875,23.90625,7,,,,,,
decrypt,,,,23.90625,23.90625,6,,,,,,
encrypt,,,,,,,24.3359375,24.4609375,10,,,
decrypt,,,,,,,24.4609375,24.4609375,5,,,
encrypt,,,,,,,,,,25.05078125,25.1015625,11
decrypt,,,,,,,,,,25.1015625,25.1015625,6
encrypt,24.22265625,24.234375,12,,,,,,,,,
decrypt,24.234375,24.27734375,15,,,,,,,,,
encrypt,,,,23.796875,23.8359375,6,,,,,,
decrypt,,,,23.8359375,23.8359375,6,,,,,,
encrypt,,,,,,,24.40234375,24.4140625,9,,,
decrypt,,,,,,,24.4140625,24.4140625,19,,,
encrypt,,,,,,,,,,25.1015625,25.125,13
decrypt,,,,,,,,,,25.125,25.125,5
encrypt,24.2265625,24.2421875,12,,,,,,,,,
decrypt,24.2421875,24.28125,14,,,,,,,,,
encrypt,,,,23.86328125,23.9140625,8,,,,,,
decrypt,,,,23.9140625,23.9140625,6,,,,,,
encrypt,,,,,,,24.296875,24.4375,15,,,
decrypt,,,,,,,24.4375,24.4375,5,,,
encrypt,,,,,,,,,,25.04296875,25.08984375,10
decrypt,,,,,,,,,,25.08984375,25.08984375,5
encrypt,24.2578125,24.29296875,12,,,,,,,,,
decrypt,24.29296875,24.31640625,17,,,,,,,,,
encrypt,,,,23.83203125,23.90625,12,,,,,,
decrypt,,,,23.90625,23.90625,6,,,,,,
encrypt,,,,,,,24.36328125,24.48828125,11,,,
decrypt,,,,,,,24.48828125,24.48828125,5,,,
encrypt,,,,,,,,,,25.078125,25.14453125,14
decrypt,,,,,,,,,,25.14453125,25.14453125,5
encrypt,24.25390625,24.2890625,11,,,,,,,,,
decrypt,24.2890625,24.29296875,17,,,,,,,,,
encrypt,,,,23.79296875,23.86328125,7,,,,,,
decrypt,,,,23.86328125,23.86328125,5,,,,,,
encrypt,,,,,,,24.4140625,24.5390625,12,,,
decrypt,,,,,,,24.5390625,24.5390625,5,,,
encrypt,,,,,,,,,,25.15625,25.15625,12
decrypt,,,,,,,,,,25.15625,25.15625,6
encrypt,24.33203125,24.3671875,16,,,,,,,,,
decrypt,24.37109375,24.40234375,17,,,,,,,,,
encrypt,,,,23.84375,23.91015625,10,,,,,,
decrypt,,,,23.91015625,23.91015625,7,,,,,,
encrypt,,,,,,,24.421875,24.546875,14,,,
decrypt,,,,,,,24.546875,24.546875,5,,,
encrypt,,,,,,,,,,25.0859375,25.1328125,14
decrypt,,,,,,,,,,25.1328125,25.1328125,6
encrypt,24.2578125,24.26953125,12,,,,,,,,,
decrypt,24.26953125,24.3125,17,,,,,,,,,
encrypt,,,,23.87109375,23.9296875,9,,,,,,
decrypt,,,,23.9296875,23.9296875,6,,,,,,
encrypt,,,,,,,24.3046875,24.4140625,12,,,
decrypt,,,,,,,24.4140625,24.4140625,5,,,
encrypt,,,,,,,,,,25.08984375,25.08984375,12
decrypt,,,,,,,,,,25.08984375,25.08984375,6
encrypt,24.2421875,24.28125,10,,,,,,,,,
decrypt,24.28125,24.30078125,17,,,,,,,,,
encrypt,,,,23.84765625,23.88671875,8,,,,,,
decrypt,,,,23.88671875,23.88671875,6,,,,,,
encrypt,,,,,,,24.30859375,24.46484375,14,,,
decrypt,,,,,,,24.46484375,24.46484375,5,,,
encrypt,,,,,,,,,,25.04296875,25.08984375,15
decrypt,,,,,,,,,,25.08984375,25.08984375,6
encrypt,24.2890625,24.32421875,11,,,,,,,,,
decrypt,24.32421875,24.33984375,15,,,,,,,,,
encrypt,,,,23.83203125,23.90625,11,,,,,,
decrypt,,,,23.90625,23.90625,6,,,,,,
encrypt,,,,,,,24.33203125,24.50390625,17,,,
decrypt,,,,,,,24.50390625,24.50390625,5,,,
encrypt,,,,,,,,,,25.0234375,25.12109375,13
decrypt,,,,,,,,,,25.12109375,25.12109375,8
encrypt,24.234375,24.24609375,8,,,,,,,,,
decrypt,24.24609375,24.27734375,15,,,,,,,,,
encrypt,,,,23.8515625,23.90234375,8,,,,,,
decrypt,,,,23.90234375,23.90234375,6,,,,,,
encrypt,,,,,,,24.3828125,24.515625,12,,,
decrypt,,,,,,,24.515625,24.515625,5,,,
encrypt,,,,,,,,,,25.16015625,25.17578125,13
decrypt,,,,,,,,,,25.17578125,25.17578125,8
encrypt,24.23828125,24.28125,12,,,,,,,,,
decrypt,24.28125,24.3125,15,,,,,,,,,
encrypt,,,,23.921875,23.97265625,8,,,,,,
decrypt,,,,23.97265625,23.97265625,6,,,,,,
encrypt,,,,,,,24.34375,24.46875,11,,,
decrypt,,,,,,,24.46875,24.46875,5,,,
