case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,23.16796875,23.4296875,9,,,,,,,,,
decrypt,23.4296875,23.4296875,13,,,,,,,,,
encrypt,,,,23.04296875,23.125,7,,,,,,
decrypt,,,,23.21484375,23.21484375,6,,,,,,
encrypt,,,,,,,23.31640625,23.46484375,12,,,
decrypt,,,,,,,23.53515625,23.5390625,18,,,
encrypt,,,,,,,,,,24.3359375,24.5546875,13
decrypt,,,,,,,,,,24.5546875,24.578125,6
encrypt,23.265625,23.3984375,10,,,,,,,,,
decrypt,23.46484375,23.515625,15,,,,,,,,,
encrypt,,,,23.06640625,23.16015625,10,,,,,,
decrypt,,,,23.28125,23.28515625,6,,,,,,
encrypt,,,,,,,23.3046875,23.4765625,12,,,
decrypt,,,,,,,23.71875,23.73046875,17,,,
encrypt,,,,,,,,,,24.29296875,24.453125,9
decrypt,,,,,,,,,,24.453125,24.45703125,5
encrypt,23.26953125,23.390625,11,,,,,,,,,
decrypt,23.4921875,23.5390625,13,,,,,,,,,
encrypt,,,,23.0,23.2265625,11,,,,,,
decrypt,,,,23.3359375,23.33984375,6,,,,,,
encrypt,,,,,,,23.24609375,23.515625,10,,,
decrypt,,,,,,,23.6640625,23.72265625,19,,,
encrypt,,,,,,,,,,24.28515625,24.4453125,10
decrypt,,,,,,,,,,24.4453125,24.44921875,6
encrypt,23.26953125,23.41015625,12,,,,,,,,,
decrypt,23.4921875,23.5390625,12,,,,,,,,,
encrypt,,,,23.0703125,23.1640625,7,,,,,,
decrypt,,,,23.29296875,23.296875,6,,,,,,
encrypt,,,,,,,23.3125,23.46484375,10,,,
decrypt,,,,,,,23.5546875,23.69140625,5,,,
encrypt,,,,,,,,,,24.3046875,24.46875,12
decrypt,,,,,,,,,,24.46875,24.47265625,5
encrypt,23.2890625,23.41796875,10,,,,,,,,,
decrypt,23.484375,23.5390625,13,,,,,,,,,
encrypt,,,,23.0703125,23.15625,7,,,,,,
decrypt,,,,23.28125,23.28515625,5,,,,,,
encrypt,,,,,,,23.296875,23.53125,9,,,
decrypt,,,,,,,23.69140625,23.74609375,18,,,
encrypt,,,,,,,,,,24.23828125,24.44921875,12
decrypt,,,,,,,,,,24.44921875,24.45703125,6
encrypt,23.2734375,23.40625,9,,,,,,,,,
decrypt,23.46875,23.51953125,13,,,,,,,,,
encrypt,,,,23.06640625,23.16796875,9,,,,,,
decrypt,,,,23.30859375,23.3125,6,,,,,,
encrypt,,,,,,,23.296875,23.45703125,10,,,
decrypt,,,,,,,23.54296875,23.62109375,7,,,
encrypt,,,,,,,,,,24.265625,24.42578125,10
decrypt,,,,,,,,,,24.42578125,24.4296875,7
encrypt,23.2421875,23.41015625,9,,,,,,,,,
decrypt,23.44140625,23.48046875,5,,,,,,,,,
encrypt,,,,23.0703125,23.16796875,9,,,,,,
decrypt,,,,23.296875,23.30078125,9,,,,,,
encrypt,,,,,,,23.32421875,23.5,17,,,
decrypt,,,,,,,23.625,23.734375,5,,,
encrypt,,,,,,,,,,24.29296875,24.44921875,9
decrypt,,,,,,,,,,24.44921875,24.453125,5
encrypt,23.26953125,23.40625,9,,,,,,,,,
decrypt,23.4765625,23.53125,11,,,,,,,,,
encrypt,,,,23.0703125,23.171875,11,,,,,,
decrypt,,,,23.3125,23.31640625,6,,,,,,
encrypt,,,,,,,23.3046875,23.4765625,12,,,
decrypt,,,,,,,23.71484375,23.73046875,17,,,
encrypt,,,,,,,,,,24.2890625,24.44921875,9
decrypt,,,,,,,,,,24.45703125,24.4765625,23
encrypt,23.2578125,23.40625,12,,,,,,,,,
decrypt,23.40625,23.46875,5,,,,,,,,,
encrypt,,,,23.0,23.19921875,6,,,,,,
decrypt,,,,23.29296875,23.296875,6,,,,,,
encrypt,,,,,,,23.28515625,23.46875,10,,,
decrypt,,,,,,,23.53515625,23.609375,5,,,
encrypt,,,,,,,,,,24.265625,24.42578125,10
decrypt,,,,,,,,,,24.42578125,24.4296875,5
encrypt,23.28125,23.4140625,10,,,,,,,,,
decrypt,23.41796875,23.47265625,5,,,,,,,,,
encrypt,,,,23.078125,23.20703125,6,,,,,,
decrypt,,,,23.3046875,23.30859375,6,,,,,,
encrypt,,,,,,,23.2890625,23.47265625,12,,,
decrypt,,,,,,,23.5546875,23.6328125,5,,,
encrypt,,,,,,,,,,24.3125,24.46875,10
decrypt,,,,,,,,,,24.46875,24.47265625,6
encrypt,23.2421875,23.39453125,10,,,,,,,,,
decrypt,23.4921875,23.54296875,14,,,,,,,,,
encrypt,,,,23.078125,23.23046875,14,,,,,,
decrypt,,,,23.33984375,23.34375,6,,,,,,
encrypt,,,,,,,23.29296875,23.47265625,12,,,
decrypt,,,,,,,23.55859375,23.703125,5,,,
encrypt,,,,,,,,,,24.1484375,24.41796875,10
decrypt,,,,,,,,,,24.41796875,24.421875,5
encrypt,23.2578125,23.42578125,20,,,,,,,,,
decrypt,23.5390625,23.59765625,14,,,,,,,,,
encrypt,,,,23.0703125,23.16015625,8,,,,,,
decrypt,,,,23.28515625,23.2890625,6,,,,,,
encrypt,,,,,,,23.24609375,23.53515625,10,,,
decrypt,,,,,,,23.5390625,23.67578125,5,,,
encrypt,,,,,,,,,,24.2734375,24.4296875,10
decrypt,,,,,,,,,,24.4296875,24.4375,5
encrypt,23.26953125,23.40625,12,,,,,,,,,
decrypt,23.49609375,23.55078125,14,,,,,,,,,
encrypt,,,,23.0703125,23.22265625,6,,,,,,
decrypt,,,,23.29296875,23.296875,6,,,,,,
encrypt,,,,,,,23.30859375,23.45703125,11,,,
decrypt,,,,,,,23.55859375,23.69921875,5,,,
encrypt,,,,,,,,,,24.28515625,24.4375,9
decrypt,,,,,,,,,,24.4375,24.44140625,5
encrypt,23.296875,23.41015625,9,,,,,,,,,
decrypt,23.48828125,23.54296875,15,,,,,,,,,
encrypt,,,,22.99609375,23.21875,7,,,,,,
decrypt,,,,23.29296875,23.296875,9,,,,,,
encrypt,,,,,,,23.31640625,23.45703125,12,,,
decrypt,,,,,,,23.57421875,23.7109375,5,,,
encrypt,,,,,,,,,,24.29296875,24.44921875,8
decrypt,,,,,,,,,,24.44921875,24.453125,5
encrypt,23.24609375,23.3359375,9,,,,,,,,,
decrypt,23.4765625,23.53125,13,,,,,,,,,
encrypt,,,,23.0703125,23.1640625,8,,,,,,
decrypt,,,,23.2890625,23.29296875,6,,,,,,
encrypt,,,,,,,23.328125,23.51953125,8,,,
decrypt,,,,,,,23.72265625,23.76171875,19,,,
encrypt,,,,,,,,,,24.28515625,24.47265625,15
decrypt,,,,,,,,,,24.47265625,24.4765625,6
encrypt,23.27734375,23.41015625,9,,,,,,,,,
decrypt,23.4765625,23.5234375,13,,,,,,,,,
encrypt,,,,23.0703125,23.171875,6,,,,,,
decrypt,,,,23.30859375,23.3125,6,,,,,,
encrypt,,,,,,,23.31640625,23.46875,9,,,
decrypt,,,,,,,23.56640625,23.7109375,5,,,
encrypt,,,,,,,,,,24.26953125,24.4296875,11
decrypt,,,,,,,,,,24.4296875,24.43359375,6
encrypt,23.30078125,23.41015625,12,,,,,,,,,
decrypt,23.5,23.55078125,13,,,,,,,,,
encrypt,,,,23.0703125,23.16015625,7,,,,,,
decrypt,,,,23.27734375,23.28125,9,,,,,,
encrypt,,,,,,,23.24609375,23.51171875,10,,,
decrypt,,,,,,,23.6796875,23.734375,16,,,
encrypt,,,,,,,,,,24.27734375,24.43359375,9
decrypt,,,,,,,,,,24.43359375,24.44140625,5
encrypt,23.2421875,23.390625,13,,,,,,,,,
decrypt,23.49609375,23.546875,16,,,,,,,,,
encrypt,,,,23.08203125,23.1953125,7,,,,,,
decrypt,,,,23.32421875,23.328125,6,,,,,,
encrypt,,,,,,,23.24609375,23.51953125,11,,,
decrypt,,,,,,,23.6875,23.7265625,17,,,
encrypt,,,,,,,,,,24.2890625,24.453125,11
decrypt,,,,,,,,,,24.453125,24.45703125,6
encrypt,23.2890625,23.421875,15,,,,,,,,,
decrypt,23.51171875,23.5703125,12,,,,,,,,,
encrypt,,,,23.0859375,23.19921875,9,,,,,,
decrypt,,,,23.3125,23.31640625,6,,,,,,
encrypt,,,,,,,23.3203125,23.53125,11,,,
decrypt,,,,,,,23.72265625,23.76171875,20,,,
encrypt,,,,,,,,,,24.15234375,24.41796875,12
decrypt,,,,,,,,,,24.41796875,24.421875,5
encrypt,23.2421875,23.39453125,10,,,,,,,,,
decrypt,23.4921875,23.54296875,14,,,,,,,,,
encrypt,,,,23.08984375,23.20703125,10,,,,,,
decrypt,,,,23.34375,23.34765625,6,,,,,,
encrypt,,,,,,,23.32421875,23.48046875,10,,,
decrypt,,,,,,,23.57421875,23.71484375,5,,,
encrypt,,,,,,,,,,24.29296875,24.4453125,11
decrypt,,,,,,,,,,24.4453125,24.453125,5
encrypt,23.26171875,23.38671875,10,,,,,,,,,
decrypt,23.46484375,23.515625,14,,,,,,,,,
encrypt,,,,23.078125,23.20703125,12,,,,,,
decrypt,,,,23.3125,23.31640625,6,,,,,,
encrypt,,,,,,,23.296875,23.5234375,11,,,
decrypt,,,,,,,23.55078125,23.625,5,,,
encrypt,,,,,,,,,,24.27734375,24.4296875,10
decrypt,,,,,,,,,,24.4296875,24.43359375,5
encrypt,23.2734375,23.39453125,9,,,,,,,,,
decrypt,23.4765625,23.53125,15,,,,,,,,,
encrypt,,,,23.0703125,23.15625,7,,,,,,
decrypt,,,,23.27734375,23.28125,6,,,,,,
encrypt,,,,,,,23.3359375,23.46875,9,,,
decrypt,,,,,,,23.578125,23.71484375,5,,,
encrypt,,,,,,,,,,24.31640625,24.47265625,12
decrypt,,,,,,,,,,24.47265625,24.48046875,6
encrypt,23.24609375,23.40234375,12,,,,,,,,,
decrypt,23.50390625,23.55859375,14,,,,,,,,,
encrypt,,,,23.0,23.24609375,12,,,,,,
decrypt,,,,23.3125,23.31640625,6,,,,,,
encrypt,,,,,,,23.328125,23.51953125,8,,,
decrypt,,,,,,,23.71875,23.7578125,17,,,
encrypt,,,,,,,,,,24.29296875,24.48046875,14
decrypt,,,,,,,,,,24.48046875,24.48828125,5
encrypt,23.26171875,23.32421875,9,,,,,,,,,
decrypt,23.4609375,23.51171875,14,,,,,,,,,
encrypt,,,,23.08203125,23.23828125,11,,,,,,
decrypt,,,,23.359375,23.36328125,6,,,,,,
encrypt,,,,,,,23.24609375,23.52734375,12,,,
decrypt,,,,,,,23.546875,23.625,5,,,
encrypt,,,,,,,,,,24.2890625,24.4453125,9
decrypt,,,,,,,,,,24.4453125,24.44921875,5
encrypt,23.25390625,23.3984375,11,,,,,,,,,
decrypt,23.3984375,23.44140625,6,,,,,,,,,
encrypt,,,,23.06640625,23.15625,8,,,,,,
decrypt,,,,23.2734375,23.27734375,6,,,,,,
encrypt,,,,,,,23.28125,23.45703125,11,,,
decrypt,,,,,,,23.67578125,23.71484375,18,,,
encrypt,,,,,,,,,,24.28125,24.453125,13
decrypt,,,,,,,,,,24.453125,24.453125,5
encrypt,23.265625,23.41015625,10,,,,,,,,,
decrypt,23.484375,23.53515625,13,,,,,,,,,
encrypt,,,,23.078125,23.21484375,8,,,,,,
decrypt,,,,23.30859375,23.3125,6,,,,,,
encrypt,,,,,,,23.24609375,23.52734375,10,,,
decrypt,,,,,,,23.5546875,23.625,5,,,
encrypt,,,,,,,,,,24.29296875,24.4765625,14
decrypt,,,,,,,,,,24.4765625,24.48046875,7
encrypt,23.28515625,23.41015625,10,,,,,,,,,
decrypt,23.49609375,23.546875,14,,,,,,,,,
encrypt,,,,23.0703125,23.203125,7,,,,,,
decrypt,,,,23.296875,23.30078125,5,,,,,,
encrypt,,,,,,,23.28515625,23.51953125,12,,,
decrypt,,,,,,,23.68359375,23.73828125,16,,,
encrypt,,,,,,,,,,24.30078125,24.48046875,14
decrypt,,,,,,,,,,24.48046875,24.4921875,5
encrypt,23.2890625,23.42578125,15,,,,,,,,,
decrypt,23.44921875,23.51953125,5,,,,,,,,,
encrypt,,,,23.078125,23.234375,11,,,,,,
decrypt,,,,23.34375,23.34765625,6,,,,,,
encrypt,,,,,,,23.3125,23.47265625,9,,,
decrypt,,,,,,,23.69921875,23.72265625,19,,,
encrypt,,,,,,,,,,24.296875,24.4609375,12
