case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,25.08203125,25.08984375,15,,,,,,,,,
decrypt,25.08984375,25.09765625,20,,,,,,,,,
encrypt,,,,24.8359375,24.95703125,6,,,,,,
decrypt,,,,24.95703125,24.95703125,6,,,,,,
encrypt,,,,,,,25.66796875,25.7578125,13,,,
decrypt,,,,,,,25.7578125,25.7578125,5,,,
encrypt,,,,,,,,,,26.21484375,26.3515625,15
decrypt,,,,,,,,,,26.3515625,26.3515625,7
encrypt,25.58203125,25.58203125,13,,,,,,,,,
decrypt,25.703125,25.77734375,21,,,,,,,,,
encrypt,,,,24.71875,24.72265625,7,,,,,,
decrypt,,,,24.72265625,24.72265625,7,,,,,,
encrypt,,,,,,,25.63671875,25.63671875,13,,,
decrypt,,,,,,,25.63671875,25.63671875,5,,,
encrypt,,,,,,,,,,26.17578125,26.17578125,16
decrypt,,,,,,,,,,26.17578125,26.17578125,7
encrypt,25.59765625,25.60546875,14,,,,,,,,,
decrypt,25.7109375,25.7421875,20,,,,,,,,,
encrypt,,,,24.7734375,24.7734375,7,,,,,,
decrypt,,,,24.7734375,24.7734375,7,,,,,,
encrypt,,,,,,,25.81640625,25.85546875,16,,,
decrypt,,,,,,,25.85546875,25.85546875,5,,,
encrypt,,,,,,,,,,26.109375,26.2421875,13
decrypt,,,,,,,,,,26.2421875,26.2421875,6
encrypt,25.54296875,25.56640625,11,,,,,,,,,
decrypt,25.56640625,25.6640625,6,,,,,,,,,
encrypt,,,,24.78125,24.78125,7,,,,,,
decrypt,,,,24.78125,24.78125,6,,,,,,
encrypt,,,,,,,25.71875,25.73046875,14,,,
decrypt,,,,,,,25.73046875,25.73046875,5,,,
encrypt,,,,,,,,,,26.19140625,26.19140625,16
decrypt,,,,,,,,,,26.19140625,26.19140625,7
encrypt,25.5,25.5,13,,,,,,,,,
decrypt,25.515625,25.65234375,21,,,,,,,,,
encrypt,,,,24.6640625,24.6640625,9,,,,,,
decrypt,,,,24.6640625,24.6640625,7,,,,,,
encrypt,,,,,,,25.65625,25.66015625,12,,,
decrypt,,,,,,,25.66015625,25.66015625,5,,,
encrypt,,,,,,,,,,26.34765625,26.36328125,11
decrypt,,,,,,,,,,26.36328125,26.36328125,6
encrypt,25.5078125,25.51953125,11,,,,,,,,,
decrypt,25.51953125,25.609375,6,,,,,,,,,
encrypt,,,,24.75390625,24.75390625,7,,,,,,
decrypt,,,,24.75390625,24.75390625,6,,,,,,
encrypt,,,,,,,25.8046875,25.83203125,15,,,
decrypt,,,,,,,25.83203125,25.83203125,6,,,
encrypt,,,,,,,,,,26.23046875,26.27734375,12
decrypt,,,,,,,,,,26.27734375,26.27734375,6
encrypt,25.3359375,25.3515625,16,,,,,,,,,
decrypt,25.4375,25.44140625,18,,,,,,,,,
encrypt,,,,24.7109375,24.71484375,10,,,,,,
decrypt,,,,24.71484375,24.71484375,6,,,,,,
encrypt,,,,,,,25.66015625,25.8984375,11,,,
decrypt,,,,,,,25.9140625,25.9140625,5,,,
encrypt,,,,,,,,,,26.20703125,26.2109375,15
decrypt,,,,,,,,,,26.2109375,26.2109375,8
encrypt,25.2421875,25.25,11,,,,,,,,,
decrypt,25.296875,25.41796875,19,,,,,,,,,
encrypt,,,,24.6875,24.69140625,8,,,,,,
decrypt,,,,24.69140625,24.69140625,6,,,,,,
encrypt,,,,,,,25.9375,25.9453125,11,,,
decrypt,,,,,,,25.9453125,25.9453125,5,,,
encrypt,,,,,,,,,,26.4609375,26.515625,14
decrypt,,,,,,,,,,26.515625,26.515625,7
encrypt,25.22265625,25.22265625,11,,,,,,,,,
decrypt,25.30078125,25.3125,19,,,,,,,,,
encrypt,,,,24.6640625,24.671875,10,,,,,,
decrypt,,,,24.671875,24.671875,6,,,,,,
encrypt,,,,,,,25.91015625,25.921875,13,,,
decrypt,,,,,,,25.921875,25.921875,6,,,
encrypt,,,,,,,,,,26.1640625,26.26953125,15
