case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,24.56640625,24.5703125,11,,,,,,,,,
decrypt,24.6015625,24.69140625,17,,,,,,,,,
encrypt,,,,24.4375,24.4375,9,,,,,,
decrypt,,,,24.4375,24.4375,6,,,,,,
encrypt,,,,,,,25.046875,25.0625,14,,,
decrypt,,,,,,,25.0625,25.0625,5,,,
encrypt,,,,,,,,,,25.6484375,25.73046875,13
decrypt,,,,,,,,,,25.73046875,25.73046875,7
encrypt,24.80078125,24.80078125,9,,,,,,,,,
decrypt,24.8359375,24.93359375,18,,,,,,,,,
encrypt,,,,24.41015625,24.41015625,11,,,,,,
decrypt,,,,24.41015625,24.41015625,6,,,,,,
encrypt,,,,,,,24.78515625,24.78515625,10,,,
decrypt,,,,,,,24.78515625,24.80078125,5,,,
encrypt,,,,,,,,,,25.51953125,25.59375,14
decrypt,,,,,,,,,,25.59375,25.59375,6
encrypt,24.91796875,24.953125,11,,,,,,,,,
decrypt,25.21484375,25.21484375,17,,,,,,,,,
encrypt,,,,24.4921875,24.4921875,7,,,,,,
decrypt,,,,24.5,24.5,6,,,,,,
encrypt,,,,,,,24.95703125,24.95703125,13,,,
decrypt,,,,,,,24.95703125,24.95703125,5,,,
encrypt,,,,,,,,,,25.57421875,25.6484375,12
decrypt,,,,,,,,,,25.6484375,25.6484375,5
encrypt,24.8828125,25.015625,16,,,,,,,,,
decrypt,25.2109375,25.2109375,17,,,,,,,,,
encrypt,,,,24.4765625,24.4765625,12,,,,,,
decrypt,,,,24.48046875,24.48046875,6,,,,,,
encrypt,,,,,,,24.890625,24.890625,11,,,
decrypt,,,,,,,24.890625,24.890625,5,,,
encrypt,,,,,,,,,,25.5859375,25.671875,15
decrypt,,,,,,,,,,25.671875,25.671875,6
encrypt,24.80078125,24.83203125,11,,,,,,,,,
decrypt,25.11328125,25.11328125,17,,,,,,,,,
encrypt,,,,24.38671875,24.38671875,7,,,,,,
decrypt,,,,24.38671875,24.38671875,6,,,,,,
encrypt,,,,,,,24.81640625,24.8671875,13,,,
decrypt,,,,,,,24.875,24.9765625,5,,,
encrypt,,,,,,,,,,25.640625,25.74609375,11
decrypt,,,,,,,,,,25.74609375,25.74609375,6
encrypt,24.82421875,24.87109375,11,,,,,,,,,
decrypt,25.12890625,25.12890625,16,,,,,,,,,
encrypt,,,,24.484375,24.484375,7,,,,,,
decrypt,,,,24.4921875,24.4921875,6,,,,,,
encrypt,,,,,,,24.984375,24.984375,14,,,
decrypt,,,,,,,24.984375,24.984375,5,,,
encrypt,,,,,,,,,,25.55078125,25.62890625,13
decrypt,,,,,,,,,,25.62890625,25.62890625,6
encrypt,24.83203125,24.83203125,11,,,,,,,,,
decrypt,24.83203125,24.83203125,17,,,,,,,,,
encrypt,,,,24.484375,24.484375,7,,,,,,
decrypt,,,,24.484375,24.484375,6,,,,,,
encrypt,,,,,,,24.91015625,24.94921875,11,,,
decrypt,,,,,,,24.94921875,24.94921875,5,,,
encrypt,,,,,,,,,,25.58984375,25.66796875,12
decrypt,,,,,,,,,,25.66796875,25.66796875,6
encrypt,24.77734375,24.77734375,9,,,,,,,,,
decrypt,24.875,24.875,18,,,,,,,,,
encrypt,,,,24.45703125,24.45703125,9,,,,,,
decrypt,,,,24.45703125,24.45703125,5,,,,,,
encrypt,,,,,,,25.08203125,25.08203125,13,,,
decrypt,,,,,,,25.08203125,25.08203125,6,,,
encrypt,,,,,,,,,,25.78515625,25.84375,12
decrypt,,,,,,,,,,25.84375,25.84375,5
encrypt,24.76171875,24.76171875,13,,,,,,,,,
decrypt,24.76171875,24.76171875,5,,,,,,,,,
encrypt,,,,24.453125,24.453125,6,,,,,,
decrypt,,,,24.453125,24.453125,5,,,,,,
encrypt,,,,,,,24.9765625,24.9765625,15,,,
decrypt,,,,,,,24.9765625,24.9765625,6,,,
encrypt,,,,,,,,,,25.59375,25.67578125,15
decrypt,,,,,,,,,,25.67578125,25.67578125,7
encrypt,24.80078125,24.80078125,10,,,,,,,,,
decrypt,24.80078125,24.80078125,17,,,,,,,,,
encrypt,,,,24.40625,24.40625,12,,,,,,
decrypt,,,,24.40625,24.40625,6,,,,,,
encrypt,,,,,,,24.87109375,24.921875,13,,,
decrypt,,,,,,,24.921875,24.921875,6,,,
encrypt,,,,,,,,,,25.60546875,25.68359375,15
decrypt,,,,,,,,,,25.68359375,25.68359375,6
encrypt,24.8125,24.83984375,11,,,,,,,,,
decrypt,25.10546875,25.10546875,17,,,,,,,,,
encrypt,,,,24.51953125,24.51953125,10,,,,,,
decrypt,,,,24.51953125,24.51953125,6,,,,,,
encrypt,,,,,,,25.01171875,25.01171875,12,,,
decrypt,,,,,,,25.01171875,25.01171875,5,,,
encrypt,,,,,,,,,,25.5390625,25.62109375,15
decrypt,,,,,,,,,,25.62109375,25.62109375,6
encrypt,24.91015625,24.98828125,10,,,,,,,,,
decrypt,25.1875,25.1875,16,,,,,,,,,
encrypt,,,,24.41796875,24.421875,8,,,,,,
decrypt,,,,24.42578125,24.42578125,6,,,,,,
encrypt,,,,,,,24.84765625,24.88671875,12,,,
decrypt,,,,,,,24.88671875,24.88671875,5,,,
encrypt,,,,,,,,,,25.51171875,25.59375,12
decrypt,,,,,,,,,,25.59375,25.59375,6
encrypt,24.8046875,24.8046875,9,,,,,,,,,
decrypt,24.8984375,24.99609375,18,,,,,,,,,
encrypt,,,,24.3828125,24.3828125,7,,,,,,
decrypt,,,,24.3828125,24.3828125,5,,,,,,
encrypt,,,,,,,24.8046875,24.83984375,12,,,
decrypt,,,,,,,24.83984375,24.83984375,6,,,
encrypt,,,,,,,,,,25.66796875,25.78515625,13
decrypt,,,,,,,,,,25.78515625,25.78515625,6
encrypt,24.85546875,24.96484375,13,,,,,,,,,
decrypt,25.15625,25.15625,17,,,,,,,,,
encrypt,,,,24.52734375,24.52734375,10,,,,,,
decrypt,,,,24.5390625,24.5390625,6,,,,,,
encrypt,,,,,,,25.0078125,25.0078125,11,,,
decrypt,,,,,,,25.0078125,25.0078125,5,,,
encrypt,,,,,,,,,,25.51171875,25.59765625,12
decrypt,,,,,,,,,,25.59765625,25.59765625,6
encrypt,24.8046875,24.85546875,9,,,,,,,,,
decrypt,25.1328125,25.1328125,17,,,,,,,,,
encrypt,,,,24.390625,24.39453125,8,,,,,,
decrypt,,,,24.39453125,24.39453125,6,,,,,,
encrypt,,,,,,,24.7578125,24.8046875,11,,,
decrypt,,,,,,,24.8046875,24.921875,5,,,
encrypt,,,,,,,,,,25.5703125,25.65234375,14
decrypt,,,,,,,,,,25.65234375,25.65234375,7
encrypt,24.828125,24.8515625,15,,,,,,,,,
decrypt,25.140625,25.140625,18,,,,,,,,,
encrypt,,,,24.4453125,24.4453125,10,,,,,,
decrypt,,,,24.4453125,24.4453125,6,,,,,,
encrypt,,,,,,,24.87890625,24.92578125,13,,,
decrypt,,,,,,,24.92578125,24.92578125,5,,,
encrypt,,,,,,,,,,25.546875,25.62890625,13
decrypt,,,,,,,,,,25.62890625,25.62890625,6
encrypt,24.8359375,24.8359375,11,,,,,,,,,
decrypt,24.8359375,24.95703125,5,,,,,,,,,
encrypt,,,,24.46484375,24.46875,5,,,,,,
decrypt,,,,24.46875,24.46875,6,,,,,,
encrypt,,,,,,,24.98828125,24.98828125,11,,,
decrypt,,,,,,,24.98828125,24.98828125,5,,,
encrypt,,,,,,,,,,25.59375,25.66796875,13
decrypt,,,,,,,,,,25.66796875,25.66796875,6
encrypt,24.79296875,24.81640625,13,,,,,,,,,
decrypt,24.8828125,25.0859375,5,,,,,,,,,
encrypt,,,,24.38671875,24.38671875,9,,,,,,
decrypt,,,,24.390625,24.390625,8,,,,,,
encrypt,,,,,,,25.04296875,25.04296875,13,,,
decrypt,,,,,,,25.04296875,25.04296875,5,,,
encrypt,,,,,,,,,,25.59375,25.67578125,15
decrypt,,,,,,,,,,25.67578125,25.67578125,6
encrypt,24.953125,25.0546875,13,,,,,,,,,
decrypt,25.26953125,25.26953125,18,,,,,,,,,
encrypt,,,,24.49609375,24.49609375,8,,,,,,
decrypt,,,,24.49609375,24.49609375,7,,,,,,
encrypt,,,,,,,25.0625,25.0625,13,,,
decrypt,,,,,,,25.0625,25.0625,5,,,
encrypt,,,,,,,,,,25.55078125,25.671875,18
decrypt,,,,,,,,,,25.671875,25.671875,7
encrypt,24.84375,24.84375,15,,,,,,,,,
decrypt,24.921875,25.01953125,20,,,,,,,,,
