case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
base,43.0,72.17578125,16,,,,,,,,,
base,,,,52.75390625,59.05859375,14,,,,,,
base,,,,,,,72.953125,82.109375,17,,,
base,,,,,,,,,,53.91796875,63.578125,17
base,43.0859375,63.0859375,17,,,,,,,,,
base,,,,52.7265625,61.80078125,12,,,,,,
base,,,,,,,72.94140625,81.39453125,16,,,
base,,,,,,,,,,53.8828125,73.72265625,19
base,52.9453125,59.05078125,13,,,,,,,,,
base,,,,52.6640625,78.92578125,12,,,,,,
base,,,,,,,53.1484375,83.23828125,16,,,
base,,,,,,,,,,53.94140625,63.578125,16
base,42.9140625,61.9453125,13,,,,,,,,,
base,,,,52.70703125,58.91796875,12,,,,,,
base,,,,,,,72.8671875,81.03125,16,,,
base,,,,,,,,,,43.875,61.5703125,20
base,33.08984375,53.0234375,13,,,,,,,,,
base,,,,52.6953125,60.84375,14,,,,,,
base,,,,,,,72.90625,79.23828125,14,,,
base,,,,,,,,,,53.87109375,59.4140625,16
base,33.109375,51.078125,14,,,,,,,,,
base,,,,52.6953125,60.99609375,17,,,,,,
base,,,,,,,72.91796875,81.890625,15,,,
base,,,,,,,,,,53.8671875,69.51171875,21
base,33.07421875,52.9921875,16,,,,,,,,,
base,,,,42.921875,60.8359375,12,,,,,,
base,,,,,,,72.90234375,81.17578125,16,,,
base,,,,,,,,,,43.859375,61.4375,18
base,33.11328125,51.03515625,16,,,,,,,,,
base,,,,52.72265625,66.8515625,11,,,,,,
base,,,,,,,72.90234375,81.26171875,16,,,
base,,,,,,,,,,53.86328125,61.33984375,16
base,33.08984375,51.06640625,16,,,,,,,,,
base,,,,52.69921875,61.44140625,14,,,,,,
base,,,,,,,72.9296875,92.921875,14,,,
base,,,,,,,,,,53.859375,63.5390625,16
base,33.109375,48.98828125,16,,,,,,,,,
base,,,,52.7109375,72.515625,14,,,,,,
base,,,,,,,72.90625,81.21875,15,,,
