case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
base,42.9921875,42.9921875,8,,,,,,,,,
base,,,,52.75390625,52.75390625,8,,,,,,
base,,,,,,,72.9453125,72.9453125,10,,,
base,,,,,,,,,,53.8984375,53.8984375,21
base,43.078125,43.078125,9,,,,,,,,,
base,,,,52.7265625,52.7265625,8,,,,,,
base,,,,,,,72.9296875,72.9296875,10,,,
base,,,,,,,,,,53.8828125,53.8828125,25
base,52.93359375,52.93359375,8,,,,,,,,,
base,,,,52.6640625,52.6640625,8,,,,,,
base,,,,,,,53.13671875,53.13671875,11,,,
base,,,,,,,,,,53.93359375,53.93359375,21
base,42.90625,42.90625,10,,,,,,,,,
base,,,,52.70703125,52.70703125,8,,,,,,
base,,,,,,,72.859375,72.859375,10,,,
base,,,,,,,,,,43.875,43.875,22
base,33.078125,33.078125,8,,,,,,,,,
base,,,,52.6953125,52.6953125,8,,,,,,
base,,,,,,,72.8984375,72.8984375,11,,,
base,,,,,,,,,,53.87109375,53.87109375,22
base,33.09765625,33.09765625,8,,,,,,,,,
base,,,,52.6953125,52.6953125,10,,,,,,
base,,,,,,,72.91015625,72.91015625,10,,,
base,,,,,,,,,,53.8671875,53.8671875,22
base,33.0625,33.0625,8,,,,,,,,,
base,,,,42.921875,42.921875,8,,,,,,
base,,,,,,,72.89453125,72.89453125,11,,,
base,,,,,,,,,,43.859375,43.859375,22
base,33.1015625,33.1015625,8,,,,,,,,,
base,,,,52.72265625,52.72265625,8,,,,,,
base,,,,,,,72.890625,72.890625,10,,,
base,,,,,,,,,,53.86328125,53.86328125,22
base,33.078125,33.078125,8,,,,,,,,,
base,,,,52.69921875,52.69921875,8,,,,,,
base,,,,,,,72.921875,72.921875,11,,,
base,,,,,,,,,,53.859375,53.859375,22
base,33.09765625,33.09765625,8,,,,,,,,,
base,,,,52.7109375,52.7109375,8,,,,,,
base,,,,,,,72.89453125,72.90234375,11,,,
base,,,,,,,,,,53.90625,53.90625,21
base,33.13671875,33.13671875,8,,,,,,,,,
base,,,,52.68359375,52.68359375,9,,,,,,
base,,,,,,,72.921875,72.921875,11,,,
base,,,,,,,,,,53.88671875,53.88671875,25
base,33.0859375,33.0859375,8,,,,,,,,,
base,,,,52.67578125,52.67578125,8,,,,,,
base,,,,,,,72.90625,72.90625,11,,,
base,,,,,,,,,,53.86328125,53.86328125,21
base,33.08984375,33.08984375,8,,,,,,,,,
base,,,,52.6953125,52.6953125,8,,,,,,
base,,,,,,,72.93359375,72.93359375,10,,,
base,,,,,,,,,,53.859375,53.859375,23
base,43.05859375,43.05859375,9,,,,,,,,,
base,,,,52.69140625,52.69140625,8,,,,,,
base,,,,,,,72.91015625,72.91015625,11,,,
base,,,,,,,,,,53.89453125,53.89453125,22
base,33.1640625,33.1640625,8,,,,,,,,,
base,,,,52.69921875,52.69921875,8,,,,,,
base,,,,,,,72.9375,72.9375,11,,,
base,,,,,,,,,,53.90234375,53.90234375,22
base,33.09375,33.09375,8,,,,,,,,,
base,,,,52.69140625,52.69140625,8,,,,,,
base,,,,,,,72.90234375,72.90234375,10,,,
base,,,,,,,,,,43.87890625,43.87890625,25
base,33.08203125,33.08203125,8,,,,,,,,,
base,,,,52.71484375,52.71484375,8,,,,,,
base,,,,,,,72.91796875,72.91796875,10,,,
base,,,,,,,,,,43.87890625,43.87890625,21
base,33.09765625,33.09765625,8,,,,,,,,,
base,,,,52.71875,52.71875,8,,,,,,
base,,,,,,,72.890625,72.890625,11,,,
base,,,,,,,,,,43.90234375,43.90234375,23
base,33.0625,33.0625,9,,,,,,,,,
base,,,,52.703125,52.703125,8,,,,,,
base,,,,,,,72.9140625,72.9140625,10,,,
base,,,,,,,,,,43.859375,43.859375,21
base,33.07421875,33.07421875,8,,,,,,,,,
base,,,,52.703125,52.703125,9,,,,,,
base,,,,,,,72.89453125,72.89453125,11,,,
base,,,,,,,,,,53.86328125,53.86328125,22
base,43.05859375,43.05859375,8,,,,,,,,,
base,,,,52.703125,52.703125,8,,,,,,
base,,,,,,,72.89453125,72.89453125,11,,,
base,,,,,,,,,,53.890625,53.890625,21
base,33.10546875,33.10546875,9,,,,,,,,,
base,,,,52.7109375,52.7109375,8,,,,,,
base,,,,,,,72.89453125,72.89453125,11,,,
base,,,,,,,,,,43.8671875,43.8671875,26
base,33.07421875,33.07421875,9,,,,,,,,,
base,,,,52.70703125,52.70703125,8,,,,,,
base,,,,,,,72.9375,72.9375,10,,,
base,,,,,,,,,,53.8828125,53.8828125,25
base,42.9140625,42.9140625,8,,,,,,,,,
base,,,,42.93359375,42.93359375,8,,,,,,
base,,,,,,,72.890625,72.890625,11,,,
base,,,,,,,,,,53.87890625,53.87890625,21
base,33.08203125,33.08203125,8,,,,,,,,,
base,,,,52.6875,52.6875,8,,,,,,
base,,,,,,,72.91015625,72.91015625,11,,,
base,,,,,,,,,,53.890625,53.890625,21
base,33.1015625,33.1015625,8,,,,,,,,,
base,,,,52.71484375,52.71484375,8,,,,,,
base,,,,,,,72.9296875,72.9296875,10,,,
base,,,,,,,,,,53.86328125,53.86328125,21
base,33.09375,33.09375,8,,,,,,,,,
base,,,,52.6875,52.6875,8,,,,,,
base,,,,,,,72.90625,72.90625,12,,,
base,,,,,,,,,,43.87890625,43.87890625,21
base,33.1015625,33.1015625,8,,,,,,,,,
base,,,,52.6875,52.6875,8,,,,,,
base,,,,,,,72.91015625,72.91015625,10,,,
base,,,,,,,,,,53.86328125,53.86328125,23
base,33.0859375,33.0859375,8,,,,,,,,,
base,,,,52.70703125,52.70703125,8,,,,,,
base,,,,,,,72.9453125,72.9453125,10,,,
base,,,,,,,,,,53.8671875,53.8671875,22
base,43.0546875,43.0546875,8,,,,,,,,,
base,,,,52.69921875,52.69921875,8,,,,,,
base,,,,,,,72.90234375,72.90234375,11,,,
base,,,,,,,,,,53.8515625,53.8515625,23
base,33.0703125,33.0703125,8,,,,,,,,,
base,,,,42.92578125,42.92578125,8,,,,,,
base,,,,,,,72.90625,72.90625,11,,,
base,,,,,,,,,,53.8671875,53.8671875,25
base,33.11328125,33.11328125,8,,,,,,,,,
base,,,,42.9453125,42.9453125,8,,,,,,
base,,,,,,,72.9140625,72.9140625,11,,,
base,,,,,,,,,,43.8984375,43.8984375,22
base,42.93359375,42.93359375,8,,,,,,,,,
base,,,,52.6875,52.6875,8,,,,,,
base,,,,,,,72.90625,72.90625,11,,,
base,,,,,,,,,,53.87109375,53.87109375,21
base,33.08203125,33.08203125,8,,,,,,,,,
base,,,,52.68359375,52.68359375,8,,,,,,
base,,,,,,,72.89453125,72.89453125,11,,,
base,,,,,,,,,,53.8828125,53.8828125,23
base,33.1171875,33.1171875,8,,,,,,,,,
base,,,,42.9609375,42.9609375,8,,,,,,
base,,,,,,,72.890625,72.890625,10,,,
base,,,,,,,,,,53.86328125,53.86328125,21
base,33.1015625,33.1015625,8,,,,,,,,,
base,,,,52.69921875,52.69921875,8,,,,,,
base,,,,,,,72.88671875,72.890625,11,,,
base,,,,,,,,,,53.859375,53.859375,22
base,33.07421875,33.07421875,8,,,,,,,,,
base,,,,52.6953125,52.6953125,8,,,,,,
base,,,,,,,72.90625,72.90625,12,,,
base,,,,,,,,,,43.890625,43.890625,21
base,33.125,33.125,8,,,,,,,,,
base,,,,52.68359375,52.68359375,8,,,,,,
base,,,,,,,72.90234375,72.90234375,10,,,
base,,,,,,,,,,53.87890625,53.87890625,22
base,33.0859375,33.08984375,8,,,,,,,,,
base,,,,52.6796875,52.6796875,8,,,,,,
base,,,,,,,72.90234375,72.90234375,11,,,
base,,,,,,,,,,53.87109375,53.87109375,21
base,33.1015625,33.1015625,8,,,,,,,,,
base,,,,52.703125,52.703125,10,,,,,,
base,,,,,,,72.890625,72.890625,10,,,
base,,,,,,,,,,53.8671875,53.8671875,21
base,33.13671875,33.13671875,8,,,,,,,,,
base,,,,52.6953125,52.6953125,8,,,,,,
base,,,,,,,72.9296875,72.9375,10,,,
base,,,,,,,,,,53.875,53.875,21
base,33.12109375,33.125,8,,,,,,,,,
base,,,,52.68359375,52.68359375,8,,,,,,
base,,,,,,,72.94140625,72.94140625,10,,,
base,,,,,,,,,,53.859375,53.859375,21
base,43.046875,43.046875,8,,,,,,,,,
base,,,,52.69921875,52.69921875,8,,,,,,
base,,,,,,,72.890625,72.890625,11,,,
base,,,,,,,,,,43.875,43.875,21
base,33.1171875,33.1171875,8,,,,,,,,,
base,,,,52.71484375,52.71484375,8,,,,,,
base,,,,,,,72.9375,72.9375,10,,,
base,,,,,,,,,,53.8828125,53.8828125,21
base,33.11328125,33.11328125,10,,,,,,,,,
