case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
base,36.7734375,36.77734375,135,,,,,,,,,
base,,,,36.7421875,36.7421875,154,,,,,,
base,,,,,,,36.76953125,36.7734375,5,,,
base,,,,,,,,,,37.65234375,37.65234375,108
base,36.73046875,36.734375,149,,,,,,,,,
base,,,,36.7421875,36.7421875,106,,,,,,
base,,,,,,,36.76953125,36.7734375,6,,,
base,,,,,,,,,,57.84765625,57.84765625,57
base,36.73046875,36.734375,142,,,,,,,,,
base,,,,36.7421875,36.7421875,119,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,37.58984375,37.58984375,73
base,36.73046875,36.73046875,146,,,,,,,,,
base,,,,36.7421875,36.74609375,129,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.8359375,57.8359375,88
base,36.73046875,36.734375,84,,,,,,,,,
base,,,,36.74609375,36.74609375,106,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.8515625,57.85546875,50
base,36.73046875,36.734375,122,,,,,,,,,
base,,,,36.7421875,36.7421875,106,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.86328125,57.86328125,57
base,36.73046875,36.73046875,142,,,,,,,,,
base,,,,36.7421875,36.7421875,108,,,,,,
base,,,,,,,36.76953125,36.7734375,6,,,
base,,,,,,,,,,57.84765625,57.8515625,49
base,36.73046875,36.734375,85,,,,,,,,,
base,,,,36.7421875,36.7421875,11,,,,,,
base,,,,,,,36.76953125,36.7734375,5,,,
base,,,,,,,,,,57.8515625,57.8515625,109
base,36.73046875,36.734375,112,,,,,,,,,
base,,,,36.71875,36.71875,105,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.87109375,57.87109375,48
base,36.73046875,36.734375,115,,,,,,,,,
base,,,,36.74609375,36.74609375,98,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.86328125,57.8671875,103
base,36.73046875,36.734375,114,,,,,,,,,
base,,,,36.71875,36.71875,105,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.8359375,57.8359375,101
