case/step,DAC-MACS,RD-DABE,RW-ABE,TAAC
Record Request in,10493465,,,
Register in,385,,,
Global Parameters in,256,,,
Record Request out,40,,,
out public_keys,1,,,
in keygen,1626,,,
Record Create in,40,,,
out keygen,697,,,
Authorities in,536,,,
Record Create out,10493465,,,
in public_keys,1724,,,
Register out,5,,,
Record Request in,,10490976,,
Register in,,4,,
Global Parameters in,,151,,
Record Request out,,40,,
out public_keys,,1,,
in keygen,,1267,,
Record Create in,,40,,
out keygen,,316,,
Authorities in,,536,,
Record Create out,,10490976,,
in public_keys,,3137,,
Register out,,5,,
Record Request in,,,10494992,
Register in,,,4,
Global Parameters in,,,444,
Record Request out,,,40,
out public_keys,,,1,
in keygen,,,2370,
Record Create in,,,40,
out keygen,,,316,
Authorities in,,,536,
Record Create out,,,10494992,
in public_keys,,,360,
Register out,,,5,
Record Request in,,,,10494662
in update_keys,,,,2363
Register in,,,,4
Global Parameters in,,,,151
Record Request out,,,,40
out public_keys,,,,1
in keygen,,,,5397
Record Create in,,,,40
out keygen,,,,316
Authorities in,,,,536
Record Create out,,,,10494662
in public_keys,,,,3198
out update_keys,,,,1
Register out,,,,5
Record Request in,10493465,,,
Register in,385,,,
Global Parameters in,256,,,
Record Request out,40,,,
out public_keys,1,,,
in keygen,1626,,,
Record Create in,40,,,
out keygen,697,,,
Authorities in,536,,,
Record Create out,10493465,,,
in public_keys,1724,,,
Register out,5,,,
Record Request in,,10490976,,
Register in,,4,,
Global Parameters in,,151,,
Record Request out,,40,,
out public_keys,,1,,
in keygen,,1267,,
Record Create in,,40,,
out keygen,,316,,
Authorities in,,536,,
Record Create out,,10490976,,
in public_keys,,3137,,
Register out,,5,,
Record Request in,,,10494992,
Register in,,,4,
Global Parameters in,,,444,
Record Request out,,,40,
out public_keys,,,1,
in keygen,,,2370,
Record Create in,,,40,
out keygen,,,316,
Authorities in,,,536,
Record Create out,,,10494992,
in public_keys,,,360,
Register out,,,5,
Record Request in,,,,10494662
in update_keys,,,,2363
Register in,,,,4
Global Parameters in,,,,151
Record Request out,,,,40
out public_keys,,,,1
in keygen,,,,5397
Record Create in,,,,40
out keygen,,,,316
Authorities in,,,,536
Record Create out,,,,10494662
in public_keys,,,,3198
out update_keys,,,,1
Register out,,,,5
Record Request in,10493465,,,
Register in,385,,,
Global Parameters in,256,,,
Record Request out,40,,,
out public_keys,1,,,
in keygen,1626,,,
Record Create in,40,,,
out keygen,697,,,
Authorities in,536,,,
Record Create out,10493465,,,
in public_keys,1724,,,
Register out,5,,,
Record Request in,,10490976,,
Register in,,4,,
Global Parameters in,,151,,
Record Request out,,40,,
out public_keys,,1,,
in keygen,,1267,,
Record Create in,,40,,
out keygen,,316,,
Authorities in,,536,,
Record Create out,,10490976,,
in public_keys,,3137,,
Register out,,5,,
Record Request in,,,10494992,
Register in,,,4,
Global Parameters in,,,444,
Record Request out,,,40,
out public_keys,,,1,
in keygen,,,2370,
Record Create in,,,40,
out keygen,,,316,
Authorities in,,,536,
Record Create out,,,10494992,
in public_keys,,,360,
Register out,,,5,
Record Request in,,,,10494662
in update_keys,,,,2363
Register in,,,,4
Global Parameters in,,,,151
Record Request out,,,,40
out public_keys,,,,1
in keygen,,,,5397
Record Create in,,,,40
