case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
base,36.7734375,36.7734375,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,6,,,
base,,,,,,,,,,37.6484375,37.6484375,5
base,16.72265625,16.72265625,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,37.828125,37.828125,5
base,16.72265625,16.72265625,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,37.5859375,37.5859375,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.859375,57.859375,4
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.74609375,36.74609375,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.8828125,57.8828125,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.8828125,57.8828125,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.87109375,57.87109375,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,4,,,
base,,,,,,,,,,57.87109375,57.87109375,5
base,36.73046875,36.734375,6,,,,,,,,,
base,,,,36.71875,36.71875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.89453125,57.89453125,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.74609375,36.74609375,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.88671875,57.88671875,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.71875,36.71875,6,,,,,,
base,,,,,,,36.76953125,36.76953125,7,,,
base,,,,,,,,,,57.859375,57.859375,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.7421875,36.7421875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.859375,57.859375,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.74609375,36.74609375,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.88671875,57.88671875,5
base,36.73046875,36.73046875,6,,,,,,,,,
base,,,,36.71875,36.71875,5,,,,,,
base,,,,,,,36.76953125,36.76953125,5,,,
base,,,,,,,,,,57.87109375,57.87109375,5
base,36.73046875,36.734375,6,,,,,,,,,
