case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
base,46.97265625,74.734375,66,,,,,,,,,
base,,,,56.80859375,92.16015625,68,,,,,,
base,,,,,,,56.984375,93.4296875,67,,,
base,,,,,,,,,,57.71484375,97.30078125,138
base,46.90625,74.77734375,84,,,,,,,,,
base,,,,56.83203125,95.09765625,51,,,,,,
base,,,,,,,56.98828125,93.61328125,66,,,
base,,,,,,,,,,67.83984375,106.671875,144
base,46.9453125,76.68359375,66,,,,,,,,,
base,,,,56.83203125,95.359375,48,,,,,,
base,,,,,,,57.0078125,89.59765625,66,,,
base,,,,,,,,,,27.59765625,66.3046875,140
base,46.9453125,75.83203125,65,,,,,,,,,
base,,,,56.80859375,93.33984375,47,,,,,,
base,,,,,,,47.0,72.76171875,77,,,
base,,,,,,,,,,67.8671875,107.3984375,146
base,36.94140625,73.1015625,63,,,,,,,,,
base,,,,56.80859375,90.59765625,47,,,,,,
base,,,,,,,57.0078125,91.0390625,66,,,
base,,,,,,,,,,67.86328125,105.88671875,139
base,36.87109375,74.70703125,63,,,,,,,,,
base,,,,56.80859375,91.19921875,49,,,,,,
base,,,,,,,57.0,94.0625,75,,,
base,,,,,,,,,,67.87890625,104.80859375,130
base,36.921875,76.5625,62,,,,,,,,,
base,,,,56.80859375,94.15234375,49,,,,,,
base,,,,,,,57.00390625,92.9375,65,,,
base,,,,,,,,,,67.875,102.8671875,131
base,36.921875,75.609375,64,,,,,,,,,
base,,,,56.8359375,94.76953125,48,,,,,,
base,,,,,,,57.00390625,95.4140625,76,,,
base,,,,,,,,,,67.84765625,100.203125,142
base,36.921875,75.7578125,62,,,,,,,,,
base,,,,56.83203125,96.66796875,47,,,,,,
base,,,,,,,57.00390625,91.734375,65,,,
base,,,,,,,,,,67.87890625,105.671875,130
base,36.921875,71.75,65,,,,,,,,,
base,,,,56.80859375,96.5625,48,,,,,,
base,,,,,,,57.00390625,90.59765625,65,,,
base,,,,,,,,,,67.859375,104.37109375,128
base,36.921875,69.8828125,67,,,,,,,,,
base,,,,56.80859375,90.53515625,47,,,,,,
base,,,,,,,47.0,76.7578125,72,,,
base,,,,,,,,,,67.84765625,107.66015625,139
base,36.921875,71.1484375,63,,,,,,,,,
base,,,,56.80859375,88.7890625,48,,,,,,
base,,,,,,,57.0,91.21875,66,,,
base,,,,,,,,,,67.8359375,101.4296875,137
base,36.94140625,68.6328125,62,,,,,,,,,
base,,,,56.80859375,90.95703125,47,,,,,,
base,,,,,,,57.00390625,90.47265625,65,,,
base,,,,,,,,,,67.83984375,100.6171875,138
base,36.921875,75.7578125,62,,,,,,,,,
base,,,,56.80859375,90.4609375,47,,,,,,
base,,,,,,,57.0078125,92.94140625,75,,,
base,,,,,,,,,,67.86328125,104.40234375,130
base,36.91796875,69.23046875,62,,,,,,,,,
base,,,,56.83203125,92.8515625,47,,,,,,
base,,,,,,,47.0,69.80078125,65,,,
base,,,,,,,,,,67.87109375,103.48828125,129
base,36.921875,74.3359375,63,,,,,,,,,
base,,,,56.83203125,94.12109375,47,,,,,,
base,,,,,,,76.9921875,116.3984375,65,,,
base,,,,,,,,,,67.859375,103.89453125,139
base,36.921875,76.109375,63,,,,,,,,,
base,,,,56.83203125,95.96875,48,,,,,,
base,,,,,,,76.99609375,110.5625,65,,,
base,,,,,,,,,,67.828125,104.71875,130
base,46.92578125,75.15625,69,,,,,,,,,
base,,,,56.83203125,89.02734375,47,,,,,,
base,,,,,,,76.99609375,111.390625,65,,,
base,,,,,,,,,,67.8671875,101.484375,130
base,46.92578125,69.65625,62,,,,,,,,,
base,,,,56.80859375,89.9296875,47,,,,,,
base,,,,,,,76.99609375,114.96484375,75,,,
base,,,,,,,,,,67.83984375,108.01953125,133
base,46.921875,73.89453125,63,,,,,,,,,
base,,,,56.83203125,90.7578125,56,,,,,,
base,,,,,,,76.97265625,111.16015625,65,,,
base,,,,,,,,,,67.859375,100.6796875,138
base,46.921875,75.98046875,62,,,,,,,,,
base,,,,56.80859375,94.6328125,48,,,,,,
base,,,,,,,76.984375,113.70703125,64,,,
base,,,,,,,,,,67.84375,107.66796875,128
base,46.92578125,69.00390625,63,,,,,,,,,
base,,,,56.83203125,96.6796875,48,,,,,,
base,,,,,,,76.9921875,116.71875,65,,,
base,,,,,,,,,,67.83984375,103.9609375,130
base,46.92578125,73.2265625,63,,,,,,,,,
base,,,,56.83203125,92.08984375,56,,,,,,
base,,,,,,,76.984375,113.953125,65,,,
base,,,,,,,,,,67.8671875,107.77734375,139
base,46.921875,72.53515625,62,,,,,,,,,
base,,,,56.80859375,96.5546875,56,,,,,,
base,,,,,,,76.99609375,116.875,65,,,
base,,,,,,,,,,67.83203125,104.3046875,136
base,46.921875,76.46875,64,,,,,,,,,
base,,,,56.80859375,92.703125,56,,,,,,
base,,,,,,,76.97265625,116.58203125,64,,,
base,,,,,,,,,,67.87890625,102.96875,138
base,46.8828125,72.82421875,70,,,,,,,,,
base,,,,56.83203125,96.55078125,48,,,,,,
base,,,,,,,76.984375,109.83203125,65,,,
base,,,,,,,,,,67.84375,102.49609375,130
base,46.921875,70.3984375,63,,,,,,,,,
base,,,,56.83203125,90.140625,47,,,,,,
base,,,,,,,76.99609375,109.7734375,65,,,
base,,,,,,,,,,67.85546875,106.9296875,129
base,46.921875,76.6875,62,,,,,,,,,
base,,,,56.83203125,94.44921875,46,,,,,,
base,,,,,,,76.9765625,116.61328125,65,,,
base,,,,,,,,,,67.8515625,103.10546875,130
base,46.953125,76.1328125,63,,,,,,,,,
base,,,,56.80859375,91.390625,47,,,,,,
base,,,,,,,76.98046875,112.29296875,66,,,
base,,,,,,,,,,67.83984375,104.4140625,137
base,46.92578125,73.34765625,63,,,,,,,,,
base,,,,56.80859375,90.7734375,47,,,,,,
base,,,,,,,76.984375,116.4453125,64,,,
base,,,,,,,,,,67.86328125,108.10546875,129
base,46.9453125,69.62890625,62,,,,,,,,,
base,,,,56.83203125,92.625,47,,,,,,
base,,,,,,,76.984375,115.6484375,75,,,
base,,,,,,,,,,67.83203125,99.1328125,128
base,46.921875,72.87109375,63,,,,,,,,,
base,,,,56.83203125,90.328125,47,,,,,,
base,,,,,,,76.9921875,113.3203125,65,,,
base,,,,,,,,,,67.875,101.26953125,130
base,46.92578125,69.53515625,62,,,,,,,,,
base,,,,56.83203125,94.4375,47,,,,,,
base,,,,,,,76.97265625,116.93359375,65,,,
base,,,,,,,,,,67.84765625,102.640625,129
base,46.92578125,70.4609375,63,,,,,,,,,
base,,,,56.83203125,92.3203125,47,,,,,,
base,,,,,,,76.99609375,109.08984375,65,,,
base,,,,,,,,,,67.83984375,102.9140625,139
base,46.89453125,72.421875,63,,,,,,,,,
base,,,,56.83203125,94.47265625,57,,,,,,
base,,,,,,,76.9921875,114.234375,73,,,
base,,,,,,,,,,67.85546875,107.515625,140
base,46.921875,73.8203125,63,,,,,,,,,
base,,,,56.80859375,88.28125,47,,,,,,
base,,,,,,,76.9921875,116.85546875,64,,,
base,,,,,,,,,,67.8828125,100.6484375,137
base,46.921875,72.86328125,62,,,,,,,,,
base,,,,56.83203125,93.73046875,47,,,,,,
base,,,,,,,76.9921875,112.984375,64,,,
base,,,,,,,,,,67.85546875,103.55078125,130
base,46.921875,70.53125,63,,,,,,,,,
base,,,,56.80859375,90.98046875,47,,,,,,
base,,,,,,,76.97265625,114.828125,64,,,
base,,,,,,,,,,67.83984375,103.04296875,129
base,46.921875,72.86328125,62,,,,,,,,,
base,,,,56.83203125,96.5234375,48,,,,,,
base,,,,,,,76.984375,115.3828125,74,,,
base,,,,,,,,,,67.86328125,106.4140625,130
base,46.92578125,72.8671875,63,,,,,,,,,
base,,,,56.80859375,96.7890625,47,,,,,,
base,,,,,,,76.9921875,116.203125,72,,,
base,,,,,,,,,,67.83203125,104.14453125,140
base,46.921875,73.8125,63,,,,,,,,,
base,,,,56.83203125,96.390625,48,,,,,,
base,,,,,,,76.9765625,116.60546875,74,,,
base,,,,,,,,,,67.8671875,105.27734375,138
base,46.921875,73.6796875,71,,,,,,,,,
base,,,,56.80859375,94.046875,56,,,,,,
base,,,,,,,76.9921875,111.5703125,65,,,
