INFO:root:Device 'raspberrypi-dennis' starting experiment 'BaseExperiment' with timestamp '2016-09-15 14-58-36', running 50 times
INFO:root:Run configurations: {'encrypt_decrypt': 'always', 'register_keygen': 'always', 'setup_authsetup': 'always'}
INFO:root:Measure interval: 0.05
INFO:root:Authority descriptions: [{'attributes': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1', 'FIVE@AUTHORITY1', 'SIX@AUTHORITY1', 'SEVEN@AUTHORITY1', 'EIGHT@AUTHORITY1', 'NINE@AUTHORITY1', 'TEN@AUTHORITY1'], 'name': 'AUTHORITY1'}, {'attributes': ['ONE@AUTHORITY2', 'TWO@AUTHORITY2', 'THREE@AUTHORITY2', 'FOUR@AUTHORITY2', 'FIVE@AUTHORITY2', 'SIX@AUTHORITY2', 'SEVEN@AUTHORITY2', 'EIGHT@AUTHORITY2', 'NINE@AUTHORITY2', 'TEN@AUTHORITY2'], 'name': 'AUTHORITY2'}]
INFO:root:User descriptions: [{'attributes': {'AUTHORITY2': ['SEVEN@AUTHORITY2', 'EIGHT@AUTHORITY2', 'NINE@AUTHORITY2', 'TEN@AUTHORITY2'], 'AUTHORITY1': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1']}, 'gid': 'USER1'}, {'attributes': {'AUTHORITY2': ['ONE@AUTHORITY2', 'TWO@AUTHORITY2', 'THREE@AUTHORITY2', 'FOUR@AUTHORITY2', 'FIVE@AUTHORITY2', 'SIX@AUTHORITY2', 'SEVEN@AUTHORITY2', 'EIGHT@AUTHORITY2', 'NINE@AUTHORITY2', 'TEN@AUTHORITY2'], 'AUTHORITY1': ['ONE@AUTHORITY1', 'TWO@AUTHORITY1', 'THREE@AUTHORITY1', 'FOUR@AUTHORITY1', 'FIVE@AUTHORITY1', 'SIX@AUTHORITY1', 'SEVEN@AUTHORITY1', 'EIGHT@AUTHORITY1', 'NINE@AUTHORITY1', 'TEN@AUTHORITY1']}, 'gid': 'USER2'}]
INFO:root:File size: 10485760
INFO:root:Read policy: (ONE@AUTHORITY1 AND SEVEN@AUTHORITY2) OR (TWO@AUTHORITY1 AND EIGHT@AUTHORITY2) OR (THREE@AUTHORITY1 AND NINE@AUTHORITY2)
INFO:root:Write policy: (ONE@AUTHORITY1 AND SEVEN@AUTHORITY2) OR (TWO@AUTHORITY1 AND EIGHT@AUTHORITY2) OR (THREE@AUTHORITY1 AND NINE@AUTHORITY2)
INFO:root:Cases: [ExperimentCase[name=base, arguments=None]]
INFO:root:Global setup finished
INFO:root:=> Run 1/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 1/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 1/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 1/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 2/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 2/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 2/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 2/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 3/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 3/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 3/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 3/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 4/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 4/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 4/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 4/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 5/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 5/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 5/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 5/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 6/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 6/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 6/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 6/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 7/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 7/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 7/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 7/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 8/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 8/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 8/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 8/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 9/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 9/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 9/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 9/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 10/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 10/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 10/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 10/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 11/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 11/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 11/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 11/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 12/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 12/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 12/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 12/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 13/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 13/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 13/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 13/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 14/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 14/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 14/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 14/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 15/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 15/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 15/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 15/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 16/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 16/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 16/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 16/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 17/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 17/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 17/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 17/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 18/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 18/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 18/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 18/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 19/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 19/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 19/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 19/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 20/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 20/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 20/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 20/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 21/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 21/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 21/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 21/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 22/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 22/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 22/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 22/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 23/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 23/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 23/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 23/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 24/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 24/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 24/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 24/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 25/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 25/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 25/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 25/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 26/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 26/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 26/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 26/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 27/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 27/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 27/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 27/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 28/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 28/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 28/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 28/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 29/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 29/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 29/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 29/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 30/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 30/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 30/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 30/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 31/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 31/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 31/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 31/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 32/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 32/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 32/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 32/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 33/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 33/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 33/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 33/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 34/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 34/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 34/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 34/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 35/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 35/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 35/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 35/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 36/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 36/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 36/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 36/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 37/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 37/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 37/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 37/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 38/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 38/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 38/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 38/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 39/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 39/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 39/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 39/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 40/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 40/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 40/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 40/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 41/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 41/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 41/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 41/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 42/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 42/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 42/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 42/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 43/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 43/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 43/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 43/50 of BaseExperiment, implementation=TAAC (4/4)
INFO:root:=> Run 44/50 of BaseExperiment, implementation=DAC-MACS (1/4)
INFO:root:=> Run 44/50 of BaseExperiment, implementation=RD-DABE (2/4)
INFO:root:=> Run 44/50 of BaseExperiment, implementation=RW-ABE (3/4)
INFO:root:=> Run 44/50 of BaseExperiment, implementation=TAAC (4/4)
