case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
base,36.96875,76.73046875,428,,,,,,,,,
base,,,,36.80078125,76.48046875,152,,,,,,
base,,,,,,,36.94140625,74.3203125,301,,,
base,,,,,,,,,,37.59765625,75.8515625,344
base,36.859375,71.2578125,163,,,,,,,,,
base,,,,36.82421875,74.1796875,159,,,,,,
base,,,,,,,36.98046875,76.8671875,216,,,
base,,,,,,,,,,57.8046875,96.34765625,211
base,36.94140625,74.76171875,310,,,,,,,,,
base,,,,36.82421875,75.13671875,132,,,,,,
base,,,,,,,37.0,73.33984375,261,,,
base,,,,,,,,,,17.5390625,51.69140625,248
base,36.94140625,72.57421875,231,,,,,,,,,
base,,,,36.80078125,75.140625,273,,,,,,
base,,,,,,,36.99609375,71.234375,262,,,
base,,,,,,,,,,57.82421875,96.08984375,320
base,26.9375,51.02734375,207,,,,,,,,,
base,,,,36.80078125,72.8515625,171,,,,,,
base,,,,,,,37.0,72.17578125,219,,,
base,,,,,,,,,,57.828125,96.24609375,216
base,26.84765625,54.61328125,235,,,,,,,,,
base,,,,36.80078125,69.3125,239,,,,,,
base,,,,,,,36.9921875,76.37109375,190,,,
base,,,,,,,,,,57.84375,91.96484375,246
base,26.91796875,56.12109375,182,,,,,,,,,
base,,,,36.80078125,70.34375,269,,,,,,
base,,,,,,,36.99609375,70.19921875,195,,,
base,,,,,,,,,,57.83984375,97.1640625,328
base,26.91796875,53.6015625,231,,,,,,,,,
base,,,,36.828125,70.6171875,144,,,,,,
base,,,,,,,36.99609375,70.203125,191,,,
base,,,,,,,,,,57.8203125,93.7109375,187
base,26.91796875,52.26953125,225,,,,,,,,,
base,,,,36.82421875,69.875,224,,,,,,
base,,,,,,,36.99609375,76.921875,302,,,
base,,,,,,,,,,57.83984375,95.86328125,340
base,26.91796875,55.30078125,217,,,,,,,,,
base,,,,36.80078125,76.12890625,149,,,,,,
base,,,,,,,36.99609375,73.95703125,352,,,
base,,,,,,,,,,57.8203125,93.765625,238
base,26.91796875,54.71875,198,,,,,,,,,
base,,,,36.80078125,72.70703125,229,,,,,,
base,,,,,,,36.99609375,73.96484375,234,,,
base,,,,,,,,,,57.80859375,91.6953125,246
base,26.91796875,51.0546875,178,,,,,,,,,
base,,,,36.80078125,68.98046875,148,,,,,,
base,,,,,,,36.9921875,73.09765625,240,,,
base,,,,,,,,,,57.80078125,90.8359375,272
base,26.9375,50.9453125,162,,,,,,,,,
base,,,,36.80078125,74.41796875,178,,,,,,
base,,,,,,,36.99609375,75.98828125,200,,,
base,,,,,,,,,,57.8046875,93.984375,218
base,26.91796875,56.55859375,411,,,,,,,,,
base,,,,36.80078125,73.90234375,130,,,,,,
base,,,,,,,37.0,76.3046875,222,,,
base,,,,,,,,,,57.82421875,96.8515625,302
base,26.9140625,55.1015625,217,,,,,,,,,
base,,,,36.82421875,75.890625,127,,,,,,
base,,,,,,,36.99609375,76.0625,193,,,
base,,,,,,,,,,57.8359375,96.80859375,230
base,26.91796875,51.95703125,181,,,,,,,,,
base,,,,36.82421875,72.765625,201,,,,,,
base,,,,,,,56.984375,92.69921875,225,,,
base,,,,,,,,,,57.828125,91.65625,176
base,26.91796875,55.703125,366,,,,,,,,,
base,,,,36.82421875,74.765625,139,,,,,,
base,,,,,,,56.98828125,93.34375,202,,,
base,,,,,,,,,,57.796875,95.0625,205
base,36.921875,73.78515625,243,,,,,,,,,
base,,,,36.82421875,72.86328125,191,,,,,,
base,,,,,,,56.98828125,96.859375,210,,,
base,,,,,,,,,,57.83203125,93.7734375,218
base,36.921875,70.53515625,262,,,,,,,,,
base,,,,36.80078125,70.8203125,180,,,,,,
base,,,,,,,56.98828125,90.328125,206,,,
base,,,,,,,,,,57.8046875,91.1953125,223
base,36.91796875,75.33984375,241,,,,,,,,,
base,,,,36.82421875,73.3984375,123,,,,,,
base,,,,,,,56.96484375,94.90234375,175,,,
base,,,,,,,,,,57.828125,93.76953125,220
base,36.91796875,75.93359375,267,,,,,,,,,
base,,,,36.80078125,76.765625,156,,,,,,
base,,,,,,,56.9765625,89.01171875,206,,,
base,,,,,,,,,,57.80859375,96.44140625,259
base,36.921875,69.80078125,201,,,,,,,,,
base,,,,36.82421875,73.73828125,159,,,,,,
base,,,,,,,56.984375,89.62109375,250,,,
base,,,,,,,,,,57.8046875,96.62109375,243
base,36.921875,76.92578125,171,,,,,,,,,
base,,,,36.82421875,70.97265625,310,,,,,,
base,,,,,,,56.9765625,89.82421875,223,,,
base,,,,,,,,,,57.83203125,97.20703125,251
base,36.91796875,73.609375,226,,,,,,,,,
base,,,,36.80078125,72.30859375,161,,,,,,
base,,,,,,,56.98828125,94.6015625,282,,,
base,,,,,,,,,,57.80078125,92.609375,193
base,36.91796875,71.75390625,344,,,,,,,,,
base,,,,36.80078125,68.8203125,122,,,,,,
base,,,,,,,56.96484375,95.21484375,203,,,
base,,,,,,,,,,57.8359375,93.7890625,393
base,36.8359375,71.83984375,169,,,,,,,,,
base,,,,36.82421875,71.61328125,202,,,,,,
base,,,,,,,56.9765625,95.15625,189,,,
base,,,,,,,,,,57.80859375,94.90625,250
base,36.91796875,72.31640625,163,,,,,,,,,
base,,,,36.82421875,75.7890625,137,,,,,,
base,,,,,,,56.98828125,96.42578125,212,,,
base,,,,,,,,,,57.82421875,91.37109375,196
base,36.91796875,73.78125,290,,,,,,,,,
base,,,,36.82421875,73.859375,163,,,,,,
base,,,,,,,56.96484375,94.375,280,,,
base,,,,,,,,,,57.82421875,90.92578125,222
base,36.94921875,73.53125,223,,,,,,,,,
base,,,,36.80078125,69.296875,189,,,,,,
base,,,,,,,56.97265625,96.29296875,240,,,
base,,,,,,,,,,57.8125,94.85546875,215
base,36.921875,75.43359375,211,,,,,,,,,
base,,,,36.80078125,70.7421875,283,,,,,,
base,,,,,,,56.9765625,90.4453125,247,,,
base,,,,,,,,,,57.83203125,90.53515625,235
base,36.94140625,76.59375,273,,,,,,,,,
base,,,,36.82421875,69.70703125,126,,,,,,
base,,,,,,,56.9765625,89.2578125,185,,,
base,,,,,,,,,,57.796875,91.40234375,199
base,36.91796875,72.73828125,153,,,,,,,,,
base,,,,36.82421875,75.7578125,294,,,,,,
base,,,,,,,56.9765625,89.4765625,245,,,
base,,,,,,,,,,57.83984375,95.0390625,213
base,36.921875,69.01171875,311,,,,,,,,,
base,,,,36.82421875,70.7265625,291,,,,,,
base,,,,,,,56.96484375,88.85546875,205,,,
base,,,,,,,,,,57.80859375,89.75390625,296
base,36.921875,70.31640625,205,,,,,,,,,
base,,,,36.82421875,73.15234375,261,,,,,,
base,,,,,,,56.96484375,90.59375,395,,,
base,,,,,,,,,,57.80859375,91.50390625,194
base,36.83984375,69.046875,215,,,,,,,,,
base,,,,36.82421875,74.7421875,378,,,,,,
base,,,,,,,56.984375,96.51171875,197,,,
base,,,,,,,,,,57.81640625,96.18359375,330
base,36.91796875,69.7109375,179,,,,,,,,,
base,,,,36.80078125,72.06640625,127,,,,,,
base,,,,,,,56.984375,90.640625,220,,,
base,,,,,,,,,,57.84765625,96.02734375,228
base,36.91796875,75.765625,219,,,,,,,,,
base,,,,36.82421875,73.6015625,147,,,,,,
base,,,,,,,56.96484375,90.62109375,270,,,
base,,,,,,,,,,57.8203125,90.8515625,223
base,36.91796875,71.41015625,229,,,,,,,,,
base,,,,36.80078125,72.91015625,235,,,,,,
base,,,,,,,56.96484375,96.44140625,197,,,
base,,,,,,,,,,57.80859375,94.34375,188
base,36.91796875,71.375,221,,,,,,,,,
base,,,,36.82421875,72.2265625,225,,,,,,
base,,,,,,,56.9765625,96.8359375,173,,,
base,,,,,,,,,,57.828125,91.26171875,272
base,36.921875,70.328125,193,,,,,,,,,
base,,,,36.80078125,74.1171875,297,,,,,,
base,,,,,,,56.984375,89.7578125,183,,,
base,,,,,,,,,,57.80078125,91.42578125,287
base,36.91796875,74.32421875,262,,,,,,,,,
base,,,,36.82421875,75.83984375,168,,,,,,
base,,,,,,,56.90234375,90.70703125,217,,,
base,,,,,,,,,,57.828125,96.3984375,292
base,36.91796875,72.77734375,271,,,,,,,,,
base,,,,36.80078125,72.578125,202,,,,,,
base,,,,,,,56.984375,90.671875,180,,,
base,,,,,,,,,,57.80859375,95.0546875,276
base,36.921875,75.03515625,197,,,,,,,,,
base,,,,36.80078125,73.796875,203,,,,,,
base,,,,,,,56.9765625,92.56640625,187,,,
base,,,,,,,,,,57.80859375,92.86328125,199
base,36.921875,69.91015625,221,,,,,,,,,
base,,,,36.80078125,72.91015625,131,,,,,,
base,,,,,,,56.96484375,92.8984375,300,,,
base,,,,,,,,,,57.80859375,97.65625,203
base,36.921875,73.6796875,264,,,,,,,,,
base,,,,36.80078125,74.41796875,184,,,,,,
base,,,,,,,56.984375,93.73046875,218,,,
base,,,,,,,,,,57.828125,92.171875,196
base,36.921875,69.375,182,,,,,,,,,
base,,,,36.82421875,74.68359375,141,,,,,,
base,,,,,,,56.97265625,91.17578125,231,,,
base,,,,,,,,,,57.83984375,91.2265625,216
base,36.91796875,76.23828125,273,,,,,,,,,
base,,,,36.82421875,69.234375,207,,,,,,
base,,,,,,,56.96484375,95.6640625,323,,,
base,,,,,,,,,,57.8125,96.8671875,202
base,36.921875,74.171875,152,,,,,,,,,
base,,,,36.80078125,69.08984375,180,,,,,,
base,,,,,,,56.984375,91.34765625,201,,,
base,,,,,,,,,,57.8203125,90.2265625,246
base,36.921875,72.1875,232,,,,,,,,,
base,,,,36.8828125,71.40625,129,,,,,,
base,,,,,,,56.9765625,89.79296875,170,,,
base,,,,,,,,,,57.82421875,96.8671875,206
base,36.91796875,76.21875,320,,,,,,,,,
base,,,,36.80078125,75.125,154,,,,,,
base,,,,,,,56.98828125,90.27734375,260,,,
base,,,,,,,,,,57.81640625,90.3203125,247
