case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
size 1,54.62890625,74.59375,19.96484375,5,,,,,,,,,,,,
size 2,94.7265625,94.7265625,0.0,5,,,,,,,,,,,,
size 4,124.84375,126.87890625,2.03515625,5,,,,,,,,,,,,
size 6,94.9921875,95.05859375,0.06640625,5,,,,,,,,,,,,
size 8,134.9921875,144.9921875,10.0,5,,,,,,,,,,,,
size 10,165.12109375,175.12109375,10.0,5,,,,,,,,,,,,
size 1,165.26171875,175.1953125,9.93359375,5,,,,,,,,,,,,
size 2,175.25,175.25,0.0,5,,,,,,,,,,,,
size 4,175.421875,199.35546875,23.93359375,5,,,,,,,,,,,,
size 6,85.46875,95.46875,10.0,5,,,,,,,,,,,,
size 8,115.53515625,125.46875,9.93359375,6,,,,,,,,,,,,
size 10,145.46875,155.46875,10.0,6,,,,,,,,,,,,
size 1,175.4921875,175.4921875,0.0,5,,,,,,,,,,,,
size 2,155.609375,185.54296875,29.93359375,6,,,,,,,,,,,,
size 4,155.63671875,165.63671875,10.0,6,,,,,,,,,,,,
size 6,185.72265625,185.72265625,0.0,6,,,,,,,,,,,,
size 8,85.7890625,125.72265625,39.93359375,6,,,,,,,,,,,,
size 10,135.72265625,145.72265625,10.0,6,,,,,,,,,,,,
size 1,175.828125,175.828125,0.0,6,,,,,,,,,,,,
size 2,175.96484375,205.91796875,29.953125,5,,,,,,,,,,,,
size 4,206.02734375,206.02734375,0.0,6,,,,,,,,,,,,
size 6,206.2109375,206.2109375,0.0,6,,,,,,,,,,,,
size 8,76.1640625,106.09765625,29.93359375,6,,,,,,,,,,,,
size 10,116.1640625,126.09765625,9.93359375,6,,,,,,,,,,,,
size 1,96.18359375,176.1171875,79.93359375,5,,,,,,,,,,,,
size 2,116.2578125,146.19140625,29.93359375,6,,,,,,,,,,,,
size 4,156.34375,156.34375,0.0,6,,,,,,,,,,,,
size 6,96.52734375,186.4609375,89.93359375,6,,,,,,,,,,,,
size 8,106.4609375,116.4609375,10.0,6,,,,,,,,,,,,
size 10,156.52734375,166.4609375,9.93359375,6,,,,,,,,,,,,
size 1,186.55078125,226.47265625,39.921875,6,,,,,,,,,,,,
size 2,186.5625,196.5625,10.0,6,,,,,,,,,,,,
size 4,166.76171875,206.66796875,39.90625,6,,,,,,,,,,,,
size 6,206.8125,236.78125,29.96875,6,,,,,,,,,,,,
size 8,236.8125,236.8125,0.0,6,,,,,,,,,,,,
size 10,236.8125,236.8125,0.0,6,,,,,,,,,,,,
size 1,236.8125,236.8125,0.0,6,,,,,,,,,,,,
size 2,236.8828125,236.8828125,0.0,6,,,,,,,,,,,,
size 4,236.97265625,237.0,0.02734375,6,,,,,,,,,,,,
size 6,237.09765625,237.1328125,0.03515625,6,,,,,,,,,,,,
size 8,157.19921875,157.19921875,0.0,6,,,,,,,,,,,,
size 10,167.1328125,167.1328125,0.0,6,,,,,,,,,,,,
size 1,157.23046875,197.1640625,39.93359375,5,,,,,,,,,,,,
size 2,167.23828125,167.3046875,0.06640625,5,,,,,,,,,,,,
size 4,187.3515625,187.3515625,0.0,5,,,,,,,,,,,,
size 6,157.546875,217.46875,59.921875,5,,,,,,,,,,,,
size 8,157.546875,157.546875,0.0,6,,,,,,,,,,,,
size 10,167.546875,177.48046875,9.93359375,6,,,,,,,,,,,,
size 1,227.51953125,227.53515625,0.015625,5,,,,,,,,,,,,
size 2,187.59375,187.66015625,0.06640625,5,,,,,,,,,,,,
size 4,177.796875,197.73046875,19.93359375,5,,,,,,,,,,,,
size 6,207.8359375,237.8125,29.9765625,5,,,,,,,,,,,,
size 8,237.83984375,237.83984375,0.0,6,,,,,,,,,,,,
size 10,237.83984375,237.83984375,0.0,6,,,,,,,,,,,,
size 1,237.84765625,237.84765625,0.0,5,,,,,,,,,,,,
size 2,237.921875,237.921875,0.0,5,,,,,,,,,,,,
size 4,238.0078125,238.03515625,0.02734375,6,,,,,,,,,,,,
size 6,238.12890625,238.16015625,0.03125,6,,,,,,,,,,,,
size 8,168.2265625,168.2265625,0.0,6,,,,,,,,,,,,
size 10,178.16015625,178.16015625,0.0,6,,,,,,,,,,,,
size 1,178.2265625,198.16015625,19.93359375,5,,,,,,,,,,,,
size 2,168.29296875,188.12109375,19.828125,5,,,,,,,,,,,,
size 4,188.3515625,198.3515625,10.0,5,,,,,,,,,,,,
size 6,198.5390625,218.47265625,19.93359375,6,,,,,,,,,,,,
size 8,198.5390625,198.5390625,0.0,6,,,,,,,,,,,,
size 10,198.5390625,198.5390625,0.0,6,,,,,,,,,,,,
size 1,228.484375,228.5,0.015625,5,,,,,,,,,,,,
size 2,198.625,208.625,10.0,5,,,,,,,,,,,,
size 4,208.66015625,208.70703125,0.046875,5,,,,,,,,,,,,
size 6,208.8203125,236.7890625,27.96875,6,,,,,,,,,,,,
size 8,238.81640625,238.81640625,0.0,5,,,,,,,,,,,,
size 10,238.81640625,238.81640625,0.0,5,,,,,,,,,,,,
size 1,238.81640625,238.81640625,0.0,5,,,,,,,,,,,,
size 2,238.8515625,238.8515625,0.0,5,,,,,,,,,,,,
size 4,238.96484375,238.98828125,0.0234375,5,,,,,,,,,,,,
size 6,239.078125,239.109375,0.03125,5,,,,,,,,,,,,
size 8,169.1640625,169.1640625,0.0,5,,,,,,,,,,,,
size 10,179.09765625,179.09765625,0.0,6,,,,,,,,,,,,
size 1,179.17578125,199.109375,19.93359375,5,,,,,,,,,,,,
size 2,169.234375,179.234375,10.0,5,,,,,,,,,,,,
size 4,189.32421875,199.32421875,10.0,5,,,,,,,,,,,,
size 6,199.5234375,219.45703125,19.93359375,6,,,,,,,,,,,,
size 8,199.5234375,199.5234375,0.0,5,,,,,,,,,,,,
size 10,199.5234375,199.5234375,0.0,6,,,,,,,,,,,,
size 1,229.46484375,229.4765625,0.01171875,5,,,,,,,,,,,,
size 2,199.61328125,209.61328125,10.0,5,,,,,,,,,,,,
size 4,209.625,209.671875,0.046875,6,,,,,,,,,,,,
size 6,209.76953125,229.8125,20.04296875,5,,,,,,,,,,,,
size 8,239.7734375,239.7734375,0.0,5,,,,,,,,,,,,
size 10,239.7734375,239.7734375,0.0,5,,,,,,,,,,,,
size 1,239.7734375,239.7734375,0.0,5,,,,,,,,,,,,
size 2,239.83984375,239.83984375,0.0,5,,,,,,,,,,,,
size 4,239.91015625,239.93359375,0.0234375,6,,,,,,,,,,,,
size 6,240.01953125,240.05078125,0.03125,6,,,,,,,,,,,,
size 8,170.1171875,170.1171875,0.0,6,,,,,,,,,,,,
size 10,180.05078125,180.05078125,0.0,9,,,,,,,,,,,,
size 1,180.1171875,200.05078125,19.93359375,7,,,,,,,,,,,,
size 2,170.171875,180.171875,10.0,7,,,,,,,,,,,,
size 4,190.23828125,200.23828125,10.0,8,,,,,,,,,,,,
size 6,200.41796875,220.33984375,19.921875,8,,,,,,,,,,,,
size 8,200.41796875,200.41796875,0.0,7,,,,,,,,,,,,
size 10,200.41796875,200.41796875,0.0,6,,,,,,,,,,,,
size 1,230.36328125,230.37890625,0.015625,6,,,,,,,,,,,,
size 2,200.515625,210.515625,10.0,6,,,,,,,,,,,,
size 4,210.546875,210.58984375,0.04296875,6,,,,,,,,,,,,
size 6,210.69921875,238.6640625,27.96484375,6,,,,,,,,,,,,
size 8,240.69921875,240.69921875,0.0,6,,,,,,,,,,,,
size 10,240.69921875,240.69921875,0.0,6,,,,,,,,,,,,
size 1,240.69921875,240.69921875,0.0,6,,,,,,,,,,,,
size 2,240.78515625,240.78515625,0.0,6,,,,,,,,,,,,
size 4,240.875,240.90234375,0.02734375,6,,,,,,,,,,,,
size 6,241.0078125,241.0390625,0.03125,6,,,,,,,,,,,,
size 8,171.10546875,171.10546875,0.0,6,,,,,,,,,,,,
size 10,181.0390625,181.0390625,0.0,6,,,,,,,,,,,,
size 1,181.10546875,201.0390625,19.93359375,5,,,,,,,,,,,,
size 2,171.16796875,181.16796875,10.0,6,,,,,,,,,,,,
size 4,191.23046875,201.23046875,10.0,5,,,,,,,,,,,,
size 6,201.42578125,221.34375,19.91796875,6,,,,,,,,,,,,
size 8,201.42578125,201.42578125,0.0,6,,,,,,,,,,,,
