case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
size 1,44.5078125,64.42578125,19.91796875,9,,,,,,,,,,,,
size 2,94.6953125,94.7265625,0.03125,8,,,,,,,,,,,,
size 4,124.84375,124.84375,0.0,8,,,,,,,,,,,,
size 6,85.05859375,94.9921875,9.93359375,8,,,,,,,,,,,,
size 8,115.05859375,134.9921875,19.93359375,9,,,,,,,,,,,,
size 10,165.12109375,165.12109375,0.0,10,,,,,,,,,,,,
size 1,165.26171875,175.1953125,9.93359375,8,,,,,,,,,,,,
size 2,175.25,175.25,0.0,7,,,,,,,,,,,,
size 4,175.21875,175.421875,0.203125,8,,,,,,,,,,,,
size 6,55.53515625,215.46875,159.93359375,8,,,,,,,,,,,,
size 8,95.53515625,119.46875,23.93359375,9,,,,,,,,,,,,
size 10,135.53515625,145.46875,9.93359375,10,,,,,,,,,,,,
size 1,155.55859375,175.4921875,19.93359375,8,,,,,,,,,,,,
size 2,155.48046875,163.54296875,8.0625,8,,,,,,,,,,,,
size 4,145.703125,155.56640625,9.86328125,7,,,,,,,,,,,,
size 6,175.7890625,185.72265625,9.93359375,11,,,,,,,,,,,,
size 8,95.7890625,123.72265625,27.93359375,9,,,,,,,,,,,,
size 10,125.7890625,135.72265625,9.93359375,10,,,,,,,,,,,,
size 1,155.89453125,175.828125,19.93359375,7,,,,,,,,,,,,
size 2,175.7578125,185.8984375,10.140625,8,,,,,,,,,,,,
size 4,196.09375,206.02734375,9.93359375,10,,,,,,,,,,,,
size 6,206.2109375,206.2109375,0.0,10,,,,,,,,,,,,
size 8,66.1640625,76.1640625,10.0,9,,,,,,,,,,,,
size 10,96.1640625,120.09765625,23.93359375,9,,,,,,,,,,,,
size 1,166.16796875,176.1171875,9.94921875,7,,,,,,,,,,,,
size 2,106.2578125,136.11328125,29.85546875,10,,,,,,,,,,,,
size 4,156.31640625,156.34375,0.02734375,10,,,,,,,,,,,,
size 6,186.4609375,186.4609375,0.0,8,,,,,,,,,,,,
size 8,96.52734375,106.4609375,9.93359375,10,,,,,,,,,,,,
size 10,136.52734375,156.52734375,20.0,8,,,,,,,,,,,,
size 1,206.52734375,226.46484375,19.9375,9,,,,,,,,,,,,
size 2,176.5625,186.5625,10.0,11,,,,,,,,,,,,
size 4,166.6640625,206.640625,39.9765625,9,,,,,,,,,,,,
size 6,186.80859375,210.7421875,23.93359375,9,,,,,,,,,,,,
size 8,236.8125,236.8125,0.0,10,,,,,,,,,,,,
size 10,236.8125,236.8125,0.0,8,,,,,,,,,,,,
size 1,236.8125,236.8125,0.0,9,,,,,,,,,,,,
size 2,236.8828125,236.8828125,0.0,8,,,,,,,,,,,,
size 4,236.95703125,236.96484375,0.0078125,9,,,,,,,,,,,,
size 6,237.078125,237.08984375,0.01171875,9,,,,,,,,,,,,
size 8,157.19921875,157.19921875,0.0,10,,,,,,,,,,,,
size 10,157.19921875,167.1328125,9.93359375,11,,,,,,,,,,,,
size 1,187.21484375,197.1640625,9.94921875,8,,,,,,,,,,,,
size 2,157.3046875,167.15625,9.8515625,8,,,,,,,,,,,,
size 4,187.328125,187.3515625,0.0234375,8,,,,,,,,,,,,
size 6,217.46875,217.46875,0.0,8,,,,,,,,,,,,
size 8,157.546875,157.546875,0.0,9,,,,,,,,,,,,
size 10,167.4765625,167.546875,0.0703125,10,,,,,,,,,,,,
size 1,207.55078125,227.515625,19.96484375,10,,,,,,,,,,,,
size 2,187.59375,187.59375,0.0,9,,,,,,,,,,,,
size 4,187.76171875,195.66015625,7.8984375,8,,,,,,,,,,,,
size 6,187.82421875,215.7578125,27.93359375,8,,,,,,,,,,,,
size 8,237.83984375,237.83984375,0.0,10,,,,,,,,,,,,
size 10,237.83984375,237.83984375,0.0,11,,,,,,,,,,,,
size 1,237.84765625,237.84765625,0.0,9,,,,,,,,,,,,
size 2,237.921875,237.921875,0.0,7,,,,,,,,,,,,
size 4,237.9921875,238.0,0.0078125,10,,,,,,,,,,,,
size 6,238.12109375,238.125,0.00390625,8,,,,,,,,,,,,
size 8,168.2265625,168.2265625,0.0,11,,,,,,,,,,,,
size 10,168.2265625,178.16015625,9.93359375,10,,,,,,,,,,,,
size 1,188.2265625,198.16015625,9.93359375,7,,,,,,,,,,,,
size 2,178.29296875,178.29296875,0.0,7,,,,,,,,,,,,
size 4,188.328125,188.3515625,0.0234375,9,,,,,,,,,,,,
size 6,218.44921875,218.44921875,0.0,10,,,,,,,,,,,,
size 8,198.5390625,198.5390625,0.0,9,,,,,,,,,,,,
size 10,198.5390625,198.5390625,0.0,10,,,,,,,,,,,,
size 1,208.5390625,228.48046875,19.94140625,9,,,,,,,,,,,,
size 2,208.625,208.625,0.0,8,,,,,,,,,,,,
size 4,198.6640625,208.66015625,9.99609375,9,,,,,,,,,,,,
size 6,208.625,212.74609375,4.12109375,8,,,,,,,,,,,,
size 8,238.81640625,238.81640625,0.0,10,,,,,,,,,,,,
size 10,238.81640625,238.81640625,0.0,10,,,,,,,,,,,,
size 1,238.81640625,238.81640625,0.0,6,,,,,,,,,,,,
size 2,238.8515625,238.8515625,0.0,9,,,,,,,,,,,,
size 4,238.93359375,238.95703125,0.0234375,8,,,,,,,,,,,,
size 6,239.07421875,239.07421875,0.0,8,,,,,,,,,,,,
size 8,169.1640625,169.1640625,0.0,9,,,,,,,,,,,,
size 10,169.1640625,179.00390625,9.83984375,9,,,,,,,,,,,,
size 1,189.1640625,199.109375,9.9453125,8,,,,,,,,,,,,
size 2,179.234375,179.234375,0.0,9,,,,,,,,,,,,
size 4,189.2890625,189.32421875,0.03515625,9,,,,,,,,,,,,
size 6,219.42578125,219.42578125,0.0,10,,,,,,,,,,,,
size 8,199.5234375,199.5234375,0.0,9,,,,,,,,,,,,
size 10,199.5234375,199.5234375,0.0,10,,,,,,,,,,,,
size 1,209.5234375,229.46484375,19.94140625,8,,,,,,,,,,,,
size 2,209.61328125,209.61328125,0.0,6,,,,,,,,,,,,
size 4,199.6640625,209.625,9.9609375,8,,,,,,,,,,,,
size 6,209.609375,213.69921875,4.08984375,8,,,,,,,,,,,,
size 8,239.7734375,239.7734375,0.0,9,,,,,,,,,,,,
size 10,239.7734375,239.7734375,0.0,10,,,,,,,,,,,,
size 1,239.7734375,239.7734375,0.0,8,,,,,,,,,,,,
size 2,239.83984375,239.83984375,0.0,8,,,,,,,,,,,,
size 4,239.90234375,239.90234375,0.0,8,,,,,,,,,,,,
size 6,240.015625,240.015625,0.0,8,,,,,,,,,,,,
size 8,170.1171875,170.1171875,0.0,8,,,,,,,,,,,,
size 10,170.1171875,180.05078125,9.93359375,11,,,,,,,,,,,,
size 1,190.1171875,200.05078125,9.93359375,11,,,,,,,,,,,,
size 2,180.171875,180.171875,0.0,10,,,,,,,,,,,,
size 4,190.2109375,190.23828125,0.02734375,12,,,,,,,,,,,,
size 6,220.33984375,220.33984375,0.0,10,,,,,,,,,,,,
size 8,200.41796875,200.41796875,0.0,13,,,,,,,,,,,,
size 10,200.41796875,200.41796875,0.0,8,,,,,,,,,,,,
size 1,210.41796875,230.359375,19.94140625,7,,,,,,,,,,,,
size 2,210.515625,210.515625,0.0,9,,,,,,,,,,,,
size 4,200.609375,210.54296875,9.93359375,10,,,,,,,,,,,,
size 6,210.5234375,210.69140625,0.16796875,8,,,,,,,,,,,,
size 8,240.69921875,240.69921875,0.0,9,,,,,,,,,,,,
size 10,240.69921875,240.69921875,0.0,10,,,,,,,,,,,,
size 1,240.69921875,240.69921875,0.0,7,,,,,,,,,,,,
size 2,240.78515625,240.78515625,0.0,9,,,,,,,,,,,,
size 4,240.8515625,240.8671875,0.015625,8,,,,,,,,,,,,
size 6,240.9921875,240.99609375,0.00390625,10,,,,,,,,,,,,
