case/step,DAC-MACS,RD-DABE,RW-ABE,TAAC
base,0.4000000000000005,,,
base,0.37999999999999967,,,
base,0.39999999999999925,,,
base,0.37999999999999945,,,
base,0.31999999999999895,,,
base,0.4199999999999986,,,
base,0.44999999999999973,,,
base,0.3100000000000023,,,
base,0.44999999999999973,,,
base,0.38999999999999524,,,
base,0.36000000000000343,,,
base,0.5900000000000003,,,
base,0.34000000000000075,,,
base,0.5400000000000009,,,
base,0.33999999999999986,,,
base,0.4899999999999949,,,
base,0.34000000000000696,,,
base,0.3600000000000092,,,
base,0.4399999999999915,,,
base,0.5200000000000076,,,
base,0.46000000000000263,,,
base,0.390000000000005,,,
base,0.5600000000000049,,,
base,0.34999999999999254,,,
base,0.3400000000000034,,,
base,0.5400000000000009,,,
base,0.3200000000000074,,,
base,0.4200000000000017,,,
base,0.40000000000000036,,,
base,0.3299999999999983,,,
base,0.38999999999999524,,,
base,0.34999999999998366,,,
base,0.4599999999999973,,,
base,0.6799999999999962,,,
base,0.33999999999998387,,,
base,0.3800000000000132,,,
base,0.3400000000000034,,,
base,0.42999999999999794,,,
base,0.46999999999999,,,
base,0.4300000000000068,,,
base,0.43999999999999595,,,
base,0.33999999999999275,,,
base,0.3599999999999852,,,
base,0.3700000000000223,,,
base,0.4400000000000066,,,
base,0.30999999999998273,,,
base,0.5000000000000249,,,
base,0.4300000000000175,,,
base,0.360000000000003,,,
base,0.360000000000003,,,
base,0.3500000000000121,,,
base,0.3499999999999943,,,
base,0.3799999999999777,,,
base,0.45999999999997954,,,
base,0.4399999999999977,,,
base,0.5000000000000107,,,
base,0.2900000000000098,,,
base,0.30999999999998096,,,
base,0.3800000000000132,,,
base,0.33999999999999275,,,
base,0.42000000000001236,,,
base,0.42999999999999616,,,
base,0.39999999999997726,,,
base,0.4599999999999582,,,
base,0.39999999999998437,,,
base,0.35999999999997456,,,
base,0.4700000000000344,,,
base,0.49000000000001975,,,
base,0.3299999999999734,,,
base,0.41999999999996973,,,
base,0.3599999999999923,,,
base,0.33999999999998565,,,
base,0.4399999999999693,,,
base,0.3599999999999568,,,
base,0.34999999999997655,,,
base,0.5400000000000311,,,
base,0.4099999999999753,,,
base,0.34999999999998366,,,
base,0.38000000000000256,,,
base,0.5700000000000109,,,
base,0.4900000000000091,,,
base,0.3499999999999659,,,
base,0.349999999999973,,,
base,0.33999999999998565,,,
base,0.4099999999999966,,,
base,0.4699999999999882,,,
base,0.44999999999998863,,,
base,0.42999999999996774,,,
base,0.47999999999997556,,,
base,0.32000000000001094,,,
base,0.4600000000000044,,,
base,0.3900000000000148,,,
base,0.3999999999999986,,,
base,0.3600000000000243,,,
base,0.5400000000000382,,,
base,0.37000000000000455,,,
base,0.4699999999999598,,,
base,0.5100000000000406,,,
base,0.4900000000000162,,,
base,0.4199999999999662,,,
base,,0.2500000000000071,,
base,,0.3499999999999801,,
base,,0.35000000000002274,,
base,,0.28000000000002956,,
base,,0.2400000000000233,,
base,,0.2200000000000415,,
base,,0.25,,
base,,0.2699999999999889,,
base,,0.30999999999995254,,
base,,0.2400000000000162,,
base,,0.3300000000000267,,
base,,0.2699999999999889,,
base,,0.27000000000001023,,
base,,0.3200000000000003,,
base,,0.42000000000003723,,
base,,0.28999999999998494,,
base,,0.3399999999999892,,
base,,0.359999999999971,,
base,,0.3200000000000216,,
base,,0.45000000000000284,,
base,,0.28999999999998494,,
base,,0.369999999999969,,
base,,0.24000000000003752,,
base,,0.4700000000000415,,
base,,0.2700000000000031,,
base,,0.2600000000000051,,
base,,0.2599999999999909,,
base,,0.29999999999996163,,
base,,0.3299999999999699,,
base,,0.2400000000000162,,
base,,0.2599999999999554,,
base,,0.37000000000003297,,
base,,0.36000000000002785,,
base,,0.2400000000000162,,
base,,0.2500000000000142,,
base,,0.3599999999999852,,
base,,0.2699999999999889,,
base,,0.28999999999999915,,
base,,0.4000000000000128,,
base,,0.2400000000000162,,
base,,0.3399999999999608,,
base,,0.3399999999999537,,
base,,0.269999999999996,,
base,,0.33999999999991815,,
base,,0.2600000000000051,,
base,,0.29000000000000625,,
base,,0.32000000000007134,,
base,,0.2500000000000071,,
base,,0.32999999999994145,,
base,,0.22999999999994714,,
base,,0.25000000000007105,,
base,,0.5000000000000071,,
base,,0.41000000000008185,,
base,,0.2300000000000324,,
base,,0.2400000000000233,,
base,,0.37000000000001165,,
base,,0.36000000000001364,,
base,,0.32999999999996277,,
base,,0.24000000000004462,,
base,,0.32999999999993435,,
base,,0.31000000000007333,,
base,,0.2599999999999909,,
base,,0.3299999999999699,,
base,,0.22999999999993292,,
