case/step,DAC-MACS min,DAC-MACS max,DAC-MACS diff,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE diff,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE diff,RW-ABE amount,TAAC min,TAAC max,TAAC diff,TAAC amount
register,64.44140625,64.4453125,0.00390625,6,,,,,,,,,,,,
decrypt,74.66796875,74.66796875,0.0,5,,,,,,,,,,,,
setup,64.4375,64.4375,0.0,15,,,,,,,,,,,,
authsetup,64.4375,64.44140625,0.00390625,7,,,,,,,,,,,,
keygen,64.58984375,64.58984375,0.0,18,,,,,,,,,,,,
encrypt,64.58984375,74.66796875,10.078125,9,,,,,,,,,,,,
update_keys,74.66796875,74.66796875,0.0,3,,,,,,,,,,,,
register,74.953125,74.953125,0.0,6,,,,,,,,,,,,
decrypt,94.953125,104.83984375,9.88671875,6,,,,,,,,,,,,
setup,74.953125,74.953125,0.0,16,,,,,,,,,,,,
authsetup,74.953125,74.953125,0.0,6,,,,,,,,,,,,
keygen,74.953125,74.953125,0.0,17,,,,,,,,,,,,
encrypt,74.953125,98.14453125,23.19140625,9,,,,,,,,,,,,
update_keys,94.953125,94.953125,0.0,3,,,,,,,,,,,,
register,114.984375,114.984375,0.0,6,,,,,,,,,,,,
decrypt,115.109375,135.109375,20.0,5,,,,,,,,,,,,
setup,114.984375,114.984375,0.0,17,,,,,,,,,,,,
authsetup,114.984375,114.984375,0.0,6,,,,,,,,,,,,
keygen,114.984375,114.984375,0.0,18,,,,,,,,,,,,
encrypt,114.984375,115.109375,0.125,8,,,,,,,,,,,,
update_keys,115.109375,115.109375,0.0,3,,,,,,,,,,,,
register,145.0390625,145.0390625,0.0,5,,,,,,,,,,,,
decrypt,145.0390625,148.2578125,3.21875,5,,,,,,,,,,,,
setup,145.0390625,145.0390625,0.0,9,,,,,,,,,,,,
authsetup,145.0390625,145.0390625,0.0,6,,,,,,,,,,,,
keygen,145.0390625,145.0390625,0.0,19,,,,,,,,,,,,
