case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,24.4609375,24.5,10,,,,,,,,,
decrypt,24.64453125,24.73046875,14,,,,,,,,,
encrypt,,,,24.26953125,24.26953125,9,,,,,,
decrypt,,,,24.26953125,24.26953125,6,,,,,,
encrypt,,,,,,,24.66015625,24.8125,15,,,
decrypt,,,,,,,24.84765625,24.85546875,5,,,
encrypt,,,,,,,,,,25.65625,25.76953125,16
decrypt,,,,,,,,,,25.76953125,25.76953125,7
encrypt,24.54296875,24.546875,11,,,,,,,,,
decrypt,24.59375,24.59375,17,,,,,,,,,
encrypt,,,,24.234375,24.234375,16,,,,,,
decrypt,,,,24.23828125,24.23828125,6,,,,,,
encrypt,,,,,,,24.60546875,24.68359375,17,,,
decrypt,,,,,,,24.68359375,24.68359375,6,,,
encrypt,,,,,,,,,,25.41796875,25.515625,13
decrypt,,,,,,,,,,25.515625,25.515625,6
encrypt,24.640625,24.77734375,12,,,,,,,,,
decrypt,24.9609375,24.9609375,18,,,,,,,,,
encrypt,,,,24.22265625,24.22265625,9,,,,,,
decrypt,,,,24.2265625,24.2265625,6,,,,,,
encrypt,,,,,,,24.75,24.75,11,,,
decrypt,,,,,,,24.75,24.75,5,,,
encrypt,,,,,,,,,,25.296875,25.37109375,13
decrypt,,,,,,,,,,25.37109375,25.37109375,6
encrypt,24.6328125,24.70703125,11,,,,,,,,,
decrypt,24.94921875,24.94921875,23,,,,,,,,,
encrypt,,,,24.28515625,24.28515625,10,,,,,,
decrypt,,,,24.29296875,24.29296875,6,,,,,,
encrypt,,,,,,,24.69140625,24.69140625,13,,,
decrypt,,,,,,,24.69140625,24.69140625,5,,,
encrypt,,,,,,,,,,25.36328125,25.44140625,13
decrypt,,,,,,,,,,25.44140625,25.44140625,6
encrypt,24.6953125,24.83984375,10,,,,,,,,,
decrypt,25.0234375,25.0234375,16,,,,,,,,,
encrypt,,,,24.24609375,24.24609375,7,,,,,,
decrypt,,,,24.2578125,24.2578125,6,,,,,,
encrypt,,,,,,,24.71484375,24.71484375,10,,,
decrypt,,,,,,,24.71484375,24.71484375,5,,,
encrypt,,,,,,,,,,25.33203125,25.453125,19
decrypt,,,,,,,,,,25.453125,25.453125,6
encrypt,24.62890625,24.6328125,10,,,,,,,,,
decrypt,24.71484375,24.8984375,5,,,,,,,,,
encrypt,,,,24.26953125,24.26953125,10,,,,,,
decrypt,,,,24.2734375,24.2734375,6,,,,,,
encrypt,,,,,,,24.78515625,24.78515625,12,,,
decrypt,,,,,,,24.78515625,24.78515625,5,,,
encrypt,,,,,,,,,,25.34765625,25.4296875,13
decrypt,,,,,,,,,,25.4296875,25.4296875,6
encrypt,24.60546875,24.60546875,15,,,,,,,,,
decrypt,24.66015625,24.66015625,20,,,,,,,,,
encrypt,,,,24.24609375,24.24609375,6,,,,,,
decrypt,,,,24.24609375,24.24609375,5,,,,,,
encrypt,,,,,,,24.68359375,24.68359375,10,,,
decrypt,,,,,,,24.68359375,24.7734375,5,,,
encrypt,,,,,,,,,,25.60546875,25.671875,15
decrypt,,,,,,,,,,25.671875,25.671875,6
encrypt,24.60546875,24.640625,14,,,,,,,,,
decrypt,24.8984375,24.8984375,17,,,,,,,,,
encrypt,,,,24.3046875,24.3046875,6,,,,,,
decrypt,,,,24.30859375,24.30859375,5,,,,,,
encrypt,,,,,,,24.74609375,24.75,14,,,
decrypt,,,,,,,24.75,24.75,5,,,
encrypt,,,,,,,,,,25.3359375,25.41796875,15
decrypt,,,,,,,,,,25.41796875,25.41796875,6
encrypt,24.59375,24.68359375,10,,,,,,,,,
decrypt,24.88671875,24.88671875,18,,,,,,,,,
encrypt,,,,24.21484375,24.21484375,7,,,,,,
decrypt,,,,24.22265625,24.22265625,5,,,,,,
encrypt,,,,,,,24.546875,24.5703125,17,,,
decrypt,,,,,,,24.5703125,24.57421875,6,,,
encrypt,,,,,,,,,,25.29296875,25.375,18
decrypt,,,,,,,,,,25.375,25.375,8
encrypt,24.74609375,24.86328125,10,,,,,,,,,
decrypt,25.046875,25.046875,17,,,,,,,,,
encrypt,,,,24.19140625,24.19140625,9,,,,,,
decrypt,,,,24.19140625,24.19140625,6,,,,,,
encrypt,,,,,,,24.72265625,24.72265625,11,,,
decrypt,,,,,,,24.72265625,24.72265625,5,,,
encrypt,,,,,,,,,,25.4296875,25.515625,16
decrypt,,,,,,,,,,25.515625,25.515625,6
encrypt,24.62109375,24.69921875,11,,,,,,,,,
decrypt,24.94140625,24.94140625,15,,,,,,,,,
encrypt,,,,24.24609375,24.24609375,5,,,,,,
decrypt,,,,24.24609375,24.24609375,6,,,,,,
encrypt,,,,,,,24.55078125,24.56640625,13,,,
decrypt,,,,,,,24.578125,24.70703125,6,,,
encrypt,,,,,,,,,,25.375,25.453125,13
decrypt,,,,,,,,,,25.453125,25.453125,6
encrypt,24.58203125,24.71484375,9,,,,,,,,,
decrypt,24.8984375,24.8984375,22,,,,,,,,,
encrypt,,,,24.21875,24.21875,6,,,,,,
decrypt,,,,24.21875,24.21875,6,,,,,,
encrypt,,,,,,,24.72265625,24.72265625,14,,,
decrypt,,,,,,,24.72265625,24.72265625,5,,,
encrypt,,,,,,,,,,25.31640625,25.38671875,12
decrypt,,,,,,,,,,25.38671875,25.38671875,7
encrypt,24.64453125,24.765625,15,,,,,,,,,
decrypt,24.94921875,24.94921875,17,,,,,,,,,
encrypt,,,,24.31640625,24.31640625,8,,,,,,
decrypt,,,,24.31640625,24.31640625,5,,,,,,
encrypt,,,,,,,24.6796875,24.6796875,11,,,
decrypt,,,,,,,24.6796875,24.6796875,5,,,
encrypt,,,,,,,,,,25.375,25.453125,11
decrypt,,,,,,,,,,25.453125,25.453125,5
encrypt,24.62109375,24.671875,14,,,,,,,,,
decrypt,24.765625,24.94921875,5,,,,,,,,,
encrypt,,,,24.22265625,24.22265625,6,,,,,,
decrypt,,,,24.22265625,24.22265625,7,,,,,,
encrypt,,,,,,,24.72265625,24.72265625,11,,,
decrypt,,,,,,,24.72265625,24.72265625,5,,,
encrypt,,,,,,,,,,25.35546875,25.4296875,12
decrypt,,,,,,,,,,25.4296875,25.4296875,6
encrypt,24.59375,24.68359375,12,,,,,,,,,
decrypt,24.73046875,24.91015625,5,,,,,,,,,
encrypt,,,,24.23046875,24.23046875,7,,,,,,
decrypt,,,,24.23046875,24.23046875,6,,,,,,
encrypt,,,,,,,24.7578125,24.7578125,11,,,
decrypt,,,,,,,24.7578125,24.7578125,5,,,
encrypt,,,,,,,,,,25.34765625,25.4375,13
decrypt,,,,,,,,,,25.4375,25.4375,6
encrypt,24.69921875,24.796875,11,,,,,,,,,
decrypt,25.0,25.0,17,,,,,,,,,
encrypt,,,,24.32421875,24.32421875,7,,,,,,
decrypt,,,,24.32421875,24.32421875,6,,,,,,
encrypt,,,,,,,24.765625,24.765625,13,,,
decrypt,,,,,,,24.765625,24.765625,5,,,
encrypt,,,,,,,,,,25.39453125,25.47265625,11
decrypt,,,,,,,,,,25.47265625,25.47265625,6
encrypt,24.48046875,24.48046875,13,,,,,,,,,
decrypt,24.5546875,24.5546875,16,,,,,,,,,
encrypt,,,,24.2265625,24.2265625,9,,,,,,
decrypt,,,,24.2265625,24.2265625,6,,,,,,
encrypt,,,,,,,24.62109375,24.6953125,14,,,
decrypt,,,,,,,24.6953125,24.6953125,6,,,
encrypt,,,,,,,,,,25.30859375,25.421875,14
decrypt,,,,,,,,,,25.421875,25.421875,7
encrypt,24.5625,24.5625,10,,,,,,,,,
decrypt,24.66796875,24.66796875,18,,,,,,,,,
encrypt,,,,24.2421875,24.2421875,8,,,,,,
decrypt,,,,24.2421875,24.2421875,6,,,,,,
encrypt,,,,,,,24.59375,24.60546875,13,,,
decrypt,,,,,,,24.60546875,24.6484375,5,,,
encrypt,,,,,,,,,,25.3359375,25.375,13
decrypt,,,,,,,,,,25.375,25.375,6
encrypt,24.58203125,24.640625,12,,,,,,,,,
decrypt,24.8671875,24.8671875,17,,,,,,,,,
encrypt,,,,24.26171875,24.26171875,9,,,,,,
decrypt,,,,24.265625,24.265625,6,,,,,,
encrypt,,,,,,,24.53125,24.5859375,11,,,
decrypt,,,,,,,24.5859375,24.5859375,5,,,
encrypt,,,,,,,,,,25.34375,25.421875,14
decrypt,,,,,,,,,,25.421875,25.421875,6
encrypt,24.59375,24.671875,9,,,,,,,,,
decrypt,24.67578125,24.859375,5,,,,,,,,,
encrypt,,,,24.30078125,24.30078125,9,,,,,,
decrypt,,,,24.3046875,24.3046875,6,,,,,,
encrypt,,,,,,,24.6796875,24.7265625,13,,,
decrypt,,,,,,,24.7265625,24.7265625,5,,,
encrypt,,,,,,,,,,25.35546875,25.45703125,13
decrypt,,,,,,,,,,25.45703125,25.45703125,5
encrypt,24.68359375,24.68359375,14,,,,,,,,,
decrypt,24.75390625,24.8515625,18,,,,,,,,,
encrypt,,,,24.2734375,24.2734375,10,,,,,,
decrypt,,,,24.28125,24.28125,6,,,,,,
