case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
1,22.9609375,23.21875,10,,,,,,,,,
2,23.6015625,23.6171875,10,,,,,,,,,
3,24.0390625,24.046875,10,,,,,,,,,
4,24.23046875,24.23828125,12,,,,,,,,,
5,24.4609375,24.5,10,,,,,,,,,
6,24.90234375,24.90234375,14,,,,,,,,,
7,25.109375,25.109375,13,,,,,,,,,
8,25.296875,25.296875,12,,,,,,,,,
9,25.30078125,25.30078125,14,,,,,,,,,
10,25.44921875,25.44921875,12,,,,,,,,,
1,,,,22.8046875,22.953125,7,,,,,,
2,,,,23.41015625,23.4609375,9,,,,,,
3,,,,23.63671875,23.68359375,14,,,,,,
4,,,,24.10546875,24.10546875,6,,,,,,
5,,,,24.26953125,24.26953125,9,,,,,,
6,,,,24.5078125,24.52734375,10,,,,,,
7,,,,24.71875,24.83203125,8,,,,,,
8,,,,24.83984375,24.83984375,6,,,,,,
9,,,,24.83984375,24.83984375,6,,,,,,
10,,,,25.02734375,25.02734375,7,,,,,,
1,,,,,,,23.12109375,23.28125,10,,,
2,,,,,,,23.83203125,23.83203125,9,,,
3,,,,,,,23.89453125,23.8984375,11,,,
4,,,,,,,24.0703125,24.22265625,11,,,
5,,,,,,,24.66015625,24.8125,15,,,
6,,,,,,,25.16015625,25.21875,13,,,
7,,,,,,,25.640625,25.67578125,13,,,
8,,,,,,,25.91015625,25.91015625,17,,,
9,,,,,,,25.91015625,25.91015625,17,,,
10,,,,,,,26.01171875,26.015625,14,,,
1,,,,,,,,,,24.1171875,24.32421875,13
2,,,,,,,,,,24.734375,24.78515625,12
3,,,,,,,,,,24.90234375,24.9140625,12
4,,,,,,,,,,25.15625,25.2421875,21
5,,,,,,,,,,25.65625,25.76953125,16
6,,,,,,,,,,26.12109375,26.17578125,16
7,,,,,,,,,,26.43359375,26.484375,14
8,,,,,,,,,,26.484375,26.484375,16
9,,,,,,,,,,26.58984375,26.59765625,15
10,,,,,,,,,,26.68359375,26.6875,14
1,23.078125,23.19140625,8,,,,,,,,,
2,23.8125,23.8125,10,,,,,,,,,
3,24.03515625,24.0546875,12,,,,,,,,,
4,24.5390625,24.5390625,15,,,,,,,,,
5,24.54296875,24.546875,11,,,,,,,,,
6,24.68359375,24.68359375,12,,,,,,,,,
7,24.96875,24.96875,10,,,,,,,,,
8,25.20703125,25.2109375,11,,,,,,,,,
9,25.21484375,25.21484375,13,,,,,,,,,
10,25.40234375,25.48828125,14,,,,,,,,,
1,,,,22.81640625,22.9765625,9,,,,,,
2,,,,23.2421875,23.2421875,11,,,,,,
3,,,,23.6484375,23.72265625,9,,,,,,
4,,,,23.84765625,23.95703125,7,,,,,,
5,,,,24.234375,24.234375,16,,,,,,
6,,,,24.46875,24.46875,8,,,,,,
7,,,,24.55078125,24.5546875,5,,,,,,
8,,,,24.5546875,24.55859375,9,,,,,,
9,,,,24.74609375,24.97265625,10,,,,,,
10,,,,25.15625,25.21484375,12,,,,,,
1,,,,,,,23.13671875,23.2734375,11,,,
2,,,,,,,23.83203125,23.84375,14,,,
3,,,,,,,24.1171875,24.22265625,11,,,
4,,,,,,,24.25,24.25,11,,,
5,,,,,,,24.60546875,24.68359375,17,,,
6,,,,,,,25.1015625,25.1015625,15,,,
7,,,,,,,25.40234375,25.6796875,16,,,
8,,,,,,,25.68359375,25.6875,17,,,
9,,,,,,,25.6875,25.6875,14,,,
10,,,,,,,25.98828125,26.13671875,18,,,
1,,,,,,,,,,24.0,24.2109375,18
2,,,,,,,,,,24.5625,24.62890625,12
