case/step,DAC-MACS min,DAC-MACS max,DAC-MACS amount,RD-DABE min,RD-DABE max,RD-DABE amount,RW-ABE min,RW-ABE max,RW-ABE amount,TAAC min,TAAC max,TAAC amount
encrypt,25.109375,25.109375,13,,,,,,,,,
decrypt,25.109375,25.109375,20,,,,,,,,,
encrypt,,,,24.71875,24.83203125,8,,,,,,
decrypt,,,,24.83203125,24.83203125,6,,,,,,
encrypt,,,,,,,25.640625,25.67578125,13,,,
decrypt,,,,,,,25.69140625,25.86328125,7,,,
encrypt,,,,,,,,,,26.43359375,26.484375,14
decrypt,,,,,,,,,,26.484375,26.484375,7
encrypt,24.96875,24.96875,10,,,,,,,,,
decrypt,25.0234375,25.03515625,20,,,,,,,,,
encrypt,,,,24.55078125,24.5546875,5,,,,,,
decrypt,,,,24.5546875,24.5546875,5,,,,,,
encrypt,,,,,,,25.40234375,25.6796875,16,,,
decrypt,,,,,,,25.6796875,25.6796875,7,,,
encrypt,,,,,,,,,,26.0234375,26.0625,20
decrypt,,,,,,,,,,26.0625,26.0625,6
encrypt,25.33203125,25.3359375,13,,,,,,,,,
decrypt,25.44921875,25.4765625,21,,,,,,,,,
encrypt,,,,24.51953125,24.51953125,5,,,,,,
decrypt,,,,24.51953125,24.51953125,5,,,,,,
encrypt,,,,,,,25.5625,25.58203125,11,,,
decrypt,,,,,,,25.58203125,25.58203125,5,,,
encrypt,,,,,,,,,,25.9296875,25.9296875,14
decrypt,,,,,,,,,,25.9296875,25.9296875,6
encrypt,25.29296875,25.31640625,15,,,,,,,,,
decrypt,25.44921875,25.4765625,20,,,,,,,,,
encrypt,,,,24.5703125,24.5703125,8,,,,,,
decrypt,,,,24.5703125,24.5703125,6,,,,,,
encrypt,,,,,,,25.55078125,25.60546875,15,,,
decrypt,,,,,,,25.60546875,25.60546875,5,,,
encrypt,,,,,,,,,,25.93359375,25.94140625,15
decrypt,,,,,,,,,,25.94140625,25.94140625,6
encrypt,25.421875,25.4453125,12,,,,,,,,,
decrypt,25.5703125,25.59765625,20,,,,,,,,,
encrypt,,,,24.5390625,24.54296875,7,,,,,,
decrypt,,,,24.54296875,24.54296875,6,,,,,,
encrypt,,,,,,,25.5078125,25.53515625,15,,,
decrypt,,,,,,,25.53515625,25.53515625,5,,,
encrypt,,,,,,,,,,26.0078125,26.046875,18
decrypt,,,,,,,,,,26.046875,26.046875,7
encrypt,25.20703125,25.20703125,14,,,,,,,,,
decrypt,25.27734375,25.41015625,19,,,,,,,,,
encrypt,,,,24.54296875,24.546875,8,,,,,,
decrypt,,,,24.546875,24.546875,6,,,,,,
encrypt,,,,,,,25.5625,25.58203125,13,,,
decrypt,,,,,,,25.58203125,25.58203125,5,,,
encrypt,,,,,,,,,,25.99609375,26.04296875,17
decrypt,,,,,,,,,,26.04296875,26.04296875,7
encrypt,25.0859375,25.0859375,16,,,,,,,,,
decrypt,25.0859375,25.0859375,5,,,,,,,,,
encrypt,,,,24.4921875,24.4921875,9,,,,,,
decrypt,,,,24.4921875,24.4921875,8,,,,,,
encrypt,,,,,,,25.47265625,25.47265625,14,,,
decrypt,,,,,,,25.47265625,25.47265625,5,,,
encrypt,,,,,,,,,,26.27734375,26.28125,16
decrypt,,,,,,,,,,26.28125,26.28125,6
encrypt,25.26953125,25.296875,12,,,,,,,,,
decrypt,25.41796875,25.4453125,19,,,,,,,,,
encrypt,,,,24.5703125,24.57421875,10,,,,,,
decrypt,,,,24.57421875,24.57421875,6,,,,,,
encrypt,,,,,,,25.58203125,25.62109375,14,,,
decrypt,,,,,,,25.62109375,25.62109375,5,,,
encrypt,,,,,,,,,,25.85546875,25.92578125,15
decrypt,,,,,,,,,,25.92578125,25.92578125,6
encrypt,25.23828125,25.2578125,12,,,,,,,,,
decrypt,25.2578125,25.37890625,5,,,,,,,,,
encrypt,,,,24.48828125,24.48828125,11,,,,,,
decrypt,,,,24.48828125,24.48828125,7,,,,,,
encrypt,,,,,,,25.43359375,25.43359375,12,,,
decrypt,,,,,,,25.43359375,25.43359375,5,,,
encrypt,,,,,,,,,,25.91796875,25.96875,14
decrypt,,,,,,,,,,25.96875,25.96875,6
encrypt,25.40234375,25.4140625,9,,,,,,,,,
decrypt,25.515625,25.546875,20,,,,,,,,,
encrypt,,,,24.46484375,24.46875,6,,,,,,
decrypt,,,,24.46875,24.46875,5,,,,,,
encrypt,,,,,,,25.5546875,25.578125,13,,,
decrypt,,,,,,,25.578125,25.578125,5,,,
encrypt,,,,,,,,,,26.03125,26.078125,13
decrypt,,,,,,,,,,26.078125,26.078125,6
encrypt,25.31640625,25.359375,14,,,,,,,,,
decrypt,25.5,25.52734375,18,,,,,,,,,
encrypt,,,,24.55078125,24.55078125,6,,,,,,
decrypt,,,,24.55078125,24.55078125,6,,,,,,
encrypt,,,,,,,25.328125,25.328125,14,,,
decrypt,,,,,,,25.328125,25.328125,6,,,
encrypt,,,,,,,,,,25.90234375,26.00390625,16
decrypt,,,,,,,,,,26.00390625,26.00390625,7
encrypt,25.30859375,25.3359375,13,,,,,,,,,
decrypt,25.46484375,25.4921875,20,,,,,,,,,
encrypt,,,,24.4765625,24.4765625,7,,,,,,
decrypt,,,,24.4765625,24.4765625,5,,,,,,
encrypt,,,,,,,25.5234375,25.55078125,13,,,
decrypt,,,,,,,25.55078125,25.55078125,6,,,
encrypt,,,,,,,,,,25.8125,25.94140625,14
decrypt,,,,,,,,,,25.94140625,25.94140625,6
encrypt,25.28515625,25.3125,11,,,,,,,,,
decrypt,25.421875,25.453125,19,,,,,,,,,
encrypt,,,,24.5703125,24.57421875,7,,,,,,
decrypt,,,,24.57421875,24.57421875,6,,,,,,
encrypt,,,,,,,25.6796875,25.70703125,19,,,
decrypt,,,,,,,25.70703125,25.70703125,6,,,
encrypt,,,,,,,,,,25.90625,26.0078125,20
decrypt,,,,,,,,,,26.0078125,26.0078125,6
encrypt,25.24609375,25.24609375,11,,,,,,,,,
decrypt,25.24609375,25.3359375,5,,,,,,,,,
encrypt,,,,24.44921875,24.44921875,11,,,,,,
decrypt,,,,24.44921875,24.44921875,6,,,,,,
encrypt,,,,,,,25.515625,25.63671875,21,,,
decrypt,,,,,,,25.63671875,25.63671875,5,,,
encrypt,,,,,,,,,,25.97265625,26.0703125,13
decrypt,,,,,,,,,,26.0703125,26.0703125,7
encrypt,25.17578125,25.17578125,14,,,,,,,,,
decrypt,25.26171875,25.3984375,19,,,,,,,,,
encrypt,,,,24.4765625,24.4765625,8,,,,,,
decrypt,,,,24.4765625,24.4765625,6,,,,,,
encrypt,,,,,,,25.60546875,25.66796875,14,,,
decrypt,,,,,,,25.66796875,25.66796875,5,,,
encrypt,,,,,,,,,,25.96484375,26.01171875,15
decrypt,,,,,,,,,,26.01171875,26.01171875,6
encrypt,25.3671875,25.39453125,11,,,,,,,,,
decrypt,25.5078125,25.53515625,19,,,,,,,,,
encrypt,,,,24.57421875,24.57421875,11,,,,,,
decrypt,,,,24.57421875,24.57421875,6,,,,,,
encrypt,,,,,,,25.6171875,25.6484375,16,,,
decrypt,,,,,,,25.6484375,25.6484375,6,,,
encrypt,,,,,,,,,,26.05078125,26.05078125,17
decrypt,,,,,,,,,,26.05078125,26.05078125,6
encrypt,25.04296875,25.04296875,11,,,,,,,,,
decrypt,25.04296875,25.1953125,5,,,,,,,,,
encrypt,,,,24.48828125,24.4921875,7,,,,,,
decrypt,,,,24.4921875,24.4921875,6,,,,,,
encrypt,,,,,,,25.4140625,25.66015625,14,,,
decrypt,,,,,,,25.66015625,25.66015625,6,,,
encrypt,,,,,,,,,,25.92578125,26.0,17
decrypt,,,,,,,,,,26.0,26.0,7
encrypt,25.03125,25.0546875,14,,,,,,,,,
decrypt,25.171875,25.20703125,20,,,,,,,,,
encrypt,,,,24.484375,24.484375,8,,,,,,
decrypt,,,,24.484375,24.484375,6,,,,,,
encrypt,,,,,,,25.4453125,25.4453125,14,,,
decrypt,,,,,,,25.4453125,25.4453125,5,,,
encrypt,,,,,,,,,,25.90625,25.984375,15
decrypt,,,,,,,,,,25.984375,25.984375,6
encrypt,25.2734375,25.3046875,11,,,,,,,,,
decrypt,25.4375,25.46484375,21,,,,,,,,,
encrypt,,,,24.5,24.50390625,7,,,,,,
decrypt,,,,24.50390625,24.50390625,7,,,,,,
